coord_x,coord_y,coord_x.1,coord_y.1,skeleton_length,dipole,density_200,density_500,density_800,density_1000,density_1200,density_1500,density_2000,grad_200,grad_500,grad_800,grad_1000,grad_1200,grad_1500,grad_2000,lap_200,lap_500,lap_800,lap_1000,lap_1200,lap_1500,lap_2000,count_200,count_500,count_800,count_1000,count_1200,count_1500,count_2000
4700.0,1300.0,2506.0,710.0,62.0,0.045446519870013,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,4.420970641441537e-07,8.488263631567752e-07,1.1936620731892152e-06,0.0,17.2463158905,39.0748059488,60.3526416026,96.8713672726,156.9719446276,273.0701665931,0.0,-19.999995,-43.999995,-67.99999352941177,-107.99999352941177,-175.9999911285131,-303.9999878380438,0.0,1.0,1.0,2.0,2.0,6.0,15.0
4900.0,2900.0,2717.0,1412.0,229.0,0.741915407807932,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.2732395447351628e-06,1.547339724504538e-06,1.1317684842090337e-06,1.1936620731892152e-06,0.0,17.2462985368,39.074786359,60.3526220128,96.8713452663,156.9719241399,273.0701467481,0.0,-19.99996875,-43.99996625,-67.99996477941177,-107.99996230882354,-175.99996163314785,-303.99995908694,0.0,2.0,3.0,4.0,7.0,8.0,15.0
4900.0,3100.0,2785.0,1597.0,108.0,0.424497803615958,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.326291192432461e-06,1.414710605261292e-06,1.2732395447351628e-06,0.0,17.2462852786,39.0747734511,60.3526079943,96.8713326743,156.9719098786,273.0701332385,0.0,-19.99995,-43.999948076923076,-67.99994557692307,-107.99994457692308,-175.99994223105585,-303.9999404941536,0.0,2.0,3.0,5.0,6.0,10.0,16.0
4900.0,3300.0,2710.0,1830.0,194.0,0.4936695151577802,0.0,2.5464790894703256e-06,9.947183943243459e-07,1.5915494309189535e-06,1.7683882565766148e-06,1.414710605261292e-06,1.1936620731892152e-06,0.0,17.2462985368,39.0747885951,60.3526214711,96.8713447246,156.9719231209,273.0701468042,0.0,-19.99996875,-43.99996875,-67.99996450163398,-107.99996203104575,-175.99996097549018,-303.99995957084633,0.0,2.0,2.0,5.0,8.0,10.0,15.0
4900.0,7300.0,2928.0,3808.0,74.0,0.1504403412902798,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.547339724504538e-06,1.2732395447351628e-06,1.0345071300973197e-06,0.0,17.2463033905,39.0747903238,60.3526244608,96.8713485461,156.9719270071,273.0701505733,0.0,-19.999982499999998,-43.999979374999995,-67.99997659722221,-107.99997487308428,-175.99997369787062,-303.99997222468613,0.0,2.0,3.0,5.0,7.0,9.0,13.0
5100.0,7500.0,3136.0,3937.0,132.0,0.3007660735664727,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.326291192432461e-06,1.1317684842090337e-06,1.0345071300973197e-06,0.0,17.2463033905,39.0747880877,60.3526238167,96.8713484968,156.9719269932,273.0701502816,0.0,-19.9999825,-43.999976875,-67.999975625,-107.99997462500001,-175.99997356944445,-303.99997184891987,0.0,2.0,4.0,5.0,6.0,8.0,13.0
5300.0,5100.0,2956.0,2686.0,185.0,0.2863628015642789,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,1.1317684842090337e-06,1.2732395447351628e-06,0.0,17.2463158905,39.0748059488,60.3526416026,96.8713665593,156.9719433056,273.0701658992,0.0,-19.999995,-43.999995,-67.99999352941177,-107.99999279411765,-175.99998985224096,-303.99998723056103,0.0,1.0,1.0,2.0,3.0,8.0,16.0
5300.0,7100.0,3222.0,3690.0,146.0,0.3131790111164017,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.7683882565766148e-06,1.414710605261292e-06,1.1140846016432675e-06,0.0,17.2463064036,39.0747942259,60.3526298797,96.8713531331,156.9719316565,273.0701552917,0.0,-19.999985000000002,-43.9999825,-67.99998102941177,-107.99997855882353,-175.99997755882353,-303.9999761230322,0.0,3.0,4.0,5.0,8.0,10.0,14.0
5500.0,3900.0,3055.0,1937.0,56.0,0.0494123217311894,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,8.841941282883074e-07,1.2732395447351628e-06,1.1936620731892152e-06,0.0,17.2463162145,39.0748062728,60.3526417987,96.8713657655,156.9719427179,273.0701658409,0.0,-19.99999375,-43.99999375,-67.99999236111111,-107.99999062581699,-175.99998767776754,-303.9999858042745,0.0,1.0,1.0,2.0,4.0,9.0,15.0
5500.0,4300.0,3058.0,2214.0,139.0,0.007144833569232,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,8.841941282883074e-07,1.1317684842090337e-06,1.1140846016432675e-06,0.0,17.2463162145,39.0748062728,60.3526419266,96.8713660832,156.9719434615,273.0701665666,0.0,-19.99999375,-43.99999375,-67.99999227941177,-107.99999058257919,-175.99998827702365,-303.9999862440099,0.0,1.0,1.0,2.0,4.0,8.0,14.0
5500.0,6700.0,3305.0,3396.0,132.0,0.394247878152096,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.909859317102744e-06,1.547339724504538e-06,1.5561816657874212e-06,1.2732395447351628e-06,0.0,17.2463111471,39.0747993196,60.3526323987,96.8713570788,156.9719345052,273.0701578583,0.0,-19.999989999999997,-43.999988076923074,-67.99998396744596,-107.99998296744596,-175.99998066324542,-303.99997884736456,0.0,2.0,3.0,6.0,7.0,11.0,16.0
5500.0,7900.0,3318.0,4031.0,57.0,0.2340043215036412,0.0,0.0,4.973591971621729e-07,9.54929658551372e-07,1.1052426603603843e-06,8.488263631567752e-07,8.753521870054244e-07,0.0,17.2463206339,39.0748075672,60.3526418321,96.8713659097,156.9719448421,273.0701684025,0.0,-20.0,-43.999996875,-67.99999401552287,-107.99999219191545,-175.999991497471,-303.99999000232935,0.0,0.0,1.0,3.0,5.0,6.0,11.0
5700.0,5300.0,3296.0,2629.0,136.0,0.059195918565621,0.0,1.2732395447351628e-06,4.973591971621729e-07,9.54929658551372e-07,1.326291192432461e-06,1.2732395447351628e-06,1.2732395447351628e-06,0.0,17.2463158905,39.0748059488,60.3526404977,96.8713633878,156.9719414842,273.0701643518,0.0,-19.999995,-43.999995,-67.99999196691176,-107.9999890053733,-175.99998744981775,-303.99998517745485,0.0,1.0,1.0,3.0,6.0,9.0,16.0
5900.0,1700.0,3141.0,840.0,45.0,0.0111172939518208,0.0,0.0,0.0,0.0,4.420970641441537e-07,5.658842421045168e-07,1.1140846016432675e-06,0.0,17.2463206339,39.0748106922,60.352647607,96.8713716958,156.9719500012,273.070171907,0.0,-20.0,-44.0,-68.0,-107.99999825721153,-175.99999700721156,-303.99999371088666,0.0,0.0,0.0,0.0,2.0,4.0,14.0
5900.0,6100.0,3440.0,3078.0,89.0,0.0958396049883499,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.909859317102744e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1140846016432675e-06,0.0,17.2463162145,39.074799026,60.3526335749,96.8713568283,156.9719362518,273.0701597003,0.0,-19.99999375,-43.99998620192308,-67.99998316883485,-107.99998069824662,-175.99998069824662,-303.9999790069179,0.0,1.0,4.0,6.0,9.0,9.0,14.0
5900.0,6900.0,3437.0,3575.0,136.0,0.3295269832556172,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1140846016432675e-06,0.0,17.2463158905,39.0748005877,60.3526352118,96.8713575939,156.9719370173,273.0701604841,0.0,-19.999995,-43.999989375,-67.9999865625,-107.99998310306795,-175.99998310306796,-303.9999814558617,0.0,1.0,3.0,5.0,9.0,9.0,14.0
6300.0,500.0,3238.0,185.0,56.0,0.0221473493086038,0.0,0.0,0.0,0.0,2.2104853207207685e-07,2.829421210522584e-07,5.570423008216338e-07,0.0,17.2463206339,39.0748106922,60.352647607,96.8713725637,156.9719514281,273.0701746703,0.0,-20.0,-44.0,-68.0,-107.99999926470588,-175.9999986397059,-303.99999684499545,0.0,0.0,0.0,0.0,1.0,2.0,7.0
6300.0,6100.0,3631.0,3113.0,151.0,0.1206258512822378,0.0,3.819718634205488e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.547339724504538e-06,1.2732395447351628e-06,1.2732395447351628e-06,0.0,17.2462992951,39.0747893533,60.3526238213,96.8713475115,156.9719259349,273.0701489648,0.0,-19.999975,-43.999975,-67.99997227941176,-107.99997027941177,-175.99996927941177,-303.9999673139929,0.0,3.0,3.0,5.0,7.0,9.0,16.0
6300.0,6500.0,3571.0,3244.0,126.0,0.2104225706201337,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.326291192432461e-06,1.1317684842090337e-06,9.54929658551372e-07,0.0,17.2463162145,39.0747977867,60.3526334405,96.8713583972,156.9719367438,273.0701602026,0.0,-19.99999375,-43.999985,-67.99998352941176,-107.99998279411764,-175.99998156288643,-303.9999800459818,0.0,1.0,4.0,5.0,6.0,8.0,12.0
6500.0,5300.0,3762.0,2684.0,175.0,0.345701098701402,0.0,0.0,4.973591971621729e-07,9.54929658551372e-07,1.326291192432461e-06,1.414710605261292e-06,1.1140846016432675e-06,0.0,17.2463206339,39.074808728,60.352643277,96.8713662538,156.9719435505,273.070167211,0.0,-20.0,-43.99999722222222,-67.99999418913399,-107.99999145383987,-175.99998904693297,-303.99998764417614,0.0,0.0,1.0,3.0,6.0,10.0,14.0
6500.0,5900.0,3714.0,2944.0,65.0,0.0271916531764478,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.326291192432461e-06,1.1317684842090337e-06,1.0345071300973197e-06,0.0,17.2463081339,39.0747917558,60.3526286707,96.8713526375,156.9719309834,273.0701541492,0.0,-19.9999875,-43.99997972222222,-67.99997972222222,-107.9999779869281,-175.99997689640276,-303.9999750801889,0.0,1.0,4.0,4.0,6.0,8.0,13.0
6700.0,2500.0,3648.0,1231.0,80.0,0.004055523122927,0.0,0.0,4.973591971621729e-07,6.366197723675814e-07,1.326291192432461e-06,1.2732395447351628e-06,1.1140846016432675e-06,0.0,17.2463206339,39.0748088064,60.3526443324,96.8713668398,156.9719446392,273.0701682178,0.0,-20.0,-43.99999807692308,-67.99999668803419,-107.99999320245726,-175.99999134270115,-303.99998988111827,0.0,0.0,1.0,2.0,6.0,9.0,14.0
6700.0,3700.0,3677.0,1819.0,38.0,0.0269677368276656,0.0,0.0,0.0,6.366197723675814e-07,6.631455962162305e-07,1.414710605261292e-06,1.2732395447351628e-06,0.0,17.2463206339,39.0748106922,60.3526450323,96.8713697124,156.9719454348,273.0701688076,0.0,-20.0,-44.0,-67.99999736111111,-107.99999636111112,-175.99999227012378,-303.9999905198801,0.0,0.0,0.0,2.0,3.0,10.0,16.0
6900.0,1500.0,3599.0,603.0,168.0,0.3376405815336242,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.326291192432461e-06,1.1317684842090337e-06,7.957747154594768e-07,0.0,17.2463206339,39.0748064919,60.3526422209,96.8713655775,156.9719441172,273.0701684705,0.0,-20.0,-43.99999472222222,-67.99999347222223,-107.99999081385118,-175.99998986138382,-303.99998921283793,0.0,0.0,2.0,3.0,6.0,8.0,10.0
7100.0,4500.0,3894.0,2238.0,50.0,0.0284578023038879,0.0,1.2732395447351628e-06,9.947183943243459e-07,9.54929658551372e-07,8.841941282883074e-07,7.07355302630646e-07,1.1140846016432675e-06,0.0,17.2463158905,39.0748037127,60.3526394417,96.8713641218,156.9719431452,273.0701652328,0.0,-19.999995,-43.9999925,-67.99999125,-107.99999025,-175.99998975,-303.99998656998264,0.0,1.0,2.0,3.0,4.0,5.0,14.0
7300.0,2900.0,3957.0,1309.0,142.0,0.2224752561055989,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1052426603603843e-06,1.1317684842090337e-06,1.0345071300973197e-06,0.0,17.2462982128,39.0747841493,60.3526210641,96.8713457442,156.9719238055,273.0701474166,0.0,-19.999969999999998,-43.999965576923074,-67.99996557692307,-107.99996457692308,-175.9999629295493,-303.9999613577029,0.0,2.0,4.0,4.0,5.0,8.0,13.0
7300.0,3100.0,3937.0,1539.0,124.0,0.0579132653243817,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.1052426603603843e-06,9.902974236829044e-07,1.0345071300973197e-06,0.0,17.2463029562,39.0747879253,60.3526220624,96.8713477324,156.9719263559,273.0701495648,0.0,-19.999975,-43.99996909722222,-67.99996631944444,-107.99996631944444,-175.99996531944444,-303.9999633020856,0.0,1.0,3.0,5.0,5.0,7.0,13.0
7500.0,1500.0,3993.0,565.0,175.0,0.2600050955477836,0.0,2.5464790894703256e-06,1.4920775914865188e-06,9.54929658551372e-07,6.631455962162305e-07,8.488263631567752e-07,7.957747154594768e-07,0.0,17.2462982128,39.0747863069,60.3526232218,96.8713488918,156.9719267594,273.0701503711,0.0,-19.99997,-43.999967222222224,-67.99996722222222,-107.99996722222222,-175.99996543679043,-303.9999638900766,0.0,2.0,3.0,3.0,3.0,6.0,10.0
7500.0,1700.0,3967.0,846.0,227.0,0.7519838523113752,0.0,1.2732395447351628e-06,1.4920775914865188e-06,9.54929658551372e-07,1.1052426603603843e-06,1.1317684842090337e-06,7.957747154594768e-07,0.0,17.2463029562,39.0747885424,60.3526254572,96.871349546,156.9719276072,273.0701519261,0.0,-19.999975,-43.99997,-67.99996999999999,-107.99996825721153,-175.99996660983777,-303.9999658719905,0.0,1.0,3.0,3.0,5.0,8.0,10.0
7500.0,4700.0,4085.0,2327.0,148.0,0.0158990562007008,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,5.658842421045168e-07,7.957747154594768e-07,0.0,17.2462982128,39.0747882711,60.3526251859,96.8713501426,156.9719289601,273.0701520956,0.0,-19.99997,-43.99997,-67.99996999999999,-107.99996926470588,-175.99996865494978,-303.9999666160778,0.0,2.0,2.0,2.0,3.0,4.0,10.0
7700.0,1100.0,4031.0,423.0,75.0,0.0037872972438298,0.0,1.2732395447351628e-06,9.947183943243459e-07,9.54929658551372e-07,6.631455962162305e-07,4.244131815783876e-07,6.366197723675814e-07,0.0,17.2463158905,39.0748037127,60.3526394417,96.8713651117,156.9719445352,273.0701679712,0.0,-19.999995,-43.9999925,-67.99999125,-107.99999125,-175.99999125,-303.9999895186072,0.0,1.0,2.0,3.0,3.0,3.0,8.0
7700.0,2700.0,4110.0,1237.0,96.0,0.0121066401722427,0.0,2.5464790894703256e-06,1.4920775914865188e-06,9.54929658551372e-07,1.1052426603603843e-06,1.1317684842090337e-06,7.957747154594768e-07,0.0,17.2463111471,39.0747980803,60.3526349952,96.8713590651,156.9719369673,273.0701613849,0.0,-19.99999,-43.999986875,-67.99998687499999,-107.99998495192307,-175.99998329547816,-303.9999826270754,0.0,2.0,3.0,3.0,5.0,8.0,10.0
7700.0,4700.0,4256.0,2263.0,46.0,0.0651328565803669,0.0,1.2732395447351628e-06,9.947183943243459e-07,6.366197723675814e-07,4.420970641441537e-07,5.658842421045168e-07,7.16197243913529e-07,0.0,17.2463029562,39.0747907784,60.3526276933,96.8713533633,156.9719317597,273.0701552327,0.0,-19.999975,-43.9999725,-67.9999725,-107.9999725,-175.99997144444444,-303.99996979574007,0.0,1.0,2.0,2.0,2.0,4.0,9.0
7900.0,3100.0,4259.0,1438.0,62.0,0.034741058807271,0.0,1.2732395447351628e-06,1.4920775914865188e-06,9.54929658551372e-07,6.631455962162305e-07,8.488263631567752e-07,8.753521870054244e-07,0.0,17.2463158905,39.0748017485,60.3526386634,96.8713643334,156.9719422904,273.0701656538,0.0,-19.999995,-43.999989722222224,-67.99998972222222,-107.99998972222222,-175.999988139413,-303.99998635398924,0.0,1.0,3.0,3.0,3.0,6.0,11.0
100.0,900.0,79.0,568.0,55.0,0.0126541895782576,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,4.244131815783876e-07,3.978873577297384e-07,0.0,17.2463081339,39.0747981922,60.3526337181,96.8713585881,156.9719380116,273.0701624295,0.0,-19.9999875,-43.9999875,-67.99998611111111,-107.99998514957265,-175.99998514957264,-303.99998446483,0.0,1.0,1.0,2.0,3.0,3.0,5.0
100.0,5700.0,100.0,3044.0,96.0,0.0499935656313679,0.0,1.2732395447351628e-06,9.947183943243459e-07,6.366197723675814e-07,4.420970641441537e-07,7.07355302630646e-07,7.957747154594768e-07,0.0,17.2463081339,39.0747959561,60.352632871,96.871358541,156.9719364478,273.070159711,0.0,-19.9999875,-43.999984999999995,-67.999985,-107.999985,-175.99998320436413,-303.9999814892964,0.0,1.0,2.0,2.0,2.0,5.0,10.0
100.0,7100.0,81.0,3803.0,143.0,0.1425460660179257,0.0,0.0,0.0,6.366197723675814e-07,6.631455962162305e-07,8.488263631567752e-07,7.957747154594768e-07,0.0,17.2463206339,39.0748106922,60.3526452411,96.8713701979,156.9719481517,273.0701717866,0.0,-20.0,-44.0,-67.99999696691177,-107.99999623161764,-175.9999944207379,-303.9999930058978,0.0,0.0,0.0,2.0,3.0,6.0,10.0
300.0,1100.0,151.0,651.0,46.0,0.0227541646291557,0.0,1.2732395447351628e-06,9.947183943243459e-07,9.54929658551372e-07,6.631455962162305e-07,5.658842421045168e-07,3.978873577297384e-07,0.0,17.2463081339,39.0747950672,60.3526307962,96.8713564662,156.9719354896,273.0701601283,0.0,-19.9999875,-43.999984375,-67.999983125,-107.999983125,-175.999982625,-303.9999822403846,0.0,1.0,2.0,3.0,3.0,4.0,5.0
300.0,5900.0,212.0,3083.0,118.0,0.1212747859747629,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,8.841941282883074e-07,1.1317684842090337e-06,7.16197243913529e-07,0.0,17.2463037145,39.0747937728,60.3526306876,96.8713546606,156.9719318741,273.0701565758,0.0,-19.999981249999998,-43.99998125,-67.99998124999999,-107.99997925,-175.9999768534571,-303.9999765957251,0.0,2.0,2.0,2.0,4.0,8.0,9.0
300.0,6300.0,210.0,3364.0,44.0,0.0034682280638054,0.0,1.2732395447351628e-06,9.947183943243459e-07,1.2732395447351628e-06,1.547339724504538e-06,1.1317684842090337e-06,7.16197243913529e-07,0.0,17.2463162145,39.0748040367,60.3526384295,96.8713615249,156.9719403985,273.0701650857,0.0,-19.99999375,-43.99999125,-67.99998830882353,-107.99998558468559,-175.99998490900992,-303.99998465390786,0.0,1.0,2.0,4.0,7.0,8.0,9.0
500.0,2700.0,241.0,1438.0,71.0,0.0763330084914231,0.0,0.0,4.973591971621729e-07,6.366197723675814e-07,4.420970641441537e-07,4.244131815783876e-07,6.366197723675814e-07,0.0,17.2463206339,39.074808728,60.352644457,96.871370127,156.9719490006,273.0701724208,0.0,-20.0,-43.99999722222222,-67.99999597222222,-107.99999597222222,-175.99999529654656,-303.99999359338017,0.0,0.0,1.0,2.0,2.0,3.0,8.0
500.0,3300.0,316.0,1874.0,151.0,0.0317335182297639,0.0,0.0,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,5.658842421045168e-07,6.366197723675814e-07,0.0,17.2463206339,39.074808728,60.3526443818,96.8713690619,156.9719479853,273.0701716814,0.0,-20.0,-43.99999722222222,-67.99999575163399,-107.99999475163398,-175.99999425163398,-303.99999283980446,0.0,0.0,1.0,2.0,3.0,4.0,8.0
700.0,1500.0,335.0,852.0,49.0,0.0102767975973243,0.0,0.0,4.973591971621729e-07,9.54929658551372e-07,8.841941282883074e-07,7.07355302630646e-07,7.957747154594768e-07,0.0,17.2463206339,39.0748075672,60.3526419073,96.871366864,156.9719457376,273.0701693701,0.0,-20.0,-43.999996875,-67.99999423611112,-107.999993500817,-175.9999928251413,-303.9999911796621,0.0,0.0,1.0,3.0,4.0,5.0,10.0
900.0,7100.0,497.0,3789.0,93.0,0.0236767100438227,0.0,0.0,9.947183943243459e-07,1.2732395447351628e-06,1.547339724504538e-06,1.5561816657874212e-06,1.1140846016432675e-06,0.0,17.2463206339,39.0748053311,60.3526397522,96.87136265,156.9719400252,273.0701640746,0.0,-20.0,-43.999994375,-67.9999914236111,-107.99998856154215,-175.9999862336128,-303.9999852739809,0.0,0.0,2.0,4.0,7.0,11.0,14.0
1100.0,700.0,570.0,424.0,77.0,0.075592827685043,0.0,0.0,4.973591971621729e-07,9.54929658551372e-07,8.841941282883074e-07,8.488263631567752e-07,9.54929658551372e-07,0.0,17.2463206339,39.0748084561,60.3526429992,96.8713678692,156.9719463656,273.070169507,0.0,-20.0,-43.9999975,-67.999995,-107.99999403846154,-175.99999298290598,-303.99999099144196,0.0,0.0,1.0,3.0,4.0,6.0,12.0
1100.0,4100.0,575.0,2254.0,167.0,0.4281497674188855,0.0,1.2732395447351628e-06,9.947183943243459e-07,6.366197723675814e-07,1.326291192432461e-06,8.488263631567752e-07,8.753521870054244e-07,0.0,17.2463158905,39.0748037127,60.3526406275,96.8713630871,156.9719425106,273.0701659293,0.0,-19.999995,-43.9999925,-67.9999925,-107.99998880316743,-175.9999888031674,-303.9999871440086,0.0,1.0,2.0,2.0,6.0,6.0,11.0
1100.0,6500.0,583.0,3451.0,74.0,0.0146737767936879,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.547339724504538e-06,1.8391237868396796e-06,1.1140846016432675e-06,0.0,17.2463037145,39.0747893006,60.3526249544,96.8713489212,156.9719250374,273.070149676,0.0,-19.99998125,-43.99997625,-67.99997477941176,-107.99997304411764,-175.99996951192,-303.99996912730467,0.0,2.0,4.0,5.0,7.0,13.0,14.0
1300.0,3100.0,712.0,1712.0,35.0,0.0084901634244957,0.0,0.0,0.0,9.54929658551372e-07,8.841941282883074e-07,1.1317684842090337e-06,9.54929658551372e-07,0.0,17.2463206339,39.0748106922,60.3526439743,96.8713688443,156.971946003,273.0701697989,0.0,-20.0,-44.0,-67.99999602941176,-107.9999950678733,-175.99999248176584,-303.99999125694717,0.0,0.0,0.0,3.0,4.0,8.0,12.0
1300.0,5900.0,634.0,3110.0,136.0,0.0759951222745328,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.1052426603603843e-06,1.2732395447351628e-06,1.432394487827058e-06,0.0,17.2463206339,39.07480622,60.35264203,96.8713662006,156.9719433594,273.0701655549,0.0,-20.0,-43.999995,-67.9999934375,-107.99999157543104,-175.99998898932358,-303.9999859214147,0.0,0.0,2.0,3.0,5.0,9.0,18.0
1300.0,6700.0,724.0,3562.0,8.0,0.0306826389593082,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.2732395447351628e-06,1.9894367886486917e-06,1.8391237868396796e-06,1.1140846016432675e-06,0.0,17.2462956339,39.0747825672,60.3526183772,96.8713397755,156.9719171461,273.0701416802,0.0,-19.999975,-43.999971875,-67.9999703125,-107.99996558836207,-175.99996328784636,-303.99996287801025,0.0,2.0,3.0,4.0,9.0,13.0,14.0
1500.0,4300.0,717.0,2313.0,169.0,0.1955128225970022,0.0,2.5464790894703256e-06,1.4920775914865188e-06,9.54929658551372e-07,8.841941282883074e-07,9.902974236829044e-07,1.0345071300973197e-06,0.0,17.2462982128,39.074786035,60.3526229499,96.87134763,156.9719255036,273.0701487462,0.0,-19.99997,-43.9999675,-67.9999675,-107.9999665,-175.9999648243243,-303.99996287366776,0.0,2.0,3.0,3.0,4.0,7.0,13.0
1500.0,6500.0,852.0,3507.0,142.0,0.1536788022545803,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.7683882565766148e-06,1.6976527263135503e-06,1.2732395447351628e-06,0.0,17.2463037145,39.0747915367,60.3526258016,96.871348897,156.9719261439,273.0701498259,0.0,-19.999981249999998,-43.99997875,-67.99997589052288,-107.99997316638493,-175.99997058380237,-303.9999692326428,0.0,2.0,3.0,5.0,8.0,12.0,16.0
1700.0,900.0,844.0,593.0,123.0,0.0582090185866613,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.7683882565766148e-06,1.8391237868396796e-06,1.2732395447351628e-06,0.0,17.2463206339,39.0748065704,60.3526422994,96.8713640644,156.9719410076,273.070164977,0.0,-20.0,-43.99999557692308,-67.99999432692309,-107.99999007508484,-175.99998729363995,-303.9999861594805,0.0,0.0,2.0,3.0,8.0,13.0,16.0
1700.0,4300.0,957.0,2258.0,127.0,0.4870748179418017,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.2732395447351628e-06,8.841941282883074e-07,1.1317684842090337e-06,9.54929658551372e-07,0.0,17.2462982128,39.074786035,60.352621764,96.8713474341,156.9719248801,273.0701485467,0.0,-19.999969999999998,-43.9999675,-67.99996625,-107.99996625,-175.9999640435458,-303.999962665865,0.0,2.0,3.0,4.0,4.0,8.0,12.0
1700.0,7700.0,945.0,4094.0,21.0,0.0111276813612923,0.0,1.2732395447351628e-06,9.947183943243459e-07,6.366197723675814e-07,1.1052426603603843e-06,1.1317684842090337e-06,1.0345071300973197e-06,0.0,17.2463081339,39.0747950672,60.352631982,96.8713551564,156.971933003,273.070156522,0.0,-19.9999875,-43.999984375,-67.999984375,-107.99998177763692,-175.99998004640568,-303.9999784997545,0.0,1.0,2.0,2.0,5.0,8.0,13.0
1900.0,7500.0,1055.0,4052.0,212.0,0.2007254354204826,0.0,2.5464790894703256e-06,9.947183943243459e-07,9.54929658551372e-07,1.547339724504538e-06,1.2732395447351628e-06,1.0345071300973197e-06,0.0,17.2462956339,39.0747856922,60.3526214212,96.8713437353,156.9719221404,273.0701458741,0.0,-19.999975,-43.999975,-67.99997375,-107.99997024461207,-175.99996916315786,-303.9999678177622,0.0,2.0,2.0,3.0,7.0,9.0,13.0
2100.0,3500.0,1071.0,1840.0,138.0,0.1068377447207099,0.0,1.2732395447351628e-06,9.947183943243459e-07,1.2732395447351628e-06,1.547339724504538e-06,1.2732395447351628e-06,1.3528170162811104e-06,0.0,17.2463158905,39.0748039846,60.3526385277,96.8713617811,156.9719400395,273.0701625646,0.0,-19.999995,-43.999992222222225,-67.99998972222222,-107.99998725163398,-175.9999860168779,-303.99998335384635,0.0,1.0,2.0,4.0,7.0,9.0,17.0
2100.0,4100.0,1177.0,2214.0,78.0,0.0971420314942027,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.2732395447351628e-06,1.547339724504538e-06,1.2732395447351628e-06,1.1140846016432675e-06,0.0,17.2463158905,39.0748017485,60.3526374775,96.87136102,156.971939366,273.0701627561,0.0,-19.999995,-43.999989722222224,-67.99998847222223,-107.9999857369281,-175.9999846464028,-303.999983047598,0.0,1.0,3.0,4.0,7.0,9.0,14.0
2100.0,7300.0,1160.0,3860.0,47.0,0.0537747805816345,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.2732395447351628e-06,1.326291192432461e-06,1.414710605261292e-06,9.54929658551372e-07,0.0,17.2463081339,39.0747928311,60.3526283571,96.8713520472,156.971929206,273.0701534619,0.0,-19.9999875,-43.999981875,-67.99998048611111,-107.9999784861111,-175.99997590000365,-303.9999751477412,0.0,1.0,3.0,4.0,6.0,10.0,12.0
2300.0,1300.0,1138.0,746.0,174.0,0.3782244204830453,0.0,3.819718634205488e-06,4.476232774459556e-06,3.183098861837907e-06,2.431533852792845e-06,1.8391237868396796e-06,1.1936620731892152e-06,0.0,17.2462986471,39.0747757229,60.3526113767,96.8713362544,156.9719145448,273.0701388124,0.0,-19.999977499999996,-43.99996332799145,-67.99996185740322,-107.99996099533425,-175.9999598300226,-303.99995906079187,0.0,3.0,9.0,10.0,11.0,13.0,15.0
