seed,design_x,design_y,grad200,density200,lap200,grad400,density400,lap400,grad600,density600,lap600,grad800,density800,lap800,dipole
3,100,1700,0.13986276918802845,25.012416886176148,0.00026479855292722105,0.024663289678634303,11.271978095833292,1.8377813467546453e-05,0.012644225546557095,7.160249706188596,-6.16731350728164e-06,0.004805983421483374,5.643958543463077,-5.147398985939336e-06,0.009338995086129
3,100,2100,0.4341579087715813,25.012416886176148,-0.00021159518921032457,0.059558245772499824,11.291900373451277,-2.148365531570151e-05,0.02761164322402961,7.253741007172738,-1.303302616744485e-05,0.014477014357465262,5.841296799846774,-4.777451480106864e-06,0.0309792804252122
3,100,3300,0.0,21.456468462365425,-5.303500078019333e-08,0.02834883789882862,6.520062158962297,2.3662465681061615e-05,0.046380806428134254,4.910231163175938,2.24655578353109e-05,0.03217591032580411,4.960158010555859,1.0361816772962378e-05,0.0550787062151066
3,300,5300,0.0,22.257659859208392,-5.303500078019333e-08,0.019342028274372317,10.525910151941948,2.130159722265453e-05,0.029815712961657446,7.607905422959192,2.2281742077291552e-05,0.020927664906671802,6.522574878949162,1.0052419319569806e-05,0.0234766753800745
3,500,7900,0.8128867568974526,21.989170733392317,0.0010003572379464307,0.22891292628919954,8.268999677240211,-7.371324499226019e-05,0.07926919236495125,5.253242193048755,-7.725530209121919e-05,0.037523554536831906,4.137983857236736,-3.7066367570450104e-05,0.0
3,700,1900,0.47394498881382235,22.25167353578846,-0.0002612429774225387,0.05433376733716227,11.120859252849941,-6.323052981325201e-06,0.015492921095432242,8.844114619960127,-1.0904452244154071e-05,0.00467534598370739,7.741562416087517,-5.497054497759514e-06,0.0173278522156909
3,900,5300,0.0,43.60875311371191,-5.303500078019333e-08,0.019342028274372317,18.400570524034173,2.130159722265453e-05,0.029815712961657446,12.197348064121536,2.2281742077291552e-05,0.020927664906671802,10.07978572924986,1.0052419319569806e-05,0.2318335298847278
3,900,5500,1.7394855288443909e-06,48.30458535906435,-4.887380927070054e-08,0.013460943564826414,18.678937275583344,2.3677326873972863e-05,0.021988218030363976,12.154056991563504,1.9202259084490624e-05,0.015369037745531212,9.987855812094672,9.147598115463003e-06,0.3420347622561347
3,900,7500,0.8594251822128938,22.367723107537916,0.000416176591617268,0.14981870023798488,10.935297243684266,-8.189144748567471e-05,0.0325393513699052,8.09408808540808,-3.532059536656041e-05,0.015147170792787096,6.40565443542253,-1.8214318240139917e-05,0.0688327068076952
3,1100,3700,0.08927589116904876,48.144353796595595,0.00013307102249516097,0.20913798141187617,17.90765763627881,4.2724194838724195e-05,0.10825274078153202,11.301417522220278,1.1147063428635324e-07,0.0535385603576713,9.269456413848316,-2.083668153747979e-06,0.40687108849107
3,1100,3900,0.5626828049152267,43.27440524556572,0.0005056066287383115,0.25743883353586505,16.925352023317593,-2.908217941025912e-05,0.10191703340152196,11.213835463902292,-2.0658844466029955e-05,0.048759060343984535,9.463174875905015,-8.991957762257597e-06,0.3832405460355815
3,1100,5500,1.7394855288443909e-06,43.28726813016863,-4.887380927070054e-08,0.013460943564826414,18.1857374142636,2.3677326873972863e-05,0.021988218030363976,12.97545313675757,1.9202259084490624e-05,0.015369037745531212,10.897770387640914,9.147598115463003e-06,0.1184815736367084
3,1300,500,0.0034054813587243746,25.103507073757502,4.000525827235646e-06,0.05659457716093855,10.161899550850269,2.5647480496980786e-05,0.04973069348401734,6.460834112276477,1.3883233328882436e-05,0.03675398864647714,5.304875281886164,6.956443866096021e-06,0.0182612163759984
3,1300,900,0.29017905293950436,25.448858128229915,0.000204161801874861,0.12446601755900813,12.092476798755058,5.226271568567476e-07,0.05113136638739438,8.461193405427363,-1.6402616049052657e-06,0.035912244682609853,7.0096595132639,-4.3852751347884416e-07,0.090740943015209
3,1300,1500,0.49293349426791794,22.167070951670492,-0.0002762477243539199,0.02838476724804977,10.845547675392547,-4.2633930607442425e-06,0.009925728101876537,9.70348130713976,-5.1948301557051854e-06,0.012982354659451665,8.622032137397042,-4.622695280050198e-06,0.1426360956538981
3,1300,3700,0.08927589116904876,43.80657226532278,0.00013307102249516097,0.20913798141187617,18.431494313339098,4.2724194838724195e-05,0.10825274078153202,11.79463511147273,1.1147063428635324e-07,0.0535385603576713,9.643645701757714,-2.083668153747979e-06,0.0200793879690954
3,1300,6700,0.17372410767585286,23.944768465438546,0.00012487038549753042,0.056897781163573684,11.865651883064707,1.2872524212164994e-05,0.02774761679906164,9.991127976639584,1.7335558413061277e-05,0.018288018703716255,9.261062899910753,9.478973444715426e-06,0.0650219503671752
3,1500,7100,0.270735967286495,26.0584220363253,0.00016507189580445278,0.1607953596688267,14.083324558068874,3.59840682847479e-05,0.06041697433644497,10.339177591293536,1.599949819797734e-05,0.01937308636855977,8.860491774176985,3.928951394261933e-06,0.0068754930743843
3,1700,2700,0.0021344937215309677,22.32141662335246,3.3920914975269566e-06,0.05623592833365067,10.473706415356723,3.394477985822161e-05,0.04873957833069279,8.914895318512789,1.4551234684368066e-05,0.021963441342406395,8.56681608181881,7.097307206711165e-06,0.0708964355434111
3,1700,3300,0.0,22.704742632231376,-5.303500078019333e-08,0.02834883789882862,12.376527525271838,2.3662465681061615e-05,0.046380806428134254,9.881152830611647,2.24655578353109e-05,0.03217591032580411,8.885562307190925,1.0361816772962378e-05,0.1323965939683734
3,1700,4900,0.001379814343388744,27.237765837946874,3.7006814898399336e-06,0.06660448863454585,15.219513456918863,4.8109923855672136e-05,0.06588430273930489,13.098013717411257,2.065913432673824e-05,0.03764181369593832,12.096677822933522,5.111556088355637e-06,0.0503757983306988
3,1700,6100,0.17031860365019155,22.380657638565857,0.00013661260525911376,0.05885761734921365,12.419241123141635,8.8853933664929e-06,0.015444390332062696,12.127785461236451,3.453281720117401e-06,0.013860006386698494,11.481698571258592,4.601271297023877e-06,0.1805990186999867
3,1700,7500,0.8594251822128938,23.893137202020288,0.000416176591617268,0.14981870023798488,11.037055906344477,-8.189144748567471e-05,0.0325393513699052,8.703879254092632,-3.532059536656041e-05,0.015147170792787096,7.655211172086801,-1.8214318240139917e-05,0.0344847687411101
3,1900,2100,0.4341579087715813,22.052672276690135,-0.00021159518921032457,0.059558245772499824,11.269654531580079,-2.148365531570151e-05,0.02761164322402961,9.996612229442421,-1.303302616744485e-05,0.014477014357465262,8.981883490412716,-4.777451480106864e-06,0.0098669096194735
3,1900,4500,0.6256011027670864,26.004413818460517,0.00014209928312276495,0.20620160029685997,13.733078527412351,-3.724796219308805e-06,0.08151241215804526,11.701296490861491,-1.1205962364170621e-05,0.036530531385795956,11.318552743946332,-7.633157872117903e-06,0.0540541967270559
3,2100,4900,0.001379814343388744,27.243978827815845,3.7006814898399336e-06,0.06660448863454585,15.078192335885463,4.8109923855672136e-05,0.06588430273930489,12.863165220135981,2.065913432673824e-05,0.03764181369593832,12.326589960097895,5.111556088355637e-06,0.0716537711517908
3,2100,5700,0.0013812587998171001,26.19991562134481,2.324544815545766e-06,0.03379835605822643,15.90122334057243,3.0491753617045375e-05,0.022377951211771607,13.439991369021712,1.4672589534927251e-05,0.014209269444523637,12.512558626983374,7.204011465804052e-06,0.1745904847379878
3,2300,1300,0.27037673064679235,23.94285079986989,-0.00019490874698904268,0.02225138691768848,11.688373812224194,-3.638313930167505e-05,0.016513210193621213,9.416360326080829,-7.544409183817503e-06,0.02119852339369481,8.18059071337409,-4.059987442064541e-06,0.0220724640624125
3,2500,1700,0.13986276918802845,32.28014721661613,0.00026479855292722105,0.024663289678634303,15.26298529503613,1.8377813467546453e-05,0.012644225546557095,10.283836188235899,-6.16731350728164e-06,0.004805983421483374,8.47987932139652,-5.147398985939336e-06,0.053168616223232
3,2500,5700,0.0013812587998171001,28.456273204688284,2.324544815545766e-06,0.03379835605822643,15.149180865973898,3.0491753617045375e-05,0.022377951211771607,12.946337964616877,1.4672589534927251e-05,0.014209269444523637,12.487551052970765,7.204011465804052e-06,0.0017038794197236
3,2500,6100,0.17031860365019155,25.660326275215294,0.00013661260525911376,0.05885761734921365,13.673809783997692,8.8853933664929e-06,0.015444390332062696,11.891907738000436,3.453281720117401e-06,0.013860006386698494,11.649963855960628,4.601271297023877e-06,0.1371202952048964
3,2700,1900,0.47394498881382235,30.17021741273246,-0.0002612429774225387,0.05433376733716227,12.95804800794338,-6.323052981325201e-06,0.015492921095432242,9.296969419394909,-1.0904452244154071e-05,0.00467534598370739,7.998994335322928,-5.497054497759514e-06,0.1085284591888843
3,2700,7100,0.270735967286495,34.9370447262461,0.00016507189580445278,0.1607953596688267,12.919172482525742,3.59840682847479e-05,0.06041697433644497,9.815752352740029,1.599949819797734e-05,0.01937308636855977,8.967840637076907,3.928951394261933e-06,0.2296194498755927
3,2900,4500,0.6256011027670864,24.11575805173334,0.00014209928312276495,0.20620160029685997,13.795541478823342,-3.724796219308805e-06,0.08151241215804526,12.893596830827754,-1.1205962364170621e-05,0.036530531385795956,12.192192358722727,-7.633157872117903e-06,0.1237748270292734
3,2900,7100,0.270735967286495,34.94896325126018,0.00016507189580445278,0.1607953596688267,13.284533044207231,3.59840682847479e-05,0.06041697433644497,9.796070358270764,1.599949819797734e-05,0.01937308636855977,8.76889451653953,3.928951394261933e-06,0.0229186849693694
3,2900,7900,0.8128867568974526,21.476133280728174,0.0010003572379464307,0.22891292628919954,7.943583502564927,-7.371324499226019e-05,0.07926919236495125,6.176072533854985,-7.725530209121919e-05,0.037523554536831906,5.50229236766344,-3.7066367570450104e-05,0.0630192739843438
3,3300,4700,0.06391498539834527,28.77553800446503,8.19399095062688e-05,0.1436763962542384,21.088584233452814,5.494737771154804e-05,0.08298973538808009,16.50777099552938,8.848356767329831e-06,0.040284863703837624,13.619332330568652,-9.629103897282548e-07,0.0374630245584343
3,3500,300,0.007194471135082637,21.70965060759239,-5.303500078019333e-08,0.022934408075259708,7.119014961901072,1.348445421566937e-05,0.034242910136048695,4.476518581442278,1.639966579650436e-05,0.030564258571457423,3.809692348938263,1.0088047565257558e-05,0.0089384374793117
3,3500,1100,0.4292854723065437,21.78096646987686,0.00012633503565169288,0.07967319326311345,7.803148477985825,-3.0981931078211574e-05,0.033480658608341256,6.5584717707288505,-7.470498197861038e-06,0.02933140187000779,6.160697105260304,-2.8646239938853686e-06,0.024736048344764
3,3500,4300,0.5897469811717262,40.63623676767766,-0.0010824730953667672,0.14602827266342525,22.372912367330986,-0.00010041927064758806,0.06317628479804283,15.955546007565513,-2.9667482119111465e-05,0.0322005455370272,12.667244502529146,-1.2336489467033675e-05,0.2918195576145913
3,3500,5100,0.00037117334896982816,30.60873841054955,6.550213762026136e-07,0.034406842485144765,20.03277243176531,2.849587220173836e-05,0.045218666136212574,15.996117193663027,2.37037697627072e-05,0.0297828803821236,13.436596919267235,8.90904144905319e-06,0.3174259978863115
3,3500,5500,1.7394855288443909e-06,28.997654973119186,-4.887380927070054e-08,0.013460943564826414,16.92709399162441,2.3677326873972863e-05,0.021988218030363976,13.585133261147048,1.9202259084490624e-05,0.015369037745531212,12.208495834006097,9.147598115463003e-06,0.0649263736576153
3,3500,5900,0.010976958673416635,25.178975387203977,2.473957284605864e-05,0.05932345134772436,12.960057219581733,3.115565457091988e-05,0.022806799951981684,11.264200737549558,8.736832141208619e-06,0.014248316566248923,10.778711342881085,5.357686885471134e-06,0.0226013200838996
3,3700,4300,0.5897469811717262,49.20264780438685,-0.0010824730953667672,0.14602827266342525,24.16175936192954,-0.00010041927064758806,0.06317628479804283,16.605399698683303,-2.9667482119111465e-05,0.0322005455370272,12.798708241058534,-1.2336489467033675e-05,0.373417639347363
3,3700,7300,0.6628552843695876,21.784062041796897,0.00023303977728767708,0.21916488044933854,8.457180568679643,-7.206684873599982e-06,0.05908700718579732,7.1789696534693554,-5.4423371613964106e-06,0.015445625997949517,6.679729152876489,-5.718232627409046e-06,0.0339515110711559
3,3900,2100,0.4341579087715813,22.30690682063189,-0.00021159518921032457,0.059558245772499824,9.140420945701212,-2.148365531570151e-05,0.02761164322402961,6.899584330698587,-1.303302616744485e-05,0.014477014357465262,6.4086699433397545,-4.777451480106864e-06,0.0137760157900353
3,3900,4300,0.5897469811717262,43.798610615947986,-0.0010824730953667672,0.14602827266342525,24.147142667204637,-0.00010041927064758806,0.06317628479804283,16.480180430637407,-2.9667482119111465e-05,0.0322005455370272,12.643839857291725,-1.2336489467033675e-05,0.106764009908422
3,3900,5100,0.00037117334896982816,25.728034657476055,6.550213762026136e-07,0.034406842485144765,16.393172431285763,2.849587220173836e-05,0.045218666136212574,14.264212152505184,2.37037697627072e-05,0.0297828803821236,12.310390491292543,8.90904144905319e-06,0.0
