density200,grad200,density400,grad400,density600,grad600,density800,grad800,seeds,cx,cy,dipole
8223.89867672971,93.40730054755886,8177.606337618334,101.41213218895211,9321.371474308824,82.2021232852909,10421.820097119027,57.43257955193739,3.0,6700.0,2700.0,0.0156498151385452
8659.032606518811,118.3633006638594,8470.464184269651,74.02396460186817,9756.50968872269,33.084753193961,11012.933488468658,11.882905626217951,3.0,7100.0,5700.0,0.2582024972793815
7397.620010449809,79.65043580119642,5284.609584446885,51.95694291466703,6909.586264165377,71.4861468562774,8639.498849296491,63.97231916819579,3.0,7300.0,2100.0,0.0446425770135257
11568.539845757632,126.8095506681302,10730.58753995876,18.116229907184007,10502.395553989169,16.85970552101602,10905.825761318109,16.2100248532835,3.0,7500.0,5700.0,0.2220687181880588
10631.073814750938,199.9021953241952,10351.06231232753,132.3109001516327,10439.87767874874,48.86955004382594,10632.026286530509,5.678258665350805,3.0,7500.0,7100.0,0.041058171335403
10631.073814750938,199.90219532419488,10266.556781906966,136.71070303727203,9547.300627018443,73.47512340385762,8798.511230837606,44.45543410217299,3.0,7500.0,7900.0,0.1793861688164947
10438.169879430285,181.1610068191868,8964.007390808909,89.65872042180453,9356.412746402297,47.55180133737571,10200.313204424,30.96039877362228,3.0,7700.0,5900.0,0.0537894169420832
14592.558839248424,129.80775741931458,13753.273056000511,85.27813444993298,11559.282222063475,30.80560965054356,10510.383306784384,15.104095668097402,3.0,7700.0,7300.0,0.1993301927945656
14592.558839248424,129.8077574193151,13739.735285369516,86.21437548587211,11240.692719876415,43.82925591395705,9708.980630036516,32.538718685201864,3.0,7700.0,7700.0,0.0420429452535654
12075.045034501394,199.71973579863945,7466.418440651411,38.22867571585324,5530.457593920118,18.331753093176864,5147.793904918877,25.280567020261294,3.0,7900.0,700.0,0.0140576964341433
12075.045034501394,199.7197357986396,7478.318286948705,37.244111293591885,5670.757305713518,12.351696860107024,5473.795168135991,25.004738719021265,3.0,7900.0,900.0,0.0573366733411
12075.729939711777,199.8025974111241,8052.553754268497,62.22362266347656,7496.539691855273,56.64152021554288,7846.696481657129,49.91676367432674,3.0,7900.0,4900.0,0.003765440558153
12097.163168159372,197.22251002843603,8953.503429401517,35.45705926669492,8524.497740483777,50.12237401118521,8604.10736815615,46.5587855983743,3.0,7900.0,5100.0,0.0083291903999763
13709.74522589064,250.9957892255409,13125.8785173236,120.16583288257726,11040.901636186798,54.03418500454031,9717.689308529538,35.458798832788894,3.0,7900.0,7500.0,0.5784683968512235
7563.280454795872,75.18806135371072,7109.05206406352,94.8823756036404,7526.389223717059,67.53649424492137,7960.244531242995,48.9296338921739,3.0,100.0,1500.0,0.0
8701.016180003164,109.18190947837556,7918.221699459088,68.89514458130812,7900.676928610335,58.03303516637846,8558.88678462192,52.8285656318499,3.0,100.0,3300.0,0.0
8600.046904040497,112.67123956742644,7383.771029072472,71.28789923632198,7642.883553865694,59.259534287068696,8316.126227720988,55.10101499948432,3.0,100.0,3700.0,0.0
7467.669228566657,77.65647580748806,5336.052425593955,43.65799108892114,5498.550515906512,46.15622743371333,6050.389663769965,44.34580149254205,4.0,500.0,100.0,0.0708948343418203
7391.419335517941,80.10774429573544,4052.229848124042,11.1305521415527,3699.3193471023674,24.359820137324355,4598.695581042303,33.69591111570352,4.0,500.0,6300.0,0.0221473493086038
12215.421882035436,211.52866744869053,10105.10949583465,72.5427358766512,10018.925341352187,21.698621894941965,10105.88807374196,15.636141939277998,4.0,700.0,1100.0,0.0114789732895065
13340.55872878344,130.76004295880904,11265.05695954709,40.02156437933069,10322.109384552105,10.734218649637974,10287.370251751108,10.07591917807345,4.0,700.0,1300.0,0.0334646834132124
8779.225106985821,122.88602013953836,9316.479876313611,88.15776574714468,9546.847808668334,32.49537083952336,10110.22042579291,12.853309258230128,4.0,700.0,1700.0,0.016949577326122
8361.018168355855,82.809680403549,9688.909849912308,29.10007777577429,10896.96590975082,29.0189582037577,11630.93238669033,27.632859959215857,4.0,700.0,3300.0,0.0685451732401711
8146.966312579343,91.08037714921052,6797.067728913699,54.3772706708521,7657.859057210903,52.321498147392376,9276.6123317025,51.35681453086337,4.0,900.0,4500.0,0.0179831118497542
7468.351699668306,77.59203024177548,5773.773341513711,35.80352246422064,6679.472927522083,34.662636506138895,7705.5379461425155,36.647569421027626,4.0,1100.0,300.0,0.0611293921509609
8901.960570796453,98.0121095562678,9338.07759371594,65.07684511212767,10399.436604017264,40.45710046946169,11744.075305733955,24.43612633923758,4.0,1100.0,3100.0,0.0808000711173707
8221.937208687035,96.88604028528742,7615.350779089786,95.99971311404576,7425.937106020241,62.94320194616595,7538.92034365774,50.476365293614506,4.0,1100.0,7700.0,0.0037872972438298
7396.066115591285,79.75247761738008,5095.537738525548,23.47735251108672,6756.22925091868,32.14491915398738,9422.215948698944,18.681667984165216,4.0,1300.0,2300.0,0.0189455205910837
8974.840246604117,62.66304068249588,9839.702855643518,37.04043067104088,11179.212544650323,24.22581332234452,12634.229119132942,13.444248401343822,4.0,1300.0,3500.0,0.1122816098348812
8147.692590676073,91.00412268760668,6719.487499863786,56.14907946500095,7450.688841124541,45.23130113082761,9525.997931085089,46.46895421554978,4.0,1300.0,4700.0,0.045446519870013
8154.644791047667,90.20912930911533,8255.823356914032,38.15100801942417,10858.175346851,13.383900261493498,12864.18495868815,8.894023909601522,4.0,1500.0,3900.0,0.1196340515516418
7588.684742920204,75.79935974141078,7186.891529106951,76.8368127982089,8807.565140800109,43.99740351573449,9902.600688495037,32.21265896604665,4.0,1500.0,6900.0,0.3376405815336242
12948.963586772015,150.573359178649,11000.799477549674,26.540127353155366,9961.511988577256,28.17492852988864,9952.793557450694,36.02855506618029,4.0,1500.0,7500.0,0.2600050955477836
7391.421769626673,80.10737395975355,4264.715740713904,12.87334626686512,4867.59965379739,17.01145406418054,7247.361658832873,15.211933470152877,4.0,1700.0,5900.0,0.0111172939518208
12227.547254707575,206.86101969979785,10089.069982315685,71.03300986784657,10177.07138164157,24.243768344897948,10569.972965873809,31.4398721735294,4.0,1700.0,7500.0,0.7519838523113752
7410.780668698437,79.15436409242474,5094.702916851806,29.98697170926073,6118.418520680019,39.43926498126339,8093.717338499154,45.9250971636036,4.0,2100.0,300.0,0.0
9094.182035015458,136.84095457851535,10588.745737203795,96.65931632401148,11982.234574256168,43.89632651552301,13614.970659967272,25.825653597740818,4.0,2300.0,3900.0,0.4855715485022604
10484.940775772868,182.03244073587305,9469.663040775276,106.55272815098904,10160.844784075673,71.40356197020722,11852.9153142763,48.40510658682607,4.0,2500.0,1500.0,0.0410385810928796
7412.7445708498435,79.01791200421548,5781.886197764126,51.97417978273688,8194.450082392452,56.10971565079708,10569.235507635842,34.50020973785825,4.0,2500.0,6700.0,0.004055523122927
7553.845262371883,74.66439435804934,7868.084103868602,44.55189578555979,10472.306487103053,58.23024209632861,12610.52895691441,57.35741327596279,4.0,2700.0,700.0,0.0080094087684811
11252.514559802014,146.06921560212098,11568.745841403414,50.15506823488823,12119.389892856732,51.03704185915151,13445.545970172452,47.22337844957217,4.0,2700.0,1300.0,0.1909403164376892
9455.28416012354,150.6730900368851,10346.41167750818,123.046628341559,11203.512821996988,77.30684629630198,12813.910975807416,47.46089976766802,4.0,2700.0,3700.0,0.189338960359617
14025.575257330507,115.46140718984888,13665.675820835406,21.3683444951574,13922.246376638876,29.90129666054656,14561.989575272037,19.994530796009716,4.0,2700.0,4100.0,0.1697439500011592
12486.986124517982,211.43815352292003,13207.36072319452,47.29076974376769,14207.57976513993,25.049729703023875,14813.513587670328,10.41041536251136,4.0,2700.0,4300.0,0.4296772933422723
9089.940394017529,114.07294892208952,10126.525222035754,100.99548181124908,10525.951399863066,51.676573484903656,10980.168149752692,40.451345275969,4.0,2700.0,7700.0,0.0121066401722427
13343.31552926092,276.1970711465309,11905.164659854228,97.1218357425339,12277.081738232737,68.5221756767603,13446.65398717399,42.32461555780389,4.0,2900.0,4900.0,0.741915407807932
12924.310824087415,175.94369778761458,11819.967779180455,52.00773840308686,11604.214773886606,14.409022967231657,11943.236760104855,9.519041571045634,4.0,2900.0,7300.0,0.2224752561055989
11253.263651133007,121.08156510746652,12007.7834007785,32.48869391330686,13261.386898064178,36.8637147009471,14756.369359432194,49.39763995677146,4.0,3100.0,1500.0,0.0029937481738356
16779.466063206728,138.13443522866368,12724.012903893714,52.76831535906419,12674.334813455893,52.43080040700582,13639.589351086805,35.27650756945479,4.0,3100.0,4900.0,0.424497803615958
12390.646186083311,208.19576657361807,11157.645592041075,77.33808505870638,11189.812441414211,29.068302450244317,11669.369507542771,14.57179370435904,4.0,3100.0,7300.0,0.0579132653243817
8341.58778083728,96.28380756673464,8626.394453407458,110.75340912159012,8769.980927578805,71.9717269078505,9406.418955447314,54.22436566109067,4.0,3100.0,7900.0,0.034741058807271
7420.420615209437,78.3997866718331,6970.385621611439,70.55267179007693,10561.446867478488,94.0631762280746,13226.728318978568,84.1296808543726,4.0,3300.0,300.0,0.193592285234016
11134.9383170276,129.0138132374525,10908.504577871574,51.79186925184503,12234.078598727629,56.50438501050671,14212.312832413229,57.07278479382669,4.0,3300.0,1700.0,0.0106292143528469
13270.983704080092,280.06118702158506,11588.626431461824,83.68336974866624,12398.850124262251,45.52863713213023,13541.526431474496,30.411247900059585,4.0,3300.0,4900.0,0.4936695151577802
8164.368611825899,92.55738198751128,7244.546322131062,80.06325537520175,8749.330152310853,65.00750144291682,11596.885811508108,56.57169155808267,4.0,3500.0,2100.0,0.0412145038786181
7405.15821147546,79.01633356370745,7041.2023505824845,64.65508433516945,10602.466581356672,68.35613792593017,12892.71192524253,42.43367730607383,4.0,3500.0,4100.0,0.1713777347971523
7394.129894891606,79.89533624846301,5092.415209060216,26.04001923496079,7198.930377152408,30.914600449700963,10045.153145348666,14.63664428755447,4.0,3700.0,6700.0,0.0269677368276656
15894.154251192387,370.31028242681856,15956.4526583078,142.5226868819561,17776.957334922252,47.50609820843757,19095.92979015467,19.914281080586814,4.0,3900.0,900.0,0.1348993379863628
7391.419335517941,80.10774429573544,4431.567977459908,8.79879560199848,5638.260647156495,10.333231080220324,8645.343083380063,8.523210543802266,4.0,3900.0,3100.0,0.043931972725793
8582.711225023286,112.04311164131292,7200.012071161554,34.74203700843788,8448.640072436012,29.481667272020477,10838.140160499092,20.90289110108576,4.0,3900.0,5500.0,0.0494123217311894
13544.073486330122,296.35256336771977,14790.041041623665,159.71431850732256,15758.746475245383,102.93464995995764,16365.472580998705,79.82902945545266,4.0,4100.0,300.0,0.9048272021438992
18728.56228949446,199.9060496213109,17951.957413780176,93.30643715153911,17816.343772698412,65.17910186398406,18067.417697724755,56.72016166828466,4.0,4100.0,500.0,0.9573866448412214
20941.120494899536,165.4155367776059,18990.288825547785,33.533439469977296,18758.19001829241,25.73201599039092,19114.00387662809,28.87867686828584,4.0,4100.0,700.0,0.627022569953111
18263.128378458157,318.6558447476056,17605.304930642276,102.7938703243441,18494.510707413192,38.187111839252005,19425.308402521023,9.69195783928651,4.0,4100.0,900.0,0.9954471179322344
7394.107081657346,79.89418882390179,4757.630767906413,20.95351947609725,6833.680602408428,26.11331440597152,10226.522132462957,24.66569696189017,4.0,4300.0,4300.0,0.1043768054663943
8583.370882890673,111.88229207493514,7198.721603579816,28.257505617761456,8297.472676418676,11.68846476102624,10718.629936666888,7.596101340722657,4.0,4300.0,5500.0,0.007144833569232
8395.803826743588,80.76210907261843,11126.067477536611,108.50471634440352,15102.400893950304,85.59914238508084,17795.788589669504,49.88919372314584,4.0,4500.0,1300.0,0.0014031109562119
8222.006263025114,96.74914446527158,7814.611264041694,69.7870290004733,8528.13190987881,15.67941630484524,9957.879832886205,12.264506542492946,4.0,4500.0,7100.0,0.0284578023038879
8242.646593146634,87.33706411856957,9040.238577677646,119.20502485313295,11469.620526762756,117.64689606104533,13242.157979407466,95.5127232353155,4.0,4700.0,100.0,0.040882037155027
12828.630543520125,155.216935857509,9692.921200644349,30.12738773071261,8260.700801274947,28.35529291102371,8629.194829559518,35.76233490777189,4.0,4700.0,7500.0,0.0158990562007008
12151.294927550114,206.5242739473843,8646.354606629136,73.00690585806576,7388.211292555965,45.88197731363791,7696.665801685899,43.31152737018601,4.0,4700.0,7700.0,0.0651328565803669
8278.278997202542,81.76596920091264,10428.264543008896,93.23602906136676,14202.5327640753,93.17301944763236,16043.751890072424,71.67141899346099,4.0,4900.0,500.0,0.0460533443709974
8465.431584115122,73.18616041999908,11643.66475459332,34.40177857485376,15468.289902797373,47.34812012187528,17596.523045419206,34.79992592541851,4.0,4900.0,1100.0,0.0438033354207721
7602.130709160569,75.39984268690291,6473.640535697838,36.62610670593836,7270.022464550509,14.58187479516392,9182.337497720211,7.030274392328585,4.0,4900.0,3100.0,0.0169875096939826
7626.724938179547,72.51614521741482,8392.077754643846,74.17875832764106,11263.302555058468,61.78872885168992,14267.202270859309,50.18200822738152,4.0,5100.0,1700.0,0.0376333806056494
8147.692590676074,90.87766304947397,6854.176372218471,48.61612172886715,8282.90148134522,28.479124200245074,11093.486312927977,21.26471731418425,4.0,5100.0,5300.0,0.2863628015642789
7582.769375980072,76.46092023521058,5929.911309813814,38.35156259311803,7108.084098972639,10.40845835051234,9751.437652713948,13.76069850086426,4.0,5300.0,2700.0,0.0169170136042169
7430.824472980583,78.10180548803608,6168.184868958395,13.285986059323603,7656.310572981735,7.192016361485153,9574.612399030511,7.165866395347076,4.0,5300.0,3700.0,0.0068104937468266
8152.072340350156,90.2397977280513,7738.38415331161,10.615090436304069,9881.177953071296,32.96300291579326,12381.136819345724,26.8648408652926,4.0,5300.0,5700.0,0.059195918565621
7518.819874583325,76.60481888010003,6876.1434243291815,63.461179193399296,9544.228605824184,43.73159640267154,11892.478412663486,29.431113194846063,4.0,5300.0,6500.0,0.345701098701402
7800.7417337332,67.19867933716286,9644.44803965379,33.20682308138456,12719.827745740287,36.22340696459503,14949.862688792487,37.74678607274459,4.0,5500.0,1100.0,0.0660016739447051
7708.404369408528,70.1889670090199,8284.403287628154,48.48448564688392,10509.112240522734,47.029618016007554,13089.550839607622,33.69805402154609,4.0,5700.0,1700.0,0.0273122684859086
8164.366177717166,89.98573730365923,7029.619439192888,49.74820663931582,7704.58129160098,17.156841804795913,10228.001640269144,13.956716173486909,4.0,5700.0,4300.0,0.0
7659.01926902879,72.88076790945158,7327.825952174468,35.918695042043936,9596.32594902838,53.06307007781298,11707.105163343318,57.7495961426869,4.0,5900.0,700.0,0.2007113246828289
10632.134123929569,178.3685344901025,10991.106037215126,94.1563016425002,11733.974760901558,62.6588940216954,12798.916076372836,44.28680935577054,4.0,5900.0,6500.0,0.0271916531764478
8148.375061777723,90.78558183415892,7018.116753431334,35.762572105325994,8174.346724862372,6.559971095272006,10950.773288609873,20.020503005295826,4.0,6100.0,4100.0,0.000420540737757
8874.642844918024,126.21878779494864,11213.711143313085,98.7942126522053,13402.026558914396,35.28698102740018,14731.010289322949,11.544991964895518,4.0,6100.0,5900.0,0.0958396049883499
12741.268168626022,72.07551032150593,13135.952418810572,37.56520896683914,13232.327564566533,38.81950913579961,13849.51568968206,34.854643186713,4.0,6100.0,6300.0,0.1206258512822378
7513.780467041853,76.9369623024654,6228.6165370510025,40.45894907807475,8833.179279651864,25.51551016183761,12016.60289152644,9.805182906383685,4.0,6300.0,1700.0,0.0192463130586168
