200_density,200_grad,600_density,600_grad,1000_density,1000_grad,1400_density,1400_grad,1800_density,1800_grad,2200_density,2200_grad,2600_density,2600_grad,seeds,cx,cy
15044.886027497634,319.9557631421197,10940.8776690764,39.314841075213565,13859.331705346096,34.78678629172945,17261.336179783673,39.66691598491021,19743.42224018672,39.912318646691084,21228.010655457543,37.441187939980665,21992.205047657157,34.02042218361128,3,2075,4875
15049.463753232909,319.715739532661,12821.685000948684,30.16627248616098,15690.548623259367,49.48783788395167,18204.895473400786,48.699807096468874,19826.781353290993,43.93115186784064,20798.80728924625,39.52946576013475,21345.960825777955,35.57257614584144,3,2075,6475
8580.683136751268,112.28657114783206,6059.992799709625,47.8671609091863,7384.24597992151,46.268685850101484,8827.595317455565,40.05487220972799,10097.446780622666,37.335254584471436,11461.497935063302,36.7979578421067,12813.58433240046,35.8800795037338,3,2275,1475
8701.016180003162,101.97811356667245,8053.100894374519,32.98556850918001,9541.384148259067,42.17856661630006,10674.274558069943,38.11319713575966,11809.597607394884,37.502976576271706,13116.9213464047,37.73935710865966,14391.324659311267,36.74228757027901,3,2275,1875
7533.072745884273,75.83973095169719,9315.319034707498,11.684377056306042,11897.79638401458,25.490756290306983,13032.047356861189,31.59088856308861,14224.772767604472,36.30126409517692,15529.541315600376,38.06894756037285,16689.828370830404,37.05002943290894,3,2275,2475
15234.27703402583,302.5949668950248,11541.342878180787,11.212825687119281,14086.577956292593,24.947209660287097,17757.18012102966,33.8193262191826,20338.909577299917,36.31929811710345,21835.70352010755,35.153893086992916,22576.086006503047,32.42557479015939,3,2275,4675
8165.731119920466,89.65120257542829,9631.912744365074,32.4662970242654,13708.06546570947,45.6259976315145,16016.804283458114,48.82555294494461,17348.961163083317,45.95186047905103,18254.06813547534,42.094126876952735,18933.59135289039,38.24648721045059,3,2275,7675
8917.951686735894,63.68926684476758,10049.163522564437,11.054434928074992,12795.343914120827,43.24563374901697,14881.18087242192,48.96449006859811,16255.340875854208,46.5480248148286,17264.026251222032,42.735942562188704,18061.795278341615,38.881440785316116,3,2475,8075
7588.0022718185555,73.88749236676966,8452.893428418294,7.807392446458115,13016.558777188164,5.852162618260048,16719.019153125195,20.14990707466788,19296.24622281854,31.205534464946098,20938.831968315804,34.001106721129624,21868.94031779711,32.749130406261216,3,2675,3675
7724.422786346405,71.18830400983983,9484.527159866162,47.30482915662643,13591.370825721237,15.521375831344553,18037.971891633286,24.306433889920726,20927.86879431587,30.496289939294286,22551.951054041896,31.5668955122662,23327.77010691909,29.95904754771552,3,2675,4275
9337.664110354044,139.2921539220285,12919.038311028371,23.85394012219863,18137.505971710474,26.18581124063958,21284.568718321934,30.284841078581277,23072.734108918947,29.70541037010804,24007.235568940003,29.028854100728253,24366.882574918738,27.52847100631935,3,2675,5875
7609.085343640894,74.75441113654797,11883.976259529842,32.61127844210562,17228.653795399507,33.20814278146152,19881.20023911921,37.83169208744248,21080.602311081035,37.56379266003006,21741.498984697126,36.031913181428145,22129.66608050188,33.564054993136665,3,2675,7075
8149.928956636249,91.10904410754658,8443.746111542998,47.91401126630857,11122.508137431454,47.72712281809969,13170.702182413343,50.13408272449824,14719.775753010937,47.33986734188898,15932.904139314807,43.39855368033393,16914.807131221707,39.49559851226387,3,2675,8475
7492.359812922149,76.14221246033821,9606.35194251248,22.799295087278622,12901.290506008856,7.89916978565493,15541.911841720623,20.57111321998514,17734.574390681984,32.170848924262195,19387.112125853102,35.624133116081474,20473.683141637575,34.63061843916797,3,2875,3075
8898.730896340285,125.93449754358278,11426.150722802136,35.94105769936296,17508.794938610365,29.57158969239486,21387.957419855527,26.413302335300052,23616.217760886128,25.009865147411823,24762.675851488082,25.034956649715856,25174.63847355474,24.223446197225222,3,2875,5475
9339.875228971225,139.0931287384779,12666.04084048308,26.301887477145034,18959.872222180766,20.91013783882273,22462.252967645094,18.985815567596067,24313.107661741713,19.91365811955995,25257.702044114027,21.996539632003593,25570.713874900342,22.298241949288414,3,3075,5875
8968.307329775109,109.24109890948645,13281.931140711886,14.904749607260133,19025.245891294624,18.081258783413777,22051.34474937253,23.19358022619682,23360.605904979955,26.553796774622565,24022.140597081798,28.162900710852398,24299.109733314916,27.56088931863061,3,3075,6675
8165.048648818816,92.56650929271424,9002.191898968975,46.38001217699919,11286.38355678485,27.77899891208071,13062.894094742163,30.67221054144755,14978.561437228671,36.14301077064057,16740.318284189874,38.13070160317085,18092.245322666564,36.88714185506383,3,3275,2275
11132.179082441386,125.25243442537185,9914.455755107288,22.685093315297333,11780.216341766827,17.734245125838374,14354.21473717432,25.174891830330047,16849.739484801197,33.88900825061156,18801.06132172198,36.551718339376656,20101.660349117217,35.25760830112885,3,3475,2675
9771.314314296627,130.51170594473078,12754.654304362493,18.0238695570839,19265.09672472841,18.150352894559163,22558.738314945327,17.85115059352302,24062.381138571527,21.370524461362564,24856.047689485466,24.070493641420423,25172.880314781243,24.243968980435877,3,3475,6675
8776.274818211328,121.68903245628827,11629.658576225956,32.72694557507024,18088.283753388783,28.412710049248133,21394.470839984348,28.98265074988678,22868.511775978484,29.49421613566405,23669.531586034434,29.800990268834866,24064.52830453344,28.589114755154277,3,3475,7075
10381.283753670794,176.58602856785302,8859.148782532167,43.59064199178519,11449.488216199208,17.687277917266847,14808.89760571854,23.374949231006287,17781.88159639061,32.690436716391574,19902.187177752283,35.26213223758146,21200.106413362206,33.85089950476972,3,3675,2875
12077.732780640801,199.6338787483323,9484.057144152093,10.710482370858236,13409.970387090456,44.24755452431725,16344.513336274316,48.66645846737661,18280.751125097508,45.16404592474731,19604.681160263222,41.06628404793622,20500.243851725027,37.0935595742207,3,3675,8075
8226.583988760382,94.32161808640704,12698.30818936807,76.59707546654445,18514.351513544014,35.352696773829294,22457.71491993202,17.91603596298609,25192.321417302115,7.249535779304208,26750.595711832186,7.208598851344999,27298.21142528292,9.603853945484628,3,3875,5475
12081.974421638737,199.04515435251597,9463.043481497545,10.082221405354845,13075.377336581725,44.68455192267588,16158.071508640303,49.038360533066324,18287.923221044875,45.29548000815602,19747.38054391476,41.00353347532329,20709.720951863015,36.909179889125454,3,3875,8075
7398.417776993351,79.57223392174181,5989.626765518358,54.41387208905772,8352.448924910906,51.57489962872896,11109.666788805032,51.41118478306918,13518.655727731702,48.55799286001362,15434.062593295139,44.52567767349517,16868.25260585759,40.30498518048984,3,3875,8875
9884.936315536654,58.51941127732003,16557.014520700683,52.37209359800101,19323.141145751295,18.551864905413655,22442.02496642826,15.72472778833617,25205.34766595758,6.222016907620181,26922.233500769285,2.3722266263810305,27572.48924232787,5.332168315218146,3,4275,5675
7395.660976515871,79.79065375201117,4041.625493794952,27.053218408777266,5522.509899871241,36.358383426309,7990.968460127891,37.60735623869922,10486.712854411366,38.90091225410068,12723.223413723,39.173394190641574,14521.478532337003,37.73148808713607,3,4475,1275
7395.663410624602,79.79028201270901,5970.5357489361,17.95956316866463,8780.871937931433,26.898279712750938,11538.413236269034,32.05005677881751,14350.705843819565,37.484000085050404,16654.755209405655,38.7916984430996,18287.136696901063,37.08238433875963,3,4475,2075
14105.997737039079,247.92368583182193,15967.426426638227,82.01974393562281,17821.183658973838,38.17395029130812,21392.781826081573,22.526195467160832,24744.652019701567,11.93305757623812,26831.76766040546,5.289870246331673,27658.561393930147,2.8317080561659647,3,4475,5275
10537.347414282907,79.56604354650214,16010.742627111687,47.3872153605619,19181.36570116911,23.339346371944053,22246.838035384542,18.453199887502176,24893.700565795,12.038530797994621,26582.568058730998,10.398088025867851,27264.091435489325,10.57559701247136,3,4475,6075
9963.984724586131,69.46780522961375,13436.633427836636,55.50547281694752,18193.51765632315,38.709031725602316,21767.096343328758,25.698791942857486,24315.617827926653,19.2472960493505,25898.871317474186,17.74152670745731,26575.231031922478,16.987836948666573,3,4475,6475
8604.96858203134,110.93881635549238,10958.89168514021,50.233560547776875,16661.843197698745,45.422884152815556,20710.88237250961,33.976210143185135,23282.207186424694,27.28954694168683,24845.245450008355,24.87184815796225,25573.89216524746,23.014338894294283,3,4475,6875
17154.66694866581,129.7693343449476,16661.2487047251,61.712141130537894,17667.35235709097,35.441701712048676,21065.988577044965,22.459431291622177,24527.354316801586,13.067760725714944,26738.749717297902,6.78881896004897,27644.901112024276,3.2640564275688724,3,4675,5275
7396.863882134827,79.67241034210394,6727.567507457355,40.689669008222204,10070.983024173283,42.745470895979935,13543.034312543363,48.20525089468805,16519.330140518145,46.36046168363506,18674.635236114034,42.30326901713927,20063.243538284878,37.8913370129547,3,4675,8275
7582.838430318149,76.45337394059297,6298.968782851251,14.477349079390502,9833.392694179067,1.0728351573168047,14662.879948687934,21.252505834150867,18559.81940458043,30.385081360263253,21131.325265911964,32.53369849537246,22589.709386634255,31.02419396137381,3,4875,3075
15231.443591266854,164.151593992423,16527.557200001116,51.73628357605021,17336.848006179778,33.76595106832304,20688.04087209215,22.22498503004169,24255.049916252792,14.186988669376769,26579.008282183197,8.739580142820069,27562.512609657773,5.295205507320922,3,4875,5275
8800.371310836177,122.52012186736113,14161.658260106808,94.42325436089241,17757.399329864915,40.360224180622225,21200.68842756695,24.05603616032511,24278.373815798208,16.545738809958564,26289.90432641784,13.20351654120036,27158.370617600107,11.609557282957264,3,4875,6075
7413.468414837841,78.93531815716551,7191.070513868986,37.87722553820882,12582.680119767798,43.38835928883008,17146.6283224917,43.06879839785892,20337.662843097467,38.31932363197918,22360.62465366097,34.45663028337942,23458.05808025366,30.867536680116764,3,4875,7475
7582.769375980072,76.46092023521028,5558.781190370969,25.443392787994547,10147.29021585094,8.736353300162275,15705.024765457376,18.8542259299091,19774.920197037496,26.100152917940015,22375.86288749931,28.59668408816133,23783.239347078106,27.52417872340202,3,5275,3475
12983.818075756966,222.20858724256937,13357.467196751202,71.20574618040423,15603.859814918058,36.387862505487334,19505.979243424183,21.495256244327024,23392.4709606412,16.645515982191206,25949.962869301133,13.69290161178331,27105.210736466957,11.057992885229757,3,5275,5075
13408.929758375427,209.8829318886776,14141.77095210094,67.4507422805463,16201.01563054124,33.174596927870795,19826.54038703062,21.211484628540465,23578.97282730161,16.12746888374652,26077.681302859757,12.788665898933191,27200.592025645466,10.050339531102336,3,5275,5275
7467.7382829047365,77.64807706678236,6731.048779507899,26.069181031534566,10184.383890917874,26.218515897022808,13246.9250377332,28.419887544811164,15931.854161122266,33.22087543644789,18060.816712955257,35.51960488389691,19558.42679846447,34.7483431102609,3,5675,2475
7506.39189492765,75.8168184901894,8918.774272338102,54.24014625334809,13406.738069389296,26.98732609566256,18077.89109556069,17.009977949606323,22029.972820969244,18.467672064164194,24653.69107501545,19.35726985386434,25957.096422237493,18.16384960886394,3,5875,4875
7391.419335517941,80.10774429573544,4492.4234828202725,23.321943296849025,6585.241248912076,28.496718570978608,9620.445962605905,36.621667934132965,12883.074893048773,41.29877661031847,15478.662997002511,41.07639336985666,17282.792800935193,38.42516437975938,3,5875,8675
7491.677341820499,76.22958637553744,8663.453562847613,65.149410915767,11155.98768447183,41.609283547342436,13007.773874966193,32.32473020393642,14817.831034270223,33.48129289324491,16511.993241621753,35.41144059873493,17898.99943014134,35.14550829421596,3,6275,2275
10359.23224024216,174.23762870613527,6389.275966488295,10.432215763707614,8794.392280703447,10.091292950707167,13308.658837484163,27.924513043509197,16964.523153221548,33.87333721690167,19390.65297543471,34.94887064187804,20862.83349523716,33.37882275973531,3,6275,7675
8603.414687172819,110.72357365179691,9393.580231001863,22.08408126299694,12721.69687503021,11.983423750892708,17137.45074932083,17.045377298772706,20859.189879947626,21.199806235745932,23375.541177607178,23.322414875156365,24720.03692009956,22.750379136040177,3,6475,5275
10359.232240242161,174.23762870613544,6267.672039780034,16.117755892835763,9034.911985760631,8.941107412255427,13785.800146332458,24.46372240334873,17373.384731671085,30.93402497096054,19716.691931148165,33.08972028515506,21133.823716190404,32.2128848661006,3,6475,7475
15835.848585706986,197.8072864170101,14356.220334296253,47.514281208529304,13956.931480003203,19.84368012047656,14484.300362018681,21.600164919928964,15636.46991355178,28.984692510293446,16989.36901967373,33.20148821245284,18207.15224177148,33.923785003539216,3,6875,2675
14115.467039025338,264.2980859060182,14429.41287807382,56.032766023541726,14198.983532875003,12.337120058188882,14953.262758880674,17.177272487932584,16253.20651188569,27.43593431212028,17671.565283289332,32.471670504434876,18890.081060494413,33.38158797742519,3,6875,2875
9527.57772016607,64.61669372972275,10383.887206422709,18.872212592193577,12231.717821563729,9.511333543591002,16274.923878798387,17.82884336098257,19743.027608581564,23.67974138311781,22134.459381477256,26.4627914909076,23498.375682247293,26.18381896330945,3,6875,5275
7391.419335517941,80.10774429573544,3899.8765740531067,19.815621122104066,6195.2502690802785,30.205743240727465,8758.493527108227,33.65488623668777,11165.228944623503,36.08862248227132,13243.172297608238,37.09756330659716,14895.591463422294,36.265353163133106,3,6875,8875
11889.134808701168,255.5794808497003,13674.059377802772,66.35114317053382,13545.06168215749,29.39445893027327,13762.318604533068,26.279449904834845,14631.813136993189,30.651703088744235,15832.263147229978,33.8016573463098,17018.960807011837,34.342083423762254,3,7075,2475
13176.682573866488,94.74907948706394,15285.238799197692,24.97992565508367,14254.736319536056,11.040722355394196,14463.110780216668,20.34194822034229,15415.470692135217,28.66087784825129,16647.219448605592,32.945761385057715,17814.25681947266,33.78016551086063,3,7275,2875
9038.967201089437,99.43107562753508,12022.377424169845,82.67187795252465,13326.128240759323,25.962191793868634,15045.985603832954,18.782815560715125,16741.72330606739,27.030996812134113,18288.065723567677,31.774233809261553,19516.24332687,32.59913775564128,3,7275,3475
8270.713380067375,92.23114061888388,8962.439729681344,58.36773545478688,11472.524986256665,18.5774932285129,15256.954914354166,21.8074619687338,18421.209332634815,27.15244237788356,20663.630189979198,29.697970651908054,22042.693922437662,29.371114489606583,3,7275,5075
10671.597795057836,147.76411311915325,10029.858572833502,26.107816164204454,11971.589754077406,5.117429616518512,15411.257942554304,17.768170355057713,18507.276435654396,25.708898631167216,20727.65132310888,29.06230536771519,22084.713569666506,29.02216877010591,3,7275,5675
7392.10180661959,80.04442753246506,5429.219547762745,54.70553873399869,8714.291556365026,53.866206282485464,10027.945031709223,39.508437355779414,10929.580936601442,34.803982794423,12011.740699598686,34.17201584494432,13203.48543416663,33.86739357141051,3,7475,1675
11308.281842717242,163.55544091356757,14299.150819500677,49.99234581476246,13773.438294663734,24.0437878724119,14286.874296482336,22.778878886326854,15365.231108221264,29.167370100041612,16633.953039392556,33.02170018929269,17807.665214773722,33.73288284737641,3,7475,3075
10363.948074653583,174.81476445265557,9148.189510950091,25.195264156667854,11936.683133442375,3.8056793871231043,14996.194370917903,17.55931205608855,17814.113121616083,26.406468016059012,19907.90504995722,30.139513035470287,21249.112725676983,30.276076160337823,3,7475,5875
7393.378369451882,79.966582079185,6107.852392520435,23.540342125572224,10834.263475829575,20.036682006338626,13964.035594799572,14.518327019779004,16107.326460482042,25.094340039849723,17763.40224130193,31.06841117781991,18992.613688765272,32.33664549801318,3,7475,7275
8223.89867672971,93.40730054755886,9321.371474308824,82.2021232852909,11606.912391955882,40.635076873941095,13873.018972471338,28.976407430503155,15761.861083010464,30.847063353200742,17360.82654109637,33.334029764166246,18628.37320119613,33.4712504482893,3,7675,3675
8659.032606518811,118.36330066385939,9756.50968872269,33.084753193961,12081.358466326887,2.997985908644359,13791.90824440861,17.849128998878683,15400.478619121679,27.291126039458543,16890.295823934965,31.910898952899718,18096.696611627132,32.773322857042025,3,8075,6675
7397.620010449809,79.65043580119642,6909.586264165377,71.4861468562774,9774.089888722054,52.19489716177792,11261.564337989654,37.63288517316646,12557.156538803469,34.708491747840625,13858.590962375985,34.80407557489472,15093.531755580902,34.429227435036296,3,8275,3075
11568.539845757632,126.8095506681302,10502.395553989169,16.85970552101602,11510.128749280628,21.21535039209519,12692.038928481696,26.363513676153836,13983.303637483783,30.45676957027014,15334.470524262015,33.12437714834294,16534.960848187395,33.47447058897864,3,8475,6675
10631.073814750938,199.9021953241952,10439.87767874874,48.86955004382594,10871.361416052245,14.569324939144124,11285.669356847071,25.33897523699786,11841.007452451055,29.10600553352461,12710.607661413012,31.578143660482926,13737.20205053896,32.42610394851329,3,8475,8075
10631.073814750938,199.90219532419488,9547.300627018443,73.47512340385762,8523.76189814382,35.83379160802459,8773.104654778945,31.934078712056785,9430.54743443513,30.805157344476235,10365.588358337509,31.055958888405748,11458.527165770718,31.317774857987327,3,8475,8875
10438.169879430283,181.16100681918678,9356.412746402295,47.55180133737571,10960.425220387608,29.05033261568213,12047.035333346477,29.2000230402374,13108.742710193354,31.157847360114268,14313.544628568305,33.13216185138723,15473.147287644728,33.421437047514445,3,8675,6875
14592.558839248424,129.80775741931458,11559.282222063475,30.80560965054356,10214.150915801138,23.382062970545256,10330.673953706311,28.759573252099152,10797.156317965173,29.9198736105647,11601.721744300652,31.206966538334804,12605.255172424446,31.77349179769175,3,8675,8275
14592.558839248424,129.8077574193151,11240.692719876417,43.82925591395705,9125.306970643811,31.699579677273732,9137.871972820345,31.226437834231515,9658.149607602178,30.42396902393794,10494.131167406382,30.776136699285722,11523.789420228042,31.093896753015937,3,8675,8675
12075.045034501394,199.71973579863942,5530.457593920118,18.331753093176864,5485.2455236830265,32.00584492747348,6496.619695063209,33.26875429703346,7437.405957832641,31.09990924793784,8477.488380558889,30.255383704765173,9632.300811592992,30.05632921949588,3,8875,1675
12075.045034501394,199.71973579863956,5670.757305713518,12.351696860107024,5926.773910119723,33.423350760674985,6971.39980263649,34.23987796502321,7914.521535380795,31.870323902011144,8971.148457382156,31.021176325112815,10138.2921020483,30.755725581473996,3,8875,1875
12075.729939711777,199.8025974111241,7496.539691855273,56.64152021554288,8483.834803426598,44.832800264664215,10262.187112396967,38.50696086549967,12247.650709491634,36.685912092941535,14039.994132099146,36.09271406434487,15486.42425252374,34.87166046804142,3,8875,5875
12097.163168159372,197.22251002843603,8524.497740483777,50.12237401118521,9052.28098425377,43.13125162254989,10559.093410591406,37.62903020488316,12336.919293685161,35.92931999675514,14011.80408712697,35.601954497091306,15405.375688041697,34.609402780901206,3,8875,6075
13709.745225890641,250.9957892255409,11040.901636186798,54.034185004540305,9227.829874327384,32.82534288811475,9263.947801273405,31.497277773650715,9730.59140264679,30.366172383241366,10509.432945079017,30.60835638770117,11499.32533436425,30.90478191884967,3,8875,8475
7563.280454795872,75.18806135371072,7526.389223717059,67.53649424492137,8628.723550178649,41.79547544656334,10221.848296805843,40.26872125032216,11855.78134428544,40.836289105274616,13397.689191184743,40.281403799274834,14779.837541233968,38.792605930366655,4,1075,2475
8701.016180003164,109.18190947837556,7900.676928610335,58.03303516637846,9400.516075791245,47.95682286851114,11199.310043874153,43.82867429984403,13137.17707997454,42.87234255928541,15018.874037282085,41.95256032144134,16649.2992274165,40.22244100167734,4,1075,4275
8600.046904040497,112.67123956742643,7642.883553865694,59.259534287068696,9062.197179385117,50.07877623188351,10849.894556891015,44.87443504468073,12896.339456472273,43.33170268522647,14887.508303940174,42.222790517977955,16595.77687280837,40.41488827098166,4,1075,4675
7467.669228566657,77.65647580748806,5498.5505159065115,46.15622743371333,6608.277893018504,41.021794601144045,7923.1814262051075,39.243495666091576,9540.648666819256,39.7011716461185,11156.183967818963,39.07488086374314,12605.429800062,37.553658648534665,4,1475,1075
7391.419335517941,80.10774429573544,3699.3193471023665,24.359820137324355,5828.239995306855,36.0688075165044,8534.975938508123,39.51466030817659,10963.776284631835,40.64518295001709,12956.276188040061,39.99607146202581,14618.275269360669,38.66729464539715,4,1475,7275
12215.421882035436,211.52866744869053,10018.925341352187,21.698621894941965,10508.560605219922,24.91279752464793,11964.026388422792,36.830857915102534,13629.649866610076,40.765345181885536,15129.522748068708,40.78234914300172,16400.712291353608,39.19364003187419,4,1675,2075
13340.55872878344,130.76004295880904,10322.109384552105,10.734218649637974,10801.669223042496,22.248670386578905,12446.080640671153,35.88794237587904,14164.403436496545,40.38554350907694,15667.13802061969,40.65930580864582,16926.97104524648,39.178992975862364,4,1675,2275
8779.225106985821,122.88602013953837,9546.847808668334,32.49537083952336,11086.657874427827,20.024637465587734,13203.648241437157,34.44331560257197,15053.426084152192,39.621946281340556,16590.841227122928,40.34406073801271,17853.118534618177,39.06988184566935,4,1675,2675
8361.018168355855,82.809680403549,10896.965909750821,29.0189582037577,12379.710526091178,29.383987691310068,14219.684677223797,36.09116488403905,16245.478851017137,39.574047365228964,18121.91880767115,40.35452163594461,19636.719066900558,39.103398185715996,4,1675,4275
8146.966312579343,91.08037714921052,7657.859057210903,52.321498147392376,10859.911872226177,45.86576986147771,13625.266404204014,40.70756193823059,16113.464443776318,40.46769575201987,18258.933460765296,40.45957312229317,19924.704967362133,39.05219752896325,4,1875,5475
7468.3516996683065,77.59203024177548,6679.472927522083,34.662636506138895,8649.604568920968,38.0578457621003,10518.053738187089,41.596875912385826,12363.70620437417,42.82170447980331,13978.138697293873,41.64387629305744,15318.70426427182,39.47905662090125,4,2075,1275
8901.960570796453,98.01210955626779,10399.436604017263,40.45710046946169,13163.034914702628,16.50532808782238,15837.99126715475,27.75957359651735,18153.756008479893,35.261857340576654,20064.727421038006,37.73004728496136,21487.809477553834,37.13280707293547,4,2075,4075
8221.937208687035,96.88604028528742,7425.937106020241,62.94320194616595,7879.744556671464,44.26130849335642,8718.9816370869,38.140896425728904,9894.874259806285,37.11562998656193,11251.279906808644,36.742766997227164,12608.543243767584,35.991546233630764,4,2075,8675
7396.066115591285,79.75247761738008,6756.22925091868,32.14491915398738,12046.224773325019,6.686317985989746,16024.345756312905,24.387542714905884,18585.638981509557,33.71294974075124,20351.559366415677,36.73935559879902,21589.963384134702,36.468682683006946,4,2275,3275
8974.840246604117,62.66304068249588,11179.212544650325,24.22581332234452,13934.070949687279,12.881197364007562,16472.233268835873,26.00187870426967,18910.231331750965,33.51861081609058,20976.84134501417,36.4019237904344,22469.64463913456,35.981441748930656,4,2275,4475
8147.692590676073,91.00412268760667,7450.688841124541,45.23130113082761,11630.526228234414,42.04024395562701,14980.56317425344,36.22827256309594,17669.952856325082,37.02589084259265,19861.11270010981,38.09770712276048,21477.91480904208,37.24568183491848,4,2275,5675
8154.644791047667,90.20912930911533,10858.175346851,13.383900261493498,14310.313157686043,15.422619437140348,16878.350725194865,25.44423321491809,19454.52537936641,31.993455810590916,21661.489782905566,35.093881118290234,23214.618127934664,34.82708551126483,4,2475,4875
7588.684742920204,75.79935974141078,8807.565140800109,43.99740351573449,10655.900331049015,29.05438376228365,12185.350577922276,33.616323603051185,13796.274220634015,37.51745957897175,15284.381567226665,38.481911758073075,16611.820823906095,37.89803232505505,4,2475,7875
12948.963586772017,150.57335917864899,9961.511988577256,28.17492852988864,10126.431371653853,36.17440338699129,10750.947926477369,36.224670954987005,11878.037790139131,37.65153887614424,13188.809712864388,37.87165716535982,14481.944491132896,37.15017958581077,4,2475,8475
7391.421769626673,80.10737395975355,4867.59965379739,17.01145406418054,10027.218469238127,21.640407975445036,14387.945054861662,31.526171698958468,17111.451198244067,35.24853788902066,19033.496271301967,37.05236038264847,20469.120207028733,36.885459385745,4,2675,6875
12227.547254707575,206.86101969979785,10177.07138164157,24.243768344897948,10790.879451662688,32.80541125024032,11390.250252176616,35.0998612880679,12492.811395106159,37.4713416580066,13777.290851688835,37.977839114691605,15041.153887464168,37.31988010270593,4,2675,8475
7410.780668698437,79.15436409242474,6118.418520680019,39.43926498126339,10138.527364521933,48.03467050604756,13303.966865707265,47.10954389943197,15494.530314631658,45.28721235295473,17101.47480905735,42.917369648294056,18306.634427071316,40.15985647147101,4,3075,1275
9094.182035015458,136.84095457851535,11982.234574256167,43.89632651552301,15232.956275039784,13.501170346596847,18631.866858389563,10.977495198421154,22034.99509147221,21.04434551353742,24695.87051624442,26.40772951288249,26295.345450107332,27.143878131286982,4,3275,4875
10484.940775772868,182.03244073587305,10160.844784075673,71.40356197020722,14116.010643049698,32.236624023738486,18361.199383590036,23.36875445289627,21187.18086223878,29.043427988776877,22913.571847620246,32.495749984336015,23934.213961284262,32.843037977107315,4,3475,2475
7412.7445708498435,79.01791200421548,8194.450082392452,56.10971565079708,12492.857414963539,13.14259583267581,15394.450502486086,21.675854820743208,17420.162934447195,31.756936927005565,18974.84764481869,35.57723146050425,20201.39565794071,36.14915505491991,4,3475,7675
7553.845262371883,74.66439435804934,10472.306487103051,58.23024209632861,14331.48501187013,48.947807950745606,16986.795118433914,40.63438481241367,18963.818767472072,40.12376736044927,20414.15871471481,39.585734837917045,21431.21757318378,37.805029565863066,4,3675,1675
11252.514559802014,146.06921560212098,12119.389892856732,51.03704185915151,15193.148698738867,35.71926310638313,18655.461851228745,25.926495925952064,21161.8221509463,30.449623065224827,22780.733741943186,33.41186192813879,23764.381911500863,33.461944220508,4,3675,2275
9455.284160123541,150.6730900368851,11203.512821996988,77.30684629630198,14757.391741638168,25.038175481796905,19008.473387005095,4.993360603483897,23035.260918279342,15.634283169373155,25981.124170738545,21.17410305729523,27607.054227945497,22.04941306470461,4,3675,4675
14025.575257330507,115.46140718984887,13922.246376638876,29.90129666054656,15667.548592328016,9.994967090069624,19014.81833438362,6.221365357068093,22779.050207560947,16.60006109450833,25695.636654035632,22.212613707924902,27356.925526627296,23.078375067239485,4,3675,5075
