density_200,density_400,density_600,density_800,grad_200,grad_400,grad_600,grad_800,dipole
19376.913776146215,24769.84482488868,33464.746890574475,42337.24525413183,318.86839047496443,37.19813823416009,83.15225940396651,104.93857138252174,0.8354039253184653
19635.442572738084,26899.702205222555,35321.1356455608,42523.39277509458,296.4520407077567,25.966445110377297,74.07468672367598,98.44101238428568,0.0746277989410221
19503.63005052432,25017.256101221705,31666.655234077516,36951.28899180003,295.7405591507042,98.9145538602246,151.41864567951794,155.81861872709075,0.2131908349263177
12941.831876694618,15618.758574756517,20515.158920750553,25236.1229871457,149.3918864134454,200.7173723837236,209.79119157766345,197.510577806468,0.8989972346326157
19406.009720128517,24144.36758144181,31652.97665341769,38145.06374513932,304.808213473499,127.88293506881146,155.26372610724158,174.11222320320067,2.307446888494848
19668.03383487276,27380.355563204586,37515.76545701698,45684.71348974498,295.44854250857645,64.25432143482041,101.00755159397951,136.39452770494538,0.304359189529329
19672.114589256445,28278.73778175946,40079.29513502277,49517.64709657274,294.7895802452055,30.822796615003014,56.42851210017138,97.31590875753383,0.2177846884433553
19672.199856961804,28486.1950432211,40764.829909560016,50746.7513911663,294.773801631922,15.927436021790076,22.74793952288968,69.25285876226863,0.1401734413348099
19672.199856961804,28344.21847383089,40290.8584138887,50447.33704482769,294.773801631922,12.141023597990113,18.04116346985861,63.19332038859889,0.1524641025770904
19666.768117615386,27699.841758340535,39270.48610731434,49607.02776069979,295.41365770404286,43.634224794992754,44.1125561364558,76.35759297319619,0.3132008440585487
19415.539613014465,26183.963747870745,38211.027774998445,48867.94113211839,318.09440322625437,86.91277556726732,70.74224397284564,93.64664643920989,0.0588223654204177
19661.405335973704,26967.95213734173,38030.709204699946,48473.61847807951,296.04293866597465,64.57902953882049,76.28544848519762,101.66625805108151,0.0184002685680083
19415.539613014465,26094.485958339363,37682.073846107574,48257.83144254703,318.09440322625437,86.99911512867457,73.53983524139952,97.88220539107135,0.1571315320061326
19406.87093690495,25415.294098258597,36986.359636263136,48244.6706125459,304.35342878383824,62.138936219103456,53.95709415955703,83.50809499119069,0.0412246134838565
19415.539613014465,26208.974079736152,38310.15185586208,48036.19959757728,303.4941614589266,68.62113836750292,26.80160733808683,60.77058609305603,1.634477600058028
19672.025264602795,27710.046520130472,36426.00205023488,42419.25090263602,294.78289694329,31.258090353583132,85.59753258928325,131.72757944118166,0.1606207820523081
19264.434266147466,21056.336493169387,25405.15373787074,29899.972520554424,306.2526875817073,178.4907100018406,200.4029419434296,201.11865180479964,0.3115440205798443
12946.990520770063,16105.760072888095,23063.898657508813,30371.699501444655,148.92289314585085,196.6928087560633,198.46186093744552,174.35764813350198,0.1183347370026879
19509.40823995031,25904.173441485214,34532.32586305837,41494.96826232018,296.1785177522964,80.87948309971586,136.44844760739983,161.0270359271601,1.7221075145101898
19641.04593665043,28247.65064276175,39705.76027713361,48798.76659809931,295.82854964922177,12.144115103101392,65.3535264470887,107.42153934723754,0.3179987879845958
19641.04593665043,28503.417999537774,41235.688858928144,51884.244302348685,295.82854964922177,14.277454442800916,24.995535030519694,63.64029362533633,0.0101030661171164
19640.957701152,28306.066095080943,41001.70641824806,52391.855005056685,295.8448513921304,28.706626267926325,12.802481461738914,37.81601556060312,0.089211073892723
19636.875118675987,27775.045836444286,40221.64957399605,51892.14500198815,296.500003628241,48.71191134136597,17.694841810723627,32.36429633654477,0.0401044965902261
19640.872433446642,28040.947510180515,40066.45309797223,51486.35190408871,295.83774725368255,18.89195813358039,12.752705184183384,46.01835896191533,0.0565996977579518
19636.965182266744,27768.515148630355,39989.367978073526,51341.69445510729,295.2762874591634,15.98448086041099,44.052500482824136,65.50603476875274,0.0615398594230614
19640.8743120845,28042.297059500295,40016.99477120647,51235.07906719485,295.814783662905,9.990709662766296,51.21453802096867,75.39224007122601,0.4948246914850344
19636.965182266744,27702.76011406301,39631.068016496785,50949.40962722992,295.2762874591634,17.778192520934642,52.683116854025165,74.82804253838447,0.2501154164505639
19507.711894063217,26363.891708573505,38510.51328972517,50572.08257695149,296.2701263511513,51.565410760369666,49.639655489673,66.0163268047449,0.1850142889649973
13344.888101490846,22848.33572491986,37680.71542783224,50452.8679973258,130.3554826826544,54.62668255933083,37.504509403203684,51.89663811408033,0.5020244273279423
19509.493507655672,26604.77873981794,38901.62127393769,49403.16345182209,296.18395899669673,54.481834367477035,22.68061629781164,52.13677348642348,0.7912765392068297
19635.54523959928,27412.878043648318,36658.36304565252,43472.20994860273,296.475776250065,49.29516368186997,87.39129020284484,129.98722666105874,0.1118037005295348
18982.18959552808,20108.39253175545,25365.17136300073,30636.633592851664,329.8084758775934,191.71250072045203,202.6540395267673,203.14920251910215,0.0644072776483252
19273.678460491996,21881.270504293905,27941.937812094264,35162.63058824898,306.4087032701866,182.41156578783176,191.54355964761822,164.92828497460167,1.4419809608257332
19672.114589256445,28086.667632455912,38527.88678984941,46466.590502632585,294.7895802452055,35.14171966761841,90.1472874912799,129.7842928906015,0.4165987031391057
19672.199856961804,28569.933204974564,41823.05215848318,52845.547421205134,294.773801631922,17.39647976252112,18.540751953083124,55.7280962541632,0.1170625611644924
19672.199856961804,28504.526237777045,41822.2407057793,54417.663093079114,294.773801631922,16.843496194126015,13.43775336793014,15.683602509293962,0.3176624437487911
19538.25830862619,26631.34524759113,39862.07119643405,53599.38837082742,295.2791421596063,56.665172781112204,36.931465206378554,16.81704906753407,0.2058861160626401
13342.829838521067,22852.821316724832,38165.47626448643,52768.0606305224,130.5700259329786,54.09699516829672,22.445517724553902,4.310691058151923,0.3076548602615571
19539.954654513283,26634.013916848184,39717.042383329106,53276.3447970224,295.185844500692,56.40502659856626,33.60949388881174,17.802504005952798,0.0361148115390718
19672.199856961804,28492.611161936165,41617.90760202605,54370.24173830377,294.773801631922,17.665646718346846,16.548407005162804,25.15821440803589,0.0746601809774981
19672.199856961804,28572.669364950507,42128.98473531853,54935.337036233715,294.773801631922,17.439236809207898,11.13960139244063,28.264826471601342,0.0258439912597037
19672.199856961804,28557.991813446057,41976.64264050452,54797.70239663929,294.773801631922,18.18068005608288,15.74258046945319,32.073403257897766,0.0151721353623628
19672.11350010123,28308.41431781088,41285.5589998316,54235.0880700879,294.78980316253114,29.116696744984008,28.428516324387928,34.922947138854866,0.0062292680374324
19668.11910257812,27792.18134945471,40653.53237881047,53492.48562447037,295.4327630890985,49.074017566653204,33.97564797435388,33.36314091352892,0.0215394216624256
19672.114589256445,28210.865721816994,40322.859021015895,51324.67464062556,294.7895802452055,27.69046628686524,25.307205612938787,56.224927307364986,0.8545768317696922
19412.1454830482,25727.276170905865,35695.22689590096,44216.902551898194,303.74112890662894,87.97960851255812,116.94942091022972,140.80470966636253,0.975768776958048
19247.229110313336,22485.715293953195,28804.564836717953,35946.90739594571,306.7112486450749,176.09953737493728,187.7070945822385,162.26858083458876,2.1675206082643865
19641.04593665043,28290.62188348264,39120.906715602236,47265.901610104425,295.82854964922177,21.419000856714117,80.37083246554118,124.02390923729013,0.2371659962376602
19641.04593665043,28576.447840150482,42041.327906249404,53472.08104038809,295.82854964922177,16.814044536994352,12.011071774690256,46.6894447776836,0.1098608674615382
19641.04593665043,28486.910561196415,41835.04359191701,54783.09472836267,295.82854964922177,17.990321530931382,15.95781543671296,10.089001721043319,0.1362073590385731
19381.079798235263,26229.19411703162,39647.92046670494,53758.73389003017,304.73742606131196,69.73218658464997,37.78661007703709,18.867104486743557,0.0471383943470987
19384.385692703087,26237.369521915014,39601.00269952028,53596.77281876538,304.48480286263174,69.59206259548695,37.14257907590555,20.071504154948926,0.0430785924802841
19641.04593665043,28487.134297174893,41773.5238935488,54923.16506286849,295.82854964922177,17.906197054948993,17.378719922839142,20.85604544982901,0.0630412951841203
19641.04593665043,28578.757038576,42358.48300975406,55632.453725176034,295.82854964922177,16.872152405622426,4.828794995711156,17.666150215083007,0.0167980006300476
19641.04593665043,28576.180140869797,42305.40185580208,55598.91609537446,295.82854964922177,16.720082363935894,7.491405397970454,20.591438131149065,0.0341431990882757
19641.04593665043,28516.773813350428,41925.123728519306,55130.972184058955,295.82854964922177,14.074502952240953,16.76727556506589,24.94391884901263,0.055945909663335
19641.04593665043,28396.519563359994,41526.7836655178,54320.87889245816,295.82854964922177,10.14226174009978,22.15149082218886,27.896705400095172,0.0524540755908964
19641.04593665043,28409.436075135927,40747.64146506261,51810.07967128918,295.82854964922177,14.810348647855001,30.300549111054977,60.50317176301119,0.2276011714181872
19502.296464717423,25606.35005576643,35400.757148873956,44337.83147393661,296.9336869825098,93.36019986403393,124.46274117231177,143.9971522023961,1.2166212939571874
12686.031760368494,14588.332907004753,22550.63518655647,30823.44319953962,158.1276482047457,177.00917264295214,201.86532203873028,204.77907065978874,0.0223831555583147
19273.588396901236,21705.687125627122,27257.30503827478,34456.156992352495,305.2433710093824,178.87280402177726,197.50289591163852,175.02865051445562,1.1923724885023892
19672.112710618592,28027.648460871875,38231.57054622249,46458.23750567851,294.76689165837007,24.725445064249723,98.26695743084969,138.11845509311058,0.4292345133021094
19672.199856961804,28568.171115130088,41892.699023132074,53424.153586298824,294.773801631922,16.326072718459137,19.041687927080623,54.38233848954791,0.2932200814282716
19672.199856961804,28549.871952058867,42093.75760965878,55226.09243613698,294.773801631922,17.855600893463134,9.957493987642092,5.4962379306248526,0.3051055839459168
19666.768117615386,27784.096171028945,40772.92914802557,54592.268555046154,295.41365770404286,45.941613217214915,32.695915386996894,20.06546726694552,0.0146880180828622
19415.539613014465,26239.5912929724,39657.7261447962,53994.57271353724,318.09440322625437,84.5244401329857,37.97325176392752,20.897103090251882,0.2411066699067257
19666.837075320116,27786.921059345765,40774.552126386945,54626.047285129884,295.40369730556597,45.84701201380663,32.798028421694895,22.33665797289427,0.0327132368733838
19672.199856961804,28550.09331124448,42130.5597164832,55747.1260540177,294.773801631922,17.847448916121117,11.93413815151144,15.621356529949253,0.0064239608776057
19672.199856961804,28581.12212486285,42498.152222557284,56369.64664808837,294.773801631922,16.833921921529797,1.524798383209658,6.433715226897509,0.0
19672.199856961804,28581.116486080773,42519.4644769881,56441.77275507816,294.773801631922,16.834988881193894,0.761350118806486,4.935686547992521,0.0289584927025933
19672.199856961804,28580.97253600628,42465.029889226855,56155.252981392085,294.773801631922,16.860090602567112,2.1766335772358323,8.234108022450352,0.2775310520581373
19672.199856961804,28580.552344535627,42297.027039150715,55286.56030689616,294.773801631922,16.88636082100496,5.031148870585521,20.038567466709587,0.2970001295365287
19672.199856961804,28475.433842767387,41179.76404653895,52472.16407142737,294.773801631922,18.421025092530936,33.543532980469095,61.91337502371796,0.049934133567728
19412.14736168606,25689.569583182096,35773.03058886438,45173.96378967189,303.7629320909054,92.72743667329031,118.82786336424645,136.23711200476035,0.5249049068471029
18983.092153923724,19524.983668160592,25036.15924022526,32616.136296720066,330.1229813327295,210.79079282637775,208.90846375422842,185.0864868061665,0.7564984741283034
19635.527050960798,27286.759264762426,36910.606038077516,45220.577828985624,296.4819062757156,67.20152174827552,120.46491897483652,151.64088888263154,0.2469893189099738
19641.04593665043,28537.22778108043,41604.246476497916,52968.64001808958,295.82854964922177,18.462732292167637,28.29927922595993,64.6909331511449,0.0044213358550059
19641.04593665043,28568.517120964698,42225.85541118762,55330.687845834706,295.82854964922177,16.528638696206293,5.146815491550591,8.606591843816103,0.0835170806257041
19640.959579789855,28310.55524008462,41460.72621705968,55086.04816653018,295.8216684555484,12.948227656931694,24.33595437981185,18.07021687636003,0.1652424375466163
19636.965182266744,27790.268289813404,40781.79422247319,54670.195162685384,295.2762874591634,15.834183350465514,32.63559601664142,21.774874656325835,0.1052132322669999
19640.960668945074,28311.506931912445,41463.805733761175,55159.96575820804,295.8216646447781,12.94661256929284,24.417899802581406,20.353661509763352,0.0057155633465554
19641.04593665043,28568.591695852032,42291.74687352097,56018.03627640604,295.82854964922177,16.531111293688788,7.898937481963129,12.678515426930176,0.0609288187424586
19641.04593665043,28579.04417210183,42516.36488453926,56494.86711616643,295.82854964922177,16.92640637524595,0.9046728849181468,4.458722507332143,0.0369559665303297
19641.04593665043,28579.044171997302,42530.4650086182,56539.42590836532,295.82854964922177,16.926405178759307,0.22998074050327044,2.488461539462718,0.3057792075280892
19641.04593665043,28578.876708012984,42482.13935696361,56235.15064127322,295.82854964922177,16.93845708412293,1.5415718642967116,7.07394722494223,0.1499573588400227
19641.04593665043,28574.772866396073,42259.5454088224,55289.720730281806,295.82854964922177,17.232345283035105,7.057001244558479,20.950998688776068,0.1661059922812061
19641.04593665043,28477.14507941872,41123.91170972959,52517.64238893142,295.82854964922177,18.276535245515053,32.04552231584026,58.6648224614808,0.0801608123238146
19507.708926270145,26114.48523000541,36222.54565230345,45754.63069054797,296.2935903670394,76.22132224564191,106.60217703938571,125.70250974186365,0.0536265115475097
12947.416013358803,17032.869162080995,25709.093106745117,34213.7734364077,148.7893420096776,160.6595335729979,175.27346482013044,185.0175867050072,0.1400759228393361
19283.20726422273,23743.38661301431,32752.891355782845,41425.33025629181,305.09628472283987,147.38345173197163,172.10826956277933,182.77263167554116,1.9860711151028048
19672.199856961804,28400.78849313941,40671.517571597884,51472.31575420316,294.773801631922,19.333499326805235,52.921063665543144,91.26897777715932,0.0375886025695775
19672.199856961804,28580.956120676583,42353.604709800165,55379.039327256476,294.773801631922,16.845903684488633,5.118175219072787,23.07119152193336,0.0150041453284224
19672.199856961804,28576.8882466188,42370.96557596859,56045.51942238496,294.773801631922,17.137563630624832,5.50577097972676,8.757128128273456,0.0019998244221812
19672.199856961804,28568.68369311651,42270.65704596333,56008.900744253624,294.773801631922,17.72287235863872,8.503950695326697,12.439925682810856,0.0575704573645151
19672.199856961804,28576.90324982808,42374.46827391649,56188.89538494467,294.773801631922,17.13645777009555,5.638153417800317,10.263611791320708,0.015958154185115
19672.199856961804,28580.95729633304,42500.49235912525,56485.92583242654,294.773801631922,16.84579535710882,1.5696891650142177,5.300818041358973,0.4817316758740818
19672.199856961804,28581.12212486636,42534.251120966,56634.79713811268,294.773801631922,16.83391868869567,0.16828865316585598,1.0430376213555264,0.0214498227763005
19672.199856961804,28581.122118236344,42516.598427845485,56529.83037744504,294.773801631922,16.83392175696041,0.9058144916664984,4.008359588894054,0.0355228395076451
19672.199856961804,28570.542352280045,42288.71654152738,55956.94800995117,294.773801631922,16.43541117873996,8.054606623093177,13.741433336873696,0.275075915467336
19672.111621463377,28311.28354742985,41383.597725175976,54593.36670228411,294.7668954691403,12.948880378789395,26.190203188256167,27.961758438889373,0.0143647849729658
19668.029038987363,27701.39204221155,39844.78785923958,52066.881472436035,294.21444371496636,17.709867652112727,39.34008262349247,46.14421827214679,0.3614116880771796
19538.0848054224,26051.882258201782,36770.675278300296,47289.61587319839,295.28801242645307,59.238916484886936,62.34070436182599,88.36187392997962,0.2122941940277335
13333.230987930387,20759.83005460897,30501.154050686822,38848.39613631852,131.42208837189773,46.604054764980965,119.09620762774594,153.7416681228765,0.916763329509638
18879.61437002069,17301.94860723531,20946.858556300645,26977.0678631785,328.34739107720554,153.28193408368634,179.12844210023488,191.37408862646913,0.842454889627434
19247.314378018695,23005.225411356518,31391.55774140086,39988.38430746403,306.7156703341322,169.29378503047755,186.01578461192443,192.1815264609029,1.1098086296850471
19641.04593665043,28369.95171388569,40362.37062030695,50888.29907862154,295.82854964922177,21.721350965189465,60.47246503251949,100.20805252799242,0.2948831531097429
19641.04593665043,28579.038533319752,42351.632055008056,55333.437961896125,295.82854964922177,16.92536961274206,6.772406790256076,27.984268229969633,0.0939525109721614
19641.04593665043,28578.90035381249,42478.173757785145,56265.97148217729,295.82854964922177,16.89922968354181,2.0584502256091826,6.377548303253057,0.0095087091942526
19641.04593665043,28578.6216497748,42446.65379142494,56326.85019240055,295.82854964922177,16.84641124408012,3.3600312486249697,8.070079013537207,0.320982162623491
19641.04593665043,28578.900858399324,42482.11120610704,56431.63739965459,295.82854964922177,16.899323498129707,2.171076467656591,6.522134095670498,0.0298855822599875
19641.04593665043,28579.03857285934,42525.15557289447,56592.08529448489,295.82854964922177,16.925352271994655,0.5639160425469569,3.231231023058056,0.1287107525290498
19641.04593665043,28579.04417210183,42536.05285828629,56656.495379266766,295.82854964922177,16.92640513289845,0.09878606636299062,0.70479192419351,0.1805852780385436
19641.04593665043,28579.044152422073,42503.06110922594,56487.09759329399,295.82854964922177,16.926414035556956,1.4536266774202957,5.174076875994317,0.0056659290641658
19641.04593665043,28547.683645687353,42130.81793968701,55762.79280627502,295.82854964922177,17.9496893100447,12.02736232248376,16.23442425019496,0.0135581561670148
19635.54523959928,27779.19327045724,40702.00173879779,54186.655839804975,296.475776250065,46.10050558383644,34.56159473487641,29.13647850028982,0.0206455095625975
19381.079798235263,26134.62458829968,38822.69898249633,51797.21595253175,319.44065415600676,84.67314301044941,40.627226331573794,39.13218299153244,0.0626917852866056
19375.648058888844,25357.07237808545,36726.00329976256,47958.77907238023,305.35116178646126,60.71599068383367,40.90674525676625,72.06178866513399,0.074186797182618
18981.41473561222,19283.13926459074,23635.273498031005,29786.096277031997,313.41083884559725,112.90036652018142,174.43349269059084,189.83687975259332,0.090741292172865
19277.759214875685,22681.648307304335,29911.256913434845,37761.93261618907,305.77074936886237,176.95158232145158,202.08210300104898,206.39181602818078,1.7327731845005032
19672.199856961804,28359.30720337226,40024.971039900585,49970.05216531612,294.773801631922,21.74652244811962,68.82794572061822,113.74613037863027,0.0421770577398169
19672.199856961804,28581.12212486636,42334.96028203449,55205.906720635656,294.773801631922,16.83394516286851,8.228201304950405,34.71355776439915,0.0117674060645636
19672.199856961804,28581.12212486636,42531.42828911453,56475.97871690026,294.773801631922,16.83391867249183,0.46269907038327507,5.772588573165378,0.1249492051721622
19672.199856961804,28581.12212486636,42534.66115457316,56645.254668148016,294.773801631922,16.83391867249183,0.2510480753449704,1.6749153470131628,0.3516238743242378
19672.199856961804,28581.12212486636,42535.94059965182,56674.6300250503,294.773801631922,16.83391867249183,0.18591543145302755,1.2278767415401552,0.0761597994385439
19672.199856961804,28581.12212486636,42537.49380974717,56696.72941635211,294.773801631922,16.83391867249183,0.12622583136557425,0.487536570022494,0.0807256333695898
19672.199856961804,28581.12212486636,42536.60957244023,56673.28223314171,294.773801631922,16.83391867249183,0.15559905368823093,1.129177259700812,0.0117186953745181
19672.199856961804,28581.122066909997,42481.042326064446,56424.851948482414,294.773801631922,16.83394649454124,2.236490954372339,6.572950879815793,0.2263515657692685
19672.199856961804,28488.98851396095,41875.100695164896,55512.00277662839,294.773801631922,17.91073997029585,17.42639252790736,18.49645275365941,0.0011701695720015
19412.233718546635,26231.272050116408,39617.53080162803,53744.27754473428,303.74678465760684,69.73559892871393,39.316786423496396,26.688176665149552,0.0102008300692797
19410.107873668043,25442.249745451616,37612.87356677598,50037.200290485736,304.1108550375171,60.95962438949055,28.398484448259655,47.11470814893287,0.3842555844494236
19415.539613014465,25932.779767734726,36505.12444313754,45816.813542674165,318.09440322625437,85.43781373915866,73.05050292816797,108.41900785445767,0.4143255618077992
19267.411292362343,22180.836032177016,29172.172146770426,36573.73957952433,306.74169638966083,153.88476439416547,171.74717737764433,179.0338934763924,0.2462070920998745
19247.229110313336,22675.78131882529,29761.503341148637,37321.85565691393,306.7112486450749,177.0934718181153,203.9353849678656,209.4078628775536,1.4233535804335755
19641.04593665043,28357.08058235046,39990.766557564864,49786.46529902481,295.82854964922177,21.82568513249991,69.70882393757927,116.43491766289652,0.1271064111236486
19641.04593665043,28579.04417210183,42332.472687776186,55171.77683894485,295.82854964922177,16.92643164084388,8.35556040507177,35.89439633648375,0.0008240387298723
19641.04593665043,28579.04417210183,42533.3407392921,56496.8457921262,295.82854964922177,16.92640513199211,0.4684274283270234,6.105976217906413,0.1707439736039109
19641.04593665043,28579.04417210183,42537.89484543074,56680.92487863063,295.82854964922177,16.92640513199211,0.11890720630737305,1.017978285288104,0.0635426973170016
19641.04593665043,28579.04417210183,42537.916794513774,56702.02973514751,295.82854964922177,16.92640513199211,0.11563447129561656,0.6691186654179654,0.1140106969706079
19641.04593665043,28579.04417210183,42537.9434414572,56708.77958893266,295.82854964922177,16.92640513199211,0.11580567167268656,0.3582319564617723,0.0931925142582499
19641.04593665043,28579.04417210183,42536.75145459261,56678.2119567054,295.82854964922177,16.92640513199211,0.14663750351014593,1.1698754140297714,0.0902936071520379
19641.04593665043,28579.044124053828,42485.70523448344,56439.89667128843,295.82854964922177,16.926428193360458,2.0686352412297517,6.326027082089395,0.0899510573916669
19641.04593665043,28502.709364944654,41929.7059088698,55578.109697792526,295.82854964922177,16.89519453703749,16.30818149316873,17.780721950216765,0.1249726207278933
19507.79716176858,26632.144195697736,39868.45512313922,53951.186246648664,296.27725665561104,56.579884924053125,38.607709449828626,25.967200938401508,0.0015304326730453
13344.888101490846,22848.838245404873,37960.31116188983,52401.64350615527,130.3554826826544,54.52261623878748,29.6570900412274,26.805991257472655,0.0056205638611055
19509.407150795094,26370.546465618714,38638.41501301323,51160.82566826546,296.17683107488455,51.37817444312611,39.26157745835393,44.040807296354686,0.1410507445222308
19636.965182266744,27532.89295328665,38210.872033339394,47801.19055697173,295.2762874591634,19.665379812466846,63.44613705707581,97.33241819194852,0.1764787386676697
19247.659398787477,23460.023923912642,31537.46061000216,39379.154177717995,306.3823379535462,141.96260912557148,164.8247312379971,170.49522792430852,0.0664688821787145
19277.759214875685,22677.28611856355,29691.444130330743,36919.477568114366,305.77074936886237,177.1044602720779,204.83829305330474,212.388842708271,2.555528564911743
19672.199856961804,28359.136775596446,39974.75191380183,49617.73109926072,294.773801631922,21.762148892633363,70.1251183521746,118.95218309631468,0.0127011002809133
19672.199856961804,28581.12212486636,42331.10988735593,55136.883512237946,294.773801631922,16.833945182456873,8.409444735461475,36.931195978248695,0.2904973231089717
19672.199856961804,28581.12212486636,42533.348208037045,56507.427315800756,294.773801631922,16.83391867249183,0.47209318016621177,6.382578906702703,0.0309091265101106
19672.199856961804,28581.12212486636,42537.955531982334,56702.32413389478,294.773801631922,16.83391867249183,0.11680000860579033,0.5975289420264036,0.0870435969730108
19672.199856961804,28581.12212486636,42537.955531982334,56718.58977611906,294.773801631922,16.83391867249183,0.11680000860579033,0.08867688892681887,0.0355029679499078
19672.199856961804,28581.12212486636,42537.955531982334,56717.24624059056,294.773801631922,16.83391867249183,0.11680000860579033,0.1204673871408499,0.0512944725840324
19672.199856961804,28581.12212486636,42537.468284710965,56695.79993924419,294.773801631922,16.83391867249183,0.11688977952931218,0.7237435147675895,0.0359231827323102
19672.199856961804,28581.122118236344,42516.72798819983,56552.50275047062,294.773801631922,16.83392162886762,0.9403982245417138,4.086393440543913,0.00737778469459
19672.199856961804,28570.595073729237,42290.95298194418,56042.10081213198,294.773801631922,17.28142097057323,7.955099149588669,12.418173980416721,0.0403266424219511
19672.11350010123,28312.63319274464,41458.87811734111,55112.635431334646,294.78980316253114,28.85713762242255,24.64661755401813,21.65255156101483,0.0031561263846231
19668.11910257812,27792.18023838816,40742.786941491955,54355.265456376255,295.4327630890985,49.07414538823027,33.92124038191701,27.39043641146863,0.2076700969036967
19672.114589256445,28309.35098001161,41234.51073548784,53919.9755833292,294.7895802452055,29.075108166684803,27.71493643269675,33.83210287824853,0.125895144192297
19672.199856961804,28516.282209360535,41115.03149604871,51877.86859308663,294.773801631922,19.63117280799947,32.089230173761145,68.2905009587717,0.2084484234312481
19666.68176075481,27283.443929438006,36863.378524605054,45424.53425692437,295.4296704045504,67.32759390909331,116.39833108868233,136.81995231168244,0.4237603472162773
19011.944840174565,19693.80945562709,26495.7563731801,35761.74276494523,329.23552663547156,203.31241575553267,179.4982395908593,151.01916209900605,0.1027765112821507
19247.229110313336,22675.638005122782,29689.421821965276,36878.460873366545,306.7112486450749,177.09629258624878,204.86485336175613,212.7102310640828,2.0177446135409243
19641.04593665043,28357.07498310797,39974.28627414206,49600.47426558174,295.82854964922177,21.825338846975797,70.13721272872148,119.21200993199216,0.1123615510964011
19641.04593665043,28579.04417210183,42331.06611009696,55133.062237645274,295.82854964922177,16.92643164195715,8.411012185916006,37.03254228725098,0.000636556944497
19641.04593665043,28579.04417210183,42533.3431366915,56507.87978025127,295.82854964922177,16.92640513199211,0.47219396848126216,6.408880516534916,0.2056714794650718
19641.04593665043,28579.04417210183,42537.951362992106,56703.67444596334,295.82854964922177,16.92640513199211,0.11685252378930505,0.6077028403864493,0.1459646006995829
19641.04593665043,28579.04417210183,42537.951362992106,56719.65228294128,295.82854964922177,16.92640513199211,0.11685252378930505,0.12274921104243028,0.0521008530403277
19641.04593665043,28579.04417210183,42537.951362992106,56718.32290157604,295.82854964922177,16.92640513199211,0.11685252378930505,0.14588128394070388,0.0016285446302434
