Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y
0.7947434606792597,181.0,2.1666666666666665,2531,5344
0.12725401571404651,42.0,0.8333333333333334,2534,4677
0.1316005832648089,18.0,0.9338842975206612,2515,4969
0.11198555777589271,42.0,0.875968992248062,2482,933
0.10344108424395078,7.0,0.9478260869565217,2466,1887
0.12770984040048985,60.0,0.7165354330708661,2467,1211
0.12969271948550365,14.0,0.9217391304347826,2462,1571
0.6762088989433891,248.0,2.220689655172414,2451,552
0.0,40.0,0.7894736842105263,2453,2181
0.10223046015282411,6.0,0.85,2444,2526
0.10528740246748805,23.0,0.8076923076923077,2423,2818
0.11006859284689655,11.0,0.968503937007874,2403,3407
0.10205644882642663,49.0,0.7083333333333334,2407,3114
0.1371422482472763,9.0,0.9814814814814815,2372,4650
0.10540530273251897,21.0,1.1730769230769231,2335,4359
0.0,40.0,0.8968253968253969,2337,4044
0.17967139729420636,66.0,0.7354838709677419,2349,4979
0.09223981139917761,34.0,0.8524590163934426,2335,3712
0.8034580075143494,199.0,0.9067357512953368,2321,5300
0.12328993612517405,35.0,0.7647058823529411,2204,938
0.5843793385878666,165.0,1.9243697478991597,2152,561
0.11261775205012323,10.0,0.8407079646017699,2148,1259
0.09006460231844843,9.0,0.9391304347826087,2132,3062
0.11491292331221652,37.0,0.8559322033898306,2130,1530
0.10586724370319145,25.0,1.0940170940170941,2126,2443
0.10819360003013967,9.0,0.9512195121951219,2128,2770
0.10483072829517742,25.0,0.9576271186440678,2124,1832
0.11300218504131923,13.0,0.905982905982906,2115,4038
0.10782433034530489,13.0,0.9401709401709402,2106,3706
0.09976889356387111,42.0,0.8,2112,2187
0.10689097276847154,23.0,0.9230769230769231,2085,3408
0.11886130161088544,42.0,0.75,2083,4631
0.11437772846892558,12.0,0.9365079365079365,2063,4358
0.8396039374716259,194.0,1.937984496124031,2051,5347
0.1248559125183712,28.0,1.015625,2035,1201
0.12857214346077536,81.0,1.1690140845070423,2042,5032
0.12525455313620976,105.0,1.7064220183486238,1997,875
0.6404221292033492,138.0,1.3636363636363635,1998,624
0.10798826846770708,17.0,0.968,1997,1822
0.11920820393232365,34.0,0.8676470588235294,2004,1530
0.08911945193413173,21.0,0.8272727272727273,1989,2177
0.10168871049998356,33.0,0.8264462809917356,1990,2793
0.10832966211056268,22.0,0.8646616541353384,1988,3083
0.10869205961229456,16.0,0.9590163934426229,1969,3403
0.10964869751087658,21.0,0.8625954198473282,1964,2502
0.09667635837516868,7.0,0.9915254237288136,1938,3742
0.11168811140444025,48.0,0.7372881355932204,1934,4379
0.1689071168988789,39.0,0.837037037037037,1911,4936
0.12070142246038464,48.0,0.785234899328859,1915,4018
0.11264715828954219,37.0,0.7265625,1904,4621
0.8732749624320795,173.0,1.3161290322580645,1873,5320
0.2460034105234479,53.0,0.7746478873239436,1746,906
0.13025173532935333,33.0,0.87248322147651,1743,1521
0.13072262996993167,9.0,0.9754098360655737,1721,1180
0.1106283912368561,27.0,0.8467153284671532,1719,1844
0.7001808684284705,212.0,2.3583333333333334,1705,554
0.08416825434858557,29.0,0.9375,1700,2431
0.1106891983986008,11.0,1.117117117117117,1694,2166
0.09224685090089911,22.0,0.8828125,1699,2800
0.1148618250816537,14.0,1.1057692307692308,1678,3103
0.38039830522758433,56.0,1.28125,1661,4340
0.1368102166357914,43.0,1.165289256198347,1671,3666
0.1431872934318834,69.0,0.7591240875912408,1678,3372
0.1285506113722961,21.0,0.9090909090909091,1643,3984
0.21835444376277624,57.0,0.9013157894736842,1656,4954
0.13783665660762626,33.0,0.8823529411764706,1633,4681
0.8537990488314731,257.0,1.4729064039408868,1683,5357
0.1681753845703,30.0,0.75,1592,1534
0.1848932297071332,30.0,0.7338709677419355,1568,1173
0.2113796955366153,53.0,0.920863309352518,1573,934
0.10849302823866122,45.0,0.8115942028985508,1566,2780
0.10862390911163063,44.0,0.8580645161290322,1571,1853
0.13142902191880113,28.0,0.9349593495934959,1542,3368
0.09516803313123487,54.0,0.8208955223880597,1541,2421
0.34906014824218284,52.0,0.7339449541284404,1513,4657
0.15193806656861097,37.0,0.9112903225806451,1519,3080
0.10612047441609,9.0,1.0155038759689923,1517,2148
0.17407761862822074,28.0,0.9736842105263158,1504,4013
0.1883673443808169,26.0,0.7983870967741935,1508,3710
0.22176647531336593,14.0,0.8925619834710744,1500,4354
0.8377487673238282,227.0,0.891566265060241,1548,586
0.16811784242474487,66.0,1.5473684210526315,1442,4992
0.7745121427876984,272.0,1.0669456066945606,1409,5319
0.12333365624427312,34.0,0.7984496124031008,1312,2137
0.10502205014814975,33.0,0.9166666666666666,1313,1862
0.19829304350530594,35.0,0.9918032786885246,1286,1521
0.7627296310468715,199.0,2.263157894736842,1269,821
0.18821425886371201,54.0,0.8509316770186336,1300,1176
0.09068075514535076,25.0,1.0350877192982457,1247,2424
0.33472161462816097,44.0,0.9619047619047619,1240,4012
0.1913048283220813,43.0,0.7464788732394366,1254,2765
0.5172723995890973,58.0,0.8017241379310345,1238,4317
0.18197151828098768,24.0,1.2065217391304348,1214,3349
0.27613321072437336,64.0,0.7341772151898734,1233,4657
0.2510016403160855,22.0,0.9423076923076923,1205,3644
0.11905959178957072,22.0,0.8174603174603174,1205,3069
0.8882253450772707,232.0,2.1313868613138687,1203,5324
0.23998806812536366,44.0,1.0317460317460319,1178,4963
0.09376556320314798,65.0,0.6917293233082706,1168,1832
0.11429548017349826,53.0,0.7364864864864865,1170,2133
0.30724167494762883,64.0,0.888,1156,1510
0.10978914596320415,23.0,0.9393939393939394,1127,2442
0.2486213664344074,42.0,0.7007299270072993,1108,3391
0.11717672033720058,42.0,0.7954545454545454,1080,3036
0.2410242107179681,35.0,0.8195488721804511,1078,3711
0.19272233634976818,55.0,0.738255033557047,1081,3989
0.12327335490576197,7.0,0.9328358208955224,1073,2788
0.8947801367498814,244.0,0.3470790378006873,1088,894
0.3805075812183011,90.0,1.1597222222222223,998,4962
0.3253166258055507,77.0,0.6623376623376623,1008,4361
0.7910225358763728,212.0,0.3433962264150943,1062,1204
0.21794787858760625,74.0,0.6097560975609756,999,4611
0.9498525414676078,190.0,0.6009174311926605,998,5316
0.8040590567523704,139.0,1.7826086956521738,855,1493
0.3322549822288941,27.0,1.2523364485981308,841,2145
0.18550172672401283,41.0,1.044776119402985,833,2720
0.20649216729849418,23.0,1.18348623853211,812,2459
0.41598022340853463,55.0,1.0588235294117647,809,1808
0.6516833039537125,159.0,1.8235294117647058,802,4380
0.19536540950421505,71.0,0.6688741721854304,796,3068
0.32591018103869385,88.0,1.2814814814814814,783,3447
0.6929190832061503,101.0,1.302325581395349,764,4558
0.5989302388582256,29.0,1.190909090909091,748,3726
0.319516906306328,58.0,0.7358490566037735,770,4033
0.9047264426391043,223.0,1.084033613445378,754,1149
0.8978805239802021,172.0,0.6875,586,3657
0.8614775328685423,276.0,0.4817073170731707,631,1465
0.7864464760904585,247.0,0.40273037542662116,617,2444
0.8598768607625722,195.0,0.41434262948207173,589,3045
0.8906535001779451,260.0,0.37209302325581395,607,1819
0.9547321232476302,167.0,0.4409090909090909,544,4914
0.7473364768789386,292.0,0.3971830985915493,612,2130
0.8476610462069342,219.0,0.5018050541516246,558,4337
0.722960575905722,277.0,0.3902439024390244,592,2774
0.905683837394816,240.0,0.4014336917562724,553,4025
0.8510376340116509,276.0,0.569078947368421,565,3373
0.9074305705094572,280.0,0.34076433121019106,540,4603
