seed,design_x,design_y,grad200,density200,lap200,grad400,density400,lap400,grad600,density600,lap600,grad800,density800,lap800,dipole
3.0,1700.0,2700.0,0.0,20.99888888888889,0.0,2.0078222222222224,10.0,1.0808444444444445,3.4110666666666667,8.0,1.8090666666666664,0.0,7.0,0.0,0.0708964355434111
3.0,1700.0,3300.0,0.0,21.370622222222224,0.0,0.0454666666666666,11.670266666666668,0.3643555555555555,1.4268888888888889,8.5896,3.1516888888888888,1.7758222222222222,7.9744,2.639511111111111,0.1323965939683734
3.0,1700.0,4900.0,0.0,25.941244444444443,0.0,3.9851111111111113,14.52448888888889,2.196,5.369511111111111,12.0,3.015111111111111,0.7496888888888888,11.0,0.5575111111111111,0.0503757983306988
3.0,1700.0,6100.0,0.3596444444444444,21.078311111111116,7.315955555555556,2.456088888888889,11.770888888888887,4.391822222222222,0.0,11.0,0.0,0.0,10.0592,0.0,0.1805990186999867
3.0,1700.0,7500.0,5.643244444444444,22.588444444444445,29.4464,0.6139555555555556,10.320977777777776,5.506844444444445,0.7517777777777778,7.688266666666666,2.321066666666667,0.0,6.709155555555555,0.0,0.0344847687411101
3.0,1900.0,2100.0,31.898711111111112,20.9224,17.65888888888889,6.949111111111111,10.486044444444444,5.119955555555555,1.1886666666666668,8.997466666666666,0.9102222222222224,6.417288888888889,8.0,4.130133333333333,0.0098669096194735
3.0,1900.0,4500.0,33.70022222222222,24.685244444444443,22.73288888888889,15.933777777777776,13.041022222222225,9.193911111111111,5.531422222222222,10.618444444444444,3.0947555555555555,0.0,10.0,0.0,0.0540541967270559
3.0,2100.0,4900.0,0.0,25.899466666666665,0.0,3.9851111111111113,14.3308,2.196,5.369511111111111,11.955866666666669,3.015111111111111,0.7496888888888888,11.0,0.5575111111111111,0.0716537711517908
3.0,2100.0,5700.0,0.0,24.872044444444445,0.0,0.5998222222222223,15.135111111111112,1.1373333333333333,1.7931555555555556,12.0,3.640888888888889,0.0,11.02862222222222,0.0,0.1745904847379878
3.0,2300.0,1300.0,5.1152444444444445,22.60915555555556,10.968177777777775,0.0,10.849466666666666,0.0,4.015022222222222,8.240177777777777,6.519466666666666,0.0,7.0,0.0,0.0220724640624125
3.0,2500.0,1700.0,9.491111111111111,31.0644,8.1796,10.29128888888889,14.317955555555557,12.777955555555556,0.0,9.468044444444445,0.0,0.0,7.0,0.0,0.053168616223232
3.0,2500.0,5700.0,0.0,27.12591111111111,0.0,0.5998222222222223,14.35688888888889,1.1373333333333333,1.7931555555555556,12.0,3.640888888888889,0.0,11.009777777777778,0.0,0.0017038794197236
3.0,2500.0,6100.0,0.3596444444444444,24.339111111111112,7.315955555555556,2.456088888888889,12.929377777777775,4.391822222222222,0.0,11.007644444444445,0.0,0.0,10.399688888888887,0.0,0.1371202952048964
3.0,2700.0,1900.0,5.358,29.08653333333333,17.633511111111112,2.0108,12.1752,3.675022222222222,0.0,8.474977777777777,0.0,0.0,7.0,0.0,0.1085284591888843
3.0,2700.0,7100.0,0.8941333333333333,33.57626666666667,9.39897777777778,0.7591111111111111,12.217822222222225,7.145244444444445,1.279511111111111,9.0,3.504355555555556,1.0732,8.0,2.5827555555555555,0.2296194498755927
3.0,2900.0,4500.0,33.70022222222222,22.9952,22.73288888888889,15.933777777777776,12.98408888888889,9.193911111111111,5.531422222222222,12.056177777777778,3.0947555555555555,0.0,11.000533333333331,0.0,0.1237748270292734
3.0,2900.0,7100.0,0.8941333333333333,33.76586666666667,9.39897777777778,0.7591111111111111,12.663066666666667,7.145244444444445,1.279511111111111,9.0,3.504355555555556,1.0732,7.876622222222222,2.5827555555555555,0.0229186849693694
3.0,2900.0,7900.0,47.858266666666665,20.42106666666667,31.049866666666667,17.19782222222222,7.343111111111111,9.5232,6.238222222222222,5.540444444444445,3.3109333333333333,4.247066666666667,4.710666666666667,2.2528,0.0630192739843438
3.0,3300.0,4700.0,3.248666666666667,27.56271111111111,1.8093777777777775,11.187644444444445,20.23871111111111,6.190177777777778,6.835422222222222,15.680933333333334,3.766044444444444,3.6644888888888887,12.982666666666669,1.9228444444444444,0.0374630245584343
3.0,3500.0,300.0,0.0,20.412622222222225,0.0,0.0,6.56,0.0,0.0154222222222222,4.0,0.5006222222222222,0.0956444444444444,3.0,3.072,0.0089384374793117
3.0,3500.0,1100.0,16.150755555555556,20.412622222222225,16.67982222222222,1.082577777777778,7.0,2.4007111111111112,1.6671111111111112,6.0,4.209777777777778,0.4915111111111111,5.091155555555556,2.298311111111111,0.024736048344764
3.0,3500.0,4300.0,41.90413333333333,39.57191111111111,24.30213333333333,11.082666666666666,21.596622222222223,6.678755555555555,4.279733333333334,15.16831111111111,2.787555555555556,3.544355555555556,11.9396,2.480355555555556,0.2918195576145913
3.0,3500.0,5100.0,0.0,29.31391111111111,0.0,3.688444444444445,19.28226666666667,2.139022222222222,2.5520444444444443,15.1396,1.4563555555555556,0.4330222222222222,12.814044444444445,0.2275555555555555,0.3174259978863115
3.0,3500.0,5500.0,0.0,27.68311111111111,0.0,0.0,16.17511111111111,0.0,1.3075555555555556,12.856577777777778,2.0935111111111118,0.0,11.292533333333331,0.0,0.0649263736576153
3.0,3500.0,5900.0,0.0,23.85924444444445,0.0,2.675688888888889,12.210177777777778,3.868444444444445,0.6164444444444445,10.527244444444444,0.6257777777777778,0.0,9.999466666666669,0.0,0.0226013200838996
3.0,3700.0,4300.0,41.90413333333333,48.138977777777775,24.30213333333333,11.082666666666666,23.394666666666662,6.678755555555555,4.279733333333334,15.79111111111111,2.787555555555556,3.544355555555556,12.0,2.480355555555556,0.373417639347363
3.0,3700.0,7300.0,23.479466666666667,20.59497777777778,24.62151111111111,0.6730222222222222,7.772044444444444,8.636266666666666,0.7275555555555555,6.410711111111112,2.7648,0.0,6.0,0.0,0.0339515110711559
3.0,3900.0,2100.0,31.898711111111112,20.993377777777777,17.65888888888889,6.949111111111111,8.390311111111112,5.119955555555555,1.1886666666666668,6.0,0.9102222222222224,6.417288888888889,5.995466666666666,4.130133333333333,0.0137760157900353
3.0,3900.0,4300.0,41.90413333333333,42.562,24.30213333333333,11.082666666666666,23.331377777777774,6.678755555555555,4.279733333333334,15.739644444444444,2.787555555555556,3.544355555555556,11.991155555555556,2.480355555555556,0.106764009908422
3.0,3900.0,5100.0,0.0,24.4284,0.0,3.688444444444445,15.67337777777778,2.139022222222222,2.5520444444444443,13.450133333333332,1.4563555555555556,0.4330222222222222,11.524,0.2275555555555555,0.0
3.0,3900.0,6500.0,33.66711111111111,20.452177777777777,17.749777777777776,4.173777777777778,8.005777777777778,2.173155555555556,0.0,7.0,0.0,2.717155555555556,7.002311111111111,4.492177777777778,0.0345083275334339
3.0,4300.0,2500.0,0.0,20.9888,0.0,9.20888888888889,8.182311111111112,5.0744444444444445,4.928,5.628888888888889,2.7648,0.0,5.0892,0.0,0.1485233954442891
3.0,4300.0,4100.0,11.615244444444444,36.31408888888889,32.686844444444446,10.4148,18.07471111111111,10.456,4.342177777777778,12.807733333333331,4.244311111111111,2.1253777777777776,10.123866666666666,2.389333333333333,0.0543351185957746
3.0,4300.0,4300.0,41.90413333333333,37.43622222222222,24.30213333333333,11.082666666666666,18.75133333333333,6.678755555555555,4.279733333333334,13.493066666666667,2.787555555555556,3.544355555555556,10.861866666666666,2.480355555555556,0.0861544081212708
3.0,4700.0,1500.0,32.26008888888889,20.71088888888889,17.395466666666668,4.711955555555556,8.0,2.7788,0.0,6.511555555555556,0.0,0.1080444444444444,6.0,1.3198222222222222,0.0813348449030612
3.0,4900.0,3900.0,12.884444444444444,20.8636,20.93448888888889,4.987688888888889,10.139244444444444,10.751466666666667,2.639822222222222,8.728844444444444,4.778666666666667,1.1658222222222223,7.541466666666666,1.7408,0.0879098644352503
3.0,4900.0,7700.0,29.960755555555554,20.40035555555556,22.458,10.83911111111111,6.0,6.826666666666667,0.0,4.030711111111111,0.0,4.441022222222222,3.763688888888889,2.6396444444444445,0.0503905569199507
3.0,5300.0,1300.0,5.1152444444444445,20.811244444444444,10.968177777777775,0.0,10.005511111111112,0.0,4.015022222222222,8.325288888888888,6.519466666666666,0.0,6.911911111111111,0.0,0.041019987365335
3.0,5300.0,6700.0,9.801555555555556,28.84902222222222,6.269555555555556,5.205466666666666,10.436577777777778,3.265911111111111,0.0,6.0,0.0,0.0,5.0,0.0,0.0059912930139959
3.0,5500.0,4300.0,41.90413333333333,24.046622222222226,24.30213333333333,11.082666666666666,11.689777777777778,6.678755555555555,4.279733333333334,9.0,2.787555555555556,3.544355555555556,7.0,2.480355555555556,0.0274931928346702
3.0,5500.0,6500.0,33.66711111111111,28.84902222222222,17.749777777777776,4.173777777777778,10.458311111111112,2.173155555555556,0.0,6.0,0.0,2.717155555555556,5.0,4.492177777777778,0.0740381288603715
3.0,5900.0,1700.0,9.491111111111111,44.36111111111112,8.1796,10.29128888888889,20.958266666666667,12.777955555555556,0.0,13.294133333333331,0.0,0.0,9.888355555555556,0.0,0.425881067275991
3.0,5900.0,1900.0,5.358,39.51662222222223,17.633511111111112,2.0108,20.65542222222222,3.675022222222222,0.0,13.399688888888887,0.0,0.0,9.9856,0.0,0.2108352220628842
3.0,5900.0,4300.0,41.90413333333333,26.50733333333333,24.30213333333333,11.082666666666666,15.09688888888889,6.678755555555555,4.279733333333334,9.478266666666666,2.787555555555556,3.544355555555556,7.0,2.480355555555556,0.0009096459055114
3.0,5900.0,7900.0,47.858266666666665,20.40035555555556,31.049866666666667,17.19782222222222,6.0,9.5232,6.238222222222222,3.1765777777777777,3.3109333333333333,4.247066666666667,3.0,2.2528,0.0844618984369492
3.0,6100.0,1500.0,32.26008888888889,33.355022222222225,17.395466666666668,4.711955555555556,18.713555555555555,2.7788,0.0,12.587244444444444,0.0,0.1080444444444444,9.309155555555556,1.3198222222222222,0.0774067170067758
3.0,6300.0,1900.0,5.358,36.88675555555555,17.633511111111112,2.0108,22.26977777777778,3.675022222222222,0.0,14.0,0.0,0.0,10.0,0.0,0.0619217587695564
3.0,6300.0,2500.0,0.0,25.16555555555556,0.0,9.20888888888889,15.72031111111111,5.0744444444444445,4.928,10.9828,2.7648,0.0,8.5764,0.0,0.1293440827545937
3.0,6300.0,4100.0,11.615244444444444,22.99088888888889,32.686844444444446,10.4148,12.13951111111111,10.456,4.342177777777778,8.119866666666667,4.244311111111111,2.1253777777777776,6.778222222222222,2.389333333333333,0.0579164411234866
3.0,6300.0,4700.0,3.248666666666667,29.752311111111112,1.8093777777777775,11.187644444444445,14.646711111111111,6.190177777777778,6.835422222222222,9.004444444444445,3.766044444444444,3.6644888888888887,7.0,1.9228444444444444,0.4197357183813375
3.0,6500.0,700.0,0.0533333333333333,20.40195555555556,1.7066666666666668,0.532,6.0,4.1984,0.4928888888888889,4.763688888888889,2.275555555555556,0.1893333333333333,4.8812444444444445,0.7736888888888889,0.0287063070485297
3.0,6500.0,2100.0,31.898711111111112,31.575333333333333,17.65888888888889,6.949111111111111,19.06204444444445,5.119955555555555,1.1886666666666668,13.103111111111112,0.9102222222222224,6.417288888888889,9.52022222222222,4.130133333333333,0.0454328584210796
3.0,6500.0,4900.0,0.0,28.865466666666663,0.0,3.9851111111111113,11.431555555555557,2.196,5.369511111111111,8.095866666666666,3.015111111111111,0.7496888888888888,7.0,0.5575111111111111,0.4239473046263582
3.0,6500.0,6300.0,5.042177777777778,20.40728888888889,18.06586666666667,1.4702666666666666,6.221511111111111,2.5835555555555554,0.0,5.494133333333333,0.0,6.213466666666666,6.0,6.223644444444444,0.0918939895062628
3.0,6700.0,2700.0,0.0,22.856577777777776,0.0,2.0078222222222224,11.159955555555555,1.0808444444444445,3.4110666666666667,8.444355555555555,1.8090666666666664,0.0,7.000177777777778,0.0,0.0156498151385452
3.0,7100.0,5700.0,0.0,24.0704,0.0,0.5998222222222223,11.593111111111112,1.1373333333333333,1.7931555555555556,8.950977777777778,3.640888888888889,0.0,7.140133333333333,0.0,0.2582024972793815
3.0,7300.0,2100.0,31.898711111111112,20.4172,17.65888888888889,6.949111111111111,7.292622222222223,5.119955555555555,1.1886666666666668,6.217911111111111,0.9102222222222224,6.417288888888889,5.7034666666666665,4.130133333333333,0.0446425770135257
3.0,7500.0,5700.0,0.0,32.23844444444445,0.0,0.5998222222222223,14.983555555555556,1.1373333333333333,1.7931555555555556,9.36511111111111,3.640888888888889,0.0,7.0,0.0,0.2220687181880588
3.0,7500.0,7100.0,0.8941333333333333,29.64288888888889,9.39897777777778,0.7591111111111111,14.22631111111111,7.145244444444445,1.279511111111111,9.37951111111111,3.504355555555556,1.0732,7.0,2.5827555555555555,0.041058171335403
3.0,7500.0,7900.0,47.858266666666665,29.64288888888889,31.049866666666667,17.19782222222222,14.09688888888889,9.5232,6.238222222222222,8.534666666666666,3.3109333333333333,4.247066666666667,5.932933333333334,2.2528,0.1793861688164947
3.0,7700.0,5900.0,0.0,29.03968888888889,0.0,2.675688888888889,12.225111111111111,3.868444444444445,0.6164444444444445,8.222088888888889,0.6257777777777778,0.0,6.957333333333334,0.0,0.0537894169420832
3.0,7700.0,7300.0,23.479466666666667,40.813155555555554,24.62151111111111,0.6730222222222222,19.009777777777774,8.636266666666666,0.7275555555555555,10.166311111111112,2.7648,0.0,7.0,0.0,0.1993301927945656
3.0,7700.0,7700.0,29.960755555555554,40.81333333333333,22.458,10.83911111111111,18.98911111111111,6.826666666666667,0.0,10.0,0.0,4.441022222222222,6.177822222222222,2.6396444444444445,0.0420429452535654
3.0,7900.0,700.0,0.0533333333333333,33.48773333333333,1.7066666666666668,0.532,9.97137777777778,4.1984,0.4928888888888889,4.966622222222222,2.275555555555556,0.1893333333333333,3.0,0.7736888888888889,0.0140576964341433
3.0,7900.0,900.0,3.111022222222222,33.48773333333333,10.601511111111112,0.2542666666666666,9.975111111111111,4.585244444444444,0.36,5.0,1.6156444444444444,0.0330222222222222,3.1344,1.0581333333333334,0.0573366733411
3.0,7900.0,4900.0,0.0,33.48773333333333,0.0,3.9851111111111113,10.840311111111111,2.196,5.369511111111111,6.540044444444445,3.015111111111111,0.7496888888888888,5.0,0.5575111111111111,0.003765440558153
3.0,7900.0,5100.0,0.0,33.550755555555554,0.0,3.688444444444445,12.091422222222224,2.139022222222222,2.5520444444444443,7.485288888888889,1.4563555555555556,0.4330222222222222,5.601155555555556,0.2275555555555555,0.0083291903999763
3.0,7900.0,7500.0,5.643244444444444,38.15804444444444,29.4464,0.6139555555555556,17.945333333333334,5.506844444444445,0.7517777777777778,9.750177777777775,2.321066666666667,0.0,6.208755555555555,0.0,0.5784683968512235
4.0,100.0,1500.0,0.0,20.85164444444445,0.0,6.893288888888889,9.558,4.9044888888888885,9.726755555555556,6.490666666666667,7.816533333333333,2.713511111111111,5.0,2.4234666666666667,0.088876113178684
4.0,100.0,3300.0,0.0,24.007644444444445,0.0,3.0776,10.666355555555556,4.5738666666666665,3.2788,6.900488888888889,3.595422222222222,0.0,5.509022222222222,0.0,0.047447278957352
4.0,100.0,3700.0,7.588977777777778,23.713866666666668,5.359155555555556,2.720266666666667,9.929377777777775,2.707911111111111,3.832844444444445,6.6710666666666665,2.992355555555556,3.464933333333333,5.300711111111111,3.0717777777777777,0.1285510974817735
4.0,500.0,100.0,1.1508,20.70111111111111,8.487822222222222,0.0741777777777777,7.128,2.389333333333333,0.0434666666666666,4.815777777777778,1.3994666666666666,0.0437777777777777,3.972355555555556,1.4108444444444443,0.0708948343418203
4.0,500.0,6300.0,20.48337777777778,20.40035555555556,12.00337777777778,8.62351111111111,5.0,4.790044444444445,2.3515111111111118,3.0,1.3653333333333333,6.151288888888889,3.0,3.857066666666667,0.0221473493086038
4.0,700.0,1100.0,26.519288888888887,34.095333333333336,15.065555555555555,11.044533333333334,13.875111111111112,6.678755555555555,4.577688888888889,9.0,3.197155555555556,0.0,7.0,0.0,0.0114789732895065
4.0,700.0,1300.0,4.426933333333333,37.34462222222222,2.264177777777778,10.102755555555555,15.54271111111111,5.12,3.406222222222222,9.0352,1.7408,0.0,7.0,0.0,0.0334646834132124
4.0,700.0,1700.0,0.0,24.436222222222224,0.0,0.3194222222222222,12.815911111111111,0.3413333333333333,0.0,8.799288888888888,0.0,0.0,7.0,0.0,0.016949577326122
4.0,700.0,3300.0,0.0,23.361644444444444,0.0,3.0776,13.293866666666666,4.5738666666666665,3.2788,9.977066666666667,3.595422222222222,0.0,8.0,0.0,0.0685451732401711
4.0,900.0,4500.0,28.678933333333333,22.649244444444445,17.316977777777776,6.2116,9.272177777777776,3.675022222222222,5.066577777777778,7.027022222222223,4.199333333333334,0.0,6.061422222222222,0.0,0.0179831118497542
4.0,1100.0,300.0,27.9616,20.70453333333333,18.04391111111111,0.9752888888888888,7.8312,2.0593777777777778,0.2173777777777777,5.983155555555555,2.707911111111111,0.0,5.0,0.0,0.0611293921509609
4.0,1100.0,3100.0,0.0,24.7808,0.0,0.7575555555555555,12.8164,1.081688888888889,2.236177777777778,9.488488888888888,3.128888888888889,0.0,8.0,0.0,0.0808000711173707
4.0,1100.0,7700.0,0.0,22.84777777777778,0.0,3.2804,10.3508,1.6839111111111111,0.0,6.714,0.0,0.0,4.991111111111112,0.0,0.0037872972438298
4.0,1300.0,2300.0,0.0,20.414,0.0,4.874177777777778,6.931688888888889,2.616888888888889,5.3736444444444444,6.0,3.925333333333333,7.911377777777778,6.0,6.9632,0.0189455205910837
4.0,1300.0,3500.0,0.8574222222222222,24.986044444444445,2.6850222222222224,4.227688888888889,13.710577777777775,5.7008,1.5808,10.091733333333334,1.4108444444444443,3.287822222222222,8.939822222222222,3.6864,0.1122816098348812
4.0,1300.0,4700.0,2.7852444444444444,22.647777777777776,1.5248444444444444,5.748488888888889,9.34008888888889,4.858311111111111,5.8796,6.833822222222223,6.326044444444444,0.0,6.378177777777778,0.0,0.045446519870013
4.0,1500.0,3900.0,11.195555555555556,22.6096,8.976844444444444,5.197511111111111,11.461466666666666,4.927555555555555,3.935333333333333,10.0,2.844444444444445,1.1837333333333333,9.0,0.8078222222222222,0.1196340515516418
4.0,1500.0,6900.0,0.0,20.994222222222223,0.0,1.7086666666666666,9.88791111111111,1.024,4.828755555555556,8.002888888888888,2.7306666666666666,1.6962222222222223,6.864311111111111,0.8424888888888888,0.3376405815336242
4.0,1500.0,7500.0,16.8596,36.12217777777778,8.536088888888889,7.1437333333333335,15.148222222222222,3.7888,0.0,9.0,0.0,5.329822222222222,6.854177777777778,2.8785777777777777,0.2600050955477836
4.0,1700.0,5900.0,0.9347555555555556,20.401244444444444,21.093555555555557,5.774177777777778,6.0,9.476577777777775,2.266711111111111,4.011377777777778,3.6286222222222224,0.0,5.0,0.0,0.0111172939518208
4.0,1700.0,7500.0,16.8596,34.087244444444444,8.536088888888889,7.1437333333333335,14.330577777777778,3.7888,0.0,9.037466666666669,0.0,5.329822222222222,7.0149333333333335,2.8785777777777777,0.7519838523113752
4.0,2100.0,300.0,27.9616,20.47262222222222,18.04391111111111,0.9752888888888888,7.227333333333333,2.0593777777777778,0.2173777777777777,5.523466666666667,2.707911111111111,0.0,5.309955555555556,0.0,0.0
4.0,2300.0,3900.0,11.195555555555556,25.4124,8.976844444444444,5.197511111111111,15.060444444444444,4.927555555555555,3.935333333333333,11.023066666666669,2.844444444444445,1.1837333333333333,9.227955555555557,0.8078222222222222,0.4855715485022604
4.0,2500.0,1500.0,0.0,29.376622222222224,0.0,6.893288888888889,13.553244444444443,4.9044888888888885,9.726755555555556,9.696933333333334,7.816533333333333,2.713511111111111,8.011022222222222,2.4234666666666667,0.0410385810928796
4.0,2500.0,6700.0,10.55217777777778,20.450266666666668,7.098755555555556,11.672133333333331,8.459822222222222,6.326044444444444,7.013466666666667,7.963244444444444,3.8682666666666665,5.729422222222222,7.019555555555556,3.1521777777777777,0.004055523122927
4.0,2700.0,700.0,2.7788,20.92484444444445,8.203422222222223,1.7202222222222223,11.27942222222222,3.1857777777777776,1.005777777777778,9.959288888888889,2.5258666666666665,0.0,8.7984,0.0,0.0080094087684811
4.0,2700.0,1300.0,4.426933333333333,31.384266666666665,2.264177777777778,10.102755555555555,16.452222222222222,5.12,3.406222222222222,11.585466666666669,1.7408,0.0,9.168177777777778,0.0,0.1909403164376892
4.0,2700.0,3700.0,7.588977777777778,26.336044444444443,5.359155555555556,2.720266666666667,14.773377777777778,2.707911111111111,3.832844444444445,10.677466666666668,2.992355555555556,3.464933333333333,8.982711111111112,3.0717777777777777,0.189338960359617
4.0,2700.0,4100.0,2.042933333333333,39.2744,17.533155555555556,2.2054666666666667,19.184,1.991111111111111,0.0,13.103244444444444,0.0,3.177511111111111,10.0,2.605288888888889,0.1697439500011592
4.0,2700.0,4300.0,10.035244444444444,34.864044444444446,9.4656,0.0,18.79293333333333,0.0,4.603911111111112,13.499066666666666,4.254933333333334,5.179555555555556,10.0,4.107377777777778,0.4296772933422723
4.0,2700.0,7700.0,0.0,25.31586666666667,0.0,3.2804,14.22977777777778,1.6839111111111111,0.0,9.8468,0.0,0.0,7.4653777777777774,0.0,0.0121066401722427
4.0,2900.0,4900.0,0.2957333333333333,37.13542222222223,6.4628,1.6555555555555554,17.0776,2.935911111111111,0.5328,11.731866666666669,0.5792888888888889,0.0,9.089155555555555,0.0,0.741915407807932
4.0,2900.0,7300.0,27.096888888888888,35.979866666666666,17.316977777777776,3.136,16.76217777777778,2.6737777777777776,3.7525333333333335,11.0,1.968355555555556,4.225466666666667,8.0,2.2528,0.2224752561055989
4.0,3100.0,1500.0,0.0,31.46337777777778,0.0,6.893288888888889,17.019733333333335,4.9044888888888885,9.726755555555556,12.712222222222222,7.816533333333333,2.713511111111111,10.044044444444443,2.4234666666666667,0.0029937481738356
4.0,3100.0,4900.0,0.2957333333333333,46.78982222222222,6.4628,1.6555555555555554,18.29617777777778,2.935911111111111,0.5328,12.124311111111112,0.5792888888888889,0.0,9.279111111111112,0.0,0.424497803615958
4.0,3100.0,7300.0,27.096888888888888,34.48782222222222,17.316977777777776,3.136,15.930755555555557,2.6737777777777776,3.7525333333333335,10.586844444444443,1.968355555555556,4.225466666666667,8.0,2.2528,0.0579132653243817
4.0,3100.0,7900.0,0.0,23.181822222222223,0.0,0.0,12.030222222222225,0.0,1.7348,8.107733333333334,0.8988444444444444,3.1618222222222223,6.186622222222222,1.6725333333333334,0.034741058807271
4.0,3300.0,300.0,27.9616,20.68551111111111,18.04391111111111,0.9752888888888888,9.842177777777778,2.0593777777777778,0.2173777777777777,9.78031111111111,2.707911111111111,0.0,9.2024,0.0,0.193592285234016
4.0,3300.0,1700.0,0.0,31.074444444444445,0.0,0.3194222222222222,15.541377777777775,0.3413333333333333,0.0,11.684977777777778,0.0,0.0,10.050222222222224,0.0,0.0106292143528469
4.0,3300.0,4900.0,0.2957333333333333,36.93528888888889,6.4628,1.6555555555555554,16.656266666666667,2.935911111111111,0.5328,11.966711111111112,0.5792888888888889,0.0,9.945155555555557,0.0,0.4936695151577802
4.0,3500.0,2100.0,0.0,22.608622222222223,0.0,6.6620888888888885,10.521466666666669,4.380444444444445,2.053155555555556,8.514444444444445,1.5589333333333333,0.5352444444444444,8.3072,0.2958222222222222,0.0412145038786181
4.0,3500.0,4100.0,2.042933333333333,20.650222222222222,17.533155555555556,2.2054666666666667,10.121644444444444,1.991111111111111,0.0,10.170444444444444,0.0,3.177511111111111,9.0984,2.605288888888889,0.1713777347971523
4.0,3700.0,6700.0,10.55217777777778,20.441111111111116,7.098755555555556,11.672133333333331,7.534488888888889,6.326044444444444,7.013466666666667,7.0,3.8682666666666665,5.729422222222222,7.0,3.1521777777777777,0.0269677368276656
4.0,3900.0,900.0,35.276444444444444,44.44391111111111,23.07431111111111,6.666622222222222,22.53671111111111,5.302044444444444,1.262488888888889,16.85151111111111,1.5132444444444444,2.046177777777778,13.556711111111111,3.3901777777777777,0.1348993379863628
4.0,3900.0,3100.0,0.0,20.40035555555556,0.0,0.7575555555555555,6.962577777777778,1.081688888888889,2.236177777777778,5.9664,3.128888888888889,0.0,6.002977777777778,0.0,0.043931972725793
