Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y
0.00530163649985862,35.0,0.96,1712,712
0.005053743581160516,21.0,0.9416666666666667,1672,4109
0.026674531325682326,63.0,0.974025974025974,1687,1739
0.03514505592686139,63.0,1.0466666666666666,1674,1954
0.012093759995430269,86.0,1.2606060606060605,1658,2833
0.00031583027133129436,75.0,0.9831932773109243,1568,3921
0.028082247912266496,66.0,1.091549295774648,1494,3067
0.010780281982663226,89.0,1.2666666666666666,1469,3975
0.0006816737865586391,27.0,1.0555555555555556,1472,1652
0.10112620575777694,141.0,0.9489795918367347,1476,4174
0.019004679502800506,71.0,0.9226804123711341,1438,241
0.03319587929375952,55.0,1.0851063829787233,1374,2534
0.0531699302520911,136.0,1.2317880794701987,1347,3222
0.006085139620983709,6.0,0.9349593495934959,1248,3914
0.03880626573788681,60.0,0.7979274611398963,1151,2755
0.14428521492526553,143.0,0.8809523809523809,1131,1383
0.17078559787790915,181.0,1.1578947368421053,1047,1247
0.20369677098335898,181.0,1.1170731707317074,1010,1584
0.0009665669418517144,6.0,1.0151515151515151,964,3281
0.016225755819995438,95.0,1.150943396226415,957,1770
0.02230389531439295,116.0,1.0441988950276244,908,2583
0.01622349573242225,59.0,1.1333333333333333,863,1456
0.026876880892466773,184.0,1.161764705882353,886,2323
0.1409150447977731,197.0,1.7333333333333334,850,1267
0.0028313417862278725,49.0,1.05,852,335
0.03659247873289251,72.0,1.625,770,1565
0.08304540852767091,174.0,1.7787610619469028,746,1138
0.06476977256698338,81.0,0.9441624365482234,774,3324
0.048699564663911774,80.0,1.0518518518518518,727,2333
0.0041722773199011475,46.0,1.0427350427350428,651,151
0.18010005555324252,166.0,1.289617486338798,621,1571
0.013951604166305838,55.0,1.0841121495327102,568,79
0.0636619733996581,123.0,1.0677966101694916,593,844
0.0033811146270825957,38.0,0.7962962962962963,478,2336
0.016544516834550865,91.0,1.2278481012658229,453,3139
0.04222518450892897,106.0,1.223021582733813,433,2773
0.028031043857411817,76.0,1.1275167785234899,431,2617
0.1354063180606256,165.0,0.6404494382022472,481,1403
0.02493678015648873,77.0,0.8703703703703703,424,570
0.002174249628160868,39.0,1.0,361,2972
0.02170449064920199,75.0,1.127659574468085,295,3315
0.02586893633182024,144.0,1.036649214659686,298,1253
0.017949698403302072,75.0,0.9,220,2331
0.01657331717135938,111.0,0.8793969849246231,199,1672
0.02888723863257304,76.0,1.0277777777777777,119,2010
