Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y
0.10658524098309406,21.0,0.916030534351145,4201,1898
0.45966500524151366,77.0,1.4285714285714286,4182,1556
0.0056653361835597455,31.0,1.087378640776699,4177,3442
0.0016120647278891817,31.0,0.8914728682170543,4170,3118
0.052587379065912127,55.0,0.7484276729559748,4184,2818
0.2707448749051771,71.0,0.7132867132867133,4168,2540
0.014255522944074617,44.0,0.8,4157,2202
0.0024683325523238153,14.0,1.1386138613861385,4137,3762
0.059596027616507494,17.0,0.8842975206611571,4127,4743
0.008318921961584614,17.0,1.062992125984252,4115,4068
0.01660150199745589,9.0,1.0275229357798166,4099,4400
0.0014056328324965352,46.0,0.8053691275167785,4101,5021
0.4359621242575229,65.0,0.9727891156462585,4072,5343
1.4806793609472595,194.0,1.20625,4031,5672
2.1554791343961512,175.0,0.9075144508670521,4012,1259
0.15680825885781174,100.0,0.5402298850574713,3996,974
0.8041186461815149,83.0,0.7070063694267515,3937,1545
0.009796488660647883,22.0,0.9831932773109243,3876,2207
0.0387629501274605,53.0,0.7651515151515151,3881,2481
0.06266006340678089,25.0,0.9609375,3869,2798
0.2397942989566022,57.0,0.6838235294117647,3874,1850
0.03857554506375469,33.0,0.7816901408450704,3862,3123
0.03581579706965066,21.0,1.0892857142857142,3839,4043
0.0020185822636003734,18.0,1.1130434782608696,3828,4401
0.035585096030596765,22.0,0.9230769230769231,3837,3759
0.05100619284071007,83.0,0.5855263157894737,3844,3426
0.023537756576598155,36.0,0.8409090909090909,3822,4702
0.07862893442171227,31.0,1.1282051282051282,3802,5019
3.208519906121144,294.0,3.7395833333333335,3777,5507
0.24167679058758026,33.0,1.119047619047619,3787,1541
0.040480573255397334,8.0,0.9907407407407407,3760,2181
0.020901960318258694,16.0,1.0300751879699248,3746,2478
0.017516216799229677,20.0,0.8671875,3739,2834
0.09455333297328146,35.0,0.9606299212598425,3738,1856
0.030171560725613174,18.0,0.8695652173913043,3716,4372
0.08875568752375496,12.0,1.0925925925925926,3717,3743
0.02031192143347974,15.0,1.0423728813559323,3717,3465
0.00404288828035444,5.0,1.023076923076923,3714,4058
0.16004725429322497,23.0,1.1333333333333333,3683,954
0.0028805389348303487,49.0,0.7266187050359713,3711,3108
0.016783067873309715,19.0,0.923728813559322,3696,4697
0.12699491681092864,55.0,0.8243243243243243,3669,4985
2.3535803945442764,122.0,1.1283783783783783,3635,5335
0.32134867415297813,91.0,0.9333333333333333,3549,936
0.023895874421894447,20.0,1.0756302521008403,3500,2194
0.40302407389524914,57.0,0.7419354838709677,3466,1559
0.8983266628457647,81.0,0.6375838926174496,3467,1281
0.0017907302498421675,46.0,0.8235294117647058,3438,2526
0.01930268172735713,7.0,1.0272727272727273,3430,2806
0.017937701935173602,14.0,0.9767441860465116,3424,3130
0.131535476410978,44.0,0.803030303030303,3407,3447
0.016257708451094446,54.0,0.7593984962406015,3405,4078
3.7370870587433926,223.0,1.369942196531792,3429,5365
0.022235692041936227,11.0,0.8861788617886179,3394,4349
0.04119239172354465,49.0,0.7571428571428571,3399,3730
0.21385672520637505,37.0,1.096774193548387,3384,1880
0.019773910139396653,36.0,0.8602941176470589,3388,4718
0.20736816000642352,34.0,0.875,3364,5022
0.34306095443754175,27.0,0.8269230769230769,3348,1589
0.19273970644593702,55.0,1.3394495412844036,3324,1228
0.30563004268981964,94.0,0.6125,3344,939
0.07695129287208705,35.0,0.8582677165354331,3310,2814
0.0017213121877868904,24.0,0.8394160583941606,3312,2157
0.040194177660429015,44.0,0.823076923076923,3297,2475
0.014901680926144622,19.0,0.8317757009345794,3283,3442
0.017469931162256907,19.0,0.8615384615384616,3292,3112
0.001949191469592056,15.0,0.8818181818181818,3272,3739
0.012499810677566644,25.0,0.8145161290322581,3270,4082
0.008940035215603222,9.0,1.0,3262,4347
0.367941951036986,39.0,0.9203539823008849,3246,5023
0.0007035308307170786,22.0,0.855072463768116,3246,4705
2.4939979398488563,150.0,1.149171270718232,3208,5375
1.551895418623921,159.0,1.2262773722627738,3078,621
1.3015060750036322,101.0,0.6198830409356725,3066,930
0.006581964856813905,20.0,0.8943089430894309,3036,2156
0.01727553162694579,7.0,0.9596774193548387,3027,1885
0.1679534537749605,41.0,0.7602739726027398,3031,1259
0.10104965319004548,24.0,0.8558558558558559,3008,2482
0.12233636606666966,50.0,0.7279411764705882,3015,1612
0.04256305493050553,6.0,1.0,2979,2865
0.046834560075134854,31.0,0.8345864661654135,2987,3113
0.12340416040499491,71.0,0.6,2983,4013
0.023484532858461193,37.0,0.7685185185185185,2958,3707
0.009939825789324109,27.0,1.0275229357798166,2957,3446
0.037146744118156744,75.0,0.6153846153846154,2949,4647
2.477636937791625,214.0,1.3470588235294119,2945,543
3.691498469561355,216.0,1.5534591194968554,2954,5362
0.028772608672727934,35.0,0.8110236220472441,2931,4395
0.03413357080569096,32.0,1.2844827586206897,2920,4982
0.060179021261115524,31.0,1.1008403361344539,2916,928
0.07870734532984783,22.0,0.9035087719298246,2894,2475
0.018470344834954928,19.0,0.9302325581395349,2889,1255
0.023474940155876346,17.0,0.875,2883,1853
0.013629886809723147,25.0,0.8656716417910447,2881,2166
0.012689351916059395,22.0,0.95,2871,1579
0.021586440152673775,39.0,0.9439252336448598,2849,3714
0.010740333272185895,24.0,1.1904761904761905,2846,2821
0.0007207304486000488,8.0,0.9210526315789473,2833,4671
0.0179252764456188,45.0,0.7246376811594203,2845,4027
0.010367585171010356,34.0,0.8571428571428571,2832,3423
0.0036640719067487304,28.0,0.8461538461538461,2829,3120
0.39218484524702624,30.0,1.0258620689655173,2804,4968
0.0086031020082645,44.0,0.8085106382978723,2795,4379
2.8982780507938553,168.0,1.5777777777777777,2774,5324
0.12364849785647573,14.0,1.0,2612,1555
2.99051717930666,199.0,1.4625,2645,600
0.19937265733816964,70.0,0.6862745098039216,2625,907
0.09304288788692198,45.0,0.7777777777777778,2600,1873
0.032433660529642375,7.0,0.9203539823008849,2579,2166
0.035857139933959725,16.0,0.9206349206349206,2586,1188
0.03581365843083551,27.0,0.9516129032258065,2577,2482
0.11369845975407414,20.0,0.911504424778761,2562,4397
0.023290978003916076,14.0,0.98,2554,4040
0.02380526422843186,27.0,0.8968253968253969,2560,3434
0.020358769223678196,25.0,0.8548387096774194,2551,2793
0.007425494517686115,33.0,0.841726618705036,2553,3108
0.008862216818637915,23.0,0.936,2538,3742
3.2180725028268595,181.0,2.1666666666666665,2531,5344
0.10637555379809983,42.0,0.8333333333333334,2534,4677
0.027691973755081763,18.0,0.9338842975206612,2515,4969
0.005818639612233395,42.0,0.875968992248062,2482,933
0.019972539186792586,7.0,0.9478260869565217,2466,1887
0.0,60.0,0.7165354330708661,2467,1211
0.04326564120503588,14.0,0.9217391304347826,2462,1571
4.4741753713444385,248.0,2.220689655172414,2451,552
0.0,40.0,0.7894736842105263,2453,2181
0.0053111849287540425,6.0,0.85,2444,2526
0.0028182215027982545,23.0,0.8076923076923077,2423,2818
0.0036151066192005032,11.0,0.968503937007874,2403,3407
0.025758746462310175,49.0,0.7083333333333334,2407,3114
0.10955867611524678,9.0,0.9814814814814815,2372,4650
0.023210831338373577,21.0,1.1730769230769231,2335,4359
0.0,40.0,0.8968253968253969,2337,4044
0.7459034216394497,66.0,0.7354838709677419,2349,4979
0.01288121572929303,34.0,0.8524590163934426,2335,3712
2.7360534620634382,199.0,0.9067357512953368,2321,5300
0.11477441652729169,35.0,0.7647058823529411,2204,938
2.1987044309133728,165.0,1.9243697478991597,2152,561
0.11920955440354328,10.0,0.8407079646017699,2148,1259
0.008944301756797291,9.0,0.9391304347826087,2132,3062
0.011868631838298926,37.0,0.8559322033898306,2130,1530
0.03835728089592607,25.0,1.0940170940170941,2126,2443
0.02600287629292512,9.0,0.9512195121951219,2128,2770
0.003602527861777105,25.0,0.9576271186440678,2124,1832
0.04729010738296649,13.0,0.905982905982906,2115,4038
0.0391214332290631,13.0,0.9401709401709402,2106,3706
0.05796613251479108,42.0,0.8,2112,2187
0.04230935037294815,23.0,0.9230769230769231,2085,3408
0.09595421460969628,42.0,0.75,2083,4631
0.03295281530934976,12.0,0.9365079365079365,2063,4358
3.0382119457488224,194.0,1.937984496124031,2051,5347
0.14613128662343952,28.0,1.015625,2035,1201
0.2929014931259048,81.0,1.1690140845070423,2042,5032
0.7131042381437938,105.0,1.7064220183486238,1997,875
1.6281955802731136,138.0,1.3636363636363635,1998,624
0.011412945920187123,17.0,0.968,1997,1822
0.00375284165076472,34.0,0.8676470588235294,2004,1530
0.015465879713197662,21.0,0.8272727272727273,1989,2177
0.024369663084332145,33.0,0.8264462809917356,1990,2793
0.01941191902701046,22.0,0.8646616541353384,1988,3083
0.04139645552227872,16.0,0.9590163934426229,1969,3403
0.02098493424756574,21.0,0.8625954198473282,1964,2502
0.013998208659143887,7.0,0.9915254237288136,1938,3742
0.0028435054018896753,48.0,0.7372881355932204,1934,4379
0.2593536303016686,39.0,0.837037037037037,1911,4936
0.0328848232946772,48.0,0.785234899328859,1915,4018
0.18144577703119344,37.0,0.7265625,1904,4621
1.970301015771041,173.0,1.3161290322580645,1873,5320
0.3141012670986369,53.0,0.7746478873239436,1746,906
0.019859496363611086,33.0,0.87248322147651,1743,1521
0.011973771841707325,9.0,0.9754098360655737,1721,1180
0.018175922538877138,27.0,0.8467153284671532,1719,1844
2.9482076445943273,212.0,2.3583333333333334,1705,554
0.02836644850191091,29.0,0.9375,1700,2431
0.017373695960410555,11.0,1.117117117117117,1694,2166
0.016373127503646178,22.0,0.8828125,1699,2800
0.022474501077309115,14.0,1.1057692307692308,1678,3103
0.025729731252592623,56.0,1.28125,1661,4340
0.16761799939325156,43.0,1.165289256198347,1671,3666
0.36816438297154214,69.0,0.7591240875912408,1678,3372
0.06904390717495656,21.0,0.9090909090909091,1643,3984
0.4581025177441633,57.0,0.9013157894736842,1656,4954
0.10095912740787648,33.0,0.8823529411764706,1633,4681
3.9699187220508505,257.0,1.4729064039408868,1683,5357
0.2333520819571583,30.0,0.75,1592,1534
0.16821493758878409,30.0,0.7338709677419355,1568,1173
0.26824773440597244,53.0,0.920863309352518,1573,934
0.014317205668319094,45.0,0.8115942028985508,1566,2780
0.003193251554105184,44.0,0.8580645161290322,1571,1853
0.13521947059190845,28.0,0.9349593495934959,1542,3368
0.20488884634968993,54.0,0.8208955223880597,1541,2421
0.20059089562226523,52.0,0.7339449541284404,1513,4657
0.13767381030731007,37.0,0.9112903225806451,1519,3080
0.007381236256090033,9.0,1.0155038759689923,1517,2148
0.20320656605966986,28.0,0.9736842105263158,1504,4013
0.298007131862501,26.0,0.7983870967741935,1508,3710
0.26138354696601734,14.0,0.8925619834710744,1500,4354
4.219186672898297,227.0,0.891566265060241,1548,586
0.40558263641284126,66.0,1.5473684210526315,1442,4992
4.267126418816885,272.0,1.0669456066945606,1409,5319
0.19294605774044282,34.0,0.7984496124031008,1312,2137
0.018247362781913738,33.0,0.9166666666666666,1313,1862
0.3092907972347537,35.0,0.9918032786885246,1286,1521
2.8865756122084067,199.0,2.263157894736842,1269,821
0.06475846919697634,54.0,0.8509316770186336,1300,1176
0.02028379326472667,25.0,1.0350877192982457,1247,2424
0.32145903138629955,44.0,0.9619047619047619,1240,4012
0.2536081828310327,43.0,0.7464788732394366,1254,2765
0.4575489361987859,58.0,0.8017241379310345,1238,4317
0.09609353595687042,24.0,1.2065217391304348,1214,3349
0.4175356982650004,64.0,0.7341772151898734,1233,4657
0.3489044254781035,22.0,0.9423076923076923,1205,3644
0.06674248813086216,22.0,0.8174603174603174,1205,3069
2.791496418144276,232.0,2.1313868613138687,1203,5324
0.2389649537574053,44.0,1.0317460317460319,1178,4963
0.0830338065744276,65.0,0.6917293233082706,1168,1832
0.0029499556399272147,53.0,0.7364864864864865,1170,2133
0.9981762083507565,64.0,0.888,1156,1510
0.0004908069716638925,23.0,0.9393939393939394,1127,2442
0.6988933292705257,42.0,0.7007299270072993,1108,3391
0.005662871095386736,42.0,0.7954545454545454,1080,3036
0.304454970402323,35.0,0.8195488721804511,1078,3711
0.15594520429499148,55.0,0.738255033557047,1081,3989
0.02357400681626379,7.0,0.9328358208955224,1073,2788
3.7139819901141977,244.0,0.3470790378006873,1088,894
1.0810474792294624,90.0,1.1597222222222223,998,4962
0.4049372717502168,77.0,0.6623376623376623,1008,4361
3.3303256757394304,212.0,0.3433962264150943,1062,1204
0.49025993362270714,74.0,0.6097560975609756,999,4611
1.5622059595199016,190.0,0.6009174311926605,998,5316
1.825820176110291,139.0,1.7826086956521738,855,1493
0.14788951472109668,27.0,1.2523364485981308,841,2145
0.09657601053226952,41.0,1.044776119402985,833,2720
0.10111496250682034,23.0,1.18348623853211,812,2459
0.2675581898716707,55.0,1.0588235294117647,809,1808
1.7819776903964692,159.0,1.8235294117647058,802,4380
0.031848353518594254,71.0,0.6688741721854304,796,3068
0.728932980914225,88.0,1.2814814814814814,783,3447
1.6438541010245717,101.0,1.302325581395349,764,4558
0.2721257653253471,29.0,1.190909090909091,748,3726
0.0651111522834524,58.0,0.7358490566037735,770,4033
2.4885807037652268,223.0,1.084033613445378,754,1149
1.9485304087114859,172.0,0.6875,586,3657
4.183770389801416,276.0,0.4817073170731707,631,1465
4.6896361246507885,247.0,0.40273037542662116,617,2444
2.5842773427850396,195.0,0.41434262948207173,589,3045
3.0839144252063533,260.0,0.37209302325581395,607,1819
0.8312868580690588,167.0,0.4409090909090909,544,4914
5.660617955216288,292.0,0.3971830985915493,612,2130
3.086809884374953,219.0,0.5018050541516246,558,4337
4.92794055673578,277.0,0.3902439024390244,592,2774
2.7235744672548305,240.0,0.4014336917562724,553,4025
4.465056653032843,276.0,0.569078947368421,565,3373
3.0797605213243724,280.0,0.34076433121019106,540,4603
