density_200,density_400,density_600,density_800,grad_200,grad_400,grad_600,grad_800
7463.298451984934,5532.810326479444,6728.775451300628,8506.902645658036,78.13419033028076,29.48389377651997,26.08460779858304,27.132529559340924
13420.709211547508,13174.997093533577,14144.750885231257,15035.630946110374,208.90157871758643,103.76852943296356,67.41895361339796,45.83935690456533
12970.24211273266,12682.391316428648,13356.937161077249,14289.195256012332,222.74046219079156,97.91202288192125,71.25574158254986,51.20104209750097
7580.527547379921,5569.062301993021,5560.601383481248,7333.648092831924,76.71350952971557,44.77379733720094,25.4327559453774,10.109928630451169
7409.482007461492,5488.852466442909,7194.013888289937,9877.576368780705,79.3690899814148,28.32958656046516,37.88377026341808,40.34436542413073
8802.713700894388,10966.05265231344,14169.574196326506,16106.128879123806,122.48978102450656,122.44766406522324,94.34550290760878,61.3846931033532
15236.28079840548,16473.93834304237,16525.524833236217,16573.975711131545,164.36498886720898,47.49006855678737,51.82438775291183,41.95078682073571
7577.169181137498,5790.67784653746,6298.853222617424,7706.289132326933,77.04540360256453,36.99136120095105,14.464430415198745,11.37264904454885
7392.701475818079,5339.623310800876,6730.978374645733,8360.746892616527,80.12817657483393,35.068807173678096,40.67853402910317,38.991290002866975
17147.02550386442,16479.274951017793,16656.27480474099,16792.917495926733,130.6573407761867,69.36162373815792,61.86158958694446,46.30560282177037
8606.527688340811,8515.87644767824,10962.943033032474,13930.918262759422,110.94816995975675,61.56848252672634,50.22747748573609,50.14147592953735
9961.195695286282,11338.025884068347,13440.681951507457,15961.081179673043,69.91456687057315,54.70862526241659,55.47278378361551,48.90735583406138
10529.276935822762,13547.450674549982,16013.281290011268,17706.51062630522,80.05573494895319,51.29430674328712,47.344596802916215,29.89968453015359
14084.333513330555,15201.794697053208,15960.032640044776,16604.481723424225,248.6104495436718,115.15106203168872,82.15061835217207,54.61902228822953
7391.481989227323,4845.04689258383,5970.454648835358,7466.568165280119,80.24881279229255,13.17572566268711,17.962568110766007,25.613061205293
7391.387157038281,4515.722951730618,4040.000019280071,4502.031270583226,80.2606010643946,24.18959218721854,27.064389150731262,32.768427151643834
9884.164253429331,14294.502083410634,16553.133672956876,17961.948065165867,58.592568005983374,91.62231701973246,52.45647301620469,23.31597445642845
7394.283284851429,5230.789421387811,5992.999831960338,7053.935352200598,80.02460926019583,48.2166820453122,54.40635016074756,51.550316682023215
12086.714719833031,8751.878467957546,9463.710931661491,11248.095805779423,198.71595105253692,26.825766222167037,10.05695310754054,33.49266421941319
8217.613599873072,9099.481410361414,12691.677608394755,15928.287581155782,94.94931360991238,102.51607682437718,76.60527869368764,52.07227333510292
12061.546049798517,8488.885750418944,9484.366782691435,11531.40147008669,200.37878391836944,41.31330852642534,10.697643412776232,33.09127763503376
10390.493945578672,8517.583311839138,8862.664119863106,9978.574057658849,176.2541267828419,80.70720592951619,43.54085289507242,26.720217332272803
8779.99323431559,9026.886426377889,11632.281737706817,15176.516895954876,121.6033997054998,78.32440679516903,32.71946671416305,27.31162047398412
9768.211113842955,10071.532941066402,12756.141726068932,16358.441991901953,130.5830339790081,61.10279560625925,17.999024920246782,19.424577759062977
11120.255134453282,10151.818416912844,9915.453585643934,10674.21053718456,125.67851336582768,21.636025486435116,22.65886842885924,19.883189835210512
8156.131390503701,7601.8720446032385,8999.87595485131,10297.997969589269,93.21600901471584,79.71273226184125,46.40404534159982,31.99895248559814
8958.227337863626,10602.89172643152,13282.977364302338,16398.448355381657,109.79074426399433,35.58874535114638,14.883340317163055,15.582537694335713
9347.107643728335,10023.58392116896,12665.1635640904,16128.485210192644,138.83182368501082,52.28147131359539,26.32045129255604,22.23307170176336
8888.839378901579,9058.618106253429,11424.970108868609,14699.642963074835,126.38982953810924,73.26272801379311,35.92310376982313,30.548560551053303
7487.95833391606,7308.823978127979,9607.136273882605,11382.361986835069,76.62333843858208,25.97637710507519,22.782833693671144,14.024101901751363
8151.37869547953,7225.899244686886,8447.290760593525,9873.103322614075,91.05623005867947,72.09869181569101,47.87266389064961,44.35646186677571
7605.1444563564,8128.076650813949,11885.106636445338,14958.068846991586,75.17516451681027,38.39990047897124,32.62143312552842,29.70901111076869
9330.904119263014,10118.141349694097,12917.237280731772,15818.786798592237,139.56640870596942,44.59628157833438,23.87457235777127,21.79419240685329
7721.59044004407,8099.91992117169,9485.75173927637,11249.79230598743,71.4782631288645,68.47032134037163,47.24491728131126,25.46505392396653
7583.643730361302,6741.764690857872,8453.177076389624,10797.128801690831,74.3593677450596,15.551173490619163,7.775304278801181,11.984809508625638
8914.913916920179,9321.408839377442,10049.43049662301,11414.07490506394,64.05312767412744,22.27576236327977,11.03888375274233,31.958080448932986
8157.068181869947,7729.573393670519,9629.69867121036,11904.131386595058,90.30355927182696,55.17238876973556,32.52076981786335,38.99041177566713
15239.236603426982,12407.881610532631,11540.196096108724,12377.33078151823,302.2160265107818,35.90200294253518,11.294670006073684,19.192122375144034
7529.9248215859425,7009.25896814636,9314.399544805983,10964.131896323928,76.17942531291934,18.3639220981586,11.699075062788271,20.250248210086184
8702.059128647072,7903.906574492005,8050.36496384047,8802.369947182451,102.04269227801451,14.332731240399053,33.0197234122768,42.44334240182744
8571.661231194052,6593.367282098083,6056.547144836769,6558.360204637754,112.82429588968024,59.6141805526134,47.88118212546789,48.16954756863955
15067.442578412476,12238.325822210449,12820.70493268106,14209.594104215676,319.09104967430363,58.9343038077623,30.171864514483183,45.22690860169689
15049.564139404702,11337.488171117073,10939.024092902144,12165.864879320436,319.6190216335696,88.0972563104093,39.35742980886295,32.48990723723968
16749.961860634863,12030.680121147743,11031.55899200495,11890.240509628564,264.920070746913,63.76656915952567,35.42245792476008,29.597898289476028
7603.086858813378,7154.039606530313,7846.716673910283,8210.097212041472,75.1652379092363,25.8167848289586,37.0830739853189,40.85958885020481
16828.76770060317,12592.596776912967,11978.669108647351,12978.81930356232,258.8944743566097,50.908122365778944,45.62458463898526,55.1403987519404
15135.33667181129,12388.561573219147,12023.114196340472,13108.42334843309,314.1895735084503,63.034504089419215,43.85475103870394,53.75954473798334
7560.374801350076,7235.95373013898,8506.491460565696,9877.471846526376,74.9244434101322,43.6905370605143,11.70165527555058,24.535747964021493
7578.813763080235,5504.799656107842,5126.500245403603,5316.116401318767,76.88324696845969,46.38100898653011,42.22916605696629,40.38211225680293
7585.277150115525,6935.399706017204,7379.676969584958,8361.78219453107,76.31223799480148,95.2359424138776,74.4467254281936,67.54332785605324
7387.174518465556,4213.84329078882,4636.133764792798,6276.127424254302,80.5742739990955,13.582320889096517,35.597061598601364,46.00024112468828
8658.389349039422,7612.114682695487,7139.233353614344,7534.0208288576,112.203681709008,67.54639457351067,37.33561409561457,38.28045993026264
8647.375792738076,7590.785704056936,7037.814148717898,7261.766709351401,112.78441922426563,70.13835593743153,44.25263465279955,42.132010975633975
7585.255250101169,6713.993572369478,8151.082541291804,9259.660627131145,76.47377658343933,89.4267478912777,86.76741564393126,72.16309861503343
7655.704210167863,7517.11051911751,9445.516845082124,11104.93489291999,75.93154579279708,84.28645030335008,68.20632389922356,56.65267660737085
11994.049815454602,13385.926511942243,13016.01204133559,12682.850378688798,211.1620999371557,120.21610568988704,72.92036674147668,54.76156483412373
10477.952150153184,9374.72300899614,9896.884067067524,10498.225930757404,182.1980000027062,114.12209581673292,83.97191234451044,64.60036816762391
11391.405791445395,12414.193151952522,12600.346760459748,12990.885543907854,176.08128640645933,52.91168693789128,42.87887921769678,45.34145887419451
15312.324707971513,14678.480562431108,14268.628026233717,13901.73337374312,160.35656361401124,79.26213699239334,41.783222039291225,34.26682741580335
11301.688681833548,12234.694758529067,12403.189064635551,12517.917540117176,146.54322259984596,100.2212096868977,64.14277626955844,48.38356792327228
11289.583122151533,11846.958200394074,12739.944086710117,13748.630417336944,187.55180477210104,74.82367369353246,29.77835230759706,26.93249572394065
8902.8909066497,9182.2130823699,10888.528657937532,12848.457853084186,97.8860758767343,64.69256536460841,36.35368764144492,25.71069277024456
14159.975141407407,14925.8298443512,14638.524826146757,14451.702640600326,173.97845239668328,47.74839000514569,14.8328956742646,10.30449241041438
7387.174518465556,3975.269185211514,3204.532503982083,3867.682931466682,80.5742739990955,10.987302131859057,17.400147262940234,35.17689538431766
9730.081638086727,12387.38872141787,13504.14050677186,14490.96609476113,82.11559060530179,34.37594244457496,8.869622971298023,18.454136085063386
8385.665218815939,10669.813574328557,12463.499200221528,13808.55390811487,80.68673573834045,41.01188473429796,35.52640937391831,14.985592220327566
8419.826919068219,10147.5710899773,12461.352819669935,13844.709873332378,84.64550424661115,83.19446664671096,55.95141707121012,44.26027553423792
8219.153504762302,8216.370185588677,10391.493655129369,12939.983066337078,93.53432083664732,61.46109723825489,26.381284535800376,10.328371768850236
8771.745011810608,10098.62160861011,12200.809486821589,13869.650659074818,124.08610589769184,134.48335047726513,78.09903749847511,29.37448599202046
7408.775146083843,5488.725273629579,7097.951763213338,9140.283866091033,79.44240383863402,31.85892804626234,39.52352261319469,48.07198989748808
8913.547524533791,10615.401001011149,13058.522657093885,14923.909120575388,97.29191255926658,72.10390442878848,32.505708885570925,5.579864136527904
9046.795371022588,11169.841387080469,12371.120637078437,13324.861409430405,115.345689497509,103.66294855634264,65.66425706413085,49.52104538412394
7483.116956385171,6040.371351038912,6666.115278842606,7899.835254205768,77.06681059754384,46.06128122909703,53.47320750000903,57.71270555613006
7510.563424479391,6231.733200000763,8835.38972743953,12017.35499558402,77.2865227803283,40.41895337756368,25.55594913977012,9.844906586156844
12738.05769647937,13136.33044680353,13234.04099940488,13851.433989527024,72.40353095696413,37.46749916229355,38.72986426348069,34.80316053839073
8864.027951120614,11205.449771634108,13398.74879333111,14730.185761363888,126.69439590154624,98.88537977234276,35.37825887299207,11.5786371118776
8146.385075767635,7019.083807513973,8174.153406749998,10949.36611075841,90.9461198440821,35.770936338905884,6.547130749766011,20.01100921633888
10629.087207701628,10993.499628640682,11736.492073939058,12801.22174786112,178.38950901583905,94.02199663228085,62.592191677738704,44.244201822288986
7654.86792246195,7325.659789966709,9594.979524385524,11706.761246508153,73.33329290749067,36.0442468251543,53.10571829015992,57.777083876262814
8159.248764307842,7030.068872753389,7704.930712065572,10226.989489755026,90.40544143105537,49.70425244087836,17.148049501339415,13.946096590739486
7705.405453620432,8287.997204878837,10512.896078109658,13092.347552374616,70.50681240623037,48.43620257936576,47.017341171497264,33.70851848195038
7797.311321505068,9644.6543824482,12721.340419313428,14951.747399637545,67.5651557952118,33.22426596276084,36.25187317145561,37.76656205147735
7514.018494165579,6874.0328641224505,9543.638369366055,11892.822999612845,77.1235185315149,63.45328610211769,43.72186816383097,29.41287422006952
8153.390617713001,7738.018895542895,9878.262226180876,12378.837981147755,90.20337558456195,10.672960776568097,32.93973798194533,26.859076787153214
7426.6786140791055,6167.3022957975,7655.821747800031,9574.065729898764,78.55431671210172,13.316221058643482,7.195905529745815,7.161990600296352
7578.813763080234,5929.743611417087,7108.729113716296,9752.213963585553,76.88324696845966,38.308265753607365,10.369324227521508,13.784501170962187
8138.975306272991,6850.480575835253,8280.886643106513,11091.708235570684,91.53308189485668,48.68122326770969,28.471126566797658,21.246699052923205
7623.073243024983,8394.834269452715,11266.767674306477,14270.848960677577,72.89769596059433,74.1732911093163,61.80568694046429,50.19047495321439
7598.010928093468,6471.290221843783,7268.789081067226,9182.036699963975,75.84267157056831,36.69465567743106,14.606694592785724,7.03683333846039
8463.374990211394,11646.035303038509,15472.076582879465,17599.15865885028,73.36399969919398,34.48161352432759,47.366380875927625,34.79007495567078
8279.175710509608,10431.182466257907,14202.744276120133,16042.703548624258,81.77809416313679,93.27752190061382,93.20946922928266,71.70101360528088
12156.9228208878,8650.34000780894,7391.351639078923,7699.967645780481,206.2020521038,72.90159897486203,45.83443662778522,43.28940859878403
12818.084693956009,9693.779373459767,8262.677586371035,8631.921917134428,155.62994477929405,30.058960386560628,28.29022011552828,35.73093674115082
8234.494852520083,9036.897067098012,11466.041827829336,13238.435043026722,87.93609039002823,119.25376181839869,117.6594391929177,95.52712182698356
8212.732821240892,7808.60441829046,8526.696480495126,9958.687655795073,97.36891117461408,69.81621285277309,15.71900019781694,12.233442381209205
8392.81710668159,11132.421516474296,15107.956835977957,17799.268262228426,80.93760780404669,108.55071928509108,85.58247786955162,49.85395189720964
8585.01123413023,7200.079750077903,8298.224479542605,10719.10733417408,111.86821811699777,28.2294618204886,11.683424714166238,7.607837224089839
7389.909066750959,4758.569107866366,6834.703989569689,10227.207262111207,80.35458143428403,20.93040429446757,26.131205416113342,24.681158791613
18282.427553169902,17608.809560469865,18494.970501573305,19424.695715068287,317.68279704218577,102.68607718696433,38.12719812274735,9.729854195662636
20939.609015230235,18988.218690873346,18755.549230863988,19111.46130030944,165.48009118534176,33.75975839948761,25.87558546890309,28.96457227430044
18715.53595371861,17943.95665429209,17810.73266720127,18063.09981496841,200.55426397943853,93.59069262342447,65.31027613760966,56.791263337526935
13522.172438525808,14777.987638293502,15750.89520221966,16359.772032131488,296.7269060463044,159.85145587177922,103.0167080670783,79.87886581546923
8573.725084982476,7199.026067717859,8450.461064778865,10839.592157752872,112.57592357778944,34.71283748665189,29.49196891858514,20.92041624402814
7387.174518465556,4430.746191535955,5637.519006534677,8645.093075033077,80.5742739990955,8.879220436216103,10.327370180274418,8.507573093712695
15880.488200909967,15954.50582377913,17775.75115484233,19094.433795611483,370.5929189750428,142.52751357515055,47.50083910570218,19.9616936159314
7389.88655927252,5091.109198419468,7197.695393776426,10044.5529266936,80.36146044681428,26.10865492948012,30.92809591415981,14.645216427904744
7400.989487227906,7042.119318824277,10603.433317383042,12892.9796220076,79.47257749698299,64.70942913238994,68.36628838033343,42.43892421270724
8166.011245797056,7250.623770942856,8754.059219471414,11600.01844052357,92.5044497237778,80.06914455220155,65.031668423381,56.5866304549873
13281.725516802706,11594.195061915569,12402.306614913994,13543.70393051415,279.83976919435514,83.58587559462727,45.51404997667888,30.400961219690075
11139.653785950251,10911.896795588762,12237.574962141442,14214.371418596826,129.04174380180314,51.74875599604852,56.460387956092106,57.05451298491461
7416.193928425323,6964.263149488809,10553.412938500918,13219.566409057432,78.86289977294997,70.53803866093737,94.0520012971194,84.14280790443547
8344.813590552558,8634.919860136502,8775.389416474667,9410.340511234252,96.09615519051832,110.69536982217711,71.93256270821263,54.1984683094786
12395.161068776017,11158.085384692988,11190.47984828362,11670.282903636426,207.86793627840387,77.26454777612513,29.05126188937227,14.55057544599933
16772.63177594829,12726.27970362143,12677.038289196513,13641.458655757431,138.93241491752514,52.675738817380186,52.41552935661735,35.26567650219226
11242.110843586132,12008.260263832157,13262.264589645723,14756.628642660382,121.45544251844792,32.51621530973475,36.8292062501274,49.38080480976215
12906.7399284252,11815.311366807156,11603.476918074157,11943.738958724603,176.9444263152654,52.17165549679597,14.456967223400444,9.501847126710944
13323.257824577566,11903.74478932046,12278.719083983384,13448.134679739978,276.5672183302683,97.14660516072972,68.5191548285259,42.316129099692766
9083.73004279138,10124.667945043278,10527.79847936646,10982.582746960808,114.45231781025792,101.00226620971894,51.623193289064176,40.41011624185012
12494.07058290568,13207.11954424438,14205.905928144171,14812.676687263776,211.18914351764425,47.3708680762535,25.08751859550731,10.43584050358428
14020.865898056396,13664.651510071102,13919.509598431974,14560.35818058491,115.60936635838308,21.49893592167145,29.96678129049456,20.0284802167558
9447.898783093491,10340.205764463011,11198.875304974476,12811.173744373296,150.91465491812892,123.08415271981951,77.32859403812274,47.47163395740001
11244.494796454645,11563.870568696077,12116.453128676134,13443.538755983642,146.5149412060293,50.30480334069484,51.06532044026254,47.2191422242605
7549.251571761828,7864.715873657769,10467.169355389173,12605.498800238483,75.15804325723094,44.55024084588212,58.23649469526707,57.364733742637966
7408.317052780005,5777.612296646159,8190.765589271374,10566.95839857718,79.50564182602952,51.95506551471504,56.09548557096192,34.50612223556317
10479.976355027498,9465.84935564186,10158.657301119423,11851.837242431631,182.1887134150266,106.56184080762904,71.39555899330836,48.38760819697464
9082.925948720916,10580.63220157921,11978.24101505732,13612.815731734616,137.2447697931864,96.67415160177308,43.91180350765573,25.84183744352805
7406.371683478791,5091.834451213777,6115.123273203848,8090.027240944471,79.63974208310853,30.03692441618033,39.42570242318983,45.91720744549362
12233.670548812428,10093.724936379524,10178.135157085111,10569.89531199202,206.46551678974177,70.87334279329897,24.17210142901734,31.421152055849937
7387.176920968034,4263.678420329305,4866.587876104984,7246.127862210546,80.57390890953994,12.949643839350768,16.990913432324746,15.201026435613594
12936.071471583971,11001.02542055592,9961.410499468431,9952.235110205049,151.27578770163365,26.51017733216255,28.158066524820843,36.02056298747281
7583.294573145882,7181.224876116864,8803.840352193385,9899.711692583363,76.36977828581067,76.83192829855102,44.01617477380928,32.230494826399465
8155.999842726232,8258.802491110739,10859.135955449425,12864.04546593282,90.16664921069516,38.12431147457245,13.384093192998629,8.877393711752134
8149.099928669084,6723.692935671879,7453.135558892559,9527.160986573885,90.9547704597484,56.04518095105293,45.22998118941376,46.47230770737359
8972.540317361672,9841.43266621098,11179.46661279162,12633.453663260916,62.96788278656849,37.02867119071023,24.230294510417757,13.456959323549302
7391.843717373925,5096.05564747632,6757.626811397836,9422.87797875376,80.21540463972123,23.41468895831649,32.11705434810409,18.662566448159332
8216.361797092499,7612.4891203343805,7424.8102712468735,7538.241394663241,97.31627253177486,96.0146430321884,62.94582563717028,50.47234990772184
8895.488919183063,9334.9931161097,10397.832235501815,11742.65156583027,98.43988544074044,65.11060221367696,40.45994889769052,24.435334834208888
7464.940943356563,5774.987547861059,6678.588002184908,7703.336793749912,77.96259703515783,35.78970064280206,34.677284483216454,36.662074115120014
8138.221959469945,6793.510546834554,7658.328040272589,9277.22428550947,91.73804729693651,54.44000326046138,52.33636115044336,51.362340163985074
8356.21005484193,9686.307071366196,10894.204025080864,11628.557792465825,83.18276398567312,29.200746943594464,29.08221664198122,27.661901763834813
8782.711893219586,9322.319713527351,9548.694417224317,10110.004246672612,122.83458524781476,88.11374638878348,32.48100862969314,12.877482075515072
13341.069935778602,11264.62237731358,10322.002301592607,10286.429982363348,130.87153230675105,39.992085046955,10.731171021785787,10.120793567947777
12198.75464590023,10101.222824794004,10017.668727914175,10104.375786049452,212.1967863937526,72.59926080537512,21.730200180753453,15.681183908185352
7387.174518465556,4051.279142363798,3697.352760163009,4596.1584350379335,80.5742739990955,11.227466061566531,24.361187880826797,33.68590941820384
7462.8890800095805,5331.978319612162,5494.481676605819,6046.632187378655,78.1779942065963,43.72946092741466,46.16828855625529,44.34874496012112
8601.707731394255,7384.935741976495,7641.179391384178,8313.743131099049,112.65294111939647,71.2513812180218,59.2555900187901,55.101573023717286
8691.385170183417,7911.639765094479,7895.957369739011,8555.239123156674,109.7809934152278,69.0467762226028,58.06493423328878,52.837775201088654
7558.313378625365,7103.925494461142,7522.897721383149,7957.350719347441,75.72234305079547,94.88611955544384,67.55382253717463,48.94741992444696
8149.170628021662,6846.273912909716,7229.280706673089,8088.769346896127,90.95759354856337,67.12096506368121,66.14293322967056,63.49676202952138
8215.306830214018,7948.499648929189,9064.729412640996,10023.046604909528,86.19626710399535,54.86799997647517,62.82438723603103,59.35825952345984
7387.244292603219,4203.292256923667,4396.356401757817,5918.672340502048,80.56633828236092,14.85084015368583,34.61808216893625,43.59637766079706
10546.57559395935,8972.478621729892,9333.415504822618,10419.915174124464,192.6366468275508,93.86783165008576,79.758582457155,74.00693403070073
13323.320253815808,11024.157368737411,11209.677921197212,12133.51351202326,93.91756150126844,37.22255283569728,66.6664903645287,66.24478630923872
10625.358346810704,10664.45733604843,12116.189190874748,13237.917948946062,184.91928850808767,49.34244938761128,56.47411389588375,55.494292527867664
8668.43767534788,9353.86330964966,11481.357251834006,12631.953106478652,117.69192438684284,78.39901157217605,63.43064399576773,53.01580631559792
7740.256230122108,9354.14730029982,11875.824956487782,13074.169836509056,71.13297752255468,20.475574761638725,35.60438206451224,35.101139591551664
8159.248764307843,7137.782305363493,7978.9739038604675,9741.516822411915,90.00534162126638,42.74086736099609,47.09496139552604,49.5527482205788
7661.969808817143,8193.714646879425,11060.246601338426,12778.508125894765,75.44911496651285,88.88430036802053,77.11025723049259,63.525638101633525
7394.109791967738,5158.439426610316,6310.769641894483,7826.922860955611,80.04230994389191,41.47991794416578,66.5255153207193,67.96557625095461
10430.65181639555,8560.16757915354,9171.560959634611,11162.951461335568,176.41762923662714,66.75693046716476,45.26283410559094,36.74146797253759
8144.979425891125,6765.48210730172,7530.384097491785,9549.97160501873,91.07302165708232,40.1250186028731,34.98623329117536,41.22526882362508
11576.103601922312,11695.20303600389,13129.125216122433,14061.152551081295,126.72463541547334,33.033654650356205,31.317112180268158,30.93100170781921
10544.793565325332,8972.62721942362,9958.910394736617,12203.72020676673,171.46516363145042,61.3149182572776,45.295214026580375,32.080355462359805
8680.586461025656,9167.352633897226,11194.225570473363,13202.204504683072,110.16983168366016,45.93809771868389,31.018455286402503,27.4848027521657
8727.876765914485,10005.561755160155,12630.627940388787,14494.381020837696,107.625170620961,18.05364834377135,30.89491780504349,24.62206389829461
13531.909357276363,13072.352224066975,14479.902598249048,15600.96468492368,212.37441613934104,42.38853720637264,11.73009984084625,14.369388526697804
10518.494616532227,11387.743044040864,13390.396048265698,14622.157113635316,173.11110034622732,47.96994051308262,15.74447447589367,6.040365083507502
11631.810380779329,12145.032908300038,14046.514934123368,15519.982026023175,234.7735152755025,75.77870427809532,35.697150085723614,21.3701672229007
11681.685281531203,12693.295311955591,14063.878051546131,15117.311484101088,234.81461719892312,59.36062888515461,21.88532502687767,21.763918782100824
8355.22065628778,9213.362273985867,10525.543924268695,11505.251831633512,81.10109729060925,49.117188966765255,60.77426007629853,56.39394901556214
7396.171404749179,5724.59211087742,8323.008837081788,11348.613312223328,79.88975548063512,37.31797853057583,44.99410319060445,37.11949098264187
8664.828513132914,8997.203148829478,10603.42478920923,11320.858134656186,117.92172406514057,55.03303983623056,51.03851674114431,52.85703565755514
8145.74719358413,6765.104162760528,7391.8817152005,8619.46773911673,91.42410526083678,70.23888941706126,66.99531648869103,63.51236131455626
7539.624793538232,6888.222981331058,9307.27077450085,12554.131718130646,76.27666317246927,67.38049986916366,50.23382578343553,29.621600113924263
7723.161719672576,8930.464807404922,11539.678931257007,13201.015144475914,71.28776048157985,65.02556239734955,37.23124008128921,26.922235458770828
7583.290960094096,7287.9087932646835,10205.472868439923,13249.076021692466,75.36451168318847,76.97641629961873,56.43204063306482,27.141731058003323
7543.15587796402,7289.592753007314,9822.284950898613,12493.35732225848,76.15917856747261,96.5981362590826,80.62563699682349,52.17171037292758
11552.692400978083,9950.022700581152,9674.383762451398,10222.986686654056,128.5372183529163,33.321011472858835,50.70139841414282,53.97773408254324
7583.809096750107,6897.338177020106,9794.724789646978,12839.468566674945,76.56755680388534,54.279571286459024,31.75011808592335,18.196860042678
10417.30845042066,8293.594880380031,7690.927641168599,8255.705328078115,181.65509632704257,82.77459419836384,62.17601545089699,57.19842532043697
8291.494660872833,8937.73272636476,10378.182202162385,12454.34694123912,91.75777512727711,93.46373409668968,51.45220374516477,22.755767224145064
12396.611726505696,11541.294877436378,12579.534205846729,13899.881053121058,174.8716611687172,27.91190185649036,20.526646053363837,16.27565154173212
12163.762205805522,10986.575690809726,12620.889176415883,14136.25571809941,194.7250690311936,40.240274962765895,17.7436627784942,12.316668746641792
7852.608413228711,9356.981813657132,11914.519840769592,13999.65025861732,68.22286949661675,12.247564296586674,17.308952897965696,12.998891181339449
