design_x,design_y,grad400,density400,lap400,dipole
1450,8400,0.014494838009242755,39.09800859685864,-3.379874999016251e-05,0.0409075478895692
1450,9000,0.01943429490858663,35.1557633401888,-1.1050470627986507e-05,0.4773279748262254
1450,9600,0.206064683208682,26.398496615077846,-4.17258715078656e-05,1.2054698777979274
2300,600,0.030428607030672322,27.52265356588941,2.0007200004278496e-05,2.243401056335021
2300,1200,0.3382864092857423,38.47046596774382,-2.1713208592878075e-05,0.1265851326675142
2300,1800,0.023303312625450188,40.24596243747064,-2.3650490054028443e-05,0.0124447588740618
2300,2400,0.012208023195994469,40.31132028531716,-2.8883488802892166e-05,0.0233639064497006
2300,3000,0.026659020532346176,40.31175769408431,1.0919630309259823e-05,0.1606923369536827
2300,3600,0.020083545752099686,40.31176565320166,1.911057522071411e-05,0.1804396478174544
2300,4200,0.016521562883009985,40.31176565320166,-2.5205224580533088e-05,0.262372563779516
2300,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0119918070442182
2300,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0601674040708008
2300,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.017078934869519
2300,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0537242358823728
2300,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0307424118738259
2300,7800,0.08418658533433557,40.31153172792582,-3.930470726024274e-06,0.0500136132191606
2300,8400,0.014494838009242755,40.30554321472009,-3.379874999016251e-05,0.144637523184119
2300,9000,0.01943429490858663,39.97399964914057,-1.1050470627986507e-05,0.2291484026977346
2300,9600,0.206064683208682,31.9464387859688,-4.17258715078656e-05,2.622633492692909
3150,600,0.030428607030672322,31.952419340057165,2.0007200004278496e-05,1.249104759353422
3150,1200,0.3382864092857423,39.991604542244005,-2.1713208592878075e-05,0.4150961321776278
3150,1800,0.023303312625450188,40.31152376880846,-2.3650490054028443e-05,0.0303748402834491
3150,2400,0.012208023195994469,40.31176565320166,-2.8883488802892166e-05,0.0047256064139838
3150,3000,0.026659020532346176,40.31176565320166,1.0919630309259823e-05,0.0978055788426641
3150,3600,0.020083545752099686,40.31176565320166,1.911057522071411e-05,0.0874135079716997
3150,4200,0.016521562883009985,40.31176565320166,-2.5205224580533088e-05,0.0876114644594453
3150,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0480325819637481
3150,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0095417884518388
3150,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0334118541363943
3150,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.239777795081631
3150,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0321290483534864
3150,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.0447293920789113
3150,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.0646996578723047
3150,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.0728526266020774
3150,9600,0.206064683208682,31.970623225337512,-4.17258715078656e-05,0.8923618440567984
4000,600,0.030428607030672322,31.970024233160586,2.0007200004278496e-05,3.4079013551345376
4000,1200,0.3382864092857423,39.997585096332365,-2.1713208592878075e-05,0.083388129589745
4000,1800,0.023303312625450188,40.311757694084314,-2.3650490054028443e-05,0.5652218140125439
4000,2400,0.012208023195994469,40.31176565320166,-2.8883488802892166e-05,0.0060671476797136
4000,3000,0.026659020532346176,40.31176565320166,1.0919630309259823e-05,0.2108922398756788
4000,3600,0.020083545752099686,40.31176565320166,1.911057522071411e-05,0.0
4000,4200,0.016521562883009985,40.31176565320166,-2.5205224580533088e-05,0.0062257742057357
4000,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0692075853284875
4000,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0630251494411394
4000,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.1398926129129599
4000,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0179748732616914
4000,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0
4000,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.0579949908938867
4000,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.1674596416143732
4000,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.2580367159064651
4000,9600,0.206064683208682,31.970623225337512,-4.17258715078656e-05,1.385365125761615
4850,600,0.030428607030672322,30.5967765544362,2.0007200004278496e-05,1.2883801602109417
4850,1200,0.3382864092857423,39.530878671235484,-2.1713208592878075e-05,0.0546393010778034
4850,1800,0.023303312625450188,40.28948163843824,-2.3650490054028443e-05,0.082915411096322
4850,2400,0.012208023195994469,40.223867408297615,-2.8883488802892166e-05,0.0052096997291275
4850,3000,0.026659020532346176,40.05361156287455,1.0919630309259823e-05,0.0903079216245145
4850,3600,0.020083545752099686,40.22407089178892,1.911057522071411e-05,0.0662500019398101
4850,4200,0.016521562883009985,40.30833553268925,-2.5205224580533088e-05,0.0340970072368677
4850,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0094378330209753
4850,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0102900413989448
4850,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0016285446302434
4850,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0521008530403277
4850,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.1459646006995829
4850,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.2056714794650718
4850,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.000636556944497
4850,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.1123615510964011
4850,9600,0.206064683208682,31.970623225337512,-4.17258715078656e-05,2.0177446135409243
5700,1200,0.3382864092857423,33.10013129627596,-2.1713208592878075e-05,0.0664688821787145
5700,1800,0.023303312625450188,38.834218644514564,-2.3650490054028443e-05,0.1764787386676697
5700,2400,0.012208023195994469,37.18988601688386,-2.8883488802892166e-05,0.1410507445222308
5700,3000,0.026659020532346176,32.22222215372842,1.0919630309259823e-05,0.0056205638611055
5700,3600,0.020083545752099686,37.56870215619404,1.911057522071411e-05,0.0015304326730453
5700,4200,0.016521562883009985,40.20447260380669,-2.5205224580533088e-05,0.1249726207278933
5700,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0899510573916669
5700,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0902936071520379
5700,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0931925142582499
5700,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.1140106969706079
5700,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0635426973170016
5700,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.1707439736039109
5700,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.0008240387298723
5700,9000,0.01943429490858663,39.99779653894102,-1.1050470627986507e-05,0.1271064111236486
5700,9600,0.206064683208682,31.970826708828803,-4.17258715078656e-05,1.4233535804335755
6550,1200,0.3382864092857423,27.20679360064701,-2.1713208592878075e-05,0.090741292172865
6550,2400,0.012208023195994469,35.77341277510566,-2.8883488802892166e-05,0.074186797182618
6550,3000,0.026659020532346176,36.8704464076813,1.0919630309259823e-05,0.0626917852866056
6550,3600,0.020083545752099686,39.18784262766595,1.911057522071411e-05,0.0206455095625975
6550,4200,0.016521562883009985,40.26780417406474,-2.5205224580533088e-05,0.0135581561670148
6550,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0056659290641658
6550,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.1805852780385436
6550,6000,0.0287024939961497,40.31175769408431,-9.176160378923978e-06,0.1287107525290498
6550,6600,0.016487655319631773,40.31156216971036,-2.5256552366848672e-05,0.0298855822599875
6550,7200,0.004814807762226812,40.31116666102474,9.228161059401635e-06,0.320982162623491
6550,7800,0.08418658533433557,40.31156216971037,-3.930470726024274e-06,0.0095087091942526
6550,8400,0.014494838009242755,40.311757694084314,-3.379874999016251e-05,0.0939525109721614
6550,9000,0.01943429490858663,40.016043481897746,-1.1050470627986507e-05,0.2948831531097429
6550,9600,0.206064683208682,32.437329650434386,-4.17258715078656e-05,1.1098086296850471
7400,1800,0.023303312625450188,24.031338146733884,-2.3650490054028443e-05,0.1400759228393361
7400,2400,0.012208023195994469,36.841261773096534,-2.8883488802892166e-05,0.0536265115475097
7400,3000,0.026659020532346176,40.16862076774654,1.0919630309259823e-05,0.0801608123238146
7400,3600,0.020083545752099686,40.3057850991133,1.911057522071411e-05,0.1661059922812061
7400,4200,0.016521562883009985,40.31153172792581,-2.5205224580533088e-05,0.1499573588400227
7400,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.3057792075280892
7400,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0369559665303297
7400,6000,0.0287024939961497,40.296948830757344,-9.176160378923978e-06,0.0609288187424586
7400,6600,0.016487655319631773,39.932957473008834,-2.5256552366848672e-05,0.0057155633465554
7400,7200,0.004814807762226812,39.19667206480439,9.228161059401635e-06,0.1052132322669999
7400,7800,0.08418658533433557,39.932957473008834,-3.930470726024274e-06,0.1652424375466163
7400,8400,0.014494838009242755,40.29694883075735,-3.379874999016251e-05,0.0835170806257041
7400,9000,0.01943429490858663,40.25274546722723,-1.1050470627986507e-05,0.0044213358550059
7400,9600,0.206064683208682,38.48887333651546,-4.17258715078656e-05,0.2469893189099738
7400,10200,0.12505453027710453,27.528845562586422,-7.933059529627404e-05,0.7564984741283034
8250,1800,0.023303312625450188,20.59300140463787,-2.3650490054028443e-05,0.0223831555583147
8250,2400,0.012208023195994469,36.12741033766982,-2.8883488802892166e-05,1.2166212939571874
8250,3000,0.026659020532346176,40.072808404139664,1.0919630309259823e-05,0.2276011714181872
8250,3600,0.020083545752099686,40.05361156287455,1.911057522071411e-05,0.0524540755908964
8250,4200,0.016521562883009985,40.22386740829762,-2.5205224580533088e-05,0.055945909663335
8250,4800,0.028702494174553134,40.307728581394976,-9.17616037892403e-06,0.0341431990882757
8250,5400,0.011617537378734727,40.31135868621907,2.640042115980907e-05,0.0167980006300476
8250,6000,0.0287024939961497,40.18174976597289,-9.176160378923978e-06,0.0630412951841203
8250,6600,0.016487655319631773,37.003081980636914,-2.5256552366848672e-05,0.0430785924802841
8250,7800,0.08418658533433557,37.00328546412821,-3.930470726024274e-06,0.0471383943470987
8250,8400,0.014494838009242755,40.18235671726716,-3.379874999016251e-05,0.1362073590385731
8250,9000,0.01943429490858663,40.30808568917869,-1.1050470627986507e-05,0.1098608674615382
8250,9600,0.206064683208682,39.90370629733995,-4.17258715078656e-05,0.2371659962376602
8250,10200,0.12505453027710453,31.693674216670484,-7.933059529627404e-05,2.1675206082643865
9100,1800,0.023303312625450188,28.473284297695407,-2.3650490054028443e-05,0.0644072776483252
9100,2400,0.012208023195994469,38.67551687511872,-2.8883488802892166e-05,0.1118037005295348
9100,3000,0.026659020532346176,37.52065374605156,1.0919630309259823e-05,0.7912765392068297
9100,3600,0.020083545752099686,32.22140375982549,1.911057522071411e-05,0.5020244273279423
9100,4200,0.016521562883009985,37.18888005772435,-2.5205224580533088e-05,0.1850142889649973
9100,4800,0.028702494174553134,39.07354031557088,-9.17616037892403e-06,0.2501154164505639
9100,5400,0.011617537378734727,39.55312741542179,2.640042115980907e-05,0.4948246914850344
9100,6000,0.0287024939961497,39.16601654252154,-9.176160378923978e-06,0.0615398594230614
9100,6600,0.016487655319631773,39.55312741542178,-2.5256552366848672e-05,0.0565996977579518
9100,7200,0.004814807762226812,39.180833364965835,9.228161059401635e-06,0.0401044965902261
9100,7800,0.08418658533433557,39.9285054751022,-3.930470726024274e-06,0.089211073892723
9100,8400,0.014494838009242755,40.20480207143797,-3.379874999016251e-05,0.0101030661171164
9100,9000,0.01943429490858663,39.84279301134564,-1.1050470627986507e-05,0.3179987879845958
9100,9600,0.206064683208682,36.529062091723844,-4.17258715078656e-05,1.7221075145101898
9100,10200,0.12505453027710453,22.688867643200567,-7.933059529627404e-05,0.1183347370026879
9950,1800,0.023303312625450188,24.777371935702178,-2.3650490054028443e-05,0.8989972346326157
9950,2400,0.012208023195994469,35.36537781512677,-2.8883488802892166e-05,0.2131908349263177
9950,3000,0.026659020532346176,37.85164787526654,1.0919630309259823e-05,0.0746277989410221
9950,3600,0.020083545752099686,34.90892334226066,1.911057522071411e-05,0.8354039253184653
9950,4200,0.016521562883009985,33.55041789491095,-2.5205224580533088e-05,0.5238545109173459
9950,5400,0.011617537378734727,31.351043908928894,2.640042115980907e-05,0.3846337852366939
9950,6600,0.016487655319631773,34.659320614511046,-2.5256552366848672e-05,0.6089939410351172
9950,7200,0.004814807762226812,37.83799635896437,9.228161059401635e-06,0.2013624430139245
9950,7800,0.08418658533433557,37.86050775418953,-3.930470726024274e-06,0.2775911940329411
9950,8400,0.014494838009242755,35.117639781555845,-3.379874999016251e-05,0.4906597376171743
9950,9000,0.01943429490858663,26.976843697967812,-1.1050470627986507e-05,1.56677440580881
9950,9600,0.206064683208682,22.42208872712616,-4.17258715078656e-05,1.264003312927525
10800,3000,0.026659020532346176,17.266844234000477,1.0919630309259823e-05,0.0076357847012823
850,1800,0.023303312625450188,23.546253637055063,-2.3650490054028443e-05,1.5105529835954394
850,2400,0.012208023195994469,34.98823880473867,-2.8883488802892166e-05,1.2094624473643494
850,3000,0.026659020532346176,37.8607112376808,1.0919630309259823e-05,0.0594799587480253
850,3600,0.020083545752099686,37.96800428707577,1.911057522071411e-05,0.0117071547586125
850,4200,0.016521562883009985,37.96800428707577,-2.5205224580533088e-05,0.0398637160542447
850,4800,0.028702494174553134,37.96800428707577,-9.17616037892403e-06,0.1887251449654074
850,5400,0.011617537378734727,37.96800428707577,2.640042115980907e-05,0.0217834924966899
850,6000,0.0287024939961497,37.96800428707577,-9.176160378923978e-06,0.2757954529055311
850,6600,0.016487655319631773,37.96800428707577,-2.5256552366848672e-05,0.1566135082558667
850,7200,0.004814807762226812,37.96800428707577,9.228161059401635e-06,0.2586046085684918
850,7800,0.08418658533433557,37.83859535114126,-3.930470726024274e-06,1.3909579222602029
850,8400,0.014494838009242755,34.42282211267284,-3.379874999016251e-05,1.1669403997858394
1700,1200,0.3382864092857423,32.01779355284034,-2.1713208592878075e-05,1.6277867944944986
1700,1800,0.023303312625450188,39.331145774705895,-2.3650490054028443e-05,0.1828813046062944
1700,2400,0.012208023195994469,40.20480207143795,-2.8883488802892166e-05,0.0453946703522
1700,3000,0.026659020532346176,40.30731365529502,1.0919630309259823e-05,0.0434537535266065
1700,3600,0.020083545752099686,40.31074377580744,1.911057522071411e-05,0.0306156320479212
1700,4200,0.016521562883009985,40.31074377580744,-2.5205224580533088e-05,0.0622996917113932
1700,4800,0.028702494174553134,40.31074377580744,-9.17616037892403e-06,0.0128484208327222
1700,5400,0.011617537378734727,40.31074377580744,2.640042115980907e-05,0.0481320406858201
1700,6000,0.0287024939961497,40.31074377580744,-9.176160378923978e-06,0.0209160717186702
1700,6600,0.016487655319631773,40.31074377580744,-2.5256552366848672e-05,0.1025135023073263
1700,7200,0.004814807762226812,40.31074377580744,9.228161059401635e-06,0.004717021030787
1700,7800,0.08418658533433557,40.29592695336312,-3.930470726024274e-06,0.3031446326774101
1700,8400,0.014494838009242755,39.91368865265787,-3.379874999016251e-05,0.0747103131718608
1700,9000,0.01943429490858663,38.41517813154392,-1.1050470627986507e-05,0.0548847030261319
1700,9600,0.206064683208682,30.217764890752058,-4.17258715078656e-05,1.251949586944004
2550,600,0.030428607030672322,30.59658103006225,2.0007200004278496e-05,2.3533196316566056
2550,1200,0.3382864092857423,39.53048316254986,-2.1713208592878075e-05,0.2269954217873609
2550,1800,0.023303312625450188,40.29330726763627,-2.3650490054028443e-05,0.1571144500453234
2550,2400,0.012208023195994469,40.3117576940843,-2.8883488802892166e-05,0.0243156359298772
2550,3000,0.026659020532346176,40.31176565320166,1.0919630309259823e-05,0.0427445915390247
2550,3600,0.020083545752099686,40.31176565320166,1.911057522071411e-05,0.1308957562289923
2550,4200,0.016521562883009985,40.31176565320166,-2.5205224580533088e-05,0.0544163360557943
2550,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0083493590611741
2550,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0143811763669834
2550,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.1845386983361438
2550,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.1509466002373883
2550,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0397940998368925
2550,7800,0.08418658533433557,40.3117576940843,-3.930470726024274e-06,0.3398414267541783
2550,8400,0.014494838009242755,40.311554210593,-3.379874999016251e-05,0.0394847989000253
2550,9000,0.01943429490858663,39.99698610415544,-1.1050470627986507e-05,0.3907782749674199
2550,9600,0.206064683208682,31.96982074966929,-4.17258715078656e-05,2.1936868310899813
3400,600,0.030428607030672322,31.970024233160583,2.0007200004278496e-05,1.1687544675973331
3400,1200,0.3382864092857423,39.99758509633236,-2.1713208592878075e-05,0.0215591254409627
3400,1800,0.023303312625450188,40.3117576940843,-2.3650490054028443e-05,0.0299472504995547
3400,2400,0.012208023195994469,40.31176565320166,-2.8883488802892166e-05,0.0300965982840635
3400,3000,0.026659020532346176,40.31176565320166,1.0919630309259823e-05,0.062571090379447
3400,3600,0.020083545752099686,40.31176565320166,1.911057522071411e-05,0.2287531803555488
3400,4200,0.016521562883009985,40.31176565320166,-2.5205224580533088e-05,0.0438432137353869
3400,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.159597036224949
3400,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.1975069601673851
3400,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0391538857315369
3400,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0978143043509391
3400,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0944224102401965
3400,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.0175776680819545
3400,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.2421118201016674
3400,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.3047663194208239
3400,9600,0.206064683208682,31.9706232253375,-4.17258715078656e-05,2.1289747806213857
4250,600,0.030428607030672322,31.952419340057155,2.0007200004278496e-05,1.5590094086654602
4250,1200,0.3382864092857423,39.99160454224399,-2.1713208592878075e-05,0.0861004007502193
4250,1800,0.023303312625450188,40.311515809691095,-2.3650490054028443e-05,0.012615035824753
4250,2400,0.012208023195994469,40.31156216971036,-2.8883488802892166e-05,0.0138532424430219
4250,3000,0.026659020532346176,40.311166661024735,1.0919630309259823e-05,0.1319637399391466
4250,3600,0.020083545752099686,40.311562169710356,1.911057522071411e-05,0.219119939124257
4250,4200,0.016521562883009985,40.3117576940843,-2.5205224580533088e-05,0.0359707444326168
4250,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0479912677627835
4250,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0515530792971179
4250,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.042195923631936
4250,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0623424932549384
4250,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0076010902238781
4250,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.0098096894705294
4250,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.202118693602938
4250,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.0091486933076421
4250,9600,0.206064683208682,31.9706232253375,-4.17258715078656e-05,2.1710741230567483
5100,600,0.030428607030672322,27.52861163731058,2.0007200004278496e-05,0.1027765112821507
5100,1200,0.3382864092857423,38.482892782427086,-2.1713208592878075e-05,0.4237603472162773
5100,1800,0.023303312625450188,40.22032375167946,-2.3650490054028443e-05,0.2084484234312481
5100,2400,0.012208023195994469,39.92697691892045,-2.8883488802892166e-05,0.125895144192297
5100,3000,0.026659020532346176,39.19643813952853,1.0919630309259823e-05,0.2076700969036967
5100,3600,0.020083545752099686,39.93295747300883,1.911057522071411e-05,0.0031561263846231
5100,4200,0.016521562883009985,40.296948830757344,-2.5205224580533088e-05,0.0403266424219511
5100,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.00737778469459
5100,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0359231827323102
5100,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0512944725840324
5100,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0355029679499078
5100,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.0870435969730108
5100,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.0309091265101106
5100,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.2904973231089717
5100,9000,0.01943429490858663,39.997788579823656,-1.1050470627986507e-05,0.0127011002809133
5100,9600,0.206064683208682,31.9706232253375,-4.17258715078656e-05,2.555528564911743
5950,1200,0.3382864092857423,31.294999256127024,-2.1713208592878075e-05,0.2462070920998745
5950,1800,0.023303312625450188,36.5713713271332,-2.3650490054028443e-05,0.4143255618077992
5950,2400,0.012208023195994469,35.87891707070799,-2.8883488802892166e-05,0.3842555844494236
5950,3600,0.020083545752099686,37.0032854641282,1.911057522071411e-05,0.0102008300692797
5950,4200,0.016521562883009985,40.18235671726715,-2.5205224580533088e-05,0.0011701695720015
5950,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.2263515657692685
5950,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0117186953745181
5950,6000,0.0287024939961497,40.31176565320166,-9.176160378923978e-06,0.0807256333695898
5950,6600,0.016487655319631773,40.31176565320166,-2.5256552366848672e-05,0.0761597994385439
5950,7200,0.004814807762226812,40.31176565320166,9.228161059401635e-06,0.3516238743242378
5950,7800,0.08418658533433557,40.31176565320166,-3.930470726024274e-06,0.1249492051721622
5950,8400,0.014494838009242755,40.31176565320166,-3.379874999016251e-05,0.0117674060645636
5950,9000,0.01943429490858663,39.99803046421686,-1.1050470627986507e-05,0.0421770577398169
5950,9600,0.206064683208682,31.97680726291716,-4.17258715078656e-05,1.7327731845005032
6800,1200,0.3382864092857423,24.406973885385977,-2.1713208592878075e-05,0.842454889627434
6800,1800,0.023303312625450188,29.283645215585366,-2.3650490054028443e-05,0.916763329509638
6800,2400,0.012208023195994469,36.75186212634264,-2.8883488802892166e-05,0.2122941940277335
6800,3000,0.026659020532346176,39.07455423384772,1.0919630309259823e-05,0.3614116880771796
6800,3600,0.020083545752099686,39.93295747300883,1.911057522071411e-05,0.0143647849729658
6800,4200,0.016521562883009985,40.296948830757344,-2.5205224580533088e-05,0.275075915467336
6800,4800,0.028702494174553134,40.31176565320166,-9.17616037892403e-06,0.0355228395076451
6800,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0214498227763005
6800,6000,0.0287024939961497,40.311531727925804,-9.176160378923978e-06,0.4817316758740818
6800,6600,0.016487655319631773,40.30578509911329,-2.5256552366848672e-05,0.015958154185115
6800,7200,0.004814807762226812,40.29416076009822,9.228161059401635e-06,0.0575704573645151
6800,7800,0.08418658533433557,40.30578509911329,-3.930470726024274e-06,0.0019998244221812
6800,8400,0.014494838009242755,40.311531727925804,-3.379874999016251e-05,0.0150041453284224
6800,9000,0.01943429490858663,40.056808765798095,-1.1050470627986507e-05,0.0375886025695775
6800,9600,0.206064683208682,33.47953846864571,-4.17258715078656e-05,1.9860711151028048
7650,2400,0.012208023195994469,36.24084890861005,-2.8883488802892166e-05,0.5249049068471029
7650,3000,0.026659020532346176,40.1633072986422,1.0919630309259823e-05,0.049934133567728
7650,3600,0.020083545752099686,40.31096317753344,1.911057522071411e-05,0.2970001295365287
7650,4200,0.016521562883009985,40.311554210593,-2.5205224580533088e-05,0.2775310520581373
7650,4800,0.028702494174553134,40.3117576940843,-9.17616037892403e-06,0.0289584927025933
7650,5400,0.011617537378734727,40.31176565320166,2.640042115980907e-05,0.0
7650,6000,0.0287024939961497,40.26780417406473,-9.176160378923978e-06,0.0064239608776057
7650,6600,0.016487655319631773,39.18784262766595,-2.5256552366848672e-05,0.0327132368733838
7650,7200,0.004814807762226812,37.0032854641282,9.228161059401635e-06,0.2411066699067257
7650,7800,0.08418658533433557,39.18784262766595,-3.930470726024274e-06,0.0146880180828622
7650,8400,0.014494838009242755,40.267804174064736,-3.379874999016251e-05,0.3051055839459168
7650,9000,0.01943429490858663,40.293502792010216,-1.1050470627986507e-05,0.2932200814282716
7650,9600,0.206064683208682,39.53087867123548,-4.17258715078656e-05,0.4292345133021094
7650,10200,0.12505453027710453,30.596185521376622,-7.933059529627404e-05,1.1923724885023892
8500,2400,0.012208023195994469,36.295495822856466,-2.8883488802892166e-05,0.975768776958048
8500,3000,0.026659020532346176,39.78872375551265,1.0919630309259823e-05,0.8545768317696922
8500,3600,0.020083545752099686,39.19643813952853,1.911057522071411e-05,0.0215394216624256
8500,4200,0.016521562883009985,39.92697691892045,-2.5205224580533088e-05,0.0062292680374324
8500,4800,0.028702494174553134,40.27911001237806,-9.17616037892403e-06,0.0151721353623628
8500,5400,0.011617537378734727,40.29980454502492,2.640042115980907e-05,0.0258439912597037
8500,6000,0.0287024939961497,40.18663378542741,-9.176160378923978e-06,0.0746601809774981
