200_density,200_grad,400_density,400_grad,600_density,600_grad,800_density,800_grad,1000_density,1000_grad,dipole
15445.12579,379.5243221,18933.00073,235.9861092,19684.12057,118.0343171,20341.33443,59.68668302,21516.37042,31.36964994,0.383792357
7604.843703,75.17006159,7674.191426,30.7257431,11336.29814,5.072074431,14893.55688,10.68522301,18074.96282,6.937132609,0.008119741
8457.370399,112.8946177,9291.167237,136.2144109,9876.76097,78.25318981,10938.99395,58.59480809,12326.00263,57.29361258,0.019898966
7587.416156,76.06245453,6975.333346,54.22712045,9984.552249,42.71141268,13517.67593,26.83907577,17233.32573,17.40301496,0.075198812
10364.56149,174.1141141,8779.427692,62.34703613,11305.57106,42.80479212,14727.461,24.8882692,17712.89974,16.55456799,0.194561867
7512.43485,77.04236935,5662.47673,46.10411278,5841.258598,29.99120272,6823.381752,29.81969067,8468.970231,39.88943513,0.076333008
8167.007683,91.89229024,8204.88255,44.53762398,11367.47047,20.8981753,14957.26479,34.63461058,18372.29053,30.27606457,0.000965415
10556.92106,156.3836177,10274.02706,25.63594401,12623.31138,29.60012301,15347.86673,13.72744613,18059.74952,5.705062195,0.019782361
16550.02896,144.4032743,15022.48422,47.58348057,12836.2372,37.17094849,12370.38392,47.9081311,12904.8454,54.42191225,0.042904895
14209.24439,270.006825,13631.49767,118.1047009,11890.30087,64.24396474,11256.05591,57.10567477,11634.64124,57.9663076,0.437756515
11990.97794,258.8598423,13347.8609,117.2580552,13284.31121,15.08009075,13776.8184,33.98323754,14596.6112,47.24909716,0.016000189
7395.472024,79.76757753,5445.380815,25.13780634,7592.436878,38.82837343,10019.66026,32.10325584,12455.25477,36.95648787,0.008490163
9337.638863,93.70371818,9599.738593,29.61701773,10840.94611,11.45665195,13531.51653,20.40639503,16947.29273,21.3273752,0.050138831
8791.39451,100.6527873,8821.308128,49.18000273,9774.582873,30.48782446,12546.54106,23.05101982,16316.94646,20.97113618,0.105665945
8531.622993,69.52316282,10320.98621,26.15481085,12479.92981,37.33363864,14719.52804,29.19291608,17458.19167,19.13823023,0.082113721
10107.89796,197.8834442,11842.4675,132.9566962,11610.28062,71.57508906,11701.66825,58.71704617,12320.5508,58.01037851,0.010421635
7514.509179,76.88106337,5965.858986,44.30837955,6439.249728,39.07540377,7243.638268,41.67587985,8474.253487,44.04696109,0.031733518
8150.40315,90.55052902,7704.074618,28.98316785,10199.81218,19.84814503,13384.1997,10.83587842,16453.80729,17.02883433,0.004799365
8150.449391,91.12809786,7546.932553,72.05648209,9717.389317,54.24823428,12781.82028,35.82677521,16251.5552,21.92517833,0.020912756
8266.771884,84.55428097,8477.574466,39.15945067,10593.98097,33.30000838,12979.1783,16.37918065,15429.0983,20.74801176,0.106837745
7583.451847,76.41840993,6242.479146,47.56683722,8143.312792,26.88721773,11343.06835,14.29602688,15244.40183,9.573287779,0.042774985
7788.923204,68.74671541,9950.430566,62.20844931,13033.57142,46.64913602,15354.70428,31.09668329,17798.65087,18.88608009,0.02253938
13069.36568,258.431671,12915.90319,102.3589208,14351.0473,20.58304413,16380.17716,4.628223991,18257.31544,8.432003657,0.101098395
16308.37163,137.2836312,14583.52476,36.22162908,14528.03872,8.545320271,16140.516,15.35976005,18009.93412,13.45574916,0.096858141
7417.710056,78.62936518,6641.761549,55.7207358,10230.89797,64.37965201,12923.04061,56.64998217,14625.0397,51.42659563,0.053709631
14084.00087,256.2472778,13494.04898,85.48411432,13932.69037,30.99666465,15583.73593,24.48435471,17437.78988,21.03193184,0.070395652
8221.323792,96.84306405,7872.02068,86.63343107,8912.305976,59.9942587,10021.18202,44.72835851,11474.51067,38.77433409,0.428149767
8342.270252,90.14257057,9399.398556,69.97432766,11206.43778,29.35904194,12859.53297,17.98091511,14874.23982,19.6386632,0.097142031
7514.509179,76.94208771,6558.85656,38.10941707,9676.126709,7.456810248,12913.74581,6.054289752,15858.48149,4.943949667,0.046619153
11673.54492,248.2951478,12074.9203,110.6686571,13142.56531,47.57538361,14975.49045,29.99357001,17166.86894,19.84416402,0.018870638
12904.94949,161.3841626,11016.18982,55.44915431,10434.51266,48.23100531,11227.1004,35.38970059,12952.15745,29.50633731,0.195512823
12905.56291,161.314302,11184.35213,53.23120218,10820.35461,43.94360418,11755.54434,31.47235444,13596.47874,25.95789153,0.487074818
7393.447424,79.95875761,5353.133771,33.04802297,8561.453744,47.02768767,12173.09057,29.15752176,15436.14867,11.66796783,0.008512073
10481.52432,165.1722968,9105.156845,46.56816988,10130.38822,25.65775334,12673.20422,15.17971241,15588.52083,9.284681358,0.023612707
10557.51167,156.8163488,9805.586011,14.71783464,10870.60397,23.425014,13083.20254,17.49276136,15788.53722,8.915819626,0.043149181
7487.030562,76.83520529,6133.304453,62.67986945,7971.390242,32.42625593,11368.93814,6.94454941,15093.14063,2.945853938,0.008117511
8583.370883,112.0358313,7502.882287,46.81200596,9552.291455,25.0008123,12502.81708,12.91427502,15352.58641,13.60401121,0.024347595
8584.993832,111.6619844,7554.245637,36.03501465,9394.750543,21.92688995,11958.1062,24.34833308,14390.53889,29.61794107,0.019563091
7395.660977,79.79065375,4678.142035,28.05534293,5555.418572,46.72169477,7685.453519,54.14200844,9927.638463,55.63737216,0.015013398
8433.925145,88.72436031,10063.48892,65.85895619,11238.21861,42.71501794,12846.38914,24.94818097,15434.05792,8.940995955,0.139221202
7855.085144,67.96079499,9356.659734,12.18853531,11915.39095,17.31308176,14000.46281,12.98821618,16146.6021,5.177355511,0.008891616
12179.13954,194.0730594,10988.41773,40.22897634,12620.37527,17.79656043,14135.38214,12.34801725,15963.93379,9.716718654,0.078903899
12392.10361,175.1879055,11541.00017,27.99762154,12578.2045,20.6037605,13898.64055,16.30172355,15798.58814,10.63308824,0.06715473
8288.943296,91.93627309,8930.127162,93.58224277,10374.16495,51.4821171,12452.72644,22.75098167,15195.3205,7.696742043,0.052164747
10435.48213,181.0557243,8301.349625,82.64926444,7696.520368,62.15382853,8260.727838,57.19736833,9258.011265,52.67279454,0.049993566
7587.693488,76.15470747,6896.285054,54.29217767,9795.081254,31.73689902,12840.13744,18.18476677,15583.52052,8.517545435,0.044459926
11548.5651,128.7442404,9951.965971,33.21818175,9679.003383,50.6662122,10227.77481,53.96459169,11010.19175,50.68504072,0.121274786
7548.160763,75.61943844,7294.831506,96.62562295,9826.034831,80.63500519,12496.46744,52.17407312,14687.5649,32.26491847,0.075995122
7588.687177,74.78400652,7294.72045,76.9605158,10210.37488,56.43738226,13251.43622,27.13614222,15648.28856,6.181346211,0.001036149
7727.839245,70.79777441,8933.798682,65.01645111,11541.25322,37.23326178,13200.84725,26.94628002,14554.1118,29.62760252,0.009634256
7544.601593,75.73934073,6892.949479,67.33565461,9310.178154,50.20547689,12555.60679,29.59937996,15486.30125,10.65878415,0.008924347
8147.692591,91.26931189,6762.475523,70.26311876,7387.950673,67.00909787,8615.408312,63.52303552,9807.157483,58.69577863,0.015150101
8662.377576,117.9212449,8995.946278,54.99778416,10606.66503,51.02433575,11324.7099,52.84367358,11770.40111,50.42065845,0.142546066
7400.310191,79.43694593,5722.064869,37.35252086,8319.676286,44.99055144,11345.95983,37.12213872,13974.75062,30.49255081,0.013072553
8358.473019,80.88072359,9209.737579,49.23281071,10521.58605,60.82697171,11501.49751,56.43120622,12362.81417,51.94604301,0.015548288
11703.75263,234.4280075,12698.80468,59.2152827,14066.00715,21.83198884,15119.33324,21.73014427,15666.15559,23.69952547,0.014673777
11629.46177,234.8464172,12143.07257,75.814507,14047.9713,35.65756993,15521.42072,21.33321644,16427.76162,9.359953907,0.153678802
10535.74014,172.5864647,11392.07996,47.8340758,13392.02892,15.64108241,14622.19331,6.045894067,15458.31743,16.89379273,0.044302614
13522.77494,213.1070753,13070.17831,42.52640082,14480.48866,11.70947748,15601.75731,14.35816164,16072.51645,19.66477476,0.02367671
8736.55314,107.1084338,10007.4519,17.92509738,12630.15907,30.87322898,14493.22157,24.62840843,15855.59007,19.56861227,0.204099976
8678.255831,110.2485296,9164.789657,45.96731617,11192.73128,31.02156382,13200.27026,27.50781592,14964.22932,26.63575393,0.0
10550.58471,171.2135649,8977.86471,61.17148744,9962.797695,45.28681077,12205.57225,32.09197936,14280.06296,26.65092076,0.0
11571.91006,126.9379392,11693.13848,33.22052507,13126.75345,31.43198702,14058.75563,30.9996706,14582.04658,33.36296143,0.0
8146.963878,90.91422919,6763.937425,40.18452117,7527.449037,35.01496334,9546.57812,41.2357985,11877.00638,42.59002711,0.459373397
10435.55362,176.2492363,8564.24759,66.6817962,9174.498162,45.26553137,11164.17408,36.75877374,13195.88055,34.61026103,0.0
7398.348723,79.57686761,5159.232255,41.4632387,6311.274203,66.52873887,7827.808727,67.97340191,8935.610311,60.78189956,0.013034544
7665.358053,75.1039778,8191.672021,88.92759741,11059.21103,77.13537207,12778.08874,63.54217306,13471.23528,52.84584747,0.06673846
8164.366178,89.5846979,7136.391684,42.85222448,7975.147274,47.12370293,9737.347772,49.56803511,11731.28615,47.9994247,0.581011926
7742.221362,70.90743783,9353.216826,20.49131077,11876.541,35.61013193,13074.11765,35.1105304,13893.97678,35.15408084,0.071597524
8665.890505,117.7041414,9347.521906,78.51157085,11476.0767,63.5081551,12627.55381,53.06883775,13135.97387,47.01721569,0.322783717
10628.92932,184.8305302,10661.86423,49.53444961,12111.69841,56.54042827,13233.68651,55.53456692,13975.57553,50.039377,0.04218665
13327.7991,93.34867694,11022.88894,37.34135321,11205.32885,66.70734854,12129.13755,66.26992124,12874.89237,58.3911533,0.0
10550.65134,192.4901311,8971.651196,93.89857967,9329.67525,79.76829962,10415.79535,74.014358,11360.76427,64.53114707,0.066859974
7391.48839,80.09991961,4203.665288,14.82865663,4395.870422,34.6312739,5917.617021,43.6074754,7788.320334,47.26220293,0.0
8223.216206,85.61284586,7949.18163,54.84514313,9062.046405,62.82973406,10019.82838,59.37141447,10694.27458,53.66378944,0.0
8147.761645,91.00708224,6841.091953,67.20022947,7224.157015,66.1507552,8083.930424,63.4977245,8896.643794,57.2953495,0.0
8223.942484,85.59963139,8083.516132,67.38363046,9106.515485,73.15719357,9631.13353,62.76386185,9979.708127,54.93542566,0.136867402
7430.142002,78.24492791,5644.03436,55.6031451,6216.794116,46.59284422,7374.920205,49.35235245,8924.327257,54.81544903,0.072286725
8225.498813,87.50850167,8125.439567,78.14011156,8939.726212,74.85041799,9397.235051,63.48084012,9762.396072,55.36988881,0.072886512
7661.77607,72.68729722,7670.681154,59.48550985,9480.307264,73.75307608,10698.62275,62.47763746,11617.79253,54.22882174,0.005755503
7467.669229,77.65647581,5288.709375,41.65234284,6020.716177,48.21685745,7893.666142,55.06568033,9883.868715,57.65735819,0.103767529
8149.246486,91.0437906,6755.628278,60.1851589,7111.022553,47.87339721,8681.917514,54.65374725,10770.33647,57.96228414,0.154671076
10380.55261,173.9013743,8438.904058,47.74241886,8633.248167,33.8260679,9952.984943,48.82544355,11639.50945,56.63859792,0.134302089
7604.089743,75.42193469,6944.736516,68.8635648,9215.333183,63.35158726,11658.71765,52.06381039,13476.006,46.2673746,0.004189433
8164.366178,90.42898929,7147.768606,55.41135678,7831.989153,42.795169,9744.398713,50.53269294,12099.91211,54.16397645,0.05499656
10379.27604,174.002674,8379.673989,49.8795449,8965.994254,16.6455039,10923.1025,39.2215664,13000.57028,51.16453217,0.132305676
10533.85016,162.6638799,10941.01316,32.78733873,12085.44903,52.40271405,12705.82572,46.76669067,13163.29878,44.53251038,0.032203351
7592.649052,73.57894332,7485.517734,43.96838398,9588.815864,48.70083844,11888.08718,47.70242226,13988.84843,47.62409309,0.049315809
8974.840247,104.1572366,9803.583293,108.56524,10700.67824,83.69947313,11748.82744,73.52004694,12601.33279,65.77404791,0.074230252
10370.40327,175.0375982,8881.863112,91.86514743,10145.70301,74.31829405,11541.02651,58.68011617,12550.68108,50.41521083,0.072178679
12178.27055,193.2875087,11219.73434,25.16398718,13287.86545,15.83397603,14545.87985,8.870675594,15431.06301,21.5675118,0.118840778
8243.32663,94.15496686,9295.490584,81.24146662,12146.4697,55.06073523,14058.30426,53.12153818,15208.23915,52.05246739,0.024739678
12121.10223,197.8129488,10811.68712,35.53888541,13002.36352,18.79179505,14608.67385,4.466807015,15813.66789,15.41767659,0.150417933
7439.759135,77.43998408,7382.606982,24.22053895,10600.60442,30.30972531,13481.20056,39.59002407,15845.13317,39.3921606,0.113867008
13027.90123,162.1715814,12841.61827,83.3940734,13212.4736,81.0914687,13598.52612,72.13227589,13957.0937,64.00295419,0.0
7595.339232,74.30006464,8151.920105,62.6076109,11727.2265,33.42857023,14757.68484,27.30405277,16947.99589,27.3788714,0.032134805
10620.01119,155.0627579,11247.9689,36.97690162,12853.47017,29.51261723,14670.50901,23.88020016,16743.67359,24.31575719,0.270550569
13438.92676,133.8600393,13794.0719,67.30350627,14424.94688,74.99152724,14644.29917,67.51467206,14836.22448,60.85891382,0.0
7680.339636,72.16939611,8290.367768,50.21835007,11260.00129,37.2000122,14300.3949,25.65563346,16889.61236,19.97240601,0.139128578
10483.82193,164.5384422,11398.0867,35.0324916,13125.30773,21.92342184,14825.66313,15.77478084,17102.05059,14.79927024,0.112935983
7417.050398,78.69999231,6319.216878,58.59424493,9664.503175,32.46105163,13645.47671,11.08766472,17080.58454,17.52007693,0.017826744
10499.60909,163.6323017,9690.252209,20.27079039,11091.59016,27.00941301,13707.7462,16.66600693,16289.67592,8.245755849,0.045768227
7590.692452,73.70825436,7388.426367,18.78817546,10368.57957,4.87707278,13773.18265,7.036717194,16666.47007,6.784667575,0.026258169
12443.80402,169.6118727,14679.66345,101.665097,15512.95255,80.52185386,15692.39378,64.96344545,15829.94457,57.69715357,0.052016441
10364.67679,174.6524701,8607.475568,62.59257034,10354.87228,36.51701846,13183.03338,22.83193283,15878.47752,14.67152968,0.010567748
10631.54801,158.8184077,11177.21429,38.41097373,13459.36764,20.68620578,15683.02699,10.64496062,17796.40904,6.648552626,0.116816447
7511.107729,75.54071272,8306.222837,54.80650741,12297.54953,25.39852337,15279.94025,14.36001288,17722.25616,6.518583918,0.0
16069.41887,136.7513481,16670.77467,53.55628963,16991.65995,45.47367883,17041.7556,42.90619709,17218.87536,44.44478478,0.0
7487.713033,76.58344007,6636.643511,48.33305486,9103.44798,27.47195518,11578.01876,23.44412651,13444.6953,30.63160898,0.0
10763.25756,151.8200371,11821.48056,35.03659963,13813.15985,6.694735277,15766.34479,9.233523142,17824.48843,8.769755909,0.131247235
12156.62418,195.2029627,9995.204906,65.0966269,11299.8893,46.8266117,13996.22618,20.75837803,17195.8905,7.050855326,0.055317275
12113.83676,198.6264615,9518.243738,72.17934321,10761.85588,45.7513792,13776.92677,16.5626066,17232.92402,5.912859899,0.050444957
9341.949558,162.8293672,10424.15989,137.7043929,13380.18369,80.72480449,16433.14689,36.6992698,18796.70694,7.367893439,0.017793394
15230.83017,160.3171848,16273.37352,77.25020742,16782.77272,42.49967413,17670.47913,14.03392718,18635.12906,16.56731598,0.156385066
14779.09171,234.1021814,15967.81059,110.8602346,16476.52751,64.43925156,16729.44029,49.83891689,17106.64197,46.84404207,0.0
7548.160763,74.83942199,7159.957004,76.57315404,8519.736818,69.38531308,9634.47104,52.85826993,10706.22257,47.44885253,0.050601488
13896.54064,236.3153493,15504.53245,85.47996519,16276.82127,44.25297979,17260.29683,22.11340574,18401.49925,21.8544046,0.082617075
7857.301131,67.23833643,9636.222274,54.46232675,12462.23386,36.37492162,14593.09499,26.88165194,16864.39834,20.65334141,0.07093753
12274.55478,185.4907542,10481.54505,58.21541386,11764.64742,54.78778432,14188.08278,38.97735229,16894.49496,24.97089885,0.063174185
7413.537469,78.9347099,5881.761377,45.54771243,8680.827404,39.1797874,11500.368,18.9301539,13791.69611,15.97213169,0.0
12097.23222,201.1088614,9230.655925,86.00015093,10490.07494,66.93791478,13204.89196,44.31060176,16235.92131,28.08421246,0.089645354
11196.6795,224.3425064,11765.38462,57.96104669,11838.71308,11.22527801,11562.22886,21.15744258,11840.26845,31.60855495,0.175405806
7735.271596,69.63721471,8040.275936,16.85129857,10022.19978,29.6298086,12591.81259,29.55746013,15378.71243,23.02395724,0.074700216
8294.547445,82.33336332,10178.49112,41.66902332,12972.93259,44.0037368,15075.49174,34.71976169,16934.67918,34.57913371,0.051419139
15123.34947,157.1887752,12453.28648,52.06804825,11266.39748,39.62249534,10665.7305,37.37594539,10761.36835,38.76655374,0.165316391
7470.310734,77.44498379,6030.53507,36.87723928,7768.309089,26.86556728,10633.741,25.12069466,13953.75491,20.98746234,0.0
8165.048649,90.4430574,7834.723633,80.96087991,10120.24092,76.7831316,12443.2337,64.31527433,14367.34137,57.19532215,0.238365306
13582.21605,204.194523,12012.86833,67.52129476,10658.80382,49.57573345,10175.6091,41.33134296,10405.33905,39.43339399,0.058432762
8338.382973,104.3087237,8324.131576,110.8884108,9581.240339,55.18130982,11866.86318,26.12839109,14925.95182,20.88716727,0.034414039
7432.17009,78.06033834,6707.954318,36.11117847,10480.77367,17.47077389,14100.188,9.917766298,16809.32919,17.21168437,0.1387186
7468.3517,77.59739331,6020.055748,39.96577594,8353.125715,17.86054307,11304.7171,11.23106372,14375.83268,9.632346271,0.119429848
8225.496379,97.26617791,7874.536166,105.5777657,8241.369939,65.6830174,9086.678336,41.49361746,10155.23187,35.80456656,0.0
7393.378369,79.96658208,4677.243698,15.09686614,5831.516707,12.28712746,8821.586096,8.772781824,12320.82776,10.75852694,0.0
13658.46595,226.1068927,12953.27975,94.11699998,11683.06908,48.44535139,12314.68587,29.40134428,14583.2395,22.27429725,0.505150702
15987.79349,149.0618191,14313.42757,36.84228381,12522.85485,20.49582156,12915.60182,22.18813952,14981.05379,21.82951906,0.072028343
7554.716686,74.49403449,7768.222293,16.49217448,10324.33975,20.91368029,12673.51927,31.21159272,14593.72185,38.04509122,0.000104692
15798.47154,160.6490301,13388.7373,82.28458366,12264.1759,33.0430805,12954.40328,23.03751333,14900.41077,22.41915837,0.166301408
12906.90852,257.6004296,11517.0168,112.855523,11847.73135,38.3506271,13157.8319,20.73113061,15165.09197,21.90592372,0.520833411
8721.059984,102.337247,8988.657544,43.97828595,10139.27642,6.58320406,11452.33982,25.97440915,12826.9069,37.33977827,0.07446118
7538.043099,75.84526739,7403.0966,80.27502004,9903.742356,50.47958697,12593.27925,31.59773784,15387.3431,24.63447935,0.04943051
12290.99174,185.6638836,10956.84838,49.28799793,11267.11864,35.68544115,12607.3467,28.9129905,15029.38042,22.9902184,0.560160222
12289.99805,187.3932079,10462.31382,68.76612777,10729.7614,47.13484222,12110.51523,33.06998801,14634.30172,23.67665261,0.157871869
7393.447424,79.95878428,5044.09583,24.56081642,7366.514779,36.67534806,10523.35788,35.47775356,13543.54344,32.57759744,0.0
8892.36622,97.44365214,9390.61821,72.68675205,9491.772418,35.56816786,10243.67498,31.04799428,11478.39645,37.84716106,0.060318579
8284.699221,91.15166237,8289.637201,88.74283018,8195.276614,56.30272318,8239.724031,47.27902176,8920.709795,47.98458075,0.0
7681.068348,72.05704461,7982.121675,50.68429582,9393.805652,44.65882409,11383.79533,35.89697963,14222.22748,28.39514809,0.138728496
7585.329534,72.90495496,8690.216979,62.84365522,11865.90634,13.90122306,14595.41881,26.04465804,17068.94676,28.95959253,0.091822284
7467.669229,77.65647581,5325.223556,38.57815009,6474.024606,26.38884279,9364.383433,18.32920077,12715.52729,16.77068847,0.093132668
7395.660977,79.79065375,4730.00276,20.57834498,6176.437744,6.268773451,9134.415628,7.013821798,12004.60535,12.40100139,0.338845883
8337.037356,92.37477242,7939.23648,87.11486588,7571.339334,56.62972237,7699.129204,44.70702685,8552.290518,44.30618325,0.068988601
13264.30884,280.3543225,9967.86413,88.28765009,8391.690694,50.10756369,8769.570368,45.79075631,10143.69658,46.82822482,0.22140583
16758.73979,139.2955275,11219.30358,28.40473579,9392.716181,30.69381984,9838.6246,40.53916881,11288.63222,45.0403495,0.050441146
13266.33692,280.1044221,10552.13273,62.57002003,9899.859623,14.03310503,10761.14145,35.96412706,12376.95155,43.21112337,0.091934671
7666.702616,72.31525661,8568.533208,43.72859225,12350.74167,41.99101233,15588.50402,36.70940108,18111.00405,29.00819092,0.012083904
9718.927761,127.6146508,12187.32173,84.26649118,13964.31265,48.37008177,16402.68689,36.42298413,18502.24113,29.0216102,0.072514965
8901.416208,126.3574607,9582.386322,104.5731992,12229.63209,55.42220626,15043.01239,42.32695741,17138.3463,39.20857336,0.171918534
8170.566853,90.75177946,7954.296031,60.79606219,8855.773637,33.08603052,9873.010632,13.26516581,11318.80299,11.00034647,0.0
10601.21634,120.6733498,13111.44387,69.0537254,14896.8186,43.60253029,17124.68553,34.47783969,18842.29305,27.78203065,0.273588026
11766.20829,115.7477167,13472.08011,36.57719678,16077.44992,18.31942273,18256.72008,14.20369528,19740.1783,7.923193235,0.300315498
7517.08163,76.72250151,7307.624439,86.03812468,11432.27638,76.33479322,14961.93536,54.33211497,17342.16773,39.68224746,0.039428459
11213.82728,130.7985809,13133.73861,24.11443987,16461.00368,15.25099565,18471.66999,5.089934619,19634.08546,12.72362673,0.046079324
7394.107082,79.89418882,4843.837356,11.43270967,6610.256822,5.816722732,9679.63415,18.1767868,12515.09119,27.63595895,0.008767414
8974.840247,64.83331941,9607.792451,20.77366002,9671.573279,19.66973354,9913.24921,15.67534176,10567.29599,20.1491992,0.012820457
7492.406054,76.36599975,7115.046328,49.89882471,8659.651362,35.92075554,9690.852943,19.51657703,10865.61736,20.49413806,0.026059555
8147.648784,91.17495394,7152.849506,63.934462,7897.774884,48.04499375,8505.324084,35.25946705,9142.288377,31.36192615,0.05064762
7410.783103,79.15399048,5067.642474,21.71395683,6181.943651,20.82928161,8109.506837,43.34420351,9803.943665,52.52899732,0.368539412
11465.32064,150.7053227,14517.80591,72.82962482,16558.81633,21.99202454,17541.89935,34.0434662,18199.45124,39.49379816,0.0
9216.188804,138.7947595,12576.93828,133.6758981,13878.85777,77.50090982,14880.77032,59.1850631,16097.61084,51.29221263,0.0
7659.704174,74.5997543,7531.176468,41.70152566,10189.18974,46.37915327,12746.44063,59.48922849,14542.14216,58.74939971,0.0
14854.32902,117.1657789,15938.24402,48.95840077,15773.18824,46.01874145,16085.39484,54.05069883,16675.29015,53.26600241,0.0
7410.780669,79.15436409,4769.181589,30.55937359,4277.986919,29.3590234,4643.465579,35.02431959,5547.554843,41.14801042,0.031608075
15987.86254,126.7026142,14617.2743,98.41728532,13700.23956,81.03807289,13935.65623,71.4525238,14705.9942,63.67838636,0.0
7659.088323,74.66893489,7155.687414,55.00331933,9434.538004,63.29467296,11776.34423,73.08772565,13368.38733,68.11064055,0.0
12924.24177,258.740084,11738.63783,144.8358457,11625.67675,99.45270944,12232.8655,80.69601474,13186.14681,69.6486869,0.0
7394.109516,79.89381896,4709.801452,30.29687386,5450.368407,49.93994975,6563.509579,46.08174675,7580.859285,40.69337318,0.003999679
7392.101807,80.04442753,4374.54618,20.1876574,4331.943318,35.85460188,4870.390938,38.66884795,5442.401504,36.84151837,0.032937352
7543.921556,75.52848272,6378.180475,65.69395467,6844.52903,54.90485449,8197.717751,60.44409552,9802.863581,62.94390198,0.0
7394.176136,79.8863923,4824.090518,29.30551135,5166.231336,39.07756463,5523.69696,35.70713502,5867.929909,33.91322247,0.096658909
7392.101807,80.04442753,4523.666731,22.43920531,4883.175321,34.62182617,5995.129824,37.18363108,7205.065467,38.85217424,0.028149956
12075.72751,199.802464,7859.264094,53.49768522,6829.900259,44.85499957,6887.612881,42.4825138,7412.82378,41.22639474,1.21850112
7391.419336,80.1077443,4191.828715,14.47241697,4056.606829,33.72722225,4972.05045,43.28619396,6296.720766,44.81273387,0.05993054
12094.40637,197.662203,8467.878437,18.89808945,7794.759395,33.346814,7862.906543,38.92152773,8372.912154,40.09597508,0.57479747
8265.337888,98.81466814,7562.96116,89.81135257,7409.946168,64.74926971,7756.180552,57.71699125,8261.21249,52.37256686,0.134913205
8592.536636,112.8628153,8688.403255,94.73158991,10802.6128,67.36235384,11894.84318,51.83346447,12435.83667,46.29616871,0.034138659
11117.7443,157.0977292,10244.33343,19.45526201,10358.79422,41.88567003,10726.97291,50.30257174,11043.76709,49.07845148,0.199832201
7401.036469,79.36199815,5513.016657,32.23638849,6105.000019,35.44129683,6544.12635,34.26319475,7069.126232,34.88105008,0.019828586
7396.550611,79.7035522,5434.681877,19.86108386,7170.790128,6.824910016,8686.868213,17.02340683,9738.241286,27.40188856,0.021317387
7414.698737,78.87572551,5809.568328,47.78374304,7851.278494,43.81192572,10079.9192,35.93326847,11664.82823,32.35524891,0.165463511
7412.214665,79.02231212,5656.440471,50.45587842,6932.952501,54.19684285,8180.134008,43.93721571,9512.710493,37.26853831,0.189815984
10479.56528,181.5749371,8958.179184,76.64798972,9519.278171,55.64781623,10241.48179,54.68050518,10786.787,51.7547808,0.325239112
7416.387252,78.72761714,6230.26726,72.258812,8258.392588,72.28503803,10071.20826,60.4782659,11835.71319,52.22299208,0.089487764
10528.45656,97.08784016,12186.31712,45.51821715,13037.53062,23.86038197,13797.37577,28.2564697,14408.5552,33.71384028,0.041889785
12095.08884,197.9620358,8933.87214,19.25311472,9937.423608,6.573220006,11528.65834,15.72577322,12759.22693,21.58852528,0.593245118
7476.626704,77.05844886,6908.77514,59.34867383,9231.993601,35.45997109,11142.91789,20.20975855,12678.54779,17.94675893,0.077802335
12077.14218,199.8131184,8611.990304,38.0491332,9935.248392,7.148375416,11773.1154,12.22737874,13157.44847,16.86935512,0.433628276
12852.70771,222.5900589,11632.99996,73.28550231,12681.39294,30.45020227,14254.97236,24.47765435,15620.60644,29.3977806,0.267671346
13288.59915,204.4811827,11891.6633,60.08539264,13023.29917,18.59157351,14584.71403,9.779947365,15797.89717,23.37623136,0.405651767
7394.176136,79.8863923,4676.89061,26.99832419,5306.942713,31.33163025,6867.373748,35.80737802,8325.993607,37.52417954,0.139935532
7394.107082,79.89418882,4757.475104,27.07980179,6076.168038,54.61942741,8445.840302,65.08101578,10502.91736,64.11320119,0.097059831
11189.06764,225.5076076,10518.44329,79.54603385,10326.76572,20.39657624,11468.99104,15.66780552,13154.01777,12.00211447,0.26369987
7420.074229,78.43662778,6925.038365,24.25455314,10704.41078,33.90944179,13975.33751,38.62422212,16071.63304,39.15386436,0.028830823
12831.31829,249.8457394,10189.03166,88.64367338,9536.442881,34.91447859,10619.45062,19.94782845,12360.67531,16.15234078,0.125568446
15047.09958,155.1028619,11164.3058,55.54282286,9870.050276,32.45709275,10871.50028,20.70731394,12682.63959,14.67318872,0.748595893
11112.8868,157.8662097,9636.267093,52.78750095,9713.061793,23.07090777,11175.4024,16.95087804,13000.74757,13.2051284,0.204660603
7489.789796,76.39087679,7108.632399,48.22694958,10589.20383,51.14058866,13910.57851,51.26217408,16513.5538,43.30104091,0.49319987
8265.340322,98.81449462,7788.159708,85.58108853,9116.215868,36.24116899,11309.10749,11.27112794,13324.44136,5.421868563,0.069974067
10482.9355,181.0689785,9269.78797,58.81165099,9765.461844,30.44121798,11142.13753,19.1319518,12925.86453,11.22192533,0.006964307
7507.074366,75.60639267,7166.7872,67.70074397,9148.70872,67.35244313,11747.73615,54.81518514,14578.67356,44.36362293,0.261171013
7497.144702,75.85875722,8683.78245,56.1924309,13630.13343,44.35963239,16875.35794,26.02765577,18858.79346,18.31220074,0.303234784
9341.603172,161.3906902,10160.88207,100.8704716,11785.51023,73.36977699,13742.72617,67.98420228,15614.82139,62.05893534,0.832492499
7588.002272,74.8350136,6566.070635,66.5532276,7071.784061,49.96934515,7921.689019,37.94874324,8926.499149,35.5955448,0.001367946
7420.397802,78.41205287,6547.852513,35.12850883,9083.908342,28.6117528,11675.80543,25.91682534,14308.31192,27.5377163,0.064823535
