Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
0.01241812507504179,33.0,0.8352941176470589,758,4321,0.2066439628482972,0.37616471370814775,0.4650302204145474,72.89454923709872,40.2842712474619
0.08574562942446798,20.0,0.9146341463414634,961,4312,0.20474693694271606,0.46173433342217357,0.4975089068545399,65.87172809866163,24.798989873223334
0.29935528591357047,107.0,0.9193548387096774,1063,4318,0.1145349056485172,0.4332746561271751,0.3828298239119299,72.89922232123186,123.39696961966999
0.0014806462115258888,34.0,0.9814814814814815,378,4273,0.16888478643954016,0.3093037754501021,0.3720932159846186,45.97298662449961,37.97056274847714
0.03790224810255482,48.0,1.108910891089109,2800,4262,0.140934078991144,0.3480476342176891,0.3489291808829337,67.64795725086819,63.568542494923804
0.024189494561049213,62.0,1.0196078431372548,1856,4174,0.13619821469443805,0.32948942098189393,0.33820788125805124,61.80487503711863,74.25483399593904
0.003604178942965252,58.0,0.8322147651006712,2542,4194,0.16749438076790507,0.41630406702563594,0.4333049567514877,95.07217181006244,63.21320343559643
0.031004944711377463,21.0,0.984375,1048,4150,0.3476096865481411,0.46211482671059834,0.64582806573957,44.55877306212652,26.213203435596427
0.16680541389222414,80.0,0.6754966887417219,3245,4176,0.1348292897922368,0.38399996844278983,0.35331379760824816,92.88866600918914,84.79898987322333
0.126996233943648,54.0,0.6811594202898551,2006,4162,0.11852777442650075,0.4382493553102368,0.38663698742275865,80.20542662710342,57.97056274847714
0.11410927302850657,97.0,0.8205128205128205,1409,4159,0.16280100145605175,0.40822511351192514,0.3977681185759575,94.32897988947734,117.95331880577405
0.2961427954586679,97.0,0.7235294117647059,2182,4112,0.11293753209535007,0.5131959764801372,0.42305461829125146,94.82233254139216,109.66904755831214
0.3386801242331048,92.0,1.098360655737705,300,4084,0.07830061342299671,0.43274794624884394,0.33292824748645516,72.55921734243762,110.88225099390857
0.0557975220778704,56.0,0.8070175438596491,569,4066,0.12564139730395707,0.4739459049630554,0.4300233261628531,76.99421433745664,59.14213562373095
0.13740154155472084,80.0,0.8484848484848485,459,3999,0.03656893505945635,0.5146757517264282,0.36511249819772645,66.47554347411761,97.63961030678928
0.056906873603749714,144.0,1.3840579710144927,3152,3996,0.05105940183459712,0.46040411577726803,0.3273689620109441,81.39888701813061,167.02438661763952
0.09513204491434553,37.0,1.096774193548387,3012,3930,0.2275149917512635,0.5301086629000469,0.5526165927033799,65.09975597345283,45.941125496954285
0.12128831972412794,84.0,0.8104575163398693,854,3947,-0.049821283438349295,0.5834186810682925,0.32544618523013635,113.52531749636516,95.42640687119285
0.14115720112299177,97.0,1.0,293,3868,0.18855527852449827,0.4182437190242374,0.45723534317222386,69.74050652802889,103.04163056034261
0.1742474899097939,99.0,1.6631578947368422,2543,3867,0.11156469408224673,0.45640296451807827,0.3991495017129985,62.76511830829634,112.49747468305833
0.38223600238492894,64.0,0.753968253968254,1134,3857,0.12390295797405176,0.49473786381605306,0.44482500484559373,60.229683945883586,77.49747468305833
0.16296698997712766,70.0,1.3085106382978724,1291,3843,0.17394946972499692,0.4252708841583873,0.44627825387580766,64.5903970792073,85.9827560572969
0.026726786692624658,28.0,0.8333333333333334,641,3844,-0.1485912271592117,0.5805624223854788,0.2588804569256321,112.2851179081614,28.242640687119284
0.006207232145358666,146.0,0.7078651685393258,517,3848,-0.2846678941757922,0.5464065349472272,0.1362114116151311,78.15157200112637,174.40916292848976
0.189225824749417,80.0,0.7345132743362832,951,3799,0.04578155205744272,0.5056763038560207,0.39515282707457033,70.91396197053434,93.91168824543142
0.40334233169487693,103.0,1.2290076335877862,2740,3748,0.054033966932853505,0.4500121608630177,0.31874331025627894,79.40230566192322,120.22539674441619
0.10530198146737557,24.0,0.9680851063829787,1857,3693,0.1293845495898293,0.43855194193875335,0.42152118223910684,79.10556761547869,68.698484809835
0.06814191290332973,48.0,0.9508196721311475,1057,3703,-0.07896053556952587,0.49560020407449623,0.2672356970185335,99.91016471848062,61.083261120685236
0.3300155148967668,94.0,0.7974683544303798,2453,3685,0.05870987274423772,0.41901022387570164,0.33423521295915937,81.30990681030549,111.22539674441619
0.10578691928157442,70.0,0.8536585365853658,3836,3660,0.09848067943213518,0.39612596846785536,0.34858610448838234,95.39975516025885,76.04163056034261
0.06706446347788333,52.0,0.917910447761194,1968,3667,0.08866624622558578,0.4735253469415832,0.3672397564113988,109.81194751449252,56.97056274847714
0.2573144462384497,78.0,1.0076923076923077,2675,3610,-0.029155102977693415,0.5165747659854572,0.29853531910826264,82.84476685072174,94.39696961967
0.07142141066953098,35.0,0.8029197080291971,1560,3608,0.11773258659687053,0.4672225827384816,0.39057879946311114,123.24484864501599,36.071067811865476
0.1344643480471683,65.0,0.8859649122807017,748,3582,0.13816478236967272,0.4823918478718162,0.45647550510351287,70.51264513621621,70.62741699796952
