Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
0.8992012444194899,127.0,0.7216494845360825,3674,4320,-0.09412412458181879,0.07129926982566127,0.30324731234977215,73.37912154083496,154.58073580374355
0.6357066299713773,103.0,1.8387096774193548,4291,4272,0.0733690536132578,0.060164247596503226,0.4419349381786515,74.85280285031516,114.42640687119285
0.01664602251685861,51.0,0.6831683168316832,720,4271,0.24556513704958427,0.0637339798552463,0.5887677195562049,57.493083075746384,56.62741699796952
0.6993948048446302,140.0,1.2402597402597402,3195,4286,-0.04441144032845529,0.059867847385862275,0.3343805199717659,57.30417223426022,175.0365799264593
0.016737721704422122,13.0,1.1379310344827587,583,4225,0.23475726666155383,0.05574392508274805,0.5298598366549685,47.27361428305822,14.899494936611667
0.35290258396200747,76.0,0.6776859504132231,666,4195,-0.08037763253449531,0.06374960724759113,0.31972121363334927,53.80460078093599,87.84062043356596
0.028662352174794726,35.0,1.1428571428571428,4134,4171,-0.4810108779429643,0.06791670766313863,0.07428875017510056,80.70594201937027,43.941125496954285
0.487155014862841,95.0,0.6257668711656442,2579,4208,-0.1249456232780704,0.07519141718122298,0.2686097236329821,68.21897104297241,106.84062043356596
0.4407314843798539,65.0,0.744,3219,4188,-0.11155115511551156,0.06987363719700843,0.34465175328348463,59.15150866439628,78.08326112068524
0.46307672727531035,82.0,0.8455882352941176,3999,4183,-0.4116120267849629,0.065990827961116,0.10730705729626111,65.05028186139872,103.36753236814714
0.9601778232291059,121.0,0.5591397849462365,2251,4192,-0.27922400991269647,0.06283352959901264,0.1711047200495213,65.89507866786455,137.8111831820431
0.638173604149602,111.0,1.7422680412371134,555,4138,0.05983342460170904,0.07793997346342244,0.48740356653182637,54.84464803294567,125.32590180780451
0.00957196445640916,52.0,1.4342105263157894,1398,4127,0.16773287293382105,0.06913183471486384,0.5152764721438842,56.05593944980764,58.87005768508881
0.03809476082072028,47.0,0.7559055118110236,3727,4096,-0.47581755757648825,0.13167324746952463,0.1544716194369566,85.44634163739163,49.72792206135786
0.03983808775199753,24.0,1.1666666666666667,4139,4071,-0.5108594661336644,0.0683198825197997,0.049277870487444975,54.87493539321137,23.82842712474619
0.017466149792270808,50.0,1.0471698113207548,3338,4078,-0.25573560469594386,0.11388125463508268,0.2224485346684108,63.66103100818847,68.05382386916239
0.3466542674775458,65.0,0.7327586206896551,1633,4076,-0.1494463127852928,0.060068105914300396,0.251473676936511,61.05519261608288,72.698484809835
0.030186011603056267,21.0,1.15,3911,4059,-0.477208218181103,0.06257501515770199,0.048754886696135494,57.92935145673833,22.899494936611667
0.08885477727270334,34.0,0.9285714285714286,3014,4073,-0.34612110726643597,0.07507554912251303,0.14176222955270149,86.69330824052552,43.35533905932738
0.3296571849462055,59.0,0.696969696969697,2470,4080,-0.4838208438386634,0.06771189396142657,0.07542369910176495,83.67548287371139,65.45584412271572
0.03484385292480633,34.0,1.054054054054054,2280,4042,-0.47811773998699003,0.06407743200196031,0.05620706250050697,105.00654341361641,39.21320343559643
