Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
1.0375815583337749,128.0,0.6288659793814433,3045,4360,0.07576286479884792,0.4302336244934432,0.48235015147716304,65.86944279358376,153.50966799187808
0.4091636987865867,89.0,1.2702702702702702,2637,4279,0.13985833253565616,0.4103932063051716,0.5021133429151546,74.70583498413505,109.12489168102785
0.2870515230407766,65.0,1.2962962962962963,1974,4260,-0.22323578695081528,0.3332134030121348,0.1523561201431364,91.7919113638397,74.76955262170048
0.01733454112263178,58.0,0.8174603174603174,1848,4258,-0.23417728494541354,0.40342446047790714,0.1730529511965751,85.86800425726815,66.5269119345812
0.20217270787885855,77.0,0.8194444444444444,632,4270,0.15386195805925917,0.41723828526639745,0.4973937230429094,77.97158459302857,96.71067811865476
0.3588025125606937,63.0,1.0327868852459017,805,4253,-0.08343667794062382,0.3455844863715254,0.24697961090291914,89.50841848140495,73.59797974644667
0.7303374063912398,110.0,1.7291666666666667,2306,4243,0.014924190938115756,0.4828054017716424,0.42999540093795935,79.47279397054601,121.01219330881976
0.5392546463170336,113.0,0.7388535031847133,3497,4223,-0.08616927563509819,0.37611404433706014,0.2575975550669003,70.33974879859446,138.095454429505
0.05363031895747034,17.0,0.9886363636363636,3881,4188,0.3311499625650054,0.2984732383820203,0.6225980815580825,77.42981431034639,20.556349186104047
0.11754690859819143,60.0,0.8181818181818182,2799,4202,-0.33237977088902343,0.37701090803571824,0.09454825048064325,88.14232367303262,68.5269119345812
0.6819449807445347,135.0,0.521505376344086,3000,4218,-0.3354871997138166,0.4137716102561108,0.11090434704618556,75.24955802499181,143.1126983722081
0.5146781969496179,90.0,1.5714285714285714,1714,4172,-0.18412450722733245,0.38409827640733707,0.19711180955865754,77.27718466851968,101.84062043356595
0.16253791547496693,55.0,1.0573770491803278,2057,4175,-0.37222190807634775,0.3513196201434861,0.07388494860306016,102.61968024078769,71.39696961966999
0.6347364437745783,83.0,0.8306451612903226,2377,4152,-0.24356188898094447,0.3736527230877512,0.14621741334480026,86.439355634803,93.59797974644667
0.07737820840437237,18.0,0.9636363636363636,1871,4135,-0.3717426602597952,0.45252066194941415,0.12201394083780863,97.9275415006913,22.798989873223334
0.8379454974569167,130.0,1.1517241379310346,3631,4151,-0.10130395510216317,0.3799005052495591,0.24773474272732332,82.30411811541391,157.16652224137047
0.09019563925106658,20.0,0.9137931034482759,522,4110,-0.08973858951889607,0.42712009090771524,0.28023947690755174,119.50595624749897,21.899494936611667
0.10450830553482443,65.0,0.7401574803149606,2886,4113,-0.45269073102657714,0.39801974754804936,0.041007249174397055,89.59681805001246,68.14213562373095
0.03928758510091141,14.0,1.0555555555555556,2986,4081,-0.3409930186339624,0.39762682954483836,0.08048140436769526,84.8528137423857,18.38477631085024
0.0012968479046020955,17.0,0.8188976377952756,2683,4067,-0.35126433901823584,0.3927678666809103,0.07695941212752123,118.60417186457171,16.82842712474619
0.007836503987519604,6.0,0.9911504424778761,2054,4058,-0.4134998229472383,0.3829850552176697,0.053713426445101436,104.65180361560904,6.656854249492381
0.40271348895284786,41.0,0.9464285714285714,2440,4052,-0.2725280616296924,0.37396444707173926,0.1353314524989138,93.51371768688202,48.698484809835
0.05193369858531996,58.0,0.9145299145299145,391,4045,-0.24143976640295492,0.35701042881252926,0.13611940394994682,81.42163880789556,73.15432893255071
0.10016387755339913,35.0,0.9473684210526315,2251,4025,-0.35503802235934595,0.38802029779997604,0.07517482962752732,105.60232195506846,45.18376618407357
0.7125310397588643,105.0,0.7633136094674556,3428,4034,-0.21204263636918944,0.3845937479579616,0.18319009025817848,76.30285269385747,123.46803743153546
0.10465760042055053,9.0,1.06,2894,3975,-0.3612296905358601,0.4027818979715007,0.06596809385762639,107.17486621044378,9.0
0.010213495815987572,32.0,1.212962962962963,3303,3974,-0.3631691089910563,0.3502971380145336,0.06578208380815509,96.78743969903977,37.62741699796952
0.01173569244068878,15.0,1.02020202020202,1045,3958,-0.27780117321985315,0.45969744728609957,0.18937637210542788,95.72930002460502,18.14213562373095
0.6208685205845705,82.0,0.5771812080536913,1220,3961,-0.03946517420509982,0.405338770947095,0.3479500563775024,70.3472614904249,90.11269837220809
0.13967059549311464,49.0,0.6666666666666666,2691,3936,-0.2612000028182312,0.3474828862066459,0.13089321132569492,80.20201506221063,50.071067811865476
0.08548077574348475,9.0,1.0833333333333333,390,3928,-0.4095321466783387,0.43365576939020833,0.07078389012035106,108.29910968443065,10.071067811865476
0.1020654652659737,51.0,0.7398373983739838,1952,3923,-0.2453289692273977,0.359120223228258,0.15451252240377047,79.74565829084015,59.112698372208094
0.036376136757549506,27.0,0.7191011235955056,3632,3895,0.24441989755043586,0.34352596836786065,0.5580037770866624,72.62988349227076,27.65685424949238
0.2181110405571075,48.0,1.2272727272727273,157,3899,-0.15844119010608415,0.295303763224929,0.1697416199295683,88.3134048195117,54.87005768508881
0.044656567985247524,59.0,0.9767441860465116,1661,3904,-0.12511827580164706,0.3589020033284108,0.23220438995941714,108.33510062214229,67.94112549695429
0.126246570264445,38.0,0.9829059829059829,2365,3882,-0.40046298801642705,0.37729140055925703,0.08153545474378378,87.68124086713189,48.18376618407357
0.06358326891952146,14.0,1.0210526315789474,1028,3853,-0.5577019972075518,0.46242084770891356,0.0345571473614398,111.44347788813518,14.242640687119286
0.11115124800158725,24.0,0.8888888888888888,3317,3859,-0.2580868722360211,0.3545272337193068,0.1434652220431097,109.05832280300561,28.38477631085024
0.0945178271332545,44.0,0.8015267175572519,717,3846,-0.4554246068667654,0.3791777206945438,0.06096893127347942,88.79219740872088,46.31370849898476
0.043084267955561986,19.0,0.8181818181818182,296,3828,-0.4755233875183591,0.47395621879629124,0.05522488942833449,115.89266653053977,18.414213562373096
0.7505894782761042,114.0,1.9438202247191012,3621,3793,0.034067096458117674,0.3946032125711324,0.4098202100624218,59.14180677987078,128.74011537017762
0.5100128427379949,91.0,0.5866666666666667,3017,3817,0.035416188254632,0.37158263783345896,0.3797963769818232,66.46975260198218,98.698484809835
0.019117234760337956,49.0,0.7608695652173914,2583,3781,-0.5894337808924308,0.48167519386909324,0.03618900669679245,96.5467223401497,49.65685424949238
0.07885288538380139,13.0,1.1339285714285714,2402,3762,-0.48565581661449764,0.4914775636549829,0.07432957804582373,142.9033649270691,12.82842712474619
0.3008553747720355,58.0,0.7878787878787878,1137,3767,-0.5898462776390123,0.4854381153025666,0.039380683885537865,90.41157164584106,67.35533905932738
0.07069092376360715,30.0,0.856,1629,3759,-0.46041492922669164,0.5004874411902991,0.08817671982875278,116.02359779879272,34.384776310850235
0.008156020909277284,8.0,1.0258620689655173,1022,3743,-0.6395853646579476,0.5407952919755494,0.02799402913431032,107.09345529868122,9.071067811865476
0.22552469024616492,44.0,1.2897196261682242,2002,3730,-0.32856321259206944,0.4331204015064247,0.1573248395304881,105.34467463115283,47.14213562373095
0.11090347102775805,52.0,0.8373983739837398,399,3738,-0.5811310892124192,0.5313260403172189,0.028750914730602806,97.1505384119913,56.798989873223334
0.15725214385956285,66.0,0.9411764705882353,831,3745,-0.6068991884096855,0.5043200365234265,0.03141932792816035,97.42313804453731,76.59797974644667
0.016234104321535724,16.0,0.9439252336448598,509,3726,-0.5456491619476634,0.5097805285355568,0.0384288563472377,115.88225099390856,15.82842712474619
0.030101120192330903,16.0,1.125,2694,3674,-0.5135788761965767,0.457586825670444,0.048059707251342836,87.40604193195595,19.556349186104047
0.12608884265049025,28.0,0.9402985074626866,219,3691,-0.3330342797768084,0.4031220411224687,0.10973604505768536,134.62896131544036,31.970562748477143
0.04813918668667565,39.0,1.202127659574468,3740,3669,-0.3197665823216672,0.4835048056438694,0.141092502669771,58.972935878288865,42.14213562373095
0.06198743865325554,39.0,1.077922077922078,3839,3656,0.23646208947975478,0.5609331614287585,0.7889315537001792,84.8528137423857,45.45584412271571
0.040377055612390966,31.0,1.188118811881188,1875,3657,-0.41883450795313304,0.4613979333311206,0.1060112943989585,71.6104755262921,34.14213562373095
0.03618198103315097,29.0,1.1682242990654206,2572,3649,-0.6040428654201256,0.49825740368792204,0.028331426924657427,59.34046793372333,30.071067811865476
0.03877528139257008,6.0,0.99,1531,3642,-0.44219140017896674,0.4626505740636175,0.08497986457542749,98.95141448466649,6.656854249492381
0.013446644794485008,6.0,0.9603960396039604,929,3636,-0.6178459644671955,0.5474563618294985,0.02743739693252119,97.58073580374356,9.0
0.03788806999429411,47.0,0.9682539682539683,1748,3648,-0.5818575366046087,0.5150778489468233,0.03253173794432848,120.84075120919329,49.48528137423857
0.11366927617800471,7.0,0.9914529914529915,1282,3640,-0.5601633424454119,0.49459589542181653,0.06559628600157386,108.89444430272832,7.656854249492381
0.010151228595587373,8.0,1.0862068965517242,1147,3636,-0.6668628267633584,0.5396761342171238,0.028183836364704357,139.4988424273581,9.0
0.06327569007561148,72.0,0.7703703703703704,4007,3644,0.2692003799359917,0.49395586852406675,0.7511160100667036,82.18167025180497,76.79898987322333
0.0954342699243042,13.0,1.1018518518518519,815,3614,-0.5878122842532677,0.5116622507926856,0.0276523874245017,112.41564299945881,15.313708498984761
0.0030863995141995437,22.0,0.9765625,611,3616,-0.6320823359502665,0.5286461102250577,0.03156420819025908,105.58056904008862,26.384776310850235
0.04444929614396239,16.0,0.9411764705882353,399,3612,-0.5555080941679675,0.520066814019241,0.034470302641391025,108.89202264735758,19.556349186104047
0.633441036608482,96.0,0.567741935483871,3177,3594,-0.21905989845393836,0.37218191249510907,0.19326634356446185,70.52393756610807,107.01219330881976
0.017157289990704403,31.0,0.8467153284671532,3629,3575,-0.40376599402194374,0.4100598588683167,0.06367848048628431,133.29075420845652,32.48528137423857
0.02360220453626414,25.0,1.12,2801,3555,-0.4715147219895626,0.4280463963776597,0.048211423376594384,69.51495277243203,27.727922061357855
0.10923838990383579,11.0,0.9090909090909091,1439,3556,-0.5422929157490326,0.47572142641658605,0.04201852952317247,94.75230867899737,13.727922061357855
0.13932624470481927,9.0,0.9915966386554622,2683,3559,-0.5858579810172126,0.4630244331939246,0.029145460722517884,84.19096138160174,9.242640687119286
0.006534387073088106,20.0,0.9,1658,3552,-0.5958734713397554,0.5305136534211422,0.027482940486452202,137.43683860713747,21.071067811865476
0.015883420591240077,6.0,1.15,1146,3524,-0.6396670770218915,0.5108147161419233,0.026273779484780498,102.9011414153482,6.656854249492381
