Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
0.4210712437725825,95.0,0.8188976377952756,3772,4340,0.04847696421225833,0.015151515151515152,0.31085458658988063,41.74115607416484,113.88225099390857
0.6692127337461166,81.0,1.146788990825688,4027,4320,0.17354529713586758,0.023855962489418726,0.33546691844514903,52.60664004559111,104.02438661763952
0.4906016128056213,84.0,2.0793650793650795,1763,4260,0.23109366493796735,0.2672737936069164,0.6405775210435088,51.47477986177293,88.79898987322333
0.5925746533581222,93.0,0.85,1253,4292,-0.02275742089811894,0.11711979730855761,0.17040587395472168,40.52505143256588,123.48023074035524
0.9767236423196713,132.0,2.0,947,4247,-0.122822770602463,0.06475956532816132,0.10214537244371764,64.06118021917077,145.49747468305833
0.02758934403048599,46.0,1.010204081632653,3754,4228,-0.30656615234883,0.015151515151515154,0.07976960574559307,70.17114915713097,57.42640687119285
0.06762899074171576,62.0,1.0222222222222221,1584,4225,0.29792542923905313,0.14895974616265262,0.7022000047021203,67.8516632952793,68.04163056034261
0.6119227803192209,114.0,0.5240963855421686,3170,4251,-0.008685718026776645,0.25603670884240276,0.3019111452791315,54.79793012678291,124.59797974644667
0.05158553738230393,86.0,1.0833333333333333,477,4211,0.09803314731439539,0.015160495636561931,0.4430556041571894,76.8370923334103,99.08326112068524
0.10094910418599468,80.0,1.6470588235294117,3671,4171,-0.12749403445784716,0.015151515151515152,0.21178769237505202,54.47302250271755,88.11269837220809
0.6985018346907597,138.0,0.42105263157894735,2437,4224,-0.29068214850425644,0.05064159521926202,0.045959952039446174,59.308271827189515,144.45584412271572
0.055224272230917804,20.0,0.9484536082474226,1100,4146,-0.37768065216817776,0.4729299046482997,0.08624010632821304,78.4952804240001,26.041630560342618
0.22573359742413415,100.0,1.0555555555555556,142,4156,0.1590311004784689,0.015183397285142557,0.4804177545691906,55.18689045727919,121.78174593052023
0.40449520699999214,63.0,1.2674418604651163,2015,4126,0.15923884651551562,0.015151515151515147,0.474188520879044,62.94749794416009,74.42640687119285
0.7877797046607831,101.0,0.6928104575163399,4140,4140,-0.12183005151652951,0.25014873290341255,0.2114391101902344,60.862082291025274,114.91168824543142
0.19642151236172953,55.0,0.8392857142857143,3079,4112,-0.28535272411547646,0.022803304944117763,0.10538480859773722,61.05556046871625,67.66904755831214
0.09284709681055053,43.0,1.1386138613861385,2941,4105,-0.34440570227359146,0.16511539759838434,0.19228601941643364,81.79054266700673,50.698484809834994
0.008403084988106038,25.0,1.1818181818181819,2458,4078,-0.40062882228695285,0.056618405117885136,0.033282917702105806,80.70526214329823,28.556349186104047
0.046261573915605064,16.0,0.8888888888888888,2162,4076,-0.19584468182943654,0.015151515151515152,0.24751070001061154,99.09236563948582,17.071067811865476
0.41122278895794934,62.0,1.5555555555555556,2306,4055,-0.3569264018232543,0.015151515151515155,0.09508428621949783,71.11121245704537,66.79898987322333
0.5707775720459085,63.0,0.6944444444444444,3816,4062,-0.33928174392189087,0.01515151515151515,0.1146212963410508,63.28357910560663,72.35533905932738
0.1228535541239829,47.0,1.0891089108910892,1412,4053,-0.32866614756612633,0.030303030303030304,0.127584688107092,68.44333227936133,62.568542494923804
0.07259820083669671,83.0,1.6,1274,4039,-0.4657484209725287,0.16912753380521092,0.0687571552203456,70.25944784061222,88.21320343559643
0.019367795288901774,8.0,1.0,1121,4038,-0.43206008064140655,0.030474723017095886,0.04817368228149369,104.46035270449792,9.0
