Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
0.0004160658084097759,62.0,1.3271028037383177,3994,4286,0.112705576378796,0.3216222935929658,0.3428489157853976,93.92669025424733,67.21320343559643
0.5341528861345246,85.0,0.9701492537313433,1015,4307,0.044817115679561204,0.4648481836624307,0.37284086437896563,75.64639034645212,105.53910524340094
0.20662486503166094,66.0,1.5054945054945055,1191,4249,0.09642079390751757,0.4806120392890287,0.5163084669760555,71.35867190437266,74.11269837220809
0.31126206055868905,158.0,0.5577889447236181,2768,4242,-0.044396644702300814,0.380557467165782,0.24707012835556674,78.76942340701999,177.29646455628165
0.018961863493151224,95.0,0.7469135802469136,3730,4208,0.1335212749962411,0.40436713500041677,0.39926226071597737,111.19304250265199,99.38477631085024
0.19137866330351552,70.0,0.779874213836478,1964,4196,-0.21010568135422877,0.4406571525676184,0.15359075682405557,110.74311798915649,74.79898987322333
0.002164591565824825,15.0,1.0217391304347827,1128,4153,0.02733339125901474,0.4786540129372967,0.3546935774769193,109.84671708797582,14.414213562373096
0.05689679953170915,41.0,0.7867647058823529,196,4162,0.057791518866610214,0.37498088304679805,0.3044080868637232,98.65131769028093,41.65685424949238
0.22226615705950742,84.0,1.2677165354330708,3130,4122,0.1428808468273755,0.4433946077740528,0.441017028786937,93.221674272435,102.05382386916237
0.420377261420208,68.0,0.9285714285714286,2346,4098,-0.09607754277275121,0.45903709384693697,0.25600641351428033,75.9900755605946,92.26702730475881
0.052589560032464816,16.0,1.075,1124,4058,0.14070754115095063,0.5518054363666829,0.48767958913613774,51.50521900826976,17.071067811865476
0.5439863249035307,109.0,1.6595744680851063,2543,4054,0.05143551410260727,0.45174784681012053,0.3787608401704877,74.3098821337143,114.21320343559643
0.24628830039825209,95.0,1.434782608695652,4107,4056,-0.0030655719266673986,0.39774121105503185,0.2755094225104377,90.60090198492209,103.11269837220809
0.2609944804664909,73.0,1.0862068965517242,2971,4035,0.14870980836458592,0.5130297111742423,0.5034812310478107,78.17436770669556,88.15432893255071
0.10904919363838567,72.0,0.9545454545454546,1447,4023,-0.0842693999113488,0.43681474677288784,0.25419801228746136,102.99916595562267,83.42640687119285
0.4385080497038922,111.0,0.8716216216216216,360,3994,0.13088488178328622,0.38317685884086666,0.38251252440576966,74.65133828079442,127.8111831820431
0.2467104276586508,43.0,0.6956521739130435,481,3980,0.06614979325063358,0.46178101912632186,0.4136335187250727,66.12212125449366,48.21320343559643
0.2269097844173092,91.0,1.4824561403508771,4258,3949,0.11246353062560421,0.40294539537449076,0.3783704835061406,88.8174689965759,98.2842712474619
0.12306041128001942,120.0,0.7348066298342542,3699,3961,-0.2252541232654932,0.46635391047852964,0.1761652150673447,92.63832442985212,137.22539674441617
0.16672413811102094,32.0,0.7299270072992701,1037,3925,0.061691148817556385,0.46122443612437997,0.3785723192898594,107.34745343513009,34.31370849898476
0.0012055192184904182,124.0,1.0758620689655172,3201,3872,-0.11239634328083986,0.4654161533711271,0.2739214330514594,85.14620841084258,150.7523086789974
0.0030629201443620837,27.0,0.9733333333333334,2546,3869,-0.3809278368725425,0.5078164551416932,0.10246132965464315,138.31430228186068,31.384776310850235
0.011172968679696395,44.0,1.1209677419354838,478,3844,-0.2982878353533681,0.44990922483542334,0.1198960774529992,120.02688215945798,49.21320343559643
0.4243710451805602,91.0,1.4351851851851851,2212,3827,-0.09251301650603744,0.42329616527346736,0.2344973064191602,74.89179165647448,101.18376618407356
0.2774324100007271,96.0,0.7714285714285715,2045,3817,-0.03557458186369328,0.41521045888208863,0.3004259042187482,77.94745975317207,105.76955262170048
0.04417023617954979,108.0,0.9927536231884058,3619,3776,-0.16849221946723725,0.45935486536915027,0.2159320704083337,100.04019794941844,124.8111831820431
0.069233168561819,25.0,0.9416666666666667,1437,3768,-0.21670097305389224,0.3849140668103223,0.12654736114390924,116.90545302048339,29.79898987322333
0.17469703558691146,71.0,1.1615384615384616,3938,3759,-0.0630591996337071,0.3481309806671082,0.24469196109680919,117.71278751772826,78.94112549695427
