dx,dy,fx,fy,patternID,grad100,density100,grad200,density200,grad300,density300,grad400,density400,grad500,density500,grad600,density600,grad700,density700,grad800,density800,grad900,density900,grad1000,density1000,grad1100,density1100,grad1200,density1200,grad1300,density1300,grad1400,density1400,grad1500,density1500,grad1600,density1600,grad1700,density1700,grad1800,density1800,grad1900,density1900,cdx2Dipole
1600.0,4400.0,599.0,2190.0,0.0,0.460948151458955,68.17006557362119,0.16921586231733426,33.55384819429879,0.055061387140527246,19.08776872648099,0.02380949087723918,12.567201940929602,0.012292801700475512,9.563061220750729,0.0072044850244684724,8.071024850619393,0.005194965979143349,7.242784091500252,0.004450474609043047,6.728913568394742,0.004055539471408359,6.380548902521737,0.0037787262771806804,6.124313302731566,0.003557789033929001,5.919443572015548,0.003365599283904373,5.742048205485163,0.003187160824216991,5.578124729244074,0.003008301747180885,5.420164340495198,0.0028331186196173088,5.263891768023688,0.002662109187601817,5.1082604467279085,0.0024986247383369646,4.953346206379548,0.0023393365862280874,4.799705661952634,0.002190848959077913,4.648028636176501,65290.925372520185
1600.0,6000.0,634.0,2920.0,0.0,0.45958204877656794,68.21110676270129,0.1687088566893035,33.59359670732043,0.051529076977051884,19.451521873475727,0.015619942342464657,13.560446982477414,0.004636260232684372,10.904977741296507,0.005430772726204071,9.458830440767757,0.006240975934635105,8.527046965752584,0.006185814412266964,7.858338813830024,0.005816339992716686,7.345220912226755,0.005365722314892585,6.928796163200865,0.004911367305579747,6.5733798486653985,0.004470880113242596,6.258001625407375,0.004062213917245584,5.970771206107028,0.0036875492196979404,5.705513461022072,0.0033540842001513094,5.458248226700771,0.0030592723482262677,5.227208937993862,0.0028011270881722634,5.011276657871062,0.002571829053610455,4.80901481743207,0.0023726070827978013,4.619442616818913,87962.01373320191
1800.0,1000.0,660.0,310.0,0.0,0.012768665605994342,53.463635474138634,0.04919033165189335,19.128190921152285,0.028877920545497943,10.963448900833479,0.016058031261324122,7.308742698177062,0.010943758461645596,5.449673313939683,0.008744728657559002,4.4690694184174005,0.007533249361163808,3.936743470129315,0.006615938458903139,3.627893607944754,0.005802096463577212,3.423940217520628,0.005085735773813951,3.2659525854062763,0.0044621704073688085,3.1297058629330508,0.0039345309365223504,3.0058492339315617,0.0034994130519332297,2.8923367367295754,0.003142992678205342,2.7887045082831206,0.0028524802823099997,2.6954498022041244,0.002617952250015593,2.6128883338382236,0.00242801521350726,2.540941116749069,0.002269730965990829,2.478355049625936,0.0021356530330204084,2.4239915309689053,8494.945144025358
1800.0,1400.0,644.0,522.0,0.0,0.005698095775938212,53.467346139327475,0.04152034542547833,19.408269556879816,0.013378162105364307,12.072705637927614,0.001364308275216858,8.757613756950407,0.004378901716111595,6.952013966604211,0.00598680078095055,5.9396140912053035,0.006221981351671966,5.313452367459303,0.005824720524481837,4.869430453216579,0.005234943439743351,4.517377614656719,0.004636305209408188,4.220760404603997,0.004098794321205787,3.96361377449444,0.0036504330793640195,3.738972964450349,0.0032854600888076934,3.5426128657501383,0.0029885389191988947,3.3720093238203903,0.0027534434250436855,3.2246603511937617,0.0025637774599825665,3.0982730046806704,0.0024072519829096977,2.99013483882032,0.0022741081166677934,2.8970775779781692,0.0021570200143214424,2.8163674216077252,13270.53974034214
1800.0,2000.0,653.0,817.0,0.0,0.0059837354295703485,53.351335531748326,0.006229254037532986,16.836845808139866,0.009833728734354848,9.500310910312432,0.005018589117868425,7.758428200909977,0.0021698800302174647,7.220637569871275,0.0020975548874013353,6.870070758883226,0.002535734248472844,6.483741092779529,0.0027702828257063017,6.065138891292353,0.002833243852783634,5.650944309137687,0.002800219587486228,5.2640340244250075,0.00271245168686601,4.915634463519447,0.0026243051599982407,4.609040215566583,0.002543576844057628,4.343477848991467,0.0024688405881947355,4.115687074158479,0.0023999378472418093,3.9209334861586687,0.002330851975602104,3.754173111316691,0.0022601633807612428,3.6105657929605215,0.002187416454678424,3.4853549182254757,0.0021111581006665113,3.374898594801787,23783.180884818583
1800.0,4200.0,697.0,1972.0,0.0,0.460942015354697,68.17028158999044,0.15998679738831578,33.96059472218253,0.037174767529166736,20.31426197763644,0.008112844032986852,13.753118615636685,0.0011338870632186483,10.365998010503237,0.0016523028010107463,8.515578948601261,0.0023308166537972194,7.461686476916736,0.0025857110821130695,6.845609533068214,0.002664642004074701,6.470549222317206,0.0026811236988861457,6.222879167034009,0.0026795959094506505,6.036837052538798,0.0026568456389468344,5.876490859354957,0.002611084584446647,5.724186450921396,0.0025359295470020722,5.571703430879867,0.0024438513951077,5.4164888012993595,0.0023386881271537257,5.258836451859706,0.002227358920580469,5.100069216157275,0.0021139562047637873,4.941355189796648,0.002001465921281995,4.784149919863267,66674.57483928937
1800.0,7200.0,710.0,3531.0,0.0,0.007160619001781038,53.3756413077887,0.033233875888249303,18.208018549045043,0.025061022057905214,10.984942202733993,0.015067646908056705,8.558991202002593,0.008709563310924819,7.555822196529029,0.005961050972078815,7.102404114079589,0.0054197944956091305,6.828724908725902,0.005346210711630388,6.583693892381538,0.0052079777940917645,6.326812149091015,0.004972608667967114,6.058726369830265,0.004675508678605129,5.788698816916842,0.004360075143779867,5.523960542613826,0.004041504320575057,5.26960062220996,0.003729364616260288,5.028268318555048,0.003438026388845475,4.801382647661597,0.003173600923179868,4.589940818786735,0.002928826930692109,4.393828110250843,0.002709894847777378,4.212230363457497,0.0025133403424028554,4.044603132083721,30223.489672769425
2000.0,7600.0,785.0,3704.0,0.0,0.005954184768750912,53.40114336717899,0.0010511572005827445,19.86008246748941,0.006611002098423056,13.440301900886688,0.005695461659050446,10.325384141529415,0.002144662922681187,8.482670633881922,0.0018679602110047847,7.413977367963917,0.0034967377420547807,6.762726201169347,0.004373151169976405,6.313342163813487,0.004701601348365982,5.960785948004255,0.00471726159460378,5.656855880456826,0.004560810368041753,5.381752331737184,0.004313986874752055,5.12785734571422,0.004038014360689041,4.892263573910111,0.003751740755192328,4.673270560265134,0.0034741314472076447,4.469907254367503,0.00321257788188709,4.281863336770338,0.002971515018130233,4.107815621124095,0.0027520111063186153,3.947025649934667,0.002553958092512544,3.7986928999492537,52308.67713869277
2200.0,3200.0,891.0,1468.0,0.0,0.0059837354295703485,53.351335531748326,0.0035175954116228804,16.951826466853532,0.004846656199198291,9.71508632176459,0.0031841100431116757,7.465775931233177,0.0013220948887464096,6.571295895236982,0.0011801192084183957,6.234372460676241,0.0016988312557205008,6.081474841664549,0.0016360091936303495,5.971529781679313,0.0011739408248443322,5.865636281177381,0.0006489054153839927,5.755932271245537,0.0005496960762533059,5.6411009459452695,0.0008981792466138356,5.520273209507074,0.0012438456914722,5.392668449218981,0.0014998224804362828,5.258977791078462,0.0016687248345419582,5.120998106892235,0.001767909926135248,4.9807827602186405,0.001813185200263464,4.839821368427685,0.0018189862988872325,4.699570923603356,0.0017964008842952437,4.561017205923471,24331.846826741286
2200.0,3800.0,877.0,1794.0,0.0,0.005983626807463115,53.351551548117584,0.007923288685258814,17.24764271654364,0.019878117056354918,10.816406408036384,0.018565984619452275,8.967972831219301,0.013174228400117902,7.809109239787192,0.008650733342478501,6.997605820702495,0.005535295082834848,6.495574198184612,0.0035041644039178208,6.220354178419334,0.002270402280162171,6.079671861350831,0.0016687165141967626,6.000637371342815,0.0015310277496287928,5.936011998610801,0.0016019654677625228,5.861437432835675,0.0017017718231200688,5.767431141457154,0.0017746070008900136,5.653610945298582,0.0018090169223955565,5.52364598549078,0.0018121195874389478,5.3821782276602175,0.0017905066350667957,5.233186751977867,0.0017510404203425307,5.080221410004884,0.0016989575369740176,4.925887989596633,16110.260115839224
2200.0,5400.0,895.0,2609.0,0.0,0.012678330051776023,53.488748427141964,0.06985749759673776,20.78217167102225,0.03972972675400675,13.984751621094942,0.012197265184384564,11.202406461539253,0.0051050885900268675,10.076921617845779,0.0043390911504586184,9.524810622159558,0.0034660808028619027,9.113809999116807,0.0028900345978029617,8.724869180439645,0.0026943559971364744,8.339450050681485,0.0026360148141435524,7.962126857944612,0.002559452583088163,7.598982590223455,0.002443936560826952,7.254055607978827,0.0022946290535249226,6.9281716887014735,0.002143864246053546,6.621267476905448,0.0020045320285389484,6.332753380178708,0.0018786186453512786,6.061807061423674,0.0017694824648389902,5.806935403564033,0.0016741496182314593,5.567245611710431,0.0015894297855239467,5.341642897727578,34459.38677631974
2200.0,6600.0,972.0,3261.0,0.0,0.005983626807463448,53.3515515481176,0.009224542392871583,16.998037314279024,0.01397159801561119,10.123592767778874,0.010489931306419707,8.992550586499965,0.0077867546222965545,8.872262074750907,0.005964918606604676,8.764317072786003,0.004707041275343196,8.550087759841517,0.004002336106247045,8.261807474829302,0.0036667044208913576,7.933394607846146,0.0034736485536146266,7.584782980775057,0.0033067008980654537,7.2286238981833995,0.0031364365024578833,6.874512528611174,0.002954624323737919,6.5301372133309625,0.0027758273778683835,6.20121867408514,0.0026072305010428386,5.891893096334523,0.002446950634311626,5.60398669445482,0.0023008023373481262,5.337569253493381,0.0021668385058786262,5.092270969532531,0.002043710029261428,4.86679213386987,35082.48846646999
2200.0,8000.0,927.0,3937.0,0.0,0.004869954169236854,53.376837591138624,0.0331800736310169,18.197640199153085,0.02902782128089389,10.687737537976687,0.01971829372979026,8.003246431865238,0.012760985173931125,6.848088892227985,0.00879014902793248,6.231269682495338,0.006939300088311949,5.803803029421475,0.006094726274957759,5.461143099981264,0.005608532630777825,5.170959919054793,0.005223741054111074,4.919056340557149,0.004865865164890139,4.695354495266072,0.004518817466139323,4.493236538510871,0.004178597953122043,4.308679190241546,0.0038607855832516057,4.138754609018685,0.0035630778172635385,3.9819024465050132,0.003286622042142111,3.8365075768086463,0.003035357149553001,3.701262111332376,0.0028091237982977683,3.575655465875774,0.0026041253860256525,3.458949135225215,18948.44801032528
2400.0,2600.0,974.0,1159.0,0.0,0.0059837354295703485,53.351335531748326,0.004036989075643394,16.74563838545128,0.0055074874954018456,9.519961837837274,0.006839148006235543,8.08874356389015,0.005992748829591031,7.55018647142255,0.004137455681196352,7.086318497765931,0.0027713910341351476,6.6631282275556964,0.0019216673301754017,6.296177573748246,0.0012936496734695382,5.980952387204497,0.0008653787039227298,5.707884712964914,0.0008095053164667951,5.469220200484118,0.0010499412026748623,5.258219157959204,0.0013357137791017986,5.069347194994863,0.0015682726104758592,4.898292871800455,0.0017338311225646378,4.741335972187183,0.001835522407186909,4.595592015405545,0.0018868971043847058,4.4587114144770625,0.001898777004983915,4.329019911979275,0.001881058532896451,4.205180427900562,34198.45072514251
2400.0,5000.0,1003.0,2387.0,0.0,0.00805636331701237,53.400323722436966,0.06060197056982589,19.80449161108852,0.043983487380576516,13.046156907245832,0.020150436259768725,10.0317393185143,0.009966785351627197,8.826260304445814,0.006585380772893573,8.420991294292147,0.005054243497899053,8.24982165733824,0.004140603931997855,8.09277871929916,0.0035227219302233813,7.896467057649179,0.003044274462281651,7.665053513713013,0.002649629175417786,7.4136083765229905,0.0023164464534695447,7.154494462133256,0.002046547303149179,6.894720916278471,0.00183404345827028,6.638956826090156,0.001673409549373669,6.389820156558807,0.0015487518301895806,6.148575815956918,0.001455748229238068,5.915858833711858,0.0013828762895249434,5.692110729283478,0.0013226172169497029,5.477398126979073,4216.470680557378
2600.0,5400.0,1119.0,2590.0,0.0,0.00502503585982489,53.492848198717795,0.0693965980003707,20.81833848160834,0.0403372483334501,14.046101452701368,0.014380592121261915,11.099390888699455,0.006474288715369268,9.820908851376048,0.004897414546910568,9.319178459356406,0.0038078703627854355,9.06613595714968,0.00295010190260626,8.833866539922592,0.0023795487029261127,8.56081158162648,0.0020007026233874584,8.24963176935341,0.0017237675966124341,7.918577758896581,0.0015028686833453843,7.583763643239181,0.0013330511671225986,7.255722625723947,0.0012138969027430328,6.94076350631248,0.0011374796609720668,6.641909453820015,0.0010963169307963302,6.359536129604971,0.0010774544150497845,6.093582015542849,0.001069518643852468,5.843190880685323,0.001064206557906225,5.6072429042699214,14987.27997336408
2600.0,6200.0,1094.0,2964.0,0.0,0.012772059090263212,53.46406047068602,0.05111313107821376,19.95606265554212,0.03154564242099501,14.075593460531243,0.00966271413923154,11.738595494603908,0.0009897924189456366,10.470834368155995,0.0027031152086275964,9.783295340494886,0.002485303896615133,9.352771885841555,0.0019971749898177013,9.002569555965525,0.0017347714280817762,8.658920616422721,0.0016411373917228026,8.300035799114502,0.0016128279899033273,7.927258045883656,0.001594386442555522,7.550302630897307,0.0015802818257784502,7.179589817980468,0.0015677754406911082,6.823784830737053,0.0015516961108686515,6.488068818755095,0.0015344199503313496,6.174560983700679,0.0015135948447565285,5.884050976604992,0.0014881841971762298,5.615754174995478,0.0014575588784280446,5.368110046801912,12866.459691772248
2800.0,1800.0,1188.0,747.0,0.0,0.007160619001781038,53.3756413077887,0.03505815372768218,18.206116248063203,0.0331369534425054,10.920153683493428,0.021884603321003712,8.418134787333488,0.013419310253038629,7.304359526346016,0.008533051440121245,6.638948501598987,0.0058690833929749536,6.130097280280247,0.004397944049627562,5.696673748794376,0.003551896610330463,5.319415888994216,0.0030519380643701044,4.993812923055971,0.0027589897620193225,4.716568516076765,0.002579231050457091,4.48296237051465,0.0024649903761910356,4.287363791419094,0.0023898239281904764,4.123229024547444,0.0023352719566832308,3.9845618671646834,0.002283140308366507,3.8650839696244703,0.0022283042528368656,3.7600038894570096,0.0021669958820120278,3.665234574255812,0.0020986851098765366,3.5778478656015813,31965.600713892425
3000.0,2200.0,1292.0,947.0,0.0,0.10018005032736006,56.02654966698228,0.05510536988498499,24.76808906240458,0.005270636619165778,15.785272224016518,0.00409449545359092,11.249779362320805,0.004655240693181736,8.736123856801363,0.004016978973166097,7.316260546756771,0.003293005389536739,6.464315223457459,0.002701589288634697,5.904953367059116,0.002238529710106857,5.508155823876393,0.0019408152879241735,5.212136250723566,0.0018136524713519256,4.9838112407507165,0.0018066500907723529,4.801827027580669,0.0018659673540531508,4.652054814986227,0.0019397126400829974,4.524596420140254,0.001996276679340728,4.411445842186013,0.0020270263662253234,4.307518350199663,0.002030131989097362,4.209064821555032,0.0020088960630120873,4.113836832478762,0.0019679307371612722,4.020376488720741,9152.516703071347
3000.0,6200.0,1327.0,2977.0,0.0,0.012637264402412971,53.57964608171779,0.06927228371308285,21.750536863342987,0.03980742820383315,14.475913026352103,0.016832070479836706,11.149651698905469,0.006267817845708901,9.820652596475897,0.0035904520657046596,9.326820549006772,0.003028870357972068,9.083216396414121,0.0025724963205615735,8.864543915396256,0.002168323443497766,8.604922183592928,0.001844295547520339,8.300546423033833,0.0016019219932398264,7.965117234290448,0.00142634370096574,7.615635772940564,0.001310161814793222,7.266492438644654,0.0012428724966895134,6.928208919475662,0.001210963685658686,6.6062106256525395,0.0012000779605603508,6.303959546150145,0.0011986881569101234,6.022332481896716,0.0011985869502161629,5.760760704858112,0.0011946961776913227,5.5178408375927805,24892.52492215284
3000.0,6600.0,1314.0,3271.0,0.0,0.005697693912792576,53.467569428088474,0.05630583779397903,19.575641670211603,0.04170417868857273,12.657795159993658,0.02149746362175438,9.99490984489135,0.010415289812376645,8.913682868271184,0.005954583752862919,8.545027560256763,0.004290104423646338,8.40984714516317,0.0035857944406075567,8.282441155829193,0.0031960935852036383,8.093052788031397,0.002907272902578993,7.841405562515511,0.0026605376362353883,7.547347319096938,0.0024421202895589912,7.230613935345019,0.002252063853202312,6.907916277842993,0.0020935388140358533,6.590838971427992,0.0019620426761077516,6.286516796187391,0.0018542309781621512,5.999278347407173,0.0017639382368231146,5.7310354068235725,0.0016858141845246697,5.48193205554732,0.001615372846994446,5.251049457379533,27315.628237329634
3200.0,2400.0,1381.0,1016.0,0.0,0.09033946548882751,56.082515589202174,0.08613007413834833,23.179883647068475,0.03899067773176215,13.375571138117177,0.022016613294937468,9.437684626196985,0.012933351349320088,7.563763883483295,0.007972684252668774,6.5387434211564175,0.00528033344324179,5.920358032493729,0.003667857497468271,5.519721730447085,0.002612376055371586,5.250266115348804,0.0019457470243083655,5.064562583836785,0.0016316060445339905,4.930673398172874,0.0015870159610760692,4.827474422166828,0.0016740742496141783,4.740636789197,0.001782529557592304,4.661326353442746,0.00186939939705697,4.58331094672559,0.001918457812271094,4.503594920397634,0.001934650874655345,4.420615415494096,0.0019219241214521359,4.333989586954648,0.00188670476330516,4.243873788717146,46494.584469591726
3200.0,7600.0,1434.0,3716.0,0.0,0.39176432353443236,65.29875997652394,0.09822706853976214,26.936779935214286,0.02786096353795876,14.14171177273546,0.010972759995376002,9.406813596283339,0.0037907668980517893,7.6726584307526835,0.001923573751191364,6.994697582533306,0.0035877676903023205,6.6358071004235395,0.004462057540270244,6.36212632280707,0.004743580122492337,6.11661744469618,0.004710460009836934,5.887757507721961,0.0045183642169760035,5.671065192595744,0.004246582410174693,5.4640756936258414,0.003950908530873817,5.265970285102099,0.003650387580682691,5.075519709978572,0.003362971353054497,4.893118423733664,0.0030957792664999388,4.719318471247662,0.002855269195679883,4.554554659075492,0.0026376867311013576,4.39889942670743,0.0024441816479190376,4.252081920324519,29363.80206989551
3400.0,5000.0,1516.0,2341.0,0.0,0.007160619001782018,53.3756413077887,0.03768774029980572,18.33705218846127,0.03881410791029917,11.733558964927012,0.02716325228690982,10.002108854973857,0.017900020291558412,9.411205774505001,0.012125775990805812,9.057311362968246,0.008402986761232531,8.738553631174172,0.005960153315511687,8.423859494169733,0.004398829218565389,8.118969754237739,0.0033871179252966,7.829070603497968,0.002686393378100339,7.557364460402365,0.0021495039209989564,7.3033195241789075,0.0017060424934391854,7.065221691408835,0.001327462275902106,6.839660738826455,0.001004712790187563,6.623901594395312,0.0007353671328593137,6.415440049574651,0.0005197199411585638,6.212399976260627,0.00036133325252628534,6.013541307050806,0.000268784174774637,5.818168514587639,28928.050141687738
3400.0,7600.0,1543.0,3755.0,0.0,0.38714633123006853,65.47992670524745,0.09713812403501063,26.993468390532108,0.02366167741110257,14.347739127543724,0.0068177531554605205,9.698115805903589,0.0018583384080035656,7.823790671061124,0.0017511852509307798,6.979109756409747,0.003625663187353646,6.516857211224189,0.004495492233559317,6.198878719054806,0.004769159869819891,5.945482883781593,0.004733130150789887,5.728119851091214,0.004540312038103262,5.531835137251574,0.004267133605066912,5.348742672782178,0.003971538153133542,5.174222279972087,0.0036685062404163936,5.00580806862324,0.0033780850505430843,4.843346011160645,0.0031073104936240386,4.686998825378588,0.0028632843751478084,4.537158996716776,0.002642465285307231,4.393998346739762,0.002446209183606852,4.257415146312428,81670.07407857545
3400.0,8400.0,1575.0,4119.0,0.0,0.0059837354295703485,53.351335531748326,0.0004466172055483885,16.547174687266846,0.008102718713211745,8.164816971244285,0.013039641899623575,5.7939956604325795,0.012159226506875008,4.912800541732333,0.009965704350996772,4.421001150903289,0.008235882715420926,4.102760269257072,0.007073107177004341,3.9006367285814996,0.0062606046525899755,3.7732545229382555,0.005624367293239334,3.68864455936259,0.005106094612950291,3.625467643543307,0.004663552035542214,3.572427191959848,0.004278703679537842,3.5230033740073647,0.003933627132370815,3.473850586677,0.0036274176004739687,3.42397248451242,0.0033488389108170253,3.3729517822783195,0.0030970648451234483,3.320701175739268,0.0028687836201030303,3.267259451432379,0.0026638674950625026,3.2128454055878217,19321.33271800887
3800.0,5200.0,1710.0,2538.0,0.0,0.005217901537310216,53.42647233655159,0.02248493149362292,21.92316448073999,0.029818265487519292,17.644579217345278,0.021245356568533956,14.935213305131501,0.012574658252452544,12.811087788764931,0.006445281033842045,11.249956513991682,0.0029594992449468956,10.082618495608235,0.0016461172779269919,9.194167437634416,0.0016900599693717585,8.517389635258757,0.0018880353844933785,7.999775419831049,0.0019043184733545293,7.597267421201372,0.0017765950672814928,7.2752434348743025,0.0015613909508067818,7.006738951169485,0.0013097366855391185,6.773475721351608,0.0010551487689648214,6.56261388709359,0.0008179600881667961,6.365507300398319,0.0006090934759841762,6.176518378017416,0.00043356583351380454,5.992150916426502,0.00029371808033234055,5.810412775996773,115108.4038634886
