d100,g100,d200,g200,d300,g300,d400,g400,d500,g500,Dipole
38.04093024085801,0.329557105905049,17.66634955695294,0.056268299284438175,11.594053002226449,0.02377791077465182,8.315822415299595,0.012945306864016518,6.498433613795135,0.007649673187201851,0.009338995
38.04093024085801,0.3295571059050489,17.666349556952945,0.056268299284438175,11.60197909262568,0.02364520652150837,8.362402655671092,0.01245566716892134,6.591326433773508,0.006963002145873058,0.03097928
37.236452837605164,0.3409624654976549,12.785756896918771,0.05578194439965852,6.449205054278263,0.016273026456450648,4.620118430768706,0.006548537776213002,4.282707835789827,0.004940549306178503,0.055078706
37.237908367351324,0.3409158885891193,14.393035269664628,0.05150979682241919,10.268295829022506,0.027118703940183075,8.210897213196773,0.01680386340930057,6.851578773655193,0.010649062785476034,0.023476675
37.25381343746171,0.3404343563672075,14.16991340690616,0.05079684562849025,8.479602068095629,0.018570263497117524,5.983614429860465,0.010103702004963052,4.758389195710569,0.006840187443473113,0.0
37.237390429456454,0.3409302902258027,14.419316525818747,0.047122193709160785,10.641823267747208,0.01839875472318465,8.969799911678171,0.0094008129143334,7.946978688524821,0.004947991639361492,0.017327852
62.186374062509614,0.39835659470143336,31.137355911382638,0.10854222850568693,18.948579770619492,0.03898984496760865,13.622293898077196,0.01709311634188736,11.12827745031403,0.009030081192278822,0.23183353
71.43288137922235,0.41603795057751336,33.1795828643628,0.11550534916844157,19.322775040088914,0.04004575681483329,13.683012561094449,0.017185918783218377,11.083762740013562,0.00919188116954048,0.342034762
37.25383497581123,0.34043343829964967,14.563117636959038,0.04728608878118716,10.54338566520215,0.015869728634922177,8.783632287735553,0.010209318755798757,7.3264358837400625,0.007277196327125502,0.068832707
71.43244489082102,0.4160542056192706,32.78435796697392,0.11829130936378605,18.581433055244105,0.041269001181676916,12.84850885150939,0.017511996298276475,10.204654521922304,0.008721820330342104,0.406871088
62.18537658623578,0.3983903341829401,30.302561661646546,0.11348705980645712,17.451927475683668,0.04055095720224879,12.362623070879817,0.016795731164554503,10.151094518027502,0.008244043895967605,0.383240546
62.185376612957256,0.39839033157286113,30.41991841446444,0.11221910830858853,18.48141376559032,0.036641302710223554,14.051816658205162,0.014182690817595727,11.919922477156392,0.007489663535427358,0.118481574
38.04047221410713,0.32957380968486183,16.995502624932207,0.06090701862506279,10.136966710765309,0.024519666842417038,7.044702440854271,0.012149084828420989,5.595666031157344,0.0073742480290496515,0.018261216
38.04146971710241,0.3295428541046489,17.86753745987254,0.056583230112409795,11.940062080987635,0.02167694153515853,8.982634489183438,0.009884569579778853,7.493944752425465,0.005905944485474612,0.090740943
37.23747190567143,0.3409305904250211,14.010098234356903,0.04892060237424887,10.06661175311285,0.01294169008046611,9.196622999541722,0.005322321998242231,8.729492917330498,0.003381780414741912,0.142636096
62.20273715937089,0.39785859629515674,31.628516317718322,0.10573232580611046,19.11616167097019,0.03809529380431914,13.439401738310409,0.016812550774710912,10.667622762785635,0.008612805092904833,0.020079388
37.60565861340273,0.33407377139139194,16.368579961541943,0.05237886108672737,11.417942166730057,0.019353273866882,9.683496375216512,0.009865621512020209,9.022093725997541,0.005965369440992811,0.06502195
37.97484285085076,0.3271858832783506,19.562149043065364,0.04858859774132931,14.027071499460442,0.018801689047782007,10.94898744649554,0.009737724595840746,9.342415137986839,0.005342440093403893,0.006875493
37.237908367351324,0.34091588119084115,14.332813015929535,0.04857358511651662,9.910293336660528,0.01689617664139822,8.393972914529103,0.00926086300263721,7.923304319497802,0.0060832120974105815,0.070896436
37.254832505527965,0.3404024813852336,15.390729468426752,0.047603536473108124,11.924711256403484,0.02258794764302777,10.098754381850544,0.013646837096978798,8.840873368609843,0.008192519947678879,0.132396594
38.409656478276624,0.3218772042197551,20.355000230186178,0.05702672626686404,14.86639468804796,0.022864125551209334,12.920059444389672,0.008694574581693964,12.117304712051322,0.0042356260316407275,0.050375798
37.25383500253269,0.3404334368747866,14.630707836897392,0.046813078966189546,11.51420896348037,0.014546147590401069,11.338711025143187,0.007716130869697841,11.2096730067527,0.004525292806686084,0.180599019
37.6056370750532,0.3340746894589498,16.135190360174555,0.054441271773863015,10.679174430376838,0.021128881336960195,8.749728476071583,0.010658587184400242,7.867812436395473,0.006491433279850013,0.034484769
37.23693242942703,0.3409459172786331,13.892855447504559,0.04822214414900952,10.479104477847432,0.013412378043582699,9.703463750449243,0.007424682062093188,9.012830444046601,0.004542586076164594,0.00986691
37.974821312501234,0.32718475310708195,19.28656119684101,0.05901456078895642,13.45230709517453,0.0256406911724426,11.262337769879053,0.011147200914186072,10.690791433691645,0.005862368907233353,0.054054197
38.40965645155516,0.3218772056446181,20.368883494417815,0.056926515781852954,14.743259038639962,0.022896318444636528,12.51985586368599,0.008530693823990052,11.835261957883736,0.0039665604169268134,0.071653771
38.0751934138202,0.3285258641625709,19.87090128450598,0.05108999835856987,15.561551201104237,0.018635306510114424,13.401941299333995,0.007661866402092783,12.401116591830485,0.0035463470296133656,0.174590485
37.60565861340273,0.3340741479158608,16.3452219676271,0.056057145349058604,11.241365983664695,0.02330668630873242,9.392964776555361,0.011478239094431773,8.4274047750163,0.00665767817618693,0.022072464
45.456597077878754,0.3140939277351259,23.913483003417767,0.06543275109498257,15.527268141058961,0.024936833664121926,11.32746294758809,0.012359180888750008,9.201784783081848,0.006849717177067454,0.053168616
38.84449159060909,0.31756520660566273,21.258083882947865,0.05802556357093462,14.847983049919751,0.02396142094552674,12.53772531192665,0.009059610985109543,11.932653221962507,0.004041782836602641,0.001703879
38.057832813963664,0.32905401386511934,18.46254670622577,0.05890902885932203,13.231484147541165,0.02398186026467352,11.343005277348682,0.009748027802134976,10.881928160279651,0.004194705174088697,0.137120295
45.087412840430716,0.32101306502264626,20.73115187945134,0.07379851630334187,12.862824990540341,0.02720822768746419,9.759533579356308,0.012952390587063527,8.2458476560221,0.007197341465189233,0.108528459
54.33443809503833,0.4032748458286322,22.706087045224315,0.09023976620728605,12.75873799049928,0.02757705589259055,9.736476339726284,0.00913415810855715,8.809332857907258,0.003628118404600274,0.22961945
37.60609512852554,0.33405910669477584,16.854117693915434,0.05372666538343807,13.020967710708542,0.026463773040951533,12.243191934999013,0.016660302090468884,11.93103552821636,0.01097595990281761,0.123774827
54.33443809503834,0.4032748458286322,22.781824224715365,0.0894363918796464,13.155387216369665,0.0263239252510525,9.988738061383346,0.00926008976597734,8.785834749756042,0.003904780978728415,0.022918685
37.236452837605164,0.3409624654976549,12.930961950472575,0.054313515094998197,7.680503271445079,0.016007688165599863,6.291509522850836,0.010009986096937776,5.587472892887916,0.0069901546118870785,0.063019274
38.36140922650487,0.31981910689171866,24.539121518851395,0.04324658895332656,21.106597341198324,0.023511672648345337,17.928728145313258,0.01588742694454123,15.486684683038415,0.010598584160470772,0.037463025
37.236452837605164,0.3409624654976549,12.86424385228291,0.05502250231237823,6.91342987448573,0.016213598753783587,4.74801162973153,0.0077649363282669675,3.721736169364948,0.004647457451993609,0.008938437
37.236452837605164,0.3409624654976549,12.86575394552411,0.05499552365333847,7.154320755756231,0.014549878615661826,5.85778992221921,0.005025826498475447,5.587291913938601,0.003259755064393443,0.024736048
55.5080997357392,0.40010179634651694,31.012024953511826,0.0898673778172147,22.585888677284903,0.03533463738802105,17.991574951529937,0.020916289021146315,14.827947478953128,0.01399507681438234,0.291819558
39.213675854778586,0.3106526312568313,24.751896460667037,0.04747399867559388,19.80196019779727,0.022858244077243118,17.03269689629291,0.015506706176798309,14.998028815202845,0.010193113175372031,0.317425998
38.86185219046563,0.3176625147884734,22.650723711600488,0.057064928199624,16.788719753660985,0.0257446694659494,13.877696246909567,0.014115677236468708,12.53058200206654,0.009377464502358568,0.064926374
38.040493752456655,0.32957289161730396,17.390091126001483,0.05850866097875557,12.374199820700403,0.022194061653063056,10.811092413933496,0.011181180169968502,10.214065259627061,0.007240654714422489,0.02260132
71.45123948207419,0.42595524457827144,35.611320932882755,0.09950425190126806,24.6344617099052,0.03581527543219415,19.146773665904696,0.020561582241566425,15.458993981115011,0.013976073077522716,0.373417639
37.236452837605164,0.3409624654976549,12.914714705704322,0.05437869889205145,7.742507563056074,0.013305180934629767,6.689658858282296,0.00744226921504493,6.284209844227093,0.005331658710054865,0.033951511
37.253813437461716,0.34043435636720754,14.176171084703194,0.05069499213356006,8.749626226691108,0.016803468459173236,6.738250280930461,0.0070234570154659275,5.85044684524751,0.0035893291166951826,0.013776016
56.311682623839815,0.3895572448422821,34.696368255378026,0.09386906801076507,24.758800004106416,0.036227430866817206,19.05464296390161,0.020428388794148523,15.342012914310715,0.013759548404239208,0.10676401
38.057854352313186,0.32905320799732246,18.88594695384819,0.056774151791027246,15.701360821063572,0.02514385307911724,14.580685463501828,0.01807699546368262,13.311466277649705,0.01261222847361028,0.0
37.23647437595469,0.34096154743009705,13.13459111074136,0.05270419463663009,8.064947652694093,0.01430306953925652,6.8490099392297425,0.007071141749581181,6.708588730322961,0.004955990556371719,0.034508328
37.253813437461716,0.34043435636720754,14.170738612458305,0.050782240369102234,8.539732399414673,0.0181238655706319,6.1188224682493075,0.008947948653552256,5.116521528884553,0.0044291399621090456,0.148523395
54.7045383859881,0.395568605978767,27.293110241166357,0.08272164871284479,18.983161061713528,0.03624075228962965,14.858824183414418,0.02054203447013465,12.421278084212789,0.013112242976100702,0.054335119
55.13947651288507,0.38915751090817774,28.116356411742732,0.08645129550097655,19.58754011299913,0.03680020204875973,15.630134671362304,0.020574295315321962,13.167747081886095,0.013247997415894025,0.086154408
37.236910864356055,0.340946836771054,13.464432886944302,0.05215646244377673,8.210058180980823,0.015904008410961505,6.6992869557284624,0.007607777448383176,6.274084937933365,0.005210481074601597,0.081334845
