d100,g100,l100,d200,g200,l200,d300,g300,l300,d400,g400,l400,d500,g500,l500,Dipole
-0.35784624727276065,-0.44182852291885216,0.4778091626926413,-0.35784624727276065,-0.44182852291885216,0.4778091626926413,-0.35784624727276065,-0.44182852291885216,0.4778091626926413,-0.35784624727276065,-0.44182852291885216,0.4778091626926413,-0.35784624727276065,-0.44182852291885216,0.4778091626926413,0.009338995
-0.35784624727276015,-0.44182852291885216,0.4778091626926413,-0.35784624727276015,-0.44182852291885216,0.4778091626926413,-0.35784624727276015,-0.44182852291885216,0.4778091626926413,-0.35784624727276015,-0.44182852291885216,0.4778091626926413,-0.35784624727276015,-0.44182852291885216,0.4778091626926413,0.03097928
-1.0592851975894184,-0.4691128414313976,-0.08207572314852697,-1.0592851975894184,-0.4691128414313976,-0.08207572314852697,-1.0592851975894184,-0.4691128414313976,-0.08207572314852697,-1.0592851975894184,-0.4691128414313976,-0.08207572314852697,-1.0592851975894184,-0.4691128414313976,-0.08207572314852697,0.055078706
-0.8282870928146541,-0.708778646952826,0.8701697042181249,-0.8282870928146541,-0.708778646952826,0.8701697042181249,-0.8282870928146541,-0.708778646952826,0.8701697042181249,-0.8282870928146541,-0.708778646952826,0.8701697042181249,-0.8282870928146541,-0.708778646952826,0.8701697042181249,0.023476675
-0.8603541748490932,-0.7487749296423064,0.3245307918752936,-0.8603541748490932,-0.7487749296423064,0.3245307918752936,-0.8603541748490932,-0.7487749296423064,0.3245307918752936,-0.8603541748490932,-0.7487749296423064,0.3245307918752936,-0.8603541748490932,-0.7487749296423064,0.3245307918752936,0.0
-0.8245099497474391,-0.9549214628166268,0.9331915859822016,-0.8245099497474391,-0.9549214628166268,0.9331915859822016,-0.8245099497474391,-0.9549214628166268,0.9331915859822016,-0.8245099497474391,-0.9549214628166268,0.9331915859822016,-0.8245099497474391,-0.9549214628166268,0.9331915859822016,0.017327852
1.5782072640837967,2.4907184287191133,-2.2329544680613913,1.5782072640837967,2.4907184287191133,-2.2329544680613913,1.5782072640837967,2.4907184287191133,-2.2329544680613913,1.5782072640837967,2.4907184287191133,-2.2329544680613913,1.5782072640837967,2.4907184287191133,-2.2329544680613913,0.23183353
1.871716194246545,2.8813467701820716,-3.0529250672885997,1.871716194246545,2.8813467701820716,-3.0529250672885997,1.871716194246545,2.8813467701820716,-3.0529250672885997,1.871716194246545,2.8813467701820716,-3.0529250672885997,1.871716194246545,2.8813467701820716,-3.0529250672885997,0.342034762
-0.8038428489507278,-0.9457270134798422,0.7071667889370297,-0.8038428489507278,-0.9457270134798422,0.7071667889370297,-0.8038428489507278,-0.9457270134798422,0.7071667889370297,-0.8038428489507278,-0.9457270134798422,0.7071667889370297,-0.8038428489507278,-0.9457270134798422,0.7071667889370297,0.068832707
1.8149144579669345,3.037638045774976,-3.236834407477309,1.8149144579669345,3.037638045774976,-3.236834407477309,1.8149144579669345,3.037638045774976,-3.236834407477309,1.8149144579669345,3.037638045774976,-3.236834407477309,1.8149144579669345,3.037638045774976,-3.236834407477309,0.406871088
1.4582306048841398,2.7681215276149804,-2.660374882166851,1.4582306048841398,2.7681215276149804,-2.660374882166851,1.4582306048841398,2.7681215276149804,-2.660374882166851,1.4582306048841398,2.7681215276149804,-2.660374882166851,1.4582306048841398,2.7681215276149804,-2.660374882166851,0.383240546
1.4750971215642226,2.696989945289084,-2.5022197341585395,1.4750971215642226,2.696989945289084,-2.5022197341585395,1.4750971215642226,2.696989945289084,-2.5022197341585395,1.4750971215642226,2.696989945289084,-2.5022197341585395,1.4750971215642226,2.696989945289084,-2.5022197341585395,0.118481574
-0.454260392151731,-0.18159818507152564,0.09007353415758512,-0.454260392151731,-0.18159818507152564,0.09007353415758512,-0.454260392151731,-0.18159818507152564,0.09007353415758512,-0.454260392151731,-0.18159818507152564,0.09007353415758512,-0.454260392151731,-0.18159818507152564,0.09007353415758512,0.018261216
-0.3289315147248193,-0.4241610268399544,0.5596807581158787,-0.3289315147248193,-0.4241610268399544,0.5596807581158787,-0.3289315147248193,-0.4241610268399544,0.5596807581158787,-0.3289315147248193,-0.4241610268399544,0.5596807581158787,-0.3289315147248193,-0.4241610268399544,0.5596807581158787,0.090740943
-0.883322817119854,-0.8540314412098413,0.7062620392302119,-0.883322817119854,-0.8540314412098413,0.7062620392302119,-0.883322817119854,-0.8540314412098413,0.7062620392302119,-0.883322817119854,-0.8540314412098413,0.7062620392302119,-0.883322817119854,-0.8540314412098413,0.7062620392302119,0.142636096
1.6487968551140781,2.3330839880179783,-2.327314908039519,1.6487968551140781,2.3330839880179783,-2.327314908039519,1.6487968551140781,2.3330839880179783,-2.327314908039519,1.6487968551140781,2.3330839880179783,-2.327314908039519,1.6487968551140781,2.3330839880179783,-2.327314908039519,0.020079388
-0.5443617395842192,-0.6600244821704613,0.5020796499659136,-0.5443617395842192,-0.6600244821704613,0.5020796499659136,-0.5443617395842192,-0.6600244821704613,0.5020796499659136,-0.5443617395842192,-0.6600244821704613,0.5020796499659136,-0.5443617395842192,-0.6600244821704613,0.5020796499659136,0.06502195
-0.08538187784508387,-0.8726567710578638,0.692645824782461,-0.08538187784508387,-0.8726567710578638,0.692645824782461,-0.08538187784508387,-0.8726567710578638,0.692645824782461,-0.08538187784508387,-0.8726567710578638,0.692645824782461,-0.08538187784508387,-0.8726567710578638,0.692645824782461,0.006875493
-0.8369422372588026,-0.8734989734288431,0.7854167133586345,-0.8369422372588026,-0.8734989734288431,0.7854167133586345,-0.8369422372588026,-0.8734989734288431,0.7854167133586345,-0.8369422372588026,-0.8734989734288431,0.7854167133586345,-0.8369422372588026,-0.8734989734288431,0.7854167133586345,0.070896436
-0.6848984471595126,-0.927918322319337,1.1043472450378002,-0.6848984471595126,-0.927918322319337,1.1043472450378002,-0.6848984471595126,-0.927918322319337,1.1043472450378002,-0.6848984471595126,-0.927918322319337,1.1043472450378002,-0.6848984471595126,-0.927918322319337,1.1043472450378002,0.132396594
0.02856672290690883,-0.3992810663092797,0.5326383973453352,0.02856672290690883,-0.3992810663092797,0.5326383973453352,0.02856672290690883,-0.3992810663092797,0.5326383973453352,0.02856672290690883,-0.3992810663092797,0.5326383973453352,0.02856672290690883,-0.3992810663092797,0.5326383973453352,0.050375798
-0.7941287830167518,-0.9722626788053836,0.8028097972449953,-0.7941287830167518,-0.9722626788053836,0.8028097972449953,-0.7941287830167518,-0.9722626788053836,0.8028097972449953,-0.7941287830167518,-0.9722626788053836,0.8028097972449953,-0.7941287830167518,-0.9722626788053836,0.8028097972449953,0.180599019
-0.5779045013759434,-0.5443240505463791,0.34251609139440614,-0.5779045013759434,-0.5443240505463791,0.34251609139440614,-0.5779045013759434,-0.5443240505463791,0.34251609139440614,-0.5779045013759434,-0.5443240505463791,0.34251609139440614,-0.5779045013759434,-0.5443240505463791,0.34251609139440614,0.034484769
-0.9001729546073232,-0.8932146740332794,0.7467935005859605,-0.9001729546073232,-0.8932146740332794,0.7467935005859605,-0.9001729546073232,-0.8932146740332794,0.7467935005859605,-0.9001729546073232,-0.8932146740332794,0.7467935005859605,-0.9001729546073232,-0.8932146740332794,0.7467935005859605,0.00986691
-0.12498937288530432,-0.28776432832982163,0.4896683299691752,-0.12498937288530432,-0.28776432832982163,0.4896683299691752,-0.12498937288530432,-0.28776432832982163,0.4896683299691752,-0.12498937288530432,-0.28776432832982163,0.4896683299691752,-0.12498937288530432,-0.28776432832982163,0.4896683299691752,0.054054197
0.030562026135009066,-0.4049028352621664,0.5524288018113844,0.030562026135009066,-0.4049028352621664,0.5524288018113844,0.030562026135009066,-0.4049028352621664,0.5524288018113844,0.030562026135009066,-0.4049028352621664,0.5524288018113844,0.030562026135009066,-0.4049028352621664,0.5524288018113844,0.071653771
-0.04100799474734873,-0.7323291763238456,1.061018924080509,-0.04100799474734873,-0.7323291763238456,1.061018924080509,-0.04100799474734873,-0.7323291763238456,1.061018924080509,-0.04100799474734873,-0.7323291763238456,1.061018924080509,-0.04100799474734873,-0.7323291763238456,1.061018924080509,0.174590485
-0.5477187512986562,-0.45367417597666776,0.46632150384226617,-0.5477187512986562,-0.45367417597666776,0.46632150384226617,-0.5477187512986562,-0.45367417597666776,0.46632150384226617,-0.5477187512986562,-0.45367417597666776,0.46632150384226617,-0.5477187512986562,-0.45367417597666776,0.46632150384226617,0.022072464
0.5399919933694514,0.07229363359048782,-0.5564571820933015,0.5399919933694514,0.07229363359048782,-0.5564571820933015,0.5399919933694514,0.07229363359048782,-0.5564571820933015,0.5399919933694514,0.07229363359048782,-0.5564571820933015,0.5399919933694514,0.07229363359048782,-0.5564571820933015,0.053168616
0.15835793753305547,-0.34324668483324916,0.35041999688377096,0.15835793753305547,-0.34324668483324916,0.35041999688377096,0.15835793753305547,-0.34324668483324916,0.35041999688377096,0.15835793753305547,-0.34324668483324916,0.35041999688377096,0.15835793753305547,-0.34324668483324916,0.35041999688377096,0.001703879
-0.2434167647215293,-0.29368462824146485,0.6163553542360095,-0.2434167647215293,-0.29368462824146485,0.6163553542360095,-0.2434167647215293,-0.29368462824146485,0.6163553542360095,-0.2434167647215293,-0.29368462824146485,0.6163553542360095,-0.2434167647215293,-0.29368462824146485,0.6163553542360095,0.137120295
0.08262725128925223,0.541609784592977,-0.7393921528667944,0.08262725128925223,0.541609784592977,-0.7393921528667944,0.08262725128925223,0.541609784592977,-0.7393921528667944,0.08262725128925223,0.541609784592977,-0.7393921528667944,0.08262725128925223,0.541609784592977,-0.7393921528667944,0.108528459
0.36646500340633886,1.46395746354516,-1.6775875914554867,0.36646500340633886,1.46395746354516,-1.6775875914554867,0.36646500340633886,1.46395746354516,-1.6775875914554867,0.36646500340633886,1.46395746354516,-1.6775875914554867,0.36646500340633886,1.46395746354516,-1.6775875914554867,0.22961945
-0.47458023945533784,-0.5844131891108822,0.8017085265617616,-0.47458023945533784,-0.5844131891108822,0.8017085265617616,-0.47458023945533784,-0.5844131891108822,0.8017085265617616,-0.47458023945533784,-0.5844131891108822,0.8017085265617616,-0.47458023945533784,-0.5844131891108822,0.8017085265617616,0.123774827
0.37734995353077194,1.4188884784766684,-1.5765333006643487,0.37734995353077194,1.4188884784766684,-1.5765333006643487,0.37734995353077194,1.4188884784766684,-1.5765333006643487,0.37734995353077194,1.4188884784766684,-1.5765333006643487,0.37734995353077194,1.4188884784766684,-1.5765333006643487,0.022918685
-1.0384163221392102,-0.551491150183575,0.12498100030847531,-1.0384163221392102,-0.551491150183575,0.12498100030847531,-1.0384163221392102,-0.551491150183575,0.12498100030847531,-1.0384163221392102,-0.551491150183575,0.12498100030847531,-1.0384163221392102,-0.551491150183575,0.12498100030847531,0.063019274
0.6299087830120363,-1.1723413713980417,1.688641689935456,0.6299087830120363,-1.1723413713980417,1.688641689935456,0.6299087830120363,-1.1723413713980417,1.688641689935456,0.6299087830120363,-1.1723413713980417,1.688641689935456,0.6299087830120363,-1.1723413713980417,1.688641689935456,0.037463025
-1.0480050495789133,-0.5117172450256487,0.02550325238005105,-1.0480050495789133,-0.5117172450256487,0.02550325238005105,-1.0480050495789133,-0.5117172450256487,0.02550325238005105,-1.0480050495789133,-0.5117172450256487,0.02550325238005105,-1.0480050495789133,-0.5117172450256487,0.02550325238005105,0.008938437
-1.0477880189246933,-0.5132307372292185,0.029853544087428626,-1.0477880189246933,-0.5132307372292185,0.029853544087428626,-1.0477880189246933,-0.5132307372292185,0.029853544087428626,-1.0477880189246933,-0.5132307372292185,0.029853544087428626,-1.0477880189246933,-0.5132307372292185,0.029853544087428626,0.024736048
1.5601946943704972,1.4430666207407663,-0.5914906909330834,1.5601946943704972,1.4430666207407663,-0.5914906909330834,1.5601946943704972,1.4430666207407663,-0.5914906909330834,1.5601946943704972,1.4430666207407663,-0.5914906909330834,1.5601946943704972,1.4430666207407663,-0.5914906909330834,0.291819558
0.6604888052013511,-0.935185342015034,0.9553280745570472,0.6604888052013511,-0.935185342015034,0.9553280745570472,0.6604888052013511,-0.935185342015034,0.9553280745570472,0.6604888052013511,-0.935185342015034,0.9553280745570472,0.6604888052013511,-0.935185342015034,0.9553280745570472,0.317425998
0.3585081831330288,-0.39713795284658704,0.7579128445786903,0.3585081831330288,-0.39713795284658704,0.7579128445786903,0.3585081831330288,-0.39713795284658704,0.7579128445786903,0.3585081831330288,-0.39713795284658704,0.7579128445786903,0.3585081831330288,-0.39713795284658704,0.7579128445786903,0.064926374
-0.39755011877376006,-0.31614510950201036,0.4763201692376234,-0.39755011877376006,-0.31614510950201036,0.4763201692376234,-0.39755011877376006,-0.31614510950201036,0.4763201692376234,-0.39755011877376006,-0.31614510950201036,0.4763201692376234,-0.39755011877376006,-0.31614510950201036,0.4763201692376234,0.02260132
2.221205675758766,1.9836914817282967,-1.9302319703859379,2.221205675758766,1.9836914817282967,-1.9302319703859379,2.221205675758766,1.9836914817282967,-1.9302319703859379,2.221205675758766,1.9836914817282967,-1.9302319703859379,2.221205675758766,1.9836914817282967,-1.9302319703859379,0.373417639
-1.0407513767339327,-0.5478343647038447,0.10732895768786757,-1.0407513767339327,-0.5478343647038447,0.10732895768786757,-1.0407513767339327,-0.5478343647038447,0.10732895768786757,-1.0407513767339327,-0.5478343647038447,0.10732895768786757,-1.0407513767339327,-0.5478343647038447,0.10732895768786757,0.033951511
-0.859454821174013,-0.7544888708080262,0.3384297565274526,-0.859454821174013,-0.7544888708080262,0.3384297565274526,-0.859454821174013,-0.7544888708080262,0.3384297565274526,-0.859454821174013,-0.7544888708080262,0.3384297565274526,-0.859454821174013,-0.7544888708080262,0.3384297565274526,0.013776016
2.0897086444753072,1.667559872985625,-0.7788051047020361,2.0897086444753072,1.667559872985625,-0.7788051047020361,2.0897086444753072,1.667559872985625,-0.7788051047020361,2.0897086444753072,1.667559872985625,-0.7788051047020361,2.0897086444753072,1.667559872985625,-0.7788051047020361,0.10676401
-0.18256566610638592,-0.41345039546075396,1.0525446540671128,-0.18256566610638592,-0.41345039546075396,1.0525446540671128,-0.18256566610638592,-0.41345039546075396,1.0525446540671128,-0.18256566610638592,-0.41345039546075396,1.0525446540671128,-0.18256566610638592,-0.41345039546075396,1.0525446540671128,0.0
-1.0091507319984017,-0.641773397466368,0.2349527930192977,-1.0091507319984017,-0.641773397466368,0.2349527930192977,-1.0091507319984017,-0.641773397466368,0.2349527930192977,-1.0091507319984017,-0.641773397466368,0.2349527930192977,-1.0091507319984017,-0.641773397466368,0.2349527930192977,0.034508328
-0.8602355762778516,-0.749594278972542,0.3267700245324077,-0.8602355762778516,-0.749594278972542,0.3267700245324077,-0.8602355762778516,-0.749594278972542,0.3267700245324077,-0.8602355762778516,-0.749594278972542,0.3267700245324077,-0.8602355762778516,-0.749594278972542,0.3267700245324077,0.148523395
1.0257121399246363,1.0421940172378215,-0.6269541203484049,1.0257121399246363,1.0421940172378215,-0.6269541203484049,1.0257121399246363,1.0421940172378215,-0.6269541203484049,1.0257121399246363,1.0421940172378215,-0.6269541203484049,1.0257121399246363,1.0421940172378215,-0.6269541203484049,0.054335119
1.144029108777607,1.2514257410083813,-0.7494286862159135,1.144029108777607,1.2514257410083813,-0.7494286862159135,1.144029108777607,1.2514257410083813,-0.7494286862159135,1.144029108777607,1.2514257410083813,-0.7494286862159135,1.144029108777607,1.2514257410083813,-0.7494286862159135,0.086154408
-0.9617458602161386,-0.6725009589180366,0.32316612027605274,-0.9617458602161386,-0.6725009589180366,0.32316612027605274,-0.9617458602161386,-0.6725009589180366,0.32316612027605274,-0.9617458602161386,-0.6725009589180366,0.32316612027605274,-0.9617458602161386,-0.6725009589180366,0.32316612027605274,0.081334845
-0.8797527464857089,-0.8662306750721807,0.7722315921744125,-0.8797527464857089,-0.8662306750721807,0.7722315921744125,-0.8797527464857089,-0.8662306750721807,0.7722315921744125,-0.8797527464857089,-0.8662306750721807,0.7722315921744125,-0.8797527464857089,-0.8662306750721807,0.7722315921744125,0.087909864
-1.059027194185537,-0.47058297202905675,-0.07766260274942054,-1.059027194185537,-0.47058297202905675,-0.07766260274942054,-1.059027194185537,-0.47058297202905675,-0.07766260274942054,-1.059027194185537,-0.47058297202905675,-0.07766260274942054,-1.059027194185537,-0.47058297202905675,-0.07766260274942054,0.050390557
-0.9039088520496027,-0.8620497484383816,0.7043180306386905,-0.9039088520496027,-0.8620497484383816,0.7043180306386905,-0.9039088520496027,-0.8620497484383816,0.7043180306386905,-0.9039088520496027,-0.8620497484383816,0.7043180306386905,-0.9039088520496027,-0.8620497484383816,0.7043180306386905,0.041019987
0.03254033024881146,0.6349283082295801,-1.055661615313201,0.03254033024881146,0.6349283082295801,-1.055661615313201,0.03254033024881146,0.6349283082295801,-1.055661615313201,0.03254033024881146,0.6349283082295801,-1.055661615313201,0.03254033024881146,0.6349283082295801,-1.055661615313201,0.005991293
-0.40070937219931274,-0.325942973921479,0.44429694672536824,-0.40070937219931274,-0.325942973921479,0.44429694672536824,-0.40070937219931274,-0.325942973921479,0.44429694672536824,-0.40070937219931274,-0.325942973921479,0.44429694672536824,-0.40070937219931274,-0.325942973921479,0.44429694672536824,0.027493193
0.032702545638324025,0.6340248146914577,-1.0529867889914462,0.032702545638324025,0.6340248146914577,-1.0529867889914462,0.032702545638324025,0.6340248146914577,-1.0529867889914462,0.032702545638324025,0.6340248146914577,-1.0529867889914462,0.032702545638324025,0.6340248146914577,-1.0529867889914462,0.074038129
2.0014805325167444,1.4075324769065871,-1.9769299843138834,2.0014805325167444,1.4075324769065871,-1.9769299843138834,2.0014805325167444,1.4075324769065871,-1.9769299843138834,2.0014805325167444,1.4075324769065871,-1.9769299843138834,2.0014805325167444,1.4075324769065871,-1.9769299843138834,0.425881067
1.5747501139641875,1.3932474497122893,-0.6350361633240653,1.5747501139641875,1.3932474497122893,-0.6350361633240653,1.5747501139641875,1.3932474497122893,-0.6350361633240653,1.5747501139641875,1.3932474497122893,-0.6350361633240653,1.5747501139641875,1.3932474497122893,-0.6350361633240653,0.210835222
0.21936343391418855,-0.9085978950390465,0.8445656789311733,0.21936343391418855,-0.9085978950390465,0.8445656789311733,0.21936343391418855,-0.9085978950390465,0.8445656789311733,0.21936343391418855,-0.9085978950390465,0.8445656789311733,0.21936343391418855,-0.9085978950390465,0.8445656789311733,0.000909646
-1.0591480765094987,-0.4697879439849766,-0.07996680617393699,-1.0591480765094987,-0.4697879439849766,-0.07996680617393699,-1.0591480765094987,-0.4697879439849766,-0.07996680617393699,-1.0591480765094987,-0.4697879439849766,-0.07996680617393699,-1.0591480765094987,-0.4697879439849766,-0.07996680617393699,0.084461898
1.0190353512354837,1.1955181202470462,-0.14958238093837897,1.0190353512354837,1.1955181202470462,-0.14958238093837897,1.0190353512354837,1.1955181202470462,-0.14958238093837897,1.0190353512354837,1.1955181202470462,-0.14958238093837897,1.0190353512354837,1.1955181202470462,-0.14958238093837897,0.077406717
1.699279662818659,0.296410359472459,0.1757114935053679,1.699279662818659,0.296410359472459,0.1757114935053679,1.699279662818659,0.296410359472459,0.1757114935053679,1.699279662818659,0.296410359472459,0.1757114935053679,1.699279662818659,0.296410359472459,0.1757114935053679,0.061921759
0.0440500715691804,-0.8092948941378288,1.2110732927985217,0.0440500715691804,-0.8092948941378288,1.2110732927985217,0.0440500715691804,-0.8092948941378288,1.2110732927985217,0.0440500715691804,-0.8092948941378288,1.2110732927985217,0.0440500715691804,-0.8092948941378288,1.2110732927985217,0.129344083
-0.45004412293068913,-0.7649434900738363,0.8355069556702099,-0.45004412293068913,-0.7649434900738363,0.8355069556702099,-0.45004412293068913,-0.7649434900738363,0.8355069556702099,-0.45004412293068913,-0.7649434900738363,0.8355069556702099,-0.45004412293068913,-0.7649434900738363,0.8355069556702099,0.057916441
0.36080987154402316,-0.007242778541796585,-0.13229830821952637,0.36080987154402316,-0.007242778541796585,-0.13229830821952637,0.36080987154402316,-0.007242778541796585,-0.13229830821952637,0.36080987154402316,-0.007242778541796585,-0.13229830821952637,0.36080987154402316,-0.007242778541796585,-0.13229830821952637,0.419735718
-1.0556450881615076,-0.4871917235747788,-0.04133854727860726,-1.0556450881615076,-0.4871917235747788,-0.04133854727860726,-1.0556450881615076,-0.4871917235747788,-0.04133854727860726,-1.0556450881615076,-0.4871917235747788,-0.04133854727860726,-1.0556450881615076,-0.4871917235747788,-0.04133854727860726,0.028706307
0.786284586364419,-0.14761652216909615,0.5708675678802313,0.786284586364419,-0.14761652216909615,0.5708675678802313,0.786284586364419,-0.14761652216909615,0.5708675678802313,0.786284586364419,-0.14761652216909615,0.5708675678802313,0.786284586364419,-0.14761652216909615,0.5708675678802313,0.045432858
