d100,g100,d200,g200,d300,g300,d400,g400,d500,g500,Dipole
46.27841354263861,0.3165012411181976,29.902912238046422,0.0961027998966464,22.54933193269587,0.0448375111736152,18.729553070358087,0.0264439919166718,17.21958326935843,0.0212126051991447,0.6546043738057977
80.0405679597958,0.3884616123815479,50.03750556170497,0.1290533948769125,38.16603166406262,0.0713696544162332,32.273189069307335,0.0448142190799278,28.7510602967116,0.0306243135043123,0.2462886210059593
71.98360584226624,0.3523273773504659,55.68002617688625,0.1243505714639861,44.18708631038764,0.0722491730890639,36.42736952350237,0.0469261661045156,31.41139433472001,0.0319446975162074,0.0804161653935737
82.08489740832127,0.3849396912382762,60.9745716097226,0.1316107594810121,49.61428879194902,0.0725965873216731,41.14704228178088,0.0478149875827834,34.64077656032574,0.0332569255895243,0.0184375332334325
81.21522713021342,0.4003437779805345,59.09374051020054,0.116885466907662,48.94577026217812,0.0726298046588516,40.98147680683081,0.0488006788356082,34.54094168203617,0.0340595842816575,0.0
73.79862737852451,0.4062036165009687,52.78621834743513,0.1024560693168494,45.65852604571621,0.072110666917193,38.92047440041264,0.049636102546063,33.11544069803612,0.0346698650847818,0.1351063766302338
63.380350439258414,0.364302076976587,44.44434277382367,0.0943147036764279,40.10273465420849,0.0707335322413722,35.06919672291186,0.0495489141450727,30.48387817863396,0.0345899308487617,0.1880034658214589
37.97584040728896,0.3269243325588111,20.66978706987903,0.0683419800983605,18.55454737787685,0.0457584141503829,18.8920701829835,0.0351358310738104,19.56193640310508,0.0277369833411083,0.387975557078747
62.18683208926049,0.398395811803169,31.81566473367772,0.115184402773356,20.9897057269364,0.0502217318169401,17.22868810517624,0.0291864923972494,16.4525228175375,0.0233959362020885,0.8907852905129832
37.607572169899775,0.33400857780901,18.56282227766752,0.0541807628742559,16.046195842190794,0.0412420940429352,13.895866020184291,0.0283794031283157,12.235043726189913,0.0201740932071074,0.0037439904006402
45.08830735558296,0.3209982375226298,21.97783335162383,0.0713414052012044,16.793670607655496,0.0375592681723179,15.097450535471694,0.0265862504536964,14.104849825846124,0.0212668323536727,0.0342602934842889
70.03679458909077,0.3526309566159953,39.05419137565212,0.1105505362142752,27.245784833168734,0.0389842030610075,23.69220338124444,0.0215711617689429,22.344106291916518,0.0200464109586029,0.7101321883184188
79.65547865223735,0.3954920212240055,47.067480650019895,0.127022884972707,36.95895713404903,0.0591581260016558,32.453909170328586,0.0365679111954186,29.756370302413902,0.025492668422543,0.6672660127441346
88.31087300833816,0.3463096729236481,59.06562135666254,0.113224752758341,44.7201550487632,0.0643623872600786,36.99990756854113,0.04093336006058,32.56367833659626,0.0274573049430049,0.0474633852364631
96.54740191054395,0.310263549043171,71.04756583648056,0.1148618655779463,55.42005249096072,0.0651895251157972,44.83164376167548,0.0434598374331077,37.594137263140986,0.0293566974169016,0.3252209535203159
105.7283397484229,0.3124218341602258,75.0201403951415,0.1030913734467884,58.20187668671744,0.0631231427746016,46.963848879574805,0.0433011075553384,38.94367113968604,0.0299047220805709,0.140499882034844
55.2369477961578,0.2698993233949438,48.06777848332758,0.0761145648561816,41.54549443196597,0.0647350030564916,35.57776005220868,0.0464007435113208,31.246269187120024,0.0316770116283379,0.274982981769482
54.72100447069244,0.3950673453440537,27.753902408329346,0.0786587331749794,20.712300113811605,0.0417251800900552,18.89727475682815,0.0307250382254104,18.865090439480245,0.0244089329324768,0.7079793756223073
55.1389370366407,0.389174277693414,28.025477931027183,0.0856601873459969,20.894189459853692,0.0431686226241726,19.561189656593008,0.0315138372717362,19.576872628304624,0.0254821776658699,0.3002293202793944
72.60564850477103,0.3939002906109775,40.3319041127446,0.1106374582758111,27.012926073398997,0.0490920082899231,22.36010584733315,0.0293770554221651,21.1611331819618,0.0247067173623651,0.1382921638773417
63.35903820021524,0.3765255062278786,38.45674089836886,0.1062910629784533,26.675927296521103,0.0511285283785684,21.924442013330932,0.0307491361421631,20.74171093810161,0.0247402769756811,0.9852725365114452
38.79722033020455,0.3165005974733211,26.03731538719669,0.0781880959590213,22.222360703333525,0.047720341524248,19.350822447986403,0.0297599597966145,17.706507244751535,0.0219289815661658,0.2109744631953776
45.91114286168761,0.3086562781555991,28.96028023291931,0.0604247446035244,24.978997356060543,0.0331954638376612,22.014090023651946,0.0254279063940448,19.96744669719918,0.0223471857969562,0.4521303440239168
63.794352931091,0.3739946507345016,40.444531458836174,0.0915619775514421,30.612204326745918,0.0305310270903045,26.50712723368037,0.0187986356141997,24.442478354670698,0.0193889927326396,0.1202984130421345
71.81998723112085,0.4093025830993489,38.59102070294619,0.1045515601775679,29.470420077172708,0.028849422338278,27.03940210660857,0.0166092933395711,25.806599037561075,0.0179818036131717,0.3043486494645935
63.763941140371614,0.3842861972684651,45.56923650837979,0.0961979118441405,38.40068259206698,0.0476442958748749,34.456377840268964,0.0297827945385716,32.14354765045161,0.0209644794319407,0.0946363015489856
80.81515624085014,0.3962434835886156,61.278974766710746,0.1186867584152284,53.477701269842754,0.0606593106095421,45.62837939630218,0.0388675173697121,39.43198444221329,0.025078254655723,0.0042347387809466
89.53377000416491,0.3506406935322094,69.31209814355897,0.1113296052361204,57.53017927999269,0.0595641000792219,48.1933772487171,0.0387740058363881,40.92832414057334,0.0256152518263333,0.006700773097177
74.31456600008528,0.3416988943437275,71.24426343222132,0.0693477537515927,59.66083527514283,0.0532478600123806,48.208515160759184,0.0407782967177096,40.20190717459215,0.0278927337171916,0.019262767414109
53.69557898610456,0.2813835086218567,38.48341317702772,0.093012222307753,34.20737478177294,0.0615441259548889,31.732407514201068,0.0401190179791774,30.009711672990285,0.0270601751013855,0.2731600548678306
79.46731672921177,0.3538323125468392,62.9331721848616,0.1221560482847778,54.13000873860295,0.0600592310386647,47.11751650304128,0.0353176635728055,41.36631453839122,0.0218799962810771,0.099622690844341
107.20839714349628,0.3198425666508544,70.25679702607206,0.1048229860660972,56.35388154601739,0.0559801260960975,47.08785864009495,0.0366147631179121,40.73522537746302,0.023261922217151,0.0064039611177958
89.48312222271339,0.3625272492036694,66.4104469498838,0.0997114160432502,53.121597325373855,0.0579799674032226,44.34913581798719,0.038221427700096,38.70955355645625,0.0241292959504785,0.0221554123368888
64.90346416102432,0.3501932175281607,51.62742064188341,0.1092245772942885,44.421669817835,0.0625850510507533,39.1010581319364,0.0384146051431427,35.54326385681519,0.0239465095641758,0.1383351285988946
