d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
13284.352640016868,281.3124291130431,11388.435130521575,131.5648558095061,11965.160953052797,107.70404412692778,13326.52924608167,95.87663659771246,14887.589185275465,91.40510103473567,0.1339466542811992
9533.493087106199,137.11096999398285,12110.429945393218,126.95366332137573,14342.023785353502,124.4592790751735,16477.544973368014,118.20420891195084,18830.633694047094,111.06393475162896,0.2583252372657979
9355.589012884431,141.42640020484674,10193.051250036293,124.88951585002516,12249.280297879739,120.11921026096286,14985.632059981213,116.398060139266,17882.554981371635,110.01163510387973,0.1228137611953966
8317.54843491625,101.79407024226424,9765.64831430947,147.1247800660827,11557.97056633465,110.10602773751397,13211.307544965814,91.7981401768216,15248.193959649141,88.02394077831651,0.2624151166707408
16857.038760191554,135.24397910454368,13971.41053070845,88.44772922380253,14492.138003347365,93.28516173348297,15576.944444861,88.72150646856804,16928.14941249965,88.55150741930083,0.2377616176574749
11666.838818126249,232.69894411785552,13477.558431959496,132.2422300719573,16147.976998271219,122.01401171308736,18946.63191258762,110.90689724105205,21588.518881278775,103.8028430034254,0.2368055762657948
16550.78291681153,256.80036399670115,15590.662575872484,74.09874894977192,15036.354597540068,69.87549376552751,15648.742422848638,74.36350552810933,17109.727585488643,81.49130121112609,0.010015254857847
17045.63443428493,282.8112251222916,14777.460389235024,103.97656270523659,14630.966673228977,73.1369115095027,15297.12071562991,74.4803822423104,16699.91746093565,81.42696532538304,0.3260073108765409
8481.353645716485,97.96696543678608,11001.344653307377,143.86865933811208,12560.912350093773,112.87904330921194,13381.83973747362,94.66658291242216,14315.540361926269,87.62315057006093,0.0007335171360872
13656.957646908895,255.8310425341549,15199.95663919789,57.422879116247636,16537.167744103383,70.12442301868006,17541.00107226201,76.96154841737084,18781.046010506605,83.44655228160389,0.0126022243275094
14086.031393606918,176.7500925745953,14334.330661298209,96.79621970967165,17175.7890590156,103.30874292856687,20736.66705125769,96.23184737741127,23680.365053746857,92.41617679461528,0.5958290433841589
11894.579355318054,120.85926239530359,14782.736904480711,77.2888171486541,18512.72970592887,99.73136579362253,21204.852567021986,101.79743576263004,23609.77522815727,97.2258564231608,0.5907857953586539
15892.126162920375,308.61654541390516,15319.845408201858,70.43475472970385,15802.653695593252,40.187009381215155,16887.78308118913,60.07178187023646,18602.83628179537,76.32400456726965,0.276207670896737
8221.254737585386,93.53832105382821,7751.219433130434,93.14158845699829,9157.518660891077,84.02530942967664,11368.710933314827,84.24861077869356,13757.927165603802,87.68578851409498,0.0047761167470605
8304.814513698018,98.51422201731265,10411.270096383574,70.96131911998972,16133.836892240903,61.74924951333753,21215.92056605548,72.40748164533969,24676.38271226295,77.34263170656601,0.0539068915850498
12007.890498936304,213.54246916513765,16539.34886082668,58.886965990905445,20467.236956808785,81.91069216777531,23568.39017702158,78.77971832132354,26173.00015821267,78.68660072337325,0.322629856264379
11475.199263765231,115.91310361666865,16804.209929362365,62.38327067058608,21511.811169520468,72.37158591471997,24080.896201399337,79.93589310374517,26238.066013354663,81.64348459371898,0.5678312621562248
8588.155771640171,112.14681486468932,8810.191135561663,78.50627512489561,13573.827595349301,88.58861153939137,18809.350496386847,90.60810214667525,23066.82157082597,87.1305221893116,0.4018001225880739
9281.162846475958,142.6585149133167,14084.39971983196,70.15103775938148,16788.17892740559,10.759109274838345,18752.156478312496,46.196530832515386,21121.39277371235,68.8869361653175,0.190205560139978
8994.884050886261,88.40595529073056,10903.111852236276,23.27421419878917,12996.636270296745,50.19889915797919,15413.502489320861,67.34843863879546,17922.653814475914,81.17426599757461,0.0484391158428747
11420.505291336029,130.361303165372,14373.356872834176,77.96700713757332,16374.350772605398,84.64721808531179,17331.997866248556,81.29055015178615,18382.15087557142,83.84783855701541,0.199305300962822
12927.681041328473,248.3901237983856,13185.117167498218,101.94748015612977,16255.749568136034,56.624914831545844,19634.09323700306,54.948848370156476,23202.60794260275,65.85448261597627,0.2806749052513593
10490.481792837349,182.16998559028565,10876.83792269131,126.54516888914857,13722.59749565827,113.51542171391962,15565.544936552335,96.11377224611373,17070.33559911672,90.03271404236628,0.0862258875677027
13065.061135243337,216.1347636772564,15186.666068685996,40.90869181186191,18844.873421388584,16.20208762658008,21701.05769647376,33.96457760130668,23984.851999630722,60.70568609178579,0.549031981825222
15008.840845704237,265.41030507555257,19651.863760329168,49.88603827021168,23984.568158922597,19.565196791265247,27017.91368038415,30.627582560006,29538.620464006624,43.51139890428767,0.1742446321342456
9373.060366469066,73.61027185822326,11407.362989804798,40.8072039951768,16776.589502445626,61.28307502320623,22268.322149276988,64.17678072162052,26580.558895370636,61.57629212833395,0.4814796842482935
15329.821640025697,137.93712872477053,14856.15091735608,51.420784757188855,17243.41971520504,31.147263890981478,20833.442311788956,41.83980313976455,24720.549267851176,56.15939500008079,0.278328226848572
