d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
13399.062627216106,155.19028479181418,19522.393378011842,80.10925912512322,27626.763835838232,39.60787041015682,36779.89855742615,35.910418921516026,45992.83685926187,53.55839367735137,0.0295914032758148
17845.343380550625,222.42623548612397,23251.2592818862,33.13533675902419,30553.30654229765,16.922457730674463,39373.12794747176,38.45529229140996,47955.47715856121,57.837172423484155,0.0665585908579609
16996.5285515103,243.08177763541323,22403.84842346177,60.245569966512875,30370.423503436385,21.693038405640024,40364.44610019781,44.03896679123461,49335.120703900655,62.72335333098041,0.0304106407361045
10557.66591856424,88.94720918306146,20384.499164683257,56.701757738824206,30824.428258057847,53.14681304447794,41320.81737588391,58.62990477033398,50318.11293946216,68.21327700624146,0.0818737297021772
14160.299280559511,165.33387795913998,15747.976948837868,96.50565919956874,19844.67155732721,147.39957685661122,24926.208455359792,170.22869448949675,29516.860894314126,172.607161404901,0.1138379449618815
21948.6379859866,179.60044613450586,26124.532752078485,105.08721535697828,32733.51106167362,143.85495916418623,38815.44086179505,172.144198675158,43816.424781334186,183.39317557026524,0.0450212746926589
19874.815934720293,276.7988918133457,26791.656715539375,53.010315132336856,35508.843721649275,84.4910471247518,42704.90543375879,139.06245705632372,48143.565542397744,162.49951118033422,0.0175320610076549
13439.929412383171,94.30957136830004,24151.908681507517,44.38323271089143,37586.01170792789,17.879281318557908,48073.49971682829,79.59952103007953,55004.80017149188,113.45381433841256,0.0238592304574388
17788.618320984646,207.13316438030384,30903.162737485854,134.65368638412,42691.572784093725,66.44889273766253,52978.49796534447,35.97498290748032,60952.18121558476,50.60789193281411,0.0235131666073131
17214.553264151436,145.03144684389008,34520.50208958896,48.67445340441786,44048.215914394816,25.98293710917747,51974.54633975379,58.73732029630604,59313.24024679262,74.66884660929259,0.0055819861033786
27068.79355011,161.739151168792,32093.26837044834,155.76493943742858,38390.45852839545,128.23527290885457,46046.17955669527,106.00118946107455,54057.755574763396,94.65167194048553,0.0254751189732994
22739.543095838828,334.8401934534101,28066.639129497093,186.5237392551894,35097.5155663651,132.7364239496534,43488.67138974444,103.58436893819434,52090.59363849719,90.26357812296119,0.1134545348660576
13283.416418360626,109.02976298764911,20800.889140390653,85.21617136938475,29691.59034631194,73.96037971497586,39214.157020887156,66.47561996851839,48790.4414618358,66.25328800398955,0.0867838579501933
12637.004771859667,88.37232189178145,21714.21975563079,22.566874428233994,29336.30673641192,33.24577301862255,37851.863895730625,28.501991406596,47083.06125382541,36.27498480995294,0.0058235502685805
13491.757135025613,169.85870788514396,22364.679569141113,37.73913042303864,30609.362327766165,16.609757455756682,39338.86103384175,37.19320813608223,48278.295142783056,47.621378500410316,0.0129380689020297
15945.989407269604,318.6112678992462,22165.384569308688,90.54423258477463,30808.15995538471,8.163047161107347,40725.333568374044,39.838748941677856,49890.61349230366,54.589474003939095,0.0020876711983178
15996.000624518307,254.845227910516,25744.45901558824,143.15546300095167,34770.8069883027,90.31560552583527,43980.43858591848,63.540087843128234,52261.652020909256,63.89683117180699,0.0170156389840845
15171.623420494305,158.20380612911134,14644.161080370246,115.03439713252907,19552.666885985742,160.06054574914313,25245.957142471823,178.52591674064058,30232.327601350913,178.42143600697446,0.5328650812380711
13007.142157587876,296.6733964014028,20826.733611729123,210.00500726906822,27734.593354213095,200.4893158904184,33711.61116511784,202.32583471503244,38894.384797504135,201.79668984609924,0.3678669472116841
20178.26653701935,385.5255757810783,30143.045423277978,122.5673973854112,41994.83524057605,61.75991311854163,53278.979437747446,27.445368713900002,61852.57166204548,30.434720853293186,0.0009604880198377
18306.67428400155,246.9808691251019,31244.576644623634,192.53952287432162,40663.99774081495,118.75944545045905,48928.92894373796,95.25353869194898,57081.035129384145,84.34008603874065,0.0011391656681486
18152.056862399528,422.0917472433963,25115.917604140734,235.02323138276847,34186.5710782525,145.61011634908647,43729.56106183811,104.6953577658483,53034.54856352927,84.36970134112264,0.1653280139796827
11508.593894230515,193.13265332853695,18503.459038261917,89.81083464676591,27808.474122768115,50.104423980145135,37992.15147551486,38.9092083405331,48431.235562116075,42.74933187953361,0.0382717882112221
