dx,dy,fx,fy,d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
7875.0,275.0,4193.0,236.0,11943.358405375566,275.6226983789934,14998.777121994019,236.66166401087642,18033.792094285567,201.64726941459975,21596.65261666436,196.51771385815383,25408.436394879456,194.25303185112253,0.1426641202718102,75.0,0.6186440677966102,4193,236,0.213827006976205,0.0151515151515151,0.4278721520854848,49.98411414068667,88.49747468305833
275.0,475.0,237.0,387.0,8678.25339691442,120.17595050083891,9381.15115530313,149.22202381224335,11950.666659946632,148.15781897165084,14861.231712367196,147.22452426354334,18232.68882680274,151.77200393627868,0.8907303062246755,110.0,0.5294117647058824,237,387,0.0659172538262485,0.016557154854957,0.4688454835570243,59.5540147317339,117.698484809835
675.0,475.0,511.0,282.0,12478.184310770072,199.8248877893268,15760.41123844412,182.67752311333052,18007.30080638079,161.63671086196476,20687.62327252307,160.93182213973114,24030.00854605232,166.9973020499695,0.4149267012889281,64.0,1.1962616822429906,511,282,-0.3577964621802542,0.0156937407897426,0.0996368151482228,76.35200967528917,75.42640687119285
1475.0,475.0,863.0,297.0,13237.0990709638,151.98247864381472,19254.07564230165,110.75173349039406,23961.11921805021,135.65945510136385,28483.0680627182,160.75880147389702,33080.87650333678,177.43490149049697,0.1481499486508871,16.0,1.05,863,297,-0.2028658842651242,0.3873289169326031,0.3072938077327464,63.63961030678928,21.213203435596427
1875.0,475.0,1094.0,332.0,17086.311642144545,320.023010893103,19420.590318575047,25.38630171949989,24489.492345625007,117.5453281663189,30344.55369028724,160.28854793451032,35934.745825426995,179.85808675562018,0.1741657316276305,43.0,0.7938931297709924,1094,332,-0.5197578359811078,0.0188269847948584,0.0338692920397764,96.78038926518778,46.97056274847714
2875.0,475.0,1608.0,317.0,17270.39357806391,217.93443653688522,21868.249597693786,140.2275968428744,27829.33755619043,154.61271042884275,34276.46170178832,174.39363071860987,40774.31801621657,187.19390619456473,0.0084510630377227,6.0,1.0,1608,317,-0.5385636878617462,0.0303030303030303,0.0360583172557229,91.47636753563611,9.0
3275.0,475.0,1801.0,322.0,18353.575038579766,116.88821327082674,23497.963232544767,88.03476031567436,29547.184502018612,160.03694996070925,36108.38500052391,183.15200860365138,42506.81372021127,192.05782093021546,0.0496952039548063,19.0,0.9814814814814816,1801,322,-0.5328555799439908,0.3772201493049549,0.0419629426577869,90.157506522193,25.041630560342615
3475.0,475.0,1920.0,309.0,18654.401099829807,125.56008805735016,23459.68461364012,66.37452515110957,30235.40007151612,161.4916569309,37006.36471405683,187.6237798273859,43328.61927509459,194.74370029330245,0.1062088297153451,11.0,1.0813953488372092,1920,309,-0.6062295717957423,0.2211765602377505,0.0353674026304841,62.03576858385139,11.65685424949238
3675.0,475.0,2020.0,316.0,18020.096676631994,127.82076145529486,23684.69089706965,64.65452949441338,30944.94980313351,165.91672479980173,37858.67606137342,192.15367825812152,44084.62462977232,197.45234585174305,0.0234974252129972,24.0,0.9886363636363636,2020,316,-0.5438995598239296,0.2261468900203402,0.049976637333541,78.13689187164093,29.213203435596427
4475.0,475.0,2415.0,348.0,18271.550224747967,303.3361039342826,27459.322976189676,194.04226320783926,33843.554565156206,201.68266476533236,39842.03845500963,207.05596047037523,45865.89510042416,207.09594594207937,0.2395930257589667,57.0,1.4337349397590362,2415,348,-0.5702920684508851,0.0534736874292878,0.0131885825903168,74.5826277685058,63.87005768508881
4675.0,475.0,2538.0,325.0,23404.530057849493,240.8089831629194,28264.611828667024,203.24057391594897,33729.86876189207,206.41667159921965,39745.120283490935,209.29337089467106,45925.39038199929,209.00587235322072,0.1009913784477802,11.0,0.944954128440367,2538,325,-0.6453223643960793,0.4526276831976316,0.0248165338781136,105.60232195506846,13.31370849898476
4875.0,475.0,2646.0,336.0,23132.06001025966,201.88832082564846,27679.054475109897,207.7782472026567,33035.77372881421,208.6818449410243,39412.668280603204,210.64516664785197,45849.622409314376,210.63130668899697,0.116772166934887,13.0,0.96875,2646,336,-0.6846727056391728,0.0303030303030302,0.0272274862994067,105.09006982129831,13.242640687119286
6075.0,475.0,3256.0,360.0,23200.90733480143,212.31426987970082,24643.022934820303,178.0532182264136,29893.134228062376,188.24168236897438,37130.44779439128,206.1176065124828,44321.88467000717,214.86673293394057,0.0710385363750999,17.0,1.0227272727272727,3256,360,-0.6730113692535838,0.0302979046213146,0.0292238932890352,73.56577902571227,21.79898987322333
6275.0,475.0,3383.0,362.0,20643.579188013082,327.92457311467007,24965.69652449403,175.73038072654924,30137.7489753897,186.21210291840885,37069.94403082695,205.31410767645536,43937.21226914284,214.53766769315808,0.326414674011087,64.0,1.3958333333333333,3383,362,-0.6010820884306711,0.0230783444198078,0.0287293749616635,82.32300151257344,68.38477631085024
6675.0,475.0,3552.0,328.0,13047.114246969408,190.2545708745176,23011.493014287484,173.02110982564733,30334.963192914878,179.92599862286403,36736.61817814896,202.59951881415458,42615.89938842612,212.46464322625133,0.2864987253895062,43.0,0.8305084745762712,3552,328,-0.37030352454736,0.0151515151515151,0.1107617800859854,77.96003404287853,54.42640687119285
7275.0,475.0,3841.0,385.0,20382.137265368307,274.7224801163806,25259.762238531704,98.84633325183826,29338.313409083632,168.56027266833985,33734.611873338814,199.85319324545281,37954.010120841245,208.8825533440661,0.0,40.0,1.118811881188119,3841,385,-0.569054675670439,0.0189577335382558,0.0447578973668818,0.0,46.45584412271571
7675.0,475.0,4118.0,365.0,18438.41203892405,279.2179357936163,22297.299192770974,172.65234899603038,25083.179439180316,191.56520465846754,28708.206812114855,204.89390450268408,32484.195447054364,206.66052309010547,0.0641172219092033,80.0,1.810126582278481,4118,365,-0.2553108249216846,0.0345841610824487,0.0524247616907316,63.04553404245082,86.45584412271572
875.0,675.0,583.0,385.0,18331.78396625317,192.88556443933032,21343.32205724431,123.98217374141477,23374.14669424786,138.16538557809938,26394.970952788288,160.5304104698384,30085.7897958123,175.05748768216256,0.0067367581804807,34.0,0.8141592920353983,583,385,-0.4886678426259683,0.0151515151515151,0.032414295574814,99.85458429538556,37.55634918610404
1275.0,675.0,767.0,414.0,17352.92729056536,138.53306629531454,21998.79745071925,79.54571577965865,26408.75481101825,110.36944507693342,30711.10750429061,151.59490947972802,35115.47948440111,174.3118153867705,0.052552225041205,31.0,0.9629629629629628,767,414,-0.5367632822732191,0.0164421751034193,0.0325650278054476,102.96330741007604,36.62741699796952
2875.0,675.0,1585.0,424.0,17545.734425981063,118.92502358203804,23984.648789553386,87.20894817312961,31103.10528118245,122.01725563418277,38248.58013743886,151.61718907097386,45175.04717872001,171.4362876635377,0.1714362799847539,7.0,1.1325301204819278,1585,424,-0.5659953685377246,0.1425589554558777,0.0325221373427083,65.31010916602902,6.414213562373095
4075.0,675.0,2224.0,411.0,15925.88334941074,60.65723135519919,26768.915502867658,85.69068482759025,36575.04272397396,140.58275526669564,43846.129022159694,169.09673649506212,50051.85320250762,180.76885260948197,0.0506158649611245,25.0,0.8557692307692307,2224,411,-0.6666488540057613,0.0303030303030302,0.0280424163987809,85.49041152923033,30.213203435596427
4675.0,675.0,2510.0,447.0,21887.789574652837,266.93855739520933,31887.702881465986,91.30561918562535,38196.98191427067,151.19998616460714,44578.77447203609,176.29383347264383,50885.968683155144,186.74274416581284,0.1016421791708522,13.0,0.9145299145299144,2510,447,-0.6744468512607628,0.1176169983862291,0.0232937341234235,118.15062851645376,14.071067811865476
5075.0,675.0,2737.0,475.0,19529.29805274519,185.4299695649607,28569.452259204783,141.4403641286907,36350.69745694842,157.44835617059738,43793.83616244398,179.81385160667222,50717.64740833737,190.7379725109914,0.2844753598041797,5.0,1.0206185567010309,2737,475,-0.7072642365033652,0.0303030303030303,0.025843688841509,93.33809511662427,9.0
5275.0,675.0,2846.0,467.0,15946.052307587852,193.63523992211555,25528.712635779644,130.14228364525152,35137.71283674962,154.77256058985148,43246.279197601434,180.48922047004953,50514.106411201414,192.58754812182818,0.0038735542246625,12.0,1.076086956521739,2846,467,-0.6546349406364298,0.0313107551131503,0.0140334723658375,81.3771149813887,13.899494936611664
5675.0,675.0,3019.0,459.0,11961.583091649061,84.75935437121758,23882.567843166828,92.03334544212078,33815.13545087849,146.3923874020244,42354.085009394985,180.7226343831986,50037.35385504448,195.9337352023034,0.0175743097139287,16.0,0.9473684210526316,3019,459,-0.5616759674320738,0.0713580947746871,0.034424936099181,82.45452199044372,20.38477631085024
6075.0,675.0,3251.0,473.0,21762.928391604393,227.82679409681077,27459.089391177564,74.38588815817498,34014.51336382642,141.27944881803074,41986.17182597402,181.2668116496364,49491.40169388012,198.53634428713886,0.1251631545981792,11.0,0.9903846153846154,3251,473,-0.6634667339072801,0.2604857386410784,0.029098075731976,91.92388155425118,14.142135623730953
6875.0,675.0,3679.0,458.0,17486.24768433504,137.01009432560656,25632.446789466398,49.93408115129577,34140.18235028372,131.4608615396267,40934.10911738034,181.23759984335746,46460.7667216155,200.42422868369343,0.0841902082468968,13.0,0.9381443298969072,3679,458,-0.4619355339671803,0.4415001074575544,0.0356767092376273,102.84164769357275,13.65685424949238
7475.0,675.0,4028.0,471.0,16632.14902110342,303.8911862617352,25691.71556531461,57.03302153160495,31190.573218316666,153.49407700923012,35751.25072508937,195.4198344379614,39758.322647484565,206.97708722463315,0.1502420996730217,47.0,1.3894736842105264,4028,471,-0.4481343539643028,0.2296945055664322,0.1855264620750295,86.07972728130075,50.97056274847714
875.0,875.0,565.0,505.0,19618.946151118023,154.90854830832188,22364.66220820044,91.78056693356761,25461.79807762339,122.70999133531384,29242.673870178587,159.13102488142943,33335.23318412427,177.96151176178194,0.0157923441703391,26.0,0.9111111111111112,565,505,-0.4777092625190336,0.097250355908074,0.0342526002120282,80.582432708207,30.79898987322333
1275.0,875.0,760.0,533.0,15629.344663582302,280.5059815668651,22604.35448327129,62.6421488316069,28648.985094236094,80.56797654227286,33940.87643238149,141.8796087628972,38799.936870811885,170.99293796805222,0.0516922931235071,18.0,0.87,760,533,-0.5135903542721048,0.2743480752530526,0.0935260378181652,96.87983123641656,19.48528137423857
2675.0,875.0,1480.0,509.0,13461.769978961385,199.05336249573682,22695.72780839917,122.14029550300877,32164.8706086626,95.91599843930457,40598.429832036985,125.65446115078844,48206.539108782534,152.9091189099424,0.1616965836594065,9.0,1.0105263157894735,1480,509,-0.596720821119382,0.251601883319173,0.0578631322033424,83.43860018001261,11.31370849898476
4075.0,875.0,2224.0,528.0,13958.99519124296,163.00858650161305,27022.5239684635,113.60301932816485,39331.05592990976,102.77503189680705,47554.58441140945,132.3741817641726,54206.824160667034,154.13742841277005,0.0668237707679596,17.0,0.8807339449541285,2224,528,-0.6284776634311775,0.1770443376315262,0.0307608146495046,98.54370727206285,19.72792206135786
6275.0,875.0,3347.0,572.0,17100.536364933614,227.142456034105,27943.401641805787,38.858747548625125,37076.464992487534,94.52787962765986,46107.575891420114,153.50978536387674,53816.6758287338,179.0519710418243,0.125137343988279,9.0,0.9895833333333334,3347,572,-0.6297805590321235,0.0426607262623359,0.0291764586740058,86.2670273047588,10.899494936611667
6875.0,875.0,3683.0,561.0,18068.097514408044,130.0420595705722,25882.65573284342,24.169124983978392,36947.48145551567,96.32362850520846,45102.035799608086,158.78549295408936,51049.38349314627,185.54706136003574,0.0095013574432458,10.0,0.967032967032967,3683,561,-0.5302198306734496,0.3058947977647164,0.0371098420011917,94.41537198210818,10.65685424949238
875.0,1075.0,554.0,613.0,15576.928878630315,241.34489465514545,21524.332663905436,103.44474329179285,26859.12086572882,119.49639437746804,31813.80381289012,160.29271917314287,36421.727108578576,180.16280564976793,0.0150284233916141,23.0,0.900990099009901,554,613,-0.4790278836147915,0.1283887727853244,0.0417381055953076,101.0514019984337,26.556349186104047
3075.0,1075.0,1671.0,610.0,14353.287191176483,237.60905481087445,26572.939948121,60.76530081838336,36279.362222929594,64.74741888701118,45184.75561668313,97.52519015804714,53415.69814472271,128.42890795096903,0.1341645494458699,11.0,0.9385964912280702,1671,610,-0.6475768626178158,0.0295110502507085,0.0284131159154116,97.58073580374356,14.142135623730953
4675.0,1075.0,2512.0,646.0,22427.44224011671,212.487792129119,32806.25659288474,43.51228233781104,42984.1692242112,50.737184810269746,51395.89970305117,95.8121909017704,58814.36143453195,128.80698633671517,0.1007563395008885,13.0,0.8936170212765957,2512,646,-0.618754768366056,0.0226343898757691,0.0118064934199768,94.96638740733948,13.242640687119286
4875.0,1075.0,2617.0,640.0,18076.61670097536,326.1064663032892,30978.46650124568,113.08434097604069,42283.95002712154,61.29465554882449,51189.39920096304,98.84530562931353,58901.47249594996,131.30428045905802,0.065661882689102,17.0,1.141304347826087,2617,640,-0.6956450561851328,0.0318297938224137,0.0274082687721273,71.18049002752124,17.242640687119284
5475.0,1075.0,2947.0,638.0,10342.69095021628,63.144318231787665,24873.743545327314,22.80506696683518,39382.38648965017,69.08090747412383,49972.33089551837,109.41997568656534,58712.708881042076,141.32105788433176,0.1602684134438702,7.0,0.961904761904762,2947,638,-0.6005237210527086,0.03020041884133,0.0237754277741059,107.13828902551248,9.0
6075.0,1075.0,3217.0,667.0,15335.67361779793,207.09406439419647,26804.13804096795,37.72658714477888,39012.38057641849,68.60713104240207,49564.80868254618,121.6570379524423,58295.41592521543,152.34272004498493,0.0036576198844085,6.0,1.077669902912621,3217,667,-0.6673608669987332,0.2241124635476098,0.0303348577346957,76.63952623760602,5.414213562373095
6875.0,1075.0,3674.0,665.0,14570.592496337473,214.54575809192977,25302.323458121802,18.112669462707252,39090.15675674826,78.68913029520262,48684.553336497134,136.45990745844173,55166.61584168234,167.79069137956787,0.0146707011861884,15.0,0.9555555555555556,3674,665,-0.3734201890581378,0.2617720930063499,0.0785386076270313,83.35327663382664,17.727922061357855
7675.0,1075.0,4052.0,671.0,15217.13700379909,206.9486302172712,24637.83053923378,88.24863809983377,33519.30811458067,170.11021882480892,39203.78237685852,199.63520197570742,43511.99700344664,208.93844041009115,0.0937492283047932,27.0,1.1585365853658536,4052,671,-0.3217716543981934,0.0151515151515151,0.1286343994962325,60.47853221899956,33.04163056034262
7875.0,1075.0,4199.0,691.0,16291.319601281977,201.48003540435656,22101.569986116676,177.09071722091142,29378.09200661308,210.29520821651428,34764.98720316361,218.16216150800176,39105.08588697256,217.30977922918458,0.0342432609428347,47.0,1.2653061224489797,4199,691,-0.345481609021667,0.0151515151515151,0.0704719157241714,83.50963441929255,53.87005768508881
1875.0,1275.0,1028.0,713.0,13789.35843948902,247.87043438395938,19829.96261044265,97.20944203351782,32376.699755148067,77.00197395591002,43146.50242844894,107.03037093579496,51068.8760868956,134.91928124418556,0.0010098368728366,30.0,1.0,1028,713,-0.5799747010601793,0.026228602981778,0.0458084582307018,83.80574954359402,40.59797974644667
2475.0,1275.0,1353.0,733.0,10599.533081932772,95.6361952706707,21328.1957282742,112.63452507505696,33924.67994013335,71.07435644577372,44774.42249677339,86.34079322285868,53878.515915068914,117.2069837280989,0.1328770195770523,9.0,1.0396039603960396,1353,733,-0.6078032101400352,0.0415981019208478,0.0365501562944018,90.2221900490932,10.899494936611664
2875.0,1275.0,1604.0,737.0,17544.341533184204,181.96331542564656,27111.662640613133,86.77286680882231,36311.47895767401,55.708202795669024,46177.980565671794,74.57587055595805,55395.384706160716,108.64388160524692,0.0051189245202536,8.0,1.010752688172043,1604,737,-0.590093586962368,0.1794362961269178,0.0253045746856746,77.78174593052023,9.899494936611664
4275.0,1275.0,2294.0,751.0,18966.264977437193,218.4440596536249,31087.423570645376,90.53526977694,43243.14349921698,43.810109528175424,52782.28221638046,59.44727492873633,60935.746814978585,97.08805562544607,0.0186235805669168,28.0,1.0693069306930694,2294,751,-0.6083523751009616,0.1302215100916399,0.0139856909701193,80.28264911455938,33.21320343559643
4475.0,1275.0,2410.0,755.0,22943.289883289428,154.953099288151,32532.319293583678,28.608439550419348,43841.57550585014,21.605736288076876,53194.25147510755,57.02405056192153,61368.239367000795,97.52695829071192,0.0,40.0,1.2117647058823529,2410,755,-0.6044329181615109,0.2162753071843981,0.0039598379877041,0.0,43.55634918610404
4675.0,1275.0,2528.0,759.0,22702.787575157003,245.6764738018514,32018.576294260518,71.20053919547823,43733.108871211814,23.687757116569195,53302.76249796396,57.713542804892306,61651.027043407164,98.99175817287254,0.0288813545251844,8.0,1.019417475728155,2528,759,-0.6317134348159562,0.0568156367708439,0.0189992351738334,104.66442891225182,9.0
6275.0,1275.0,3346.0,818.0,12857.408471378114,179.45372905782315,25575.210950496006,41.292124764141036,40578.687268642694,57.08917089465277,52399.98939586684,100.02640510508174,61541.809488615734,131.13549233326958,0.2070327730740119,44.0,0.7642857142857142,3346,818,-0.6464843229502987,0.2519968294616181,0.0279015822823264,103.341377482633,45.48528137423857
8075.0,1275.0,4317.0,806.0,13893.662435788408,253.93374825555443,20140.638682441066,252.16528654452227,26293.145661826187,241.24913465541937,31889.215792215484,233.74503329904775,36671.207160754515,225.80656075196075,0.1986702560967021,100.0,1.9367088607594936,4317,806,-0.224055996457645,0.0151515151515151,0.1438536734902415,60.60567218531205,108.94112549695429
275.0,1475.0,286.0,815.0,7557.218967814268,75.20607615980651,9448.837771713936,150.45016292749142,16713.997198287016,190.20637570297296,23475.662369505542,199.47836871226906,29153.688274524648,199.71299919427037,0.0300361827497779,39.0,0.9666666666666668,286,815,-0.3151018868787072,0.1586840863727091,0.1219192833414472,102.33057445182044,47.112698372208094
875.0,1475.0,563.0,792.0,12094.901793280695,120.40707050608927,20070.46011695145,88.2717280543049,29300.772385937067,138.5745034588526,36507.90118614376,169.90965379249644,42045.96941992454,183.25799910558442,0.0698027552524424,25.0,0.8333333333333334,563,792,-0.3352462738610746,0.2800745882038103,0.1210810188115052,102.60701747556335,24.82842712474619
1675.0,1475.0,943.0,816.0,15499.723011659416,130.87850667281143,22739.03609431749,95.84745490118706,34512.739200048105,90.94215123133338,44977.64427305121,106.67605413929826,52654.238618159165,130.52860513181565,0.0121095936055173,18.0,1.2045454545454546,943,816,-0.560344537815126,0.3171939767623715,0.0313807302219433,68.69339309085908,20.72792206135786
2075.0,1475.0,1208.0,833.0,13165.565277668715,198.01002291104203,21262.404953234367,91.89114906706008,34472.905673475216,84.93692970607566,46046.3586950338,89.47802873735469,55045.85744785645,112.69234923043679,0.0132135836813558,10.0,1.0454545454545454,1208,833,-0.522779889259738,0.4387350769987427,0.0325123093427223,78.17439008518319,11.899494936611667
3075.0,1475.0,1677.0,834.0,21459.85548620924,76.0465111968187,28766.343133339044,23.351975441501885,37636.709058477216,27.47172232680265,48264.49924389028,48.358918452591716,58442.96784530096,84.66415882327011,0.0064272240245158,10.0,0.96875,1677,834,-0.5896363029124884,0.0305466950203792,0.0136277210971748,84.8528137423857,12.727922061357855
3275.0,1475.0,1781.0,847.0,20583.506070176834,125.42289533881794,28349.598364026013,42.752286140177056,38274.79597889575,26.47589631021567,49095.76594160065,47.832051207901856,59210.03553897021,81.86964064091464,0.1351402687171017,9.0,1.1,1781,847,-0.5413151404164329,0.1191301463102142,0.0137142526035219,80.61017305526642,9.242640687119286
3475.0,1475.0,1889.0,856.0,19331.643088629586,133.94465759357658,27365.847772033627,46.9957032479176,38980.75308383559,33.09752433494125,50052.885980151514,48.84201250043825,60026.65599764167,79.59755803064687,0.0655883809784266,13.0,1.1111111111111112,1889,856,-0.6083427523056006,0.3574256591694044,0.01368151984968,54.87230300230296,12.414213562373096
3675.0,1475.0,2008.0,869.0,17823.475488269127,155.34794576305254,27035.854393838068,48.78843304863331,39935.4547651787,44.758416700755994,51087.89932129959,49.15530222540795,60855.91429854401,77.50582883238393,0.0241770607642374,35.0,1.1855670103092784,2008,869,-0.6790608288770054,0.1626533759985266,0.0266350428021675,71.15323733605787,39.79898987322333
4075.0,1475.0,2191.0,830.0,16550.215818168446,79.72596061582652,29715.317014899578,88.53120384513902,42483.38307374703,49.98848349622169,53038.87946906732,41.13368283279885,62370.949678158824,73.49127491409202,0.2054930043903893,7.0,1.0104166666666667,2191,830,-0.64592428847748,0.0323832663959586,0.0334690211367197,105.87797726149984,9.0
5675.0,1475.0,3031.0,854.0,17253.760770425277,332.1674014546447,28870.09836960512,111.18069935758966,41508.18872859071,32.905771862878716,53783.301266060735,53.47389130659505,64506.11754771542,92.42149392575621,0.0878041797483128,46.0,0.816793893129771,3031,854,-0.5825387465370108,0.1750735729854059,0.0173827842572139,94.51996057967996,54.52691193458119
6675.0,1475.0,3556.0,841.0,10908.204579640584,80.0028188485474,26224.885204684924,97.83518387786313,42599.545770951365,73.73481860077526,54760.64247254723,89.97049532137802,63216.23396244693,119.98169501423699,0.0178488426071923,6.0,0.9887640449438202,3556,841,-0.5617399151164174,0.1969137994528619,0.0557417118561086,79.19595949289332,7.071067811865476
7275.0,1475.0,3875.0,872.0,13871.40632830169,220.83277906934893,29675.397354182624,152.84708174331632,42463.64569240887,94.39312694468416,51041.38503813246,134.2010550498476,56856.28368437328,165.83596235131316,0.0881178486624404,27.0,0.7983870967741935,3875,872,-0.5889544174720341,0.0151515151515151,0.0319705501864393,102.896368253347,30.970562748477143
7675.0,1475.0,4088.0,917.0,16198.397667735691,172.93981808124207,29628.325881436813,120.31550516082514,37899.48790093702,165.0100513707803,44057.66181484875,195.17394928944168,48910.147360569215,206.64384678448906,0.062028701500967,11.0,1.0,4088,917,-0.4818872944977668,0.0151515151515151,0.0506786721150495,89.09545442950498,13.31370849898476
1075.0,1675.0,667.0,909.0,12773.160406009296,81.60432628675977,22646.31614966401,78.31260832531005,33867.1130438078,127.23063188511847,42140.20409291416,151.94918525637945,48185.542542085816,166.91539050506327,0.1532352115329276,7.0,1.0227272727272727,667,909,-0.5029349053054057,0.0170581530761416,0.061238558632284,101.81482194518313,7.242640687119286
1475.0,1675.0,836.0,946.0,13566.755383127684,127.88360389007127,24475.41415834239,91.22782943644424,36615.14229335275,103.83820649557282,46384.9778622846,112.4632915144569,53560.85283929339,132.5726410372216,0.0471506240412234,13.0,1.057471264367816,836,946,-0.5262452405004274,0.4569358393899678,0.066564285848594,77.78174593052023,16.556349186104047
2875.0,1675.0,1578.0,952.0,18570.325050569925,169.89220918388702,26870.555252990693,81.51490242346374,36979.251754842124,16.573757876427845,48519.43818921554,33.20200206990694,59636.05678691205,71.08894796042709,0.0073135819202386,6.0,0.9716981132075472,1578,952,-0.6430867724503494,0.0417376422027584,0.0266373851183255,120.71067811865476,5.82842712474619
3875.0,1675.0,2117.0,967.0,16110.483222042847,150.72621763774168,28507.767723319816,66.87952708326888,40928.21954298292,60.07055528605568,52439.34586723061,38.991606037420816,63118.213987642164,57.482202321321665,0.011153017729374,12.0,0.8640776699029126,2117,967,-0.6484197663128997,0.2244320505670199,0.0324372573022923,100.86212860640254,12.65685424949238
4475.0,1675.0,2412.0,955.0,15125.381386125144,67.23198429568136,32002.858523244075,29.79309924008439,43578.94296077718,26.912979292518067,54484.971443556846,12.760669896591217,64900.84211786361,51.226375974907064,0.0050523687516515,6.0,0.9252336448598132,2412,955,-0.6143866821168698,0.1088023088023088,0.0075205280993294,97.58073580374356,9.0
4875.0,1675.0,2641.0,961.0,12125.079737755876,82.27346089996836,28125.494325911623,88.60628961799326,42564.924626277716,42.39267673729437,54641.05372026935,6.245661174137603,65561.0126065819,53.01904522740069,0.1018923777127483,15.0,1.076086956521739,2641,961,-0.6460646473000449,0.1776201573091894,0.0299059689726911,78.00060887787708,18.556349186104047
5275.0,1675.0,2807.0,963.0,15313.291592890952,234.00537613074218,27468.994821886412,69.4038337588782,41574.64060875924,16.002448903707663,54479.92844578831,14.79848341387593,66025.68159825132,60.36308842108283,0.0505107336748495,25.0,1.2424242424242424,2807,963,-0.6290105076029333,0.0303030303030303,0.0251071394558903,58.98969826322563,25.65685424949238
5475.0,1675.0,2945.0,975.0,20494.514515465242,208.2339328229067,29579.61943369758,104.17406648831953,41685.23697242,13.05845208443864,54560.44437190986,23.501617808375247,66267.75566339906,65.44491989013176,0.0187449726734442,36.0,1.2424242424242424,2945,975,-0.6338715798494216,0.2258864953283983,0.0062282208157497,57.214004563269015,37.48528137423857
