g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,Elongation
0.14169138095739867,0.17451200213545665,0.14016501449535118,0.06600692868059724,0.04067033471386826,0.13760258583327262,0.15595064182329607,0.11205875600766428,0.0846625589750499,0.11166178807223556,0.11773855601729441,0.13074663251674726,0.10019230021463278,0.10098747755923564,0.12223595686472023,0.0891466372124516,0.095215219657698,0.0636987758930478,0.06257395257035872,0.08319220741401225,0.06898045538215788,0.07067698640228637,0.03523293055956756,0.0312159160113875,0.0681318001337254,32.0
0.04344199719184255,0.06320059390508632,0.08127611132070549,0.05276522608585882,0.05367353240526656,0.11454938053365218,0.12601311510290866,0.11541195486364604,0.06773691871208304,0.06436834433596242,0.13204701274340191,0.1660258953019464,0.17444873730570934,0.1446376537176073,0.10103130064281608,0.09800726776385205,0.15200650152557782,0.19069349194883484,0.18842196002172318,0.1494254978117268,0.06492418383330074,0.10403192999110958,0.1561576824974944,0.18200003403494486,0.18087263678365353,20.0
0.08145597793905456,0.0596679415075724,0.04836177048217083,0.07548785863315349,0.07194300185796544,0.12104726600620172,0.07600476044882154,0.06062737883563473,0.0744482964480534,0.06073501921873542,0.17631938855430007,0.15167567820844985,0.10959252298148674,0.057120209653979896,0.03163180404633827,0.1865561469388163,0.1918697107650581,0.15862855831096917,0.10348420970490886,0.06531292190394479,0.14815646860206091,0.179606765353457,0.18248752371868165,0.16904246750458782,0.14197648327860818,12.0
0.07712797404447873,0.05793292148960645,0.03993890708679111,0.03367386013761329,0.0354403377307484,0.06712490002588446,0.0545052727100855,0.058176533308892414,0.05850313024315369,0.049696818256828694,0.029831627042660534,0.057920478860554424,0.09140334491177535,0.10042573419630024,0.0853072123786195,0.07438171712890079,0.059755082519441505,0.06286571662764291,0.0839851425896191,0.08866486655691132,0.15429216738858792,0.11062157603171477,0.047337642790487744,0.05818976941694103,0.09659111031557863,8.0
0.060081678521251375,0.07526688309200932,0.07294398171418624,0.06829693216185867,0.07738995910263405,0.0475450456193163,0.06413841285318879,0.08574020863772454,0.09820559584043288,0.0947642096839896,0.05566830507513142,0.07033459786354478,0.10316217508146633,0.1179936593384664,0.10074554180019288,0.0800935474537297,0.10235289725642761,0.1273047166586209,0.12643106057043013,0.09415432295201333,0.12446977224706324,0.14051656820560546,0.14223733180299436,0.11915320469818724,0.07631494946336191,66.0
0.10717271889725363,0.0662597902265797,0.0332395166501409,0.06487667722256654,0.09189464695675696,0.15988594977543127,0.10180898703574037,0.05531940509343535,0.05971221465169923,0.07654732048557263,0.18372190921647555,0.1638938030155779,0.13516135044337818,0.08684839395054851,0.03500619689479639,0.16675269606578458,0.18990466417731797,0.19250879168456156,0.15703331241535134,0.1033403525982259,0.12218702253107296,0.1683485700600409,0.19817570204598425,0.18899812151697007,0.14530309350818232,13.0
0.034263829719874274,0.05782188932869681,0.08872951598731083,0.0960134221827799,0.08058912486608151,0.05966711806436486,0.05733396214284465,0.07286003093558417,0.09154555107690066,0.08999378990212112,0.14131531376555048,0.0975947994840234,0.03947434214661699,0.05641987541528714,0.09206780581997981,0.19455676918740944,0.16627882227687876,0.11137331858893745,0.09423741507945477,0.12142534350627553,0.19515879983586543,0.1939510958347155,0.15415336462809529,0.1154732949861501,0.11827605689063177,14.0
0.08475882881282742,0.09653709804636276,0.08461345410633545,0.06159123101962198,0.05429789914156061,0.06943919983439445,0.08902307986942634,0.09215274463069893,0.0768804515981592,0.07827711326495751,0.04752184133381451,0.047921331672388386,0.08757349265158652,0.10599658874660314,0.1231440116732811,0.12084756361542245,0.09233448068797659,0.11607990986160283,0.14043032280073808,0.151427906294987,0.16299485131296312,0.11981947930413094,0.11521319619676898,0.133918237234537,0.13999108737011143,8.0
0.08822946163848941,0.06549770068344432,0.053164207468203474,0.07292980168850825,0.10423820337707784,0.09357812079818509,0.07959745135511472,0.07545636776025455,0.1007593992649424,0.1258380867799081,0.08222301727781751,0.10332395503374169,0.11964017491567462,0.1375711787426304,0.13980173561815165,0.11054830918676029,0.1370077119287048,0.15042699846955673,0.14925163838055672,0.12890522617800804,0.11294797477203819,0.1308148366657707,0.14047207717943036,0.12897301550594753,0.09941778168829529,45.0
0.04023805372469705,0.06187195358932246,0.06208567770961903,0.047427790666014796,0.053064499621671285,0.05934238799217493,0.06880186452518189,0.05676168962441348,0.0375241157367112,0.023073199616021823,0.07052568631099092,0.06510992709520295,0.03702266614081449,0.03293030957786323,0.02358827702698436,0.07698685375248238,0.06581421961914734,0.02690083990688881,0.027996544032463322,0.03939336610361436,0.08082130710355376,0.0705311696765714,0.03320839536036344,0.02925566291367111,0.05728615421853708,109.0
0.07921362306385808,0.04770999632815728,0.042300217538209,0.09117777506078753,0.10175368687617013,0.06588227106165136,0.051982931309336046,0.0313138075995767,0.08544139212943427,0.11341411104141264,0.06971409527130878,0.08220646320114376,0.07225818565431945,0.10347042288902142,0.13848086560789663,0.1004201128404722,0.12318935356711258,0.11248029824537471,0.12110755697193518,0.156409077769084,0.13134805144845657,0.15021977193249558,0.12786798295184776,0.11735659899180045,0.15538411957581313,31.0
0.1240577829759478,0.13556122422512545,0.08657856632549742,0.03286797489829008,0.09471238114478538,0.11584409751167593,0.13010397669456208,0.08763437609539418,0.024871907533339396,0.07873685356358467,0.11008116634948914,0.12683437338254155,0.09160389456709166,0.027094363729193348,0.05256779525313156,0.09943946754440157,0.11413783354081242,0.08724585189058183,0.046751993919450105,0.03382182735497625,0.09098675422356284,0.09110211125555855,0.06243203665743977,0.05086382426562305,0.0498252631290811,34.0
0.09961717955086195,0.03324152253148489,0.08257579151711275,0.12773003759015455,0.12001936933830133,0.09939076913648162,0.029036111325675552,0.06603763696111739,0.11834477688239886,0.12533589009492763,0.10153832988984737,0.03638236238749846,0.041249050901595835,0.09524204248780567,0.12159525437379855,0.09429669919901908,0.053287025999239915,0.03297817398514422,0.0492501510081722,0.08521837212830849,0.06777155240527456,0.05073927486848885,0.051361066973996665,0.03293076606710103,0.029954986858110183,94.0
0.10625950060057311,0.11382862285762149,0.09594909767800938,0.09591476732588272,0.11082084063319904,0.12692833038669554,0.14171508423899593,0.1193832952407624,0.10170399677961513,0.10615103509800577,0.13793516185017085,0.1500531249047785,0.10593969018459796,0.04731216020728209,0.04320575044960171,0.125305639059858,0.13670041754321885,0.09457592616836104,0.06651747444730317,0.09197168589827764,0.08869352353719062,0.10745730824716171,0.0970233168183303,0.10568854179293379,0.127865113383289,94.0
0.09910526435608323,0.09375083384496069,0.10854868691509495,0.11639434620721975,0.11742603662547343,0.1246253754491606,0.10280069364276473,0.1048658653603871,0.10983002989523395,0.11162142908431977,0.11694577125848296,0.055550611071048576,0.04026258673127886,0.05499770115104846,0.06844594544365237,0.1041144493656542,0.06650849459853063,0.08660853515790279,0.1090458152402933,0.11839491623625385,0.09884957061165427,0.10186782714781001,0.12457964405901255,0.13636561041989792,0.13753308673044443,42.0
0.10592351817799686,0.11572932936396117,0.11738609233280906,0.11722698167075452,0.11221425367982636,0.10357269514193712,0.10935018575344958,0.11116979461095332,0.11561183270315029,0.12057122041455276,0.03819270137318064,0.052771386782208864,0.06544570871340287,0.08632359532330797,0.10934779360504876,0.08094965041664942,0.1062427987561481,0.11719081405264005,0.12259130350552319,0.12369918589423219,0.12079547898854709,0.1352606111054283,0.13781632352013773,0.1333339432373995,0.11958904167999553,135.0
0.11731860371149797,0.11738064167153511,0.11390599289077162,0.0985342639373789,0.06995575328594818,0.11083484667949489,0.11446837018116332,0.12026245784079698,0.11456034543709881,0.08827512755196194,0.06278471101204133,0.08183562659521071,0.10600403712153365,0.11412264452579532,0.09358813792659705,0.1158297932458186,0.1218045344674327,0.12415207107425932,0.1151080390372205,0.08783726848833542,0.13789459301022478,0.13473785633673196,0.12290150199352556,0.10018602156755897,0.06904743774951287,128.0
0.05886166405015257,0.025418299948953,0.04588408426389707,0.06455226252846896,0.07945274772013168,0.034173462713519974,0.03264683501787771,0.04603478581284283,0.05062049473079494,0.06059001486112473,0.04470755249651989,0.04962868813179879,0.036701383763276925,0.03236682099592057,0.04933474554452045,0.034859968624809695,0.05010978133106048,0.044520744806130254,0.04394955711928099,0.05930183239076488,0.03351206817331736,0.03177258121192177,0.028603129032100393,0.022816214753132547,0.030509637388223584,54.0
0.07525532627671155,0.0770793432026853,0.040518662735859884,0.03650421923141014,0.06757449929589403,0.05642908821611613,0.06257841528168441,0.03433712422721947,0.030014418323123987,0.07538923899468278,0.04175019485883777,0.05911905563292916,0.048410548574262614,0.04405329480067022,0.0854100965200322,0.05220540932113774,0.07214940060896971,0.08117870386662263,0.08345434172788829,0.09821647967983667,0.02580166022978053,0.04273167823623902,0.06053654148574384,0.06957350360893835,0.07832194787544329,42.0
0.049251937749090126,0.030119657805850908,0.06502138282178435,0.0657740530012573,0.0857004537360822,0.04244749638218284,0.022739850860437602,0.06989735841623146,0.08051382245585521,0.06893241068579684,0.05278497355731295,0.03972606747754068,0.07853291095581554,0.10034180576923532,0.08402056655556439,0.08079737940586726,0.08217248662580166,0.09530265490883597,0.10362739486838299,0.08520916955397481,0.058047933891858874,0.06817494608431977,0.07675314415765082,0.08093780631496982,0.06717859793618886,41.0
0.12731367686461847,0.08566011186573369,0.036854944519338725,0.058340617582915026,0.08894672040426757,0.18857236064184033,0.15560402740662613,0.09772946875433561,0.08532266428286973,0.11676918802385003,0.19887406841946023,0.19310423626831372,0.1507115729007271,0.11564005033265186,0.12275450837320917,0.16334302511781013,0.17785903111450616,0.14966474712057373,0.09817152236925375,0.08301061261100337,0.11236775045015353,0.13513904591397544,0.12183895049434913,0.06991964761665669,0.034141736172500686,32.0
0.06326055407175168,0.0906407173055543,0.13049190930555807,0.12980721615437962,0.0902447891548383,0.10832060315515112,0.11344988164943308,0.14909403342562416,0.1605815791670663,0.12516302862400075,0.1328518646736294,0.11772614885543196,0.1496740389534166,0.17644801510465963,0.15189450073728072,0.116804786794438,0.08701911173287913,0.12972633226280825,0.170482953396493,0.1588295244811418,0.07396214029637062,0.04084053406625975,0.10537168543337369,0.1402845228539561,0.13578148544811397,50.0
0.03474737231229554,0.0938275988709885,0.12253536027647983,0.12136554034601689,0.10212730236873252,0.029929425808252308,0.05158445372824666,0.08801712678409693,0.11824849999097031,0.130840741324193,0.05016697342662847,0.03468785499452176,0.030533904084960026,0.0814437056492578,0.1299380635375515,0.05013532407857252,0.053457119859394046,0.04320411975220848,0.0541266990144203,0.09286757247406313,0.03426585692612893,0.044113102571087845,0.07345968847238973,0.08202864177141303,0.06234904412262966,86.0
0.13744604665632196,0.15046587708839698,0.11027401123203698,0.058210494038725684,0.0511259078654754,0.12957869756313845,0.1402526377076669,0.09416361584586955,0.05453738833922871,0.07720575010710994,0.09659709492206373,0.1142088638780919,0.09836740624203749,0.10392138310065359,0.12802635900306528,0.054099050219779704,0.06978436254826534,0.0741250251597142,0.08475879936374353,0.09777825709488167,0.033192092686194635,0.025090509862131852,0.028935076793958986,0.03182731796396766,0.05011879555614257,126.0
0.06759562984058279,0.08188721981375888,0.07820029208344403,0.06566071507310119,0.05580271187963747,0.09646392012398602,0.1099580504884155,0.10431864245614696,0.09638352531626314,0.09026642812016838,0.11357791370336795,0.11144497790063579,0.08276044050446844,0.07145890342174256,0.07205023388524257,0.11959131860759632,0.10548470020614503,0.04957776536742772,0.019830580053985917,0.03226365488622315,0.11630603288911683,0.10507639398265418,0.055390251314325824,0.021792256367051975,0.031523451010199384,90.0
0.05862466965344865,0.05280415412997847,0.047994585201913756,0.038962962610287255,0.03716716748621325,0.09196464835037137,0.09011097295325687,0.0953029906650515,0.10042264639590776,0.0948968095827039,0.07103160897230772,0.07870086093768588,0.09870341459436573,0.12405593733838025,0.14241988512125553,0.02468275646341643,0.05325280059907781,0.08543736676431272,0.1146664152524205,0.15225354661685753,0.021444418181046494,0.05933943860325672,0.08530647993958157,0.08312460959651241,0.11495165883443892,47.0
0.15438547171136335,0.11623128061005689,0.12170438255101185,0.14160709356685916,0.14766820156329707,0.16129411858262566,0.11151441525413369,0.09009604276195361,0.11224420987206721,0.12549966920935313,0.1330254388789182,0.08482029610451307,0.03959105068382005,0.08011032456859883,0.11598973764758144,0.11276741150016764,0.07779686659693398,0.02386469773710355,0.0634649868991457,0.11241340505573101,0.11810817263314317,0.08121125997194546,0.026587972864246624,0.06056523835692481,0.1094973795662655,7.0
0.07952723792239955,0.0686137518170216,0.02994648604531821,0.028040987471651988,0.05146972555473557,0.08299078581539975,0.07377464927225319,0.03819818139961553,0.029968581568899047,0.06213051963040313,0.08474511692650917,0.07581785595810726,0.04015483827248904,0.025199917806041975,0.05996633444017625,0.08530717075272014,0.0735896902261129,0.03651286389458133,0.01932964286770059,0.05688223751409897,0.09784370765746225,0.07999694470041253,0.044541695691357415,0.021676720528139473,0.03681370533501951,33.0
0.04068371291286715,0.08047160263330853,0.12928168812349716,0.1426600113409654,0.12268610624205781,0.04639153357105727,0.0973497061317029,0.14425547140296496,0.1460054935669894,0.10769405130515616,0.04211609870833431,0.09730918147889357,0.13777892504013245,0.12040795930431625,0.05457848666115891,0.03750410800960844,0.09687531342789608,0.13831631537712696,0.11571592294596084,0.05932995517619771,0.02317760115565898,0.07693865257421431,0.12871301922332024,0.12288996875696823,0.09774193398311666,21.0
0.1221313275095614,0.14362878791883127,0.12657113865618286,0.12221619516976835,0.1581993714510957,0.13833765934920805,0.14962584852596983,0.11518721482298186,0.09788056379058852,0.1442449104084758,0.13403114424605816,0.128304435191258,0.06674330361959044,0.05383080045868636,0.1189860271132834,0.1349022026235433,0.12465101756189627,0.0666224132950663,0.07075527822075829,0.1058099641302665,0.12295189305979043,0.12797820184805817,0.09941309144016712,0.10814551601085648,0.10825772205447395,31.0
0.13088684236771775,0.11920208202027278,0.15118339178482856,0.1750201156145499,0.14815164232172684,0.12311273820962373,0.09536500411869155,0.13451038941439214,0.17341303747882833,0.15957242929979085,0.0801761009692883,0.04546212008436025,0.10862947968317524,0.14731836532492681,0.14242164198474874,0.07664832032726922,0.06306369500612108,0.10236431907494574,0.10542467926583536,0.09403758149448921,0.10293677819359036,0.10463964504873474,0.1117214185931524,0.07569929253987144,0.03346443284398346,89.0
0.09273756317921167,0.09991404117777648,0.07402482329357996,0.05297736015538069,0.043204909156323634,0.09228608367295031,0.07726264688662704,0.038608528231489365,0.04055577897077814,0.05440653551179125,0.09213566312010597,0.057234347382607104,0.017820333960514714,0.031453784222921104,0.03957835001344936,0.06833560520295162,0.03281940282099326,0.028266829705296502,0.035175987137198925,0.02101848932378455,0.03975353043769757,0.02829861027726218,0.024131688312485623,0.03839165846527739,0.061163965037871575,15.0
0.03380674078935561,0.08035776322108595,0.12685625781234866,0.1498849061464973,0.14237645276898103,0.03693272179337801,0.04730119390803157,0.09230805899641358,0.1352927291847611,0.15373092356917384,0.0674698095141165,0.07702230755427972,0.06643487452687195,0.07492799906409187,0.1170280732680126,0.06406378595311991,0.09416159288911931,0.07459071574288996,0.027782054358884874,0.07271610854949478,0.07362521647540538,0.07875745182937913,0.06222104546203625,0.03988758807347579,0.06877727000596302,41.0
0.1197943141014484,0.1478709840370934,0.14609842423690977,0.11369596052018363,0.0711421193891435,0.08343221492069362,0.12875340865743648,0.1530237073927421,0.13923041866451974,0.08824221634386462,0.06873616867686896,0.06949731858856527,0.11021268421356156,0.12807334946954815,0.09521554803078701,0.082340563981023,0.031020429081192687,0.06220049928230844,0.09786355878243104,0.07895947806224739,0.06746080401949929,0.0402811479653121,0.062453187635403126,0.08233956918578254,0.0650156818234115,71.0
0.11140459664667325,0.11260170050141699,0.0894861899933883,0.07945489530914614,0.07840962348614215,0.1191784934996723,0.10596827115991594,0.05291852852305721,0.02787770239813374,0.038449106911810596,0.11760870512984986,0.10543516349173171,0.05339942567084495,0.017878796285060696,0.028090404014736493,0.10849048174013808,0.09965302020893205,0.05528789940380092,0.02617373782307852,0.04430965820761708,0.10708388088143121,0.10119217183248834,0.061087082966307396,0.03337391136444985,0.040064211238094546,35.0
