d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
12349.57435514958,212.29996788135858,11840.109193730832,139.13839818818934,13978.322296901279,102.81600261520025,15580.2541359422,83.00630865099451,17044.816969983,79.55882942167821,0.0707027888354356
9493.324355382883,153.41255087194435,11878.765841558714,166.20412292058862,13434.896395946045,118.49332138385434,14949.361251693575,98.48499561082501,16994.89683151237,93.56255307785037,0.1207320679065642
8341.587780837282,91.52601074377738,8622.620874006872,101.90509237699689,8696.278645230515,75.31418079359236,9286.572321623611,70.63267623014785,10301.439592357292,70.56507291094015,0.0832223351854433
7475.281086805641,77.16659054071785,6521.385589628842,88.25154835945449,7534.101402152933,79.38700774161151,8424.988463497055,69.448848506743,9584.68191764472,67.17533241960531,0.1029583464906955
15047.85110566327,319.93530971675466,12065.855118565183,90.3430099520473,12412.004913027296,58.870419951584275,13419.319136223476,63.10760957703395,14675.65123055032,68.78048883864706,0.0934106465687311
13145.54652307264,157.45595120545983,14248.348694235441,96.91878556267805,15932.19421859484,68.87673150333224,17334.424906589666,63.99031553145708,18863.05534051977,70.88045329401236,0.1471455732861845
12257.046794416028,123.80339798669861,16316.272749753676,74.81354140732574,17330.088921689105,66.23450834783557,18123.77070817918,71.60027837651204,19655.004207428774,79.11943278666772,0.177961045533751
8580.752191089345,112.29208761580693,6932.347877382794,70.44734914174592,9053.977387123148,97.61736266880408,12932.415794633285,109.24169169653965,16292.83100964002,105.09652826743087,0.2981989477702912
8355.785272517374,93.0351837087623,8921.202856927495,93.58464602719263,10611.105508965487,71.33550252312399,12195.85994919644,74.84165067686342,13684.93440836423,78.05725354330932,0.0580476448707705
15195.357725323058,306.6752894319585,13113.713939519008,37.32021627948069,12646.910010131278,39.85486292445295,13397.969506982246,55.87409453530524,14666.525552428478,65.6274505142297,0.6447059525656356
16781.40228390641,262.7959833540129,13015.90614841543,42.35204233810022,13322.155166265378,27.799619756522734,14451.833249102638,50.884604449103776,15881.982981870111,63.897765537464494,0.2736379160840443
11730.823432846757,147.0409168139961,16496.685702489285,39.66797241661489,18196.643550028442,21.279269568190365,19526.19097030482,46.05864232226912,21328.99247288762,65.6386422775895,0.3174426383412186
14892.495368125725,113.17673772205355,16299.509455977983,56.75719128056084,17080.728179524405,61.04445690376294,18923.59399208879,70.46536404345771,21309.93390278163,80.15713760076763,0.5371959646330098
13671.603145677971,219.1800904066717,15216.563947496214,85.57923009384034,17608.992812682114,34.28770420502921,20375.973670537354,54.62950739382254,23192.99854321629,71.45307000257222,0.0161216379256319
9474.645493304039,158.61017862096517,11614.780289690036,116.44190182356574,15099.24400577478,74.8551081428705,19062.985071227995,76.15794299873,22672.827418736975,83.08801938718692,0.3248333606821892
7727.456918850117,74.97420689349168,9128.1181685557,133.874727887055,13351.030444106407,114.78398555610643,17577.892424320253,102.13497075586761,21608.44007661913,100.12102692775453,0.1513611512327211
10231.997335233274,210.27795577816346,14073.41812447334,200.7874746286676,16648.230373919527,144.03488070124445,19090.389989299823,115.92063037356391,22008.578846197495,105.46737159736396,0.0575987144321062
8621.502945722355,108.3759794104291,9529.932388212077,43.31854327721288,14210.71269007389,105.9545168003573,18352.628849248864,104.25781850091364,21368.43330418574,96.51900651807284,0.1313193944781701
12392.928793147288,183.46511019447854,11454.832461844808,35.19694044131389,12237.545344878547,52.54430180896376,13223.585526155244,68.19313120578968,14315.891775428174,73.95127205352884,0.0311645807692782
12173.41306120809,201.5791940121958,10168.044343408757,88.07143080683491,10726.810424160572,72.91884057003645,11681.493848509504,73.34042820876158,12768.157134517953,74.28493489429775,0.161103543934249
12174.164586647817,201.50169843853504,10955.519753844696,103.6473385014032,14441.358178241264,62.65244137078484,18466.292461537327,33.36544137809743,21830.90054394885,48.639231144471,0.5289897446442023
12392.928793147294,183.65218720178234,11879.06503432807,108.67996096998918,15263.695115147071,66.3408170480503,19305.297989377414,33.62696467527276,22684.1547794413,48.40876307162819,0.331945948750102
7491.765721191507,76.47656234282543,7577.172739818038,57.32338095084304,10811.322090340303,40.02587700508905,13420.832154795933,49.23164952535624,15590.663161192635,62.69697756432291,0.033984473450359
15231.250407522964,301.5286424140059,19243.187235754347,126.57918080351332,20752.825429149114,81.57785137738865,23206.107213546227,74.82208685196261,26497.332392150867,80.47288208818884,0.4854922417525669
19953.514624585063,114.00918295496088,21444.31452864489,81.49833584260026,22019.96670208993,71.85831167274145,23830.91445390325,74.02160504317911,26690.543758915388,80.21791279144439,0.1748028681363924
18027.61896739104,227.28469321238572,21675.229566339418,100.77795234770166,22623.643379434216,69.90387326468598,24263.74055850477,73.12421811700428,26823.192223816022,79.5367565135599,0.8801238063727203
12872.138098630616,223.9031064486348,13031.644972085682,83.94020333317704,16856.199050868858,56.80622451782868,20472.741381852487,60.18550545704061,23086.91729705748,68.21620509541687,0.8060118093213634
7773.3715149835325,67.66679690039781,12050.300741811045,76.79518201017292,18268.16261443756,55.10334029457516,23444.6442910265,50.31150283461677,27950.098308527267,58.73005432102349,0.2064766423109791
16873.428224924835,98.25626120467001,22030.361708724657,56.22944489025078,23754.1832800124,23.269405118950612,25903.125677206725,44.727468050992755,28604.714169703824,61.73755358056687,0.0326024812954002
12613.84869698294,284.0537876481489,17946.941748919515,125.51070013200562,22404.666438557386,56.785867125995665,25432.31318071406,50.10983393210037,28152.905475852134,60.3981754863739,0.6833952736832137
13553.229136360018,180.36275092367444,14492.644117636088,32.618838223579274,17867.266052622614,40.31757546459531,21520.185813863347,49.84134850234541,24285.01444940283,61.28302835003833,0.4044573076010086
9489.548045579175,153.04450157233575,12440.408706332908,63.88825656703368,16300.34362128777,38.52563522363626,19431.452748027314,52.39966587439256,21699.474004049105,65.96625916034073,0.4595636572754508
8481.724898970497,68.43266127891616,12041.955682887314,65.89952420463975,18479.53586541789,35.590678972317384,24416.456370488264,36.982408763124006,29443.788084185493,53.38359887488941,0.3971834177751829
11165.354084835373,235.16639866381,18320.434493891975,183.70090765707667,22250.719452568832,64.37516792592434,26043.041299117354,29.045284822614317,29891.06143883825,48.49938867966137,0.0769952472069625
18422.155950911936,112.29655685094318,20340.489369020117,74.83610557462633,23457.059845677206,25.923116324775975,26605.788812389903,21.43872289800449,29752.67068875955,44.77889952868103,0.1314994236378092
7598.301876196943,73.41198551665202,8685.27180515766,54.29650040767422,12327.481633743859,72.86225704343528,14908.38129682988,78.09661551983444,16921.29436944098,80.44008777274368,0.3529964476813345
9014.314438404834,63.89330696597412,12476.659899250022,69.30914753579741,18627.947769015227,36.30280578232352,25080.14598308349,35.43840162634686,30577.33104566589,44.43735085460229,0.7191739744460433
13826.479130609814,297.0227429231386,17915.542331359433,128.80117111715364,22577.808277444103,50.46802723988529,26822.680282911464,8.66491589414768,30647.258130861726,31.145477831030156,0.1003324295539532
12563.92092277708,164.8629764440935,15401.949500467985,56.98943897707627,20626.94326415983,45.3815694276402,25178.73435303193,33.19578206965467,28930.7269925071,40.946820315718405,0.2061652724342252
12408.340825792715,179.7832160426062,14499.964349738872,55.25940498525548,19694.165885434944,43.49403658245105,24298.075531250666,37.4124594789326,28008.15826525433,45.566325724704896,0.2235902219224292
8405.714735322606,101.5338616748891,9910.350145333381,123.77162201177669,10956.044625596565,77.13436913935804,12238.963411039596,68.41084736605575,14155.549727502192,74.00718740582764,0.1530446821717512
7786.686838493436,74.20180896524337,9551.910812139631,96.10862016073877,12673.763903307598,40.60293588385188,15748.322898684271,35.340175494661565,19041.680508402093,60.743570397549206,0.0448159474617715
17057.065570946546,280.0849615549491,16954.983698199754,146.0619057604092,20482.00191278142,78.63226046586453,25290.917674012988,52.442681577742185,30336.71836552479,47.11260968405565,0.6572232990776962
17146.721993024497,206.5365619272572,19011.26413832381,88.0400617226322,21665.91780060544,55.90505543672462,26102.487490705564,43.47554086654699,30940.51294449125,43.24107688706146,0.5674572589945734
18341.171895766216,193.138300077783,19098.19679938683,57.182834489373946,21980.046620261888,36.728956477054076,26660.385526897964,35.17018070563581,31563.936795109414,38.591026992887706,0.2051041827742949
16000.776351460097,274.7746673104749,17305.36366235466,92.13662313574676,21239.29383153674,46.351169130781614,26499.06113556333,35.54656337432959,31638.03480157972,37.4915113813464,0.3865696824046796
7635.844111321289,72.31497623677053,10692.414496433126,62.70861828577212,16520.488032654666,41.339242418692116,20914.58521813139,51.64492476609575,24458.21516554006,62.76914520968857,0.2910391115756154
10362.602457483214,173.94315531326484,8496.712687234125,48.0867146553863,12385.772491696242,42.07082284034058,18776.14571558308,48.37699408458327,24846.84278753594,60.23688287371182,0.339814296088996
16189.820971623982,253.89634384977495,18389.46807333258,69.60891979935916,21584.53684010024,60.99245674637817,26147.771052646505,50.99960343844247,31264.787042192194,45.92425518876493,0.1080470284849652
16017.38575238058,322.86167315455333,17967.49620937621,112.21971106284855,22490.386558013575,25.5590128727774,27452.794245378005,28.41880519768016,32437.616375517897,32.08569398996818,0.6777042547420808
10484.350172243554,164.36109775487515,9763.372269466536,19.97323510143808,11537.02358528665,68.99548283853123,14031.751820415973,81.11970415409336,16856.286425524217,85.44668552318525,0.0300757613756228
14272.049748785315,160.52073011848327,14105.82636210009,28.927416691011704,13504.195776195516,44.4916041602482,14511.624228195582,61.87358773110446,16697.80913543006,76.60159302590147,0.3859699718351844
10438.241367877092,166.55861265398204,9670.821170518748,37.73269650450204,14168.2148245566,60.3499150835576,20743.28603618226,62.379593775993555,27049.4368391847,65.00600128334614,0.2145170337819249
8772.65711464942,101.07005019540952,11770.757121263752,41.04599495489693,18412.913327813705,37.51597053220758,25051.53809022951,29.656805934091377,30516.333222363955,30.0293284397369,0.1059363412149582
10362.602457483215,174.55404340088722,8178.9437418021125,76.7043969603431,9175.17736485878,79.42038320549551,11544.742173553268,83.1167989735453,14520.40862102259,86.80289195905922,0.1712081334446206
11670.8571729994,242.70771580098037,11484.803025024914,126.09938528825202,11657.618958226896,82.66806206365519,12863.95231774146,77.73270942040055,14995.959219457218,83.76736358389883,0.2729033582990889
11663.537655223274,237.7446331334379,12724.1631165452,76.02189540620007,14243.422224091679,23.79784907904613,16217.979223233133,56.333156014074405,18990.376062738615,77.69210139870111,0.0945302211445889
13141.836289425482,224.6891891097018,15655.051246766305,93.2343046438141,20080.116358362877,70.89738684692055,25649.09057352736,62.83668473097167,31534.317097000145,56.53034134365487,0.3075471315408895
14195.882481749915,154.7606475106047,17196.69405289286,29.729966443966127,21525.6881670826,50.05936921347865,26771.551160788113,52.58238558307529,32379.334110410182,48.82811654388515,0.5178300322857263
11120.998102594436,230.08045810854298,12640.860991328467,121.80677089992766,19465.698835641306,55.244332642877616,26527.58349249404,15.059111025162602,32680.36893426538,7.805987433375996,0.1722850015184331
8323.869273507476,83.99301254690656,11633.778742795326,76.65201069763653,19009.48006861665,22.59481808391411,26051.001074733962,6.34198901713461,32004.959022414117,10.03741749371555,0.0130401418765426
15295.076461158445,150.14244273754596,16263.253459173411,98.52042045932387,21248.05158610661,43.49058103532259,27014.734337396872,16.38752795489246,32900.26942913213,11.912607400185998,0.0326037893290654
8782.664378564954,101.06014151737611,11366.810287610773,52.86415327996193,18067.88886554421,37.657134991239595,24754.906804923652,28.61681713998839,30618.68246857576,29.278051685664618,0.15940251746747
13268.688585408801,205.9761628961453,11441.35392471387,30.960551821253677,14381.398512789932,32.719047673230875,19414.447612712836,56.32526575631004,24420.845299100103,68.96960799241887,0.3849645423347494
12833.962228803852,223.75187946908594,11148.901972459891,45.52908532657467,13487.278695991654,45.55502665386051,17941.619092194556,62.55614094383104,22617.24564387302,75.31703818677818,0.484173677377606
13178.82839168913,93.88538745191995,16886.955431784965,19.35646110337361,22053.751919484857,27.36113020409359,28417.667711720016,40.48004790546509,34309.49827406357,42.96079564129109,0.4910550608151327
14063.286594278552,185.88217947110778,17942.320009906456,61.22724595773426,21849.015681263787,21.594631585453627,26838.596014384344,20.951357944061424,32717.070842139005,17.360783389093097,0.0339584700374562
12042.386120238325,154.19371828333843,16356.268602064949,103.63165286678057,20914.094700751204,35.49905669114243,26210.488067252445,2.3224900846126646,32024.895955515385,7.07276311433152,0.4427629804910715
