dx,dy,fx,fy,d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole,Elongation,Aspect_Ratio,Centroid_x,Centroid_y,Diff_of_means,CDX2_1 Marker,CDX2_2 Marker,Minor Axis,Skeleton
2275.0,675.0,1174.0,510.0,14086.031393606918,176.7500925745953,14334.330661298209,96.79621970967165,17175.7890590156,103.30874292856687,20736.66705125769,96.23184737741127,23680.365053746857,92.41617679461528,0.5958290433841589,126.0,0.6871794871794872,1174,510,-0.0252405589357198,0.4909704206512599,0.3239365375506648,91.4536118239548,142.39696961967
3275.0,675.0,1700.0,477.0,11894.579355318054,120.85926239530359,14782.736904480711,77.2888171486541,18512.72970592887,99.73136579362253,21204.852567021986,101.79743576263004,23609.77522815727,97.2258564231608,0.5907857953586539,112.0,0.78125,1700,477,0.0211827037206496,0.5058972546725807,0.4097136020913469,88.26416700130389,126.32590180780451
6075.0,675.0,3111.0,389.0,15892.126162920375,308.61654541390516,15319.845408201858,70.43475472970385,15802.653695593252,40.187009381215155,16887.78308118913,60.07178187023646,18602.83628179537,76.32400456726965,0.276207670896737,87.0,0.6981132075471698,3111,389,0.1149166747186468,0.3805564072399911,0.4155473002078402,73.88916816662638,98.42640687119284
7075.0,675.0,3641.0,318.0,8221.254737585386,93.53832105382821,7751.219433130434,93.14158845699829,9157.518660891077,84.02530942967664,11368.710933314827,84.24861077869356,13757.927165603802,87.68578851409498,0.0047761167470605,30.0,0.9433962264150944,3641,318,0.1533196177055452,0.2898638802104148,0.362429222130529,102.17814901658276,31.48528137423857
1875.0,875.0,1001.0,579.0,8304.814513698018,98.51422201731265,10411.270096383574,70.96131911998972,16133.836892240903,61.74924951333753,21215.92056605548,72.40748164533969,24676.38271226295,77.34263170656601,0.0539068915850498,15.0,0.934640522875817,1001,579,0.1676757000469346,0.4418441504804944,0.4788617661767264,124.10622809830484,18.970562748477143
2475.0,875.0,1312.0,597.0,12007.890498936304,213.54246916513765,16539.34886082668,58.886965990905445,20467.236956808785,81.91069216777531,23568.39017702158,78.77971832132354,26173.00015821267,78.68660072337325,0.322629856264379,90.0,0.8957055214723927,1312,597,0.0221089901988424,0.4679442401512672,0.3838857794152818,91.38311507119762,108.05382386916236
3075.0,875.0,1564.0,481.0,11475.199263765231,115.91310361666865,16804.209929362365,62.38327067058608,21511.811169520468,72.37158591471997,24080.896201399337,79.93589310374517,26238.066013354663,81.64348459371898,0.5678312621562248,81.0,0.6777777777777778,1564,481,0.0227828477185266,0.5262188116903496,0.4309753710122818,95.27191375709852,89.11269837220809
4075.0,875.0,2143.0,474.0,8588.155771640171,112.14681486468932,8810.191135561663,78.50627512489561,13573.827595349301,88.58861153939137,18809.350496386847,90.60810214667525,23066.82157082597,87.1305221893116,0.4018001225880739,109.0,0.6836734693877551,2143,474,0.027182251643665,0.472882288449722,0.377845044736687,94.7589430992007,125.39696961967
5675.0,875.0,2924.0,421.0,9281.162846475958,142.6585149133167,14084.39971983196,70.15103775938148,16788.17892740559,10.759109274838345,18752.156478312496,46.196530832515386,21121.39277371235,68.8869361653175,0.190205560139978,100.0,0.7647058823529411,2924,421,0.0472869582958518,0.4503650100318194,0.375378487538738,110.58375627219247,105.62741699796952
6675.0,875.0,3422.0,428.0,8994.884050886261,88.40595529073056,10903.111852236276,23.27421419878917,12996.636270296745,50.19889915797919,15413.502489320861,67.34843863879546,17922.653814475914,81.17426599757461,0.0484391158428747,43.0,1.2452830188679245,3422,428,0.1487526837476986,0.3419335860231754,0.4103040464921311,97.72529419533149,51.112698372208094
475.0,1075.0,289.0,705.0,11420.505291336029,130.361303165372,14373.356872834176,77.96700713757332,16374.350772605398,84.64721808531179,17331.997866248556,81.29055015178615,18382.15087557142,83.84783855701541,0.199305300962822,100.0,1.132867132867133,289,705,0.0552048862024718,0.399206425769485,0.349522136473181,90.60295655453452,115.9827560572969
5075.0,1075.0,2676.0,574.0,12927.681041328473,248.3901237983856,13185.117167498218,101.94748015612977,16255.749568136034,56.624914831545844,19634.09323700306,54.948848370156476,23202.60794260275,65.85448261597627,0.2806749052513593,92.0,1.325,2676,574,0.0504574885627859,0.5146799534406296,0.4543486617925591,102.03986985732836,100.94112549695429
275.0,1275.0,111.0,878.0,10490.481792837349,182.16998559028565,10876.83792269131,126.54516888914857,13722.59749565827,113.51542171391962,15565.544936552335,96.11377224611373,17070.33559911672,90.03271404236628,0.0862258875677027,70.0,0.984,111,878,0.160205162752243,0.2853353744204266,0.3728117369566026,76.88909019703472,88.46803743153546
1075.0,1275.0,537.0,764.0,13065.061135243337,216.1347636772564,15186.666068685996,40.90869181186191,18844.873421388584,16.20208762658008,21701.05769647376,33.96457760130668,23984.851999630722,60.70568609178579,0.549031981825222,104.0,0.7455621301775148,537,764,0.0323191776710684,0.4100212723525891,0.3640639216890625,74.56503064907838,123.29646455628166
2875.0,1275.0,1498.0,722.0,15008.840845704237,265.41030507555257,19651.863760329168,49.88603827021168,23984.568158922597,19.565196791265247,27017.91368038415,30.627582560006,29538.620464006624,43.51139890428767,0.1742446321342456,75.0,0.93006993006993,1498,722,-0.1533470803795485,0.4638733189264979,0.2186527345185054,101.30236009601612,87.66904755831214
4075.0,1275.0,2160.0,718.0,9373.060366469066,73.61027185822326,11407.362989804798,40.8072039951768,16776.589502445626,61.28307502320623,22268.322149276988,64.17678072162052,26580.558895370636,61.57629212833395,0.4814796842482935,101.0,1.3985507246376812,2160,718,-0.0854877705272053,0.4134725975140808,0.2435294698675526,119.68829305940696,118.2253967444162
5075.0,1275.0,2614.0,685.0,15329.821640025697,137.93712872477053,14856.15091735608,51.420784757188855,17243.41971520504,31.147263890981478,20833.442311788956,41.83980313976455,24720.549267851176,56.15939500008079,0.278328226848572,94.0,1.3873873873873874,2614,685,0.0026726791703138,0.4219829504701802,0.3523404793049902,89.11959983394607,107.49747468305831
6875.0,1275.0,3633.0,612.0,8244.931634319353,91.51507350424954,9219.840873393227,34.051309668650816,12813.072488685348,28.362956753004678,16820.682658817583,63.08259971969676,20230.674708187937,80.98800382522808,0.4001253703536532,144.0,1.2792207792207793,3633,612,0.0880680507497116,0.3902608998502964,0.3976845412071526,121.51260328496234,161.22539674441617
1075.0,1475.0,547.0,946.0,14044.13665520095,152.05545344677972,15240.562146914303,29.00086676551173,18747.64392174039,15.145082071968988,22054.20470566966,30.22821420774558,24725.474178336037,56.60361280860352,0.677356848027304,122.0,1.441860465116279,547,946,-0.0645740280913438,0.4804315697564753,0.2999416765420358,79.92107820526492,128.8700576850888
1475.0,1475.0,833.0,875.0,9377.991780894843,161.18910459286158,11949.46663317054,89.2934819221067,17715.800994312507,19.852806681674135,23084.167577790213,20.817184523058167,26858.642861246077,44.24319153316166,0.2840036651870811,109.0,1.1944444444444444,833,875,0.05626148457598,0.3865003768798206,0.3242961132177184,99.06347034841858,129.53910524340097
2875.0,1475.0,1521.0,857.0,19994.778997602756,195.9498667132448,20525.21678426109,28.60249058295195,24134.983671105416,11.638427547398804,27482.975615165455,9.812187315182488,30387.548815889768,24.648899561165823,0.0812020725848101,58.0,1.392156862745098,1521,857,-0.2658476822295934,0.4373424420131566,0.1075773491685652,85.32709936266886,61.14213562373095
5275.0,1475.0,2764.0,773.0,12398.446736271888,176.46424793275784,14483.70371307861,72.88862246439618,17381.010728795387,24.491911218747553,21553.199873109643,27.65873880919272,25810.16221660491,46.385761493496645,0.0231015460630348,156.0,1.0180722891566265,2764,773,-0.0895200369710173,0.4082969512262102,0.2370027343771678,95.54208983438636,179.4386001800126
2675.0,1675.0,1399.0,1002.0,16768.42611170023,308.3165710566015,19303.948133814927,86.05334415101254,23049.18419484422,49.809381410116174,27064.251101483882,24.09243910743159,30667.144730706183,10.78316712186958,0.0423738385303101,64.0,0.8242424242424242,1399,1002,-0.3353352034455401,0.4978132263826884,0.1023021583196332,111.58835739413932,80.39696961966999
2875.0,1675.0,1551.0,973.0,18903.572773997406,262.96261998375206,20242.506296925578,48.256827485579066,23681.22716208607,33.2102523615003,27394.44993374949,15.684537365638677,30778.829072462664,7.381991970013203,0.0289560018057424,67.0,1.0070921985815602,1551,973,-0.3609065100034256,0.5003604331535129,0.0795418379874428,113.96977327108584,76.76955262170047
3475.0,1675.0,1848.0,963.0,9092.892534697381,80.99139716755042,15357.421604584924,66.13738639058381,21807.30515148184,48.97602290718129,26448.338900097922,28.77411120599828,30118.232026636462,22.126030438541658,0.2427853309376389,153.0,0.746031746031746,1848,963,-0.1678977368318337,0.5236559372726123,0.249044254009042,98.82986035158405,179.3380951166243
3875.0,1675.0,2072.0,889.0,9438.176635448575,87.7521673686164,13100.85815112629,40.975204655651794,19407.37959866236,44.72831302012769,24869.3864074601,34.925776309821075,29129.48154666284,30.041764618514332,0.612420588809339,128.0,1.1551724137931034,2072,889,-0.1427874307290189,0.4290622428925119,0.2134798100386246,103.47005363246603,146.88225099390857
4675.0,1675.0,2433.0,912.0,7873.9137500037195,68.04855632306378,12485.31616808727,55.082837950413726,18003.56930861481,16.389682982975998,22842.586944187253,27.947380218250455,27453.60374179983,35.579261741745015,0.1352584561014297,59.0,0.9185185185185184,2433,912,0.1477160354035743,0.5797613918020929,0.6045385994889788,109.4163361657105,71.66904755831214
7875.0,1675.0,4117.0,782.0,8660.303247041038,112.63494948116131,8856.18667285401,111.96907760596756,11220.440885691685,108.05377114472309,13630.472983048654,102.96086588696245,16051.231289883683,102.12239427104782,0.0766497345663379,75.0,1.1764705882352942,4117,782,0.1214422186197313,0.3200149928267079,0.3615474796472089,110.0418844120198,91.39696961967
875.0,1875.0,444.0,1096.0,9207.55445846283,60.95555950526094,13630.482338308297,30.857453977776785,17482.999975567862,36.5744338013405,20964.625861936805,50.23325631167397,23985.738981710867,65.289540858963,0.2235205383001495,87.0,1.2677165354330708,444,1096,0.1103306375429137,0.4721610418051077,0.4685349636849033,85.18057499299132,104.2253967444162
2275.0,1875.0,1245.0,1086.0,9512.141487324572,97.20356855237436,13833.546305183194,95.46863001843134,19696.356051343195,59.21275631232901,25330.87128587995,34.11952733298639,30067.717522292678,16.588288739095006,0.5323595332144401,108.0,0.8770949720670391,1245,1086,-0.289246715310165,0.5299135340515156,0.1507393131285947,100.33699623081051,136.82337649086284
5275.0,1875.0,2773.0,1003.0,8930.590926691293,106.6633765509763,12107.101097976023,87.65807472100299,17161.639350989586,35.52046346443809,22635.604465229237,22.79629790288129,27727.878177454324,31.824897171454634,0.1249995245797489,59.0,1.2393162393162394,2773,1003,0.1273261466110501,0.4183760972608557,0.4336287239370213,98.1600485584264,63.38477631085024
7275.0,1875.0,3796.0,898.0,8396.557562551181,76.76599368979444,11901.592129776938,80.69898007695552,16530.61915194662,81.80686813754694,19953.800169056754,81.03874777688463,22964.94262258411,88.26673398975885,0.0145527644260081,37.0,0.7204301075268817,3796,898,0.2145435798210216,0.3559461563409621,0.5235857385968096,70.2226366467768,38.89949493661167
3075.0,2075.0,1649.0,1204.0,8880.982932642011,91.89013231802117,15411.055101367047,106.59330856785712,21234.324933070235,67.37602066322648,25972.398622269568,43.01335821052155,30382.407313848205,19.837813930788077,0.1466976809795516,170.0,1.0726256983240223,1649,1204,-0.1853147973390188,0.5444026392706361,0.256673220401943,96.24994578453192,201.30865786510145
6075.0,2075.0,3219.0,1012.0,7479.049853824883,76.8287817455005,7922.719959154623,67.82560551891319,15068.77031394739,59.12144625008007,22500.648659522347,43.431133776572246,28262.48003552485,44.01713282691556,0.1648989823617038,73.0,0.8793103448275862,3219,1012,0.0684485748508703,0.3815835483705017,0.3591555769721101,122.75190595101223,85.25483399593904
6875.0,2075.0,3664.0,1028.0,8374.081610195717,81.40096121370753,12169.382089673438,107.23843039470027,18001.02283193859,85.47903227251076,22771.5592591992,65.0240099423698,26772.910241626872,69.053549983397,0.3768763494370715,122.0,1.3380281690140845,3664,1028,0.1142385583905136,0.4177869419848145,0.4294873364153636,100.489447093822,130.94112549695427
7875.0,2075.0,4149.0,984.0,9678.189960776373,58.605689970355954,12918.352404100848,80.39351800393035,14856.446945371395,100.6105003247773,16807.95724706902,104.55050904850484,19165.318154405322,106.29332067144172,0.0431946178937876,89.0,1.489795918367347,4149,984,0.1843181924116715,0.3858399625322309,0.503242352384272,80.66551362186254,100.01219330881976
475.0,2275.0,276.0,1365.0,12288.513208621505,210.16099286286712,11122.050850672442,91.10255848277765,13815.614171147685,81.61942532956714,17144.45423885488,85.80685546871251,20291.68340974704,88.626911087051,0.2506521205932217,94.0,0.9041095890410958,276,1365,-0.0479628335894927,0.4263618414511156,0.2797153027925841,77.13509986069656,115.36753236814714
675.0,2275.0,435.0,1331.0,12910.4894538788,169.21017629031115,12573.894822733673,30.677674355262734,15499.911977792173,53.984872838878466,19090.020113922455,69.66942475112727,22380.905873616637,78.15662498184024,0.1392167448676941,80.0,1.5504587155963303,435,1331,-0.1115405966650903,0.5027706948758286,0.3001719272066695,92.21158138755396,87.2842712474619
1475.0,2275.0,823.0,1289.0,7503.148515216258,75.33801927884645,9604.906009562905,18.704191695276556,16738.82567298609,4.942405864935705,22857.89466911936,15.155934841933112,27745.296144449563,30.999053124188745,0.1589785881131364,111.0,0.7704918032786885,823,1289,-0.0313472219131396,0.4547873636939225,0.3225906320543878,126.44650329557638,128.22539674441617
2275.0,2275.0,1206.0,1283.0,11579.50503031347,126.90095539188609,12911.25036792716,46.815767601683696,17821.89042101841,45.39985595962045,23909.34886383895,33.91585098126187,29510.70406834676,18.97169798048297,0.2403266345930167,129.0,0.7365591397849462,1206,1283,-0.1192653052954346,0.5016931107670571,0.2848624166045672,107.1730416479076,158.65180361560903
3675.0,2275.0,1969.0,1217.0,10788.94703947174,161.2294574958508,14426.86204979835,36.448069986128125,19421.433001766214,39.549828490554354,24448.343294404513,37.597438129058304,29343.820293062443,22.89814566956035,0.0708595309516075,78.0,0.803680981595092,1969,1217,-0.2307555731665034,0.5124355349138121,0.1937029913024373,111.55010834890956,88.18376618407356
4275.0,2275.0,2274.0,1205.0,7769.314223765572,66.94831012225738,11692.186510698222,8.183815946164056,18218.48531605494,15.77968905152008,23777.046578781275,16.38682404489884,28882.761494524257,7.888463281029116,0.210686582256306,112.0,0.7135135135135136,2274,1205,-0.0619415799498935,0.5221590909090909,0.3288957421573696,116.74161221188648,129.22539674441617
4875.0,2275.0,2598.0,1176.0,8991.301422831748,89.71700867731087,12788.353081863983,17.89964414672245,18217.946743129738,3.5769655887674503,23634.15549836877,4.268849757952843,28844.59388992493,9.96356091229007,0.1794189978642619,72.0,0.8703703703703703,2598,1176,0.0492399805240253,0.5005010450408032,0.423678925211367,107.9875478224506,84.66904755831214
2075.0,2475.0,1111.0,1439.0,10635.506775279357,165.9642336204822,12161.725445091703,24.365243116630488,16901.392549209275,19.077339461402637,23101.516510633115,20.09987623044237,28934.726812478817,14.910737878376644,0.4023071681816768,102.0,0.7309941520467836,1111,1439,-0.0634880303206095,0.4600552616749377,0.2988980922311369,91.6126663146988,113.08326112068524
3475.0,2475.0,1836.0,1363.0,11823.779321672126,116.67377652628372,14157.46232964632,43.23930986890358,18345.46356599331,57.155578483706265,23500.842945034492,48.88005904708221,28810.385407045895,31.68187235484505,0.0721001487914179,56.0,1.0756302521008403,1836,1363,-0.1209257473481196,0.4685148200582017,0.2746449639933569,108.31153810280392,66.59797974644667
7475.0,2475.0,3901.0,1211.0,8916.192785321622,77.91476772713831,16076.0914900415,57.19610347564399,20370.868939846903,63.20467269738822,23329.002147471023,79.99629991388548,26158.81124849009,90.23635242559354,0.0852121057277964,57.0,1.0769230769230769,3901,1211,0.1145137993627415,0.4023312256772298,0.4112848603671447,113.78758791373548,63.04163056034262
8075.0,2475.0,4236.0,1168.0,12951.720387249501,152.8794651449236,12045.91639455955,97.69873320913385,13762.360936248268,111.1638745080584,16538.853648153152,114.58221440329446,19441.325916787482,114.63786489711595,0.0493632786132144,82.0,0.7448275862068966,4236,1168,0.1424773655707202,0.3553541072380034,0.3996919700440868,79.83294099155627,98.39696961967
4875.0,2675.0,2569.0,1407.0,9626.156458669651,71.54523707188477,13433.756856893955,13.625579818994293,18182.56659745045,21.131257418068913,23573.601598978243,17.145645373491487,29012.921642529403,13.9238113568582,0.0612594722824441,77.0,1.2654867256637168,2569,1407,0.0333297786119523,0.4234507301348716,0.3878468668284415,96.0379365995966,83.87005768508881
6275.0,2675.0,3294.0,1356.0,11776.770437715735,225.5880745865191,15615.80682689458,84.56752957574122,20855.216887438855,59.13444186512828,26207.7958279034,42.54019921028169,31326.591476715173,35.51921550909877,0.0225762976402991,35.0,1.1313131313131313,3294,1356,0.1028978870468027,0.3221195766405462,0.3494032467397074,81.84724618274672,42.698484809834994
6875.0,2675.0,3566.0,1347.0,16138.847778695885,348.6354556643033,19131.8614945677,67.05102885022575,22874.973306077507,34.66913842709186,26985.378098060253,43.49452041257091,30922.671376895396,51.993988837415365,1.2263005546789445,161.0,1.8925619834710743,3566,1347,-0.2487803485859921,0.4411319637706201,0.1637997234246958,101.89210696260048,174.08326112068522
7075.0,2675.0,3740.0,1289.0,18789.69249036061,271.49871035330557,19546.14599839249,42.74649957431614,22846.369378238254,29.523058468830083,26653.374743623743,49.035724441443364,30197.539931087354,62.08069171229959,0.5946361351614082,119.0,0.7916666666666666,3740,1289,-0.0581920379285906,0.4928189230319772,0.3542354184721394,65.78658252189356,142.02438661763952
8075.0,2675.0,4224.0,1369.0,12227.547254707571,207.1856626483554,10701.56610419288,112.78804374282025,13604.107169422621,113.70765030786228,17322.352110685355,118.59764525378233,20606.44967862382,117.69303080810305,0.2500126561831309,114.0,0.5876288659793815,4224,1369,0.1090629822565804,0.3450760209625811,0.3658397687741002,89.55723712708448,124.18376618407356
875.0,2875.0,558.0,1668.0,7776.635767582823,70.07922111715169,11009.93566613201,37.414322072231,16688.518051990704,38.082230047481055,20941.40101505565,57.1240320644897,24581.50104785082,66.61957978537916,0.2580173796627573,72.0,0.8121212121212121,558,1668,0.0207785733707967,0.521060870793767,0.4231080433799409,96.56935751263708,83.84062043356596
3475.0,2875.0,1882.0,1547.0,11629.739100961857,126.81224491707962,12170.32861123924,71.17667469661714,15540.794310660303,55.74147549387918,21062.714208272748,45.694307607042845,27133.74085641144,33.57958885227035,0.0425742566029196,29.0,1.0808823529411764,1882,1547,-0.1318070775458923,0.4731742232913017,0.2431648248093223,124.08771244174416,35.04163056034262
4475.0,2875.0,2339.0,1514.0,8265.421950563265,89.1763760555561,10735.444808664493,74.52987427928281,16363.297274420522,44.310835506992476,22250.088517749133,31.861992071524625,28025.349440484777,22.770469850627993,0.3412573642321737,123.0,1.380952380952381,2339,1514,-0.0764136563148518,0.4662849857210127,0.2819796361501536,103.33751930512574,127.38477631085024
5475.0,2875.0,2941.0,1460.0,10832.777724538388,166.21625011383307,14817.064816355523,77.10400003474805,19996.245251658653,31.555241223090448,25073.957678954717,23.354805585266742,30414.403211658326,22.050895845796216,0.5358783549489438,106.0,1.023121387283237,2941,1460,-0.0471543639050607,0.4072811844824986,0.2689995155079764,84.00878082530402,140.6223663640862
6075.0,2875.0,3198.0,1504.0,14229.944597802973,188.98446324498778,16805.14636322488,45.576655497838736,21223.99036854704,32.35252336338996,26518.228044526863,30.978407020434904,31776.72141017667,27.726377594481907,0.1715301696674187,75.0,0.7692307692307693,3198,1504,-0.0279380888528176,0.4254065180102916,0.3359290540858871,94.13388862506515,84.35533905932738
7075.0,2875.0,3730.0,1461.0,20046.232394450042,194.03629879813852,19441.264689725136,54.95980521292074,23204.632715947922,20.556746767208892,27628.60091539492,41.44562086407568,31372.981766890494,55.665214845517156,0.4203363757100339,85.0,1.0727272727272728,3730,1461,-0.1437677280556284,0.4912004568799366,0.2528485549060842,70.6627134843525,96.01219330881976
275.0,3075.0,194.0,1771.0,10439.537255742314,175.96076967586416,9682.563118940192,94.58429946990783,11942.605912571187,99.5984896266608,15077.338310806614,102.58498219178456,18428.182752013,100.92286216907935,0.2434951327373207,84.0,1.5495495495495497,194,1771,-0.0254445964432283,0.4594655294068326,0.3045561237162982,104.18822170010225,91.698484809835
2075.0,3075.0,1159.0,1698.0,11255.953831381146,222.83716014790733,12659.44490632747,103.70532168904185,16555.739597083753,53.37999155977118,22365.397326920967,25.6980039542906,28237.90082731625,10.144961585451536,0.2054716827704821,69.0,1.102189781021898,1159,1698,-0.0017342216759394,0.461958480929592,0.3190935292775699,100.2030358699051,87.88225099390857
3675.0,3075.0,2002.0,1711.0,10518.732901923739,176.01871770659866,11035.02377411912,64.60662121977498,14668.480148670922,45.26194342345587,20132.025703028998,39.0771829498116,26353.485725087558,30.25025754360046,0.4652409391613492,117.0,0.8967391304347826,2002,1711,-0.0696288456285849,0.4841386546613401,0.3021413443491939,102.1110356388812,136.95331880577405
5275.0,3075.0,2793.0,1573.0,11019.831859055657,150.39389211177206,15029.392248422517,44.83421480551363,19625.04318144171,35.30789701068238,24598.122289961262,28.218918211862466,29967.99425006268,24.823080130682072,0.356254216169809,105.0,0.6631016042780749,2793,1573,-0.0310781787735517,0.4596691859299523,0.3001002272492664,93.78911666030976,117.25483399593904
6275.0,3075.0,3333.0,1596.0,12351.786292335246,239.96635888566533,16183.891087600374,72.04549748312633,21854.949406602456,21.343412486235362,27496.393343216852,25.440184880395027,32699.818478775633,25.06558951588392,0.2207081078251739,65.0,0.9214285714285714,3333,1596,0.058578091744781,0.4274153324685564,0.3905424768844529,96.71198826096806,74.35533905932738
7075.0,3075.0,3732.0,1598.0,15234.133771514997,257.1117701179764,17873.6456530236,85.51707341104962,23229.09640672358,16.58490924754972,28429.37657750649,34.7192772381292,32394.69238332851,48.56949538069834,0.3073498988797349,87.0,0.6973684210526315,3732,1598,0.037673343605547,0.4815638320144962,0.3924925567263745,81.89207626662862,96.76955262170048
475.0,3275.0,389.0,1907.0,10631.481387935088,162.89950901645838,11369.326327133685,54.77461591916336,14481.479652528957,90.48169590932488,17838.715122642825,96.40208739560111,21163.128253856325,94.94011406535324,0.5969133363356246,133.0,1.1133333333333333,389,1907,0.0571874566393783,0.460684891275885,0.4040167545218939,84.51257835886057,148.9827560572969
1675.0,3275.0,913.0,1817.0,14775.486301011068,201.77346559735454,16081.723643601406,49.9483633892676,19069.910941028254,35.22204120669504,23726.23315586662,22.259703868649424,28532.164940706316,9.941877509085288,0.5037905561490917,113.0,1.4728682170542635,913,1817,-0.1801307649334795,0.4900489586340529,0.2047726305137626,93.41697694575514,126.49747468305831
1875.0,3275.0,1088.0,1821.0,15875.51919610862,142.30135701328945,15303.166384090431,70.95930228803243,18160.266745514404,48.93891132052845,23218.813272785705,28.495767576838052,28480.245407842296,8.989864527957009,0.5451960793001932,103.0,1.8695652173913044,1088,1821,-0.0671670337584115,0.478540151064601,0.284652874205332,73.24631023545811,109.0416305603426
5875.0,3275.0,3120.0,1682.0,12155.325993013636,80.76809204290676,16113.315183067087,76.28171640885853,20936.48540152381,22.022258195881438,26469.553918182348,23.04374673261257,31940.89881364143,25.673791213550523,0.0358306153097229,28.0,0.9724770642201837,3120,1682,0.1092308859746549,0.4566384590834186,0.4564763133227341,90.40230917583052,34.45584412271571
1275.0,3475.0,760.0,1909.0,9890.85411658552,111.54518865347198,15690.151419921722,66.08280431237054,20094.056246498425,24.01232824718511,24224.601073415957,27.494721349986136,28056.0088555473,34.80401461410094,0.0074661854573439,107.0,1.1210191082802548,760,1909,-0.0645893094079737,0.5677637243056096,0.3807199068049477,118.78206693639687,129.19595949289334
4875.0,3475.0,2546.0,1799.0,7803.9230655525,70.86861909598663,10157.378161480015,93.23712537918344,16344.636269943756,63.75852306640256,22432.26885217778,41.810349458287696,28261.452319581484,32.310039914844985,0.4939354136134005,126.0,1.5390625,2546,1799,-0.0024047737515258,0.4763207037994092,0.3638718746710995,91.55931125452332,136.59797974644667
5675.0,3475.0,3054.0,1816.0,10863.908190269009,160.34815499183216,14637.434289674826,77.90066271658226,20200.583398878967,26.079046343651555,25703.127955394237,26.189805083422435,31273.477405830872,28.674865835247964,0.5485520340901263,136.0,1.6504065040650406,3054,1816,-0.0391652849758942,0.5315782496096718,0.3622258498434889,94.02212174540806,146.59797974644667
