g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,Dipole
0.13126904850884938,0.14200593801978112,0.10307035933401908,0.08210102364890023,0.11312446481413017,0.1354223085303484,0.13226459702593274,0.06855784092095493,0.0636391576293737,0.1256585648244967,0.12621675017625705,0.13352578410180824,0.11251842739155306,0.12436447433854508,0.14569296266459655,0.10398937827428197,0.12585424908082815,0.13225012824422946,0.13837274782886905,0.13088760113979425,0.07160577452845426,0.09496098072219514,0.10643081774873231,0.10535211453457881,0.08804100112991842,0.383240546
0.11905344950205547,0.1272239442459845,0.14487029680497562,0.1277847466755913,0.08030071922083405,0.08037144527861056,0.06420085844687748,0.12406036530868328,0.1372446098791717,0.10261174185218387,0.10090787739533404,0.0685724863094323,0.11242203278129213,0.1317721953977378,0.10515528768411869,0.14179557415998104,0.13234447595304674,0.13322923982617918,0.12459512651970982,0.09160691419772761,0.13153428199928338,0.1354232421088933,0.1254511401055188,0.10065889037555792,0.06228676568593257,0.118481574
0.05211318390133814,0.06372316867214746,0.06622066668961972,0.06372316867214746,0.052113183901338136,0.06663164237337217,0.06855033790496967,0.06139246456787044,0.06855033788909032,0.06663164159430972,0.07407734740634342,0.061839765112555324,0.036009065717839336,0.061839761810387577,0.07407723420409948,0.07736244931703407,0.05933863785694943,0.019436756660469907,0.05933860287388226,0.07736136854723168,0.07794911615450051,0.059463269213639494,0.01752584152390189,0.05946308023287658,0.07794337282865564,0.018261216
0.0779226718724498,0.05944791046419552,0.01756261952773456,0.05944780386322994,0.07791942096412428,0.07749827495346118,0.059357108874467664,0.019002304970431733,0.059356633229697586,0.07748394173423549,0.07433485790627321,0.060646298713311717,0.03224479984155611,0.06064469449029685,0.07428649950740057,0.06595291518000229,0.0611714896478363,0.047380395309417046,0.06116843738271047,0.06583880895799007,0.05083883245711273,0.045714471696296395,0.032957569393326905,0.04572605776157063,0.0506759341111156,0.090740943
0.04936537650885941,0.04336650204606056,0.029468587521289235,0.04339548381634629,0.04925179692520429,0.05985662643289837,0.052809920195018796,0.03593457694248596,0.05309638796980956,0.060485630986335075,0.058117784111596606,0.04750782126137709,0.020265285908366716,0.049770135364187534,0.06284542308514741,0.04532910009289161,0.05398603647491784,0.04924800888102612,0.05891359033185381,0.05801420234013647,0.028174648607932947,0.05343879552425527,0.06128612481517528,0.057873554723073796,0.0412136584899757,0.142636096
0.13135396062812077,0.13243648894151297,0.11122292275647912,0.06648366107131815,0.022443020173268963,0.1418915001175732,0.12924595232579983,0.12043712484209154,0.09830589465489276,0.06441121570825327,0.10321506897307652,0.06645613470672386,0.10648506297261363,0.12246818028475033,0.09735981924530336,0.08522831911882559,0.06409952362493967,0.12354355276248662,0.13720397018027805,0.10489565222436306,0.12157065981183945,0.12715631270219016,0.14570448748294235,0.13104654714991784,0.08864311269320047,0.020079388
0.05090016164801787,0.06149589490395838,0.05971560426565845,0.04764371563258998,0.029690032831377767,0.06272017829476617,0.06378888531076923,0.05471699968980489,0.05982636853697902,0.058628830637427354,0.0668782677899765,0.05755835774633948,0.027430808434153593,0.04869327074024418,0.06854338650454966,0.06673855983412379,0.06440342724329859,0.027908666207335866,0.027784800099408466,0.06336435800544744,0.057550058683814846,0.06828667771950013,0.04809196182910609,0.016531091814715317,0.0505811627648212,0.06502195
0.04869434278537413,0.015681878671032348,0.049392204486485264,0.07120644793346297,0.06189464376043758,0.061736713085264634,0.02930976620006047,0.031082313417357982,0.06768109129216172,0.07205173688634395,0.06575473568558377,0.04942035654785638,0.016892045706292907,0.05237634982900244,0.07284722142794059,0.055941158871352564,0.061190254536930395,0.02924123634364435,0.03033196883018201,0.06420727783011206,0.035741255650022376,0.06076383067641628,0.04636249954822027,0.015513285393337526,0.049400328138357645,0.006875493
0.050869387725724025,0.05616073542638876,0.042870966656904236,0.03135173894800183,0.03834650965214411,0.06168738263098553,0.05864807445519616,0.04168402828151565,0.04936375655827278,0.056368311878643294,0.06393792722133745,0.050374283306072416,0.019669793950472355,0.04878957429463084,0.06351854760499048,0.06088554257655693,0.05334162243086887,0.0363516738250172,0.05341504290291096,0.06108725162150377,0.049405004188748214,0.04341174500440428,0.029695926566702363,0.04353416474980423,0.04957063545511887,0.070896436
0.0496070688239827,0.04372506486028966,0.03018613397612816,0.04370185588821984,0.04957625535157507,0.060562714663163444,0.05327162853666587,0.03757937305767325,0.053931774720847744,0.06099221108408244,0.05414803183362363,0.03958145234260871,0.019185580120908912,0.05166936368557298,0.06412071096495524,0.031188102816845406,0.026502035510291354,0.042428709377879084,0.06143031140847051,0.06205390045596047,0.046899416294497794,0.036470470014498005,0.057225168711780246,0.06254666363961026,0.05150441368757217,0.132396594
0.06229825439984047,0.07764916605684478,0.06878957472723403,0.03845399863941822,0.021242180072368725,0.07002221515535818,0.07540043888411525,0.05460780223602528,0.024020040849091304,0.011061474528910296,0.06873394386515462,0.06883422698179649,0.04725303901172148,0.032477920681045325,0.03101088846537892,0.05964255649957119,0.07104799721868096,0.06944809207416226,0.0700915139771518,0.07067179004661513,0.03876018285067572,0.06364923400901991,0.07482078712245517,0.07833933576128987,0.07734150255767519,0.050375798
0.04092320996525222,0.05865749913288616,0.05613015540085852,0.034396679521749796,0.020333648568367814,0.05817748956163328,0.05939140233486423,0.04197345855578094,0.03134520576967279,0.028183307015297743,0.06158710254790804,0.04998631581451283,0.020161559337937604,0.04086182089332821,0.05121986315902726,0.053528698966307055,0.054136206524430436,0.04888092963234607,0.05984404027458507,0.0587426005380485,0.02809338826615425,0.04493693221008317,0.05783009332359936,0.060798646192078386,0.0502067206480288,0.180599019
0.04720310967099684,0.0163762166337156,0.04912350264632968,0.07021779763030386,0.06012479546311312,0.0589317093947032,0.026893737776007346,0.028096425105101817,0.06473881743333545,0.06712598609772077,0.06559799102610586,0.0491892787907884,0.027902507872200187,0.05747491210475936,0.06682128053106288,0.06379613418329017,0.06551738554896086,0.05692810498880016,0.06386981769878167,0.0626150357736384,0.05148381485996126,0.0632520620520003,0.06493956617826119,0.0620591467947261,0.05075265809191101,0.034484769
0.04124551662298691,0.05770434853634523,0.06037342651184687,0.050654716310124845,0.02404391172941592,0.058114990109846526,0.058729156564101555,0.04863843503939837,0.052192041174190545,0.0395175970559367,0.062243660650770444,0.0485106387556792,0.020278204872898744,0.046901587054256864,0.05440917612935994,0.05602734993471509,0.048837884234158,0.04090868173254335,0.05766492182680933,0.05944275320516591,0.03831934581547861,0.03128386880585948,0.04279663582851349,0.05608381169501673,0.05063094352981948,0.00986691
0.050658990197105194,0.06396001073092857,0.06696300817736983,0.0646463422852943,0.053196083242252244,0.06843823308871508,0.0705381030826347,0.06421043177506423,0.07072955937790429,0.06898834032426751,0.07595389311084005,0.06245761644307682,0.04186796028295547,0.06248904593237681,0.07584701636102467,0.07557567329567268,0.05167515140925144,0.02466392078426409,0.051672479125752145,0.07535852941116537,0.06902368788772086,0.040034419424723744,0.017521696495910982,0.04002996370838749,0.06886386376925206,0.054054197
0.0212419827610201,0.03845369087601472,0.06866770755933832,0.07676443806582452,0.05835323932779449,0.011061404701120145,0.02402046562828112,0.05454692762095584,0.07493683379379976,0.06793447611763663,0.031035262844220774,0.032386638368781966,0.047222070568011774,0.0690822290915579,0.06943654212807171,0.07083752020189824,0.06939371357013674,0.06855247863115034,0.07174425696288717,0.06459557372706408,0.07805493919338005,0.07528591037388147,0.06986815334241044,0.06180627698091058,0.04788016211017515,0.071653771
0.048133439384956934,0.061462861206749306,0.0686000156783859,0.07359021401672877,0.07703113777760957,0.06404550987761586,0.06898894823897045,0.0636243756189391,0.06346658680082434,0.0672105280876843,0.06049531837287793,0.055761993518179204,0.03587723740203676,0.02369241271489354,0.02520354369950156,0.0380122557708668,0.043148491146856316,0.04719901230126336,0.042094701104623884,0.03045280089775388,0.016464614233145828,0.0331034152318078,0.055750783723004925,0.06102383842354284,0.05281592373542762,0.174590485
0.05055906219347543,0.06205991995145469,0.06493665390941734,0.06342143245192502,0.052791583944186656,0.06245197629169859,0.06392013052329004,0.05707043966229399,0.06629112678926365,0.0674531899720789,0.06666001153044865,0.05764300677694944,0.028497201825050077,0.05050903554403698,0.07119721382795371,0.06659538313524696,0.06474149111798234,0.028209662818288246,0.027382520490304808,0.06562250708902076,0.05767480666636356,0.06945919071139656,0.051115396170728696,0.025804631141797197,0.05936105919181259,0.022072464
0.050047813081702905,0.019310537134292614,0.054172021128208854,0.08112906859918591,0.0770320214742257,0.06733353329926056,0.04477539505654622,0.04839682084333264,0.0838449966726131,0.09706617434870556,0.0768494267699874,0.07115540809570625,0.04121984296028769,0.05665571657997547,0.09314202786223735,0.0699015023066462,0.08736222798875164,0.06054238089114237,0.027003152199532837,0.06743371783144982,0.04803565956232747,0.08742509528229388,0.09112329556109987,0.06716365805991396,0.06769728378513809,0.053168616
0.07593534187245518,0.0782589552857017,0.07671385039783353,0.069345496318159,0.053697823161868906,0.06578685324752923,0.06928418149236183,0.0726221809521337,0.07712717704678225,0.06915919257758016,0.023934204463467487,0.027953662197189616,0.04504295244644657,0.07275924741664686,0.07709399172828048,0.035513865728297456,0.017772384145339007,0.028030896420635717,0.06971626851010065,0.07999748123511949,0.057642997257955485,0.03681675505360781,0.024363478732101252,0.06650202860711137,0.079567822978661,0.001703879
0.05205322515625925,0.03107991501375153,0.02544620357441361,0.06784513513025135,0.07994709065889323,0.06369450194655567,0.04565648882324063,0.024853225578109175,0.06420847377814884,0.07841902690184799,0.06849318142412465,0.05957314759423935,0.03994880109531226,0.06418037563495782,0.07451193816386346,0.06544719318509049,0.06973469860238943,0.06316061724076812,0.06935980287598138,0.06676908347531368,0.05208857749877316,0.06437596739065912,0.06653883109295478,0.06356912833676633,0.05177109131038551,0.137120295
0.04453533547831938,0.05681226167362759,0.0926493977803019,0.09684739073756173,0.07224385216373769,0.06285678048719548,0.024953544473527774,0.06364007489876196,0.09243228349078596,0.08166867992664895,0.09063877524328744,0.06344011652764653,0.060267324960586295,0.08323747068521246,0.07986822259585806,0.09282909765662767,0.09172044434582434,0.08318484677833185,0.0825403562190333,0.07148422525871802,0.06950150883257603,0.08122688689767182,0.07984409664189512,0.07147816486283988,0.055061768966969814,0.108528459
0.06659446121517076,0.09291974956888183,0.10754424532921378,0.1110902322435374,0.10601174297576246,0.08439131262853992,0.10307981373126518,0.09610088094306882,0.08667196856968559,0.0987273461333558,0.08944068232582286,0.09946033389201381,0.06775829936198205,0.03390839956794883,0.07615253299541656,0.08430705449389088,0.10297112846908711,0.0955304200945994,0.08549408735952818,0.09755950821114291,0.0664982808437053,0.09220108094141147,0.10475001178278534,0.10603056557352425,0.10080001593081075,0.22961945
0.050741020982550025,0.0630582416837702,0.06725378252376102,0.06475152628644891,0.05821981273756913,0.061778896743715395,0.06435705697791175,0.057478122986816683,0.058150071228777855,0.05408251279044289,0.06382361106988828,0.057302662608223136,0.029407927348395833,0.021496852456174786,0.03139703518265664,0.06085858548387328,0.06594074335460479,0.051658311246642705,0.031708253267477816,0.021801183146344317,0.049030894053976114,0.06663940511470676,0.0710766369194665,0.06546369265961553,0.05568979573214138,0.123774827
0.10583931870748277,0.11107358915530822,0.1076951542816688,0.09311354985973383,0.06649024377930485,0.09876366676770573,0.08667155470236498,0.09608215082530068,0.10281453945086567,0.08303905291895063,0.0763659840242264,0.0339208902070917,0.06760266744153137,0.09863108936208395,0.08595288994517775,0.09830870260371696,0.08556787621885203,0.09488741918119752,0.10145746406671638,0.0792563662911898,0.1035027629616588,0.10632027922178514,0.10232668496858462,0.08892049430003177,0.0613054057486295,0.022918685
0.04545039151826203,0.052042529259197196,0.05363027651724146,0.05544082757002597,0.04745672462763416,0.06004959268865475,0.05770077804703104,0.047413425667211684,0.05836888643723095,0.06019913154933418,0.0627608666496229,0.04941985713904882,0.021110006625133116,0.04945976832466105,0.06269499331766198,0.06079418072600358,0.059390688921851925,0.049483537533940275,0.05938982760720739,0.06078646671619901,0.0502271432410179,0.060792911390952824,0.06275463030386963,0.06079308198547109,0.05022735301048997,0.063019274
0.03454733979048483,0.04039548344289098,0.0418460379537269,0.04712368123454054,0.0794661867164638,0.017684536555567298,0.02284846374880603,0.014648347820273452,0.026106562440665417,0.06582620163084349,0.05415346423605953,0.04021967961795207,0.018406813064870842,0.033086198500110874,0.05301640073456318,0.07228971676351335,0.06530059360422973,0.03639713345869747,0.02314803136638498,0.045359797169493635,0.06539862657436112,0.07159973239160988,0.05174667021285605,0.019621291582755853,0.040927733221442546,0.037463025
0.050227143241017916,0.06079291063533227,0.06275458033382712,0.060792910635332265,0.0502271432410179,0.0607935503109718,0.05938988335035843,0.04948201073297552,0.05938988335035843,0.06079355031097181,0.06277362824166051,0.04946983615395403,0.0211633816820322,0.04946983615395403,0.06277362824166051,0.06062949355538146,0.05866157015301884,0.04822024329575829,0.05866157015301883,0.060629493555381456,0.04881401542620845,0.056837633208191435,0.05716301321267221,0.056837633208191435,0.048814015426208446,0.008938437
0.04881399993063334,0.056837633410075625,0.05716301321267226,0.05683763320819147,0.04881401542620849,0.06062899445582,0.05866155665078179,0.048220243923531504,0.05866157016815127,0.06062949355538146,0.06276608606808569,0.04946895024759375,0.021163302596656042,0.04946983678654465,0.06277362824166055,0.0607416313661866,0.05938193026531077,0.04947980246099984,0.05938634009476955,0.060788738659969414,0.05001164910673584,0.060750552359002175,0.06270644420282745,0.06067876740862393,0.05005227752704835,0.024736048
0.07121885344876895,0.10194104862779994,0.1250425664114479,0.1384499093439311,0.14173208966318557,0.08853125192655444,0.11532371613382356,0.12152568790482599,0.11475446469552839,0.10885982020679187,0.08379342700482403,0.10031280762546402,0.08662576785835777,0.052792302045222624,0.034576661710281814,0.060463534157062064,0.06876370289648506,0.07564439912297764,0.0879230223016915,0.10120320039081893,0.03222385293552286,0.031018195075304053,0.06795908191530567,0.10778360485175233,0.12822147717663923,0.291819558
0.05254076960046123,0.017117364086798474,0.03690376372478138,0.057353294317705715,0.06254104588815837,0.06633262405856893,0.039715202603808834,0.033032641211173566,0.05135579170710788,0.05814517801274059,0.07760035467892813,0.06069568558386864,0.026419768014958555,0.020208141557938028,0.023755817092698,0.08129988858238461,0.0680184155995848,0.0259169477518019,0.02125859817142997,0.03925125364162581,0.08118577518798449,0.06690384089029541,0.0221463862715277,0.03665718684863133,0.06049423180488466,0.317425998
0.08123738174101935,0.06768431347678704,0.024366199346047893,0.032138621653655663,0.054989555263475286,0.08147913983152227,0.06562378449430821,0.0189753364590945,0.04423362723485533,0.06716212976925051,0.0816859582694463,0.06394318381498192,0.018828781438087513,0.05493312243929397,0.075059404779582,0.08017404749206036,0.06202911619092692,0.019854403345127957,0.05936726044213865,0.0781723080540784,0.07834012218635485,0.060229457758726256,0.01857751512114041,0.0595267043524227,0.07801173003621566,0.064926374
0.07892113489844384,0.06077008298327236,0.01898025408070757,0.05963223227365097,0.07819909602236665,0.0772974930593938,0.05969031901248752,0.019968831215906493,0.05926509582090045,0.07722665816328032,0.07381204147253699,0.06195875340660529,0.035537303626192215,0.06045325328180289,0.07249381539541613,0.06640556302174987,0.06839963033043704,0.05909720981036897,0.06233677980307787,0.05865350930601545,0.05203141512104272,0.06311982603223988,0.06095383517503802,0.047932120801549155,0.02958027035440682,0.02260132
0.1215646262089557,0.1367310564180709,0.14196468087877545,0.13561731858783976,0.11878135930132774,0.12181582994458377,0.11621630197133102,0.10964915997164308,0.10407997219145844,0.08591718811377785,0.09124950568893408,0.05924661373342107,0.034337067425674495,0.047985815797546835,0.05199487450888536,0.07399351558587468,0.08542357543628111,0.09900764480241397,0.10820607438818768,0.10665597575981771,0.059828794898675,0.1017182356793074,0.1261456604563806,0.12980911209995655,0.11966633768258159,0.373417639
0.0460607690631009,0.05890214773233003,0.059210972214037094,0.05587445953935315,0.046495658851400876,0.05561817496608654,0.05819974043069051,0.048628951486165306,0.05841738384203058,0.060195075602619295,0.05896958733262179,0.04866408040606002,0.021135497151282722,0.049430536791828815,0.062741333272692,0.05902778581079619,0.05908828976247982,0.04948271610417168,0.059390099047711545,0.06079354079191082,0.048813722826830545,0.06056191398636265,0.06274484057492558,0.06079305147277979,0.050227143241017895,0.033951511
0.050107657949860315,0.06088858152837519,0.06321189309086851,0.06140409858944139,0.05017437211416666,0.06099795970922234,0.06020750176173255,0.05119820614296639,0.060556796024756325,0.06176580279394127,0.0632768884625845,0.05120824061593015,0.020639605323478034,0.04213155382109994,0.05676742271399379,0.06164488734705641,0.06065160066676475,0.04215585240559408,0.03249701389416262,0.03400321213116747,0.05139576460795369,0.06221556519112328,0.0568811903297072,0.0340249608128453,0.01736817531020931,0.013776016
0.14181162986647192,0.13770305530776886,0.12217447584616639,0.10703201830550199,0.1029346045640744,0.11053031605998535,0.10559859099834135,0.09054592964853271,0.06292869440837215,0.04956725703676947,0.03584550343901594,0.044690093317788566,0.053428162422109134,0.03871043188041238,0.045248913676254894,0.09666912357435811,0.10717119840161189,0.10785167170062065,0.09959333720993663,0.10007570350894496,0.1233576804333715,0.13042934565877162,0.12211105435097983,0.10851392152604246,0.10220398712692365,0.10676401
0.061341320028882436,0.06414215794360548,0.06433654812257507,0.059787450699013645,0.04730821813950713,0.05687841283395608,0.05908744243368107,0.06196249194828336,0.06824799429904407,0.0632056278369536,0.023576571343599112,0.02515999609768861,0.04036383013493656,0.0632827063840106,0.06675272061859756,0.03402924991806973,0.04744354756121103,0.0607974400812376,0.0703639874655582,0.0646068796603502,0.054372014969633134,0.0674423051570559,0.072898618110125,0.06863644764394275,0.05332981534416352,0.0
0.028034555695030515,0.04486687755529475,0.05745620585905065,0.06022145982535822,0.05037454356468741,0.05338152065162493,0.05331931552644123,0.04720026409071009,0.05932320110629231,0.060892027755282,0.06173864969068057,0.048502620454298845,0.020956109009429517,0.04963735281049119,0.062813375425601,0.06027383504670145,0.058528949930672015,0.04881687625292239,0.05924109237022094,0.06080869424069828,0.04647204238851907,0.05590102575709069,0.05924656972994095,0.059543790333171386,0.05005391084554181,0.034508328
0.01736813735665469,0.03400839459169279,0.05683088756425439,0.062103500367436296,0.05122538240561797,0.03402460726619392,0.03249799136061865,0.042153805309475455,0.0606481551087699,0.061640182665388676,0.056881120721216406,0.042155397437813595,0.020641313256135163,0.051208216817697466,0.0632768884625845,0.06221556436827776,0.060651593094719354,0.05120821681769747,0.06021104617990673,0.06100277235048598,0.05139576460795369,0.06164488734705639,0.06327688846258446,0.061002772350485956,0.050282522956838174,0.148523395
0.08027960040497834,0.09252207347891567,0.09385246861479915,0.08178857047066972,0.05437453583131338,0.10837438698652109,0.11248762633674632,0.10687898032818832,0.09814166699975584,0.06621552337758897,0.09844912148112034,0.08839506505274956,0.077578382392749,0.09502370895974913,0.08601798852208505,0.040120808070892335,0.03253895127691678,0.040389814678869145,0.0936684186124302,0.10366329599368246,0.050953507141327556,0.06749378027653248,0.08344117379967171,0.10831730058904453,0.10707446814382277,0.054335119
0.10414620141379355,0.09656710586613894,0.08590481430220033,0.09644583744216537,0.08213920148822908,0.0524908351153835,0.03948021689516881,0.041547369459432285,0.09240473095153852,0.10124589040513651,0.03866764776827937,0.05572211780463521,0.07380313934056229,0.10564775642513644,0.10783499799726627,0.09816705747707768,0.10525844167667397,0.11066742775135843,0.11151232753601555,0.09585880666433612,0.10318331696519743,0.10259772232204313,0.10090148078644963,0.09024892575750947,0.06883901791268594,0.086154408
0.05030761749935314,0.06121018931777215,0.06283262357682459,0.05608239360057539,0.03832576567880195,0.060872538570843925,0.05987967444455285,0.048633090837130986,0.048786404420190436,0.03126857272487291,0.06273831962783995,0.05003831740980111,0.020673652438699456,0.04076851049437007,0.042757262992415355,0.06039148225901804,0.0596044049960801,0.050043471330686415,0.05803581813182511,0.05607318469848709,0.048838031154999635,0.06056293400327156,0.06305480833787508,0.061311744392846056,0.050820748155284895,0.081334845
0.05108569157610141,0.0614458109710348,0.06321755902183147,0.06102295646739871,0.05039213854982203,0.0562908586596976,0.05813516449553409,0.050352395456674214,0.05969147937760753,0.06026873662048415,0.03987993770363066,0.03880396975616183,0.020238037649291708,0.047921379734258175,0.05754877309016337,0.020369319660489226,0.04318189013317845,0.046771344340378496,0.0538959020344834,0.04498503322855427,0.03837584006491093,0.051090336631127095,0.06078510797267194,0.053728928450523517,0.028100051022005825,0.087909864
0.05022638058441709,0.06078359745398739,0.06270951457118196,0.06067855612542731,0.05003771846217652,0.0607929099066695,0.059388486810104626,0.04947859175839265,0.05938324953393979,0.06071701615599405,0.06275458033382715,0.04948006263219785,0.021242040664483083,0.049474229933127986,0.06257479040350111,0.06079291063533228,0.05938872230274964,0.04948006263219785,0.05938127645185473,0.06054452590930989,0.0502271432410179,0.060792910635332244,0.06275458033382711,0.06078769082971467,0.05002191870343045,0.050390557
0.05082359152929855,0.06133521798463937,0.06318015311461976,0.061016934420308686,0.050239759878102766,0.05608031506555429,0.05809569664443381,0.05021661925451661,0.059445953513813814,0.059105355425885325,0.042777990717336366,0.04091981216489224,0.020306128362104256,0.04676378219946539,0.05376796701466671,0.03128996899807872,0.04884382693026632,0.04729780036007404,0.05159674565732024,0.037121057185718384,0.03831024696639092,0.05599235813440613,0.06108502556818944,0.050504033375937334,0.02332547324868888,0.041019987
0.07205626371951272,0.09610052303912685,0.09273665168592828,0.06654531566975579,0.06716334376731913,0.08154605602590997,0.0919844540839765,0.06274575765393739,0.026702168895905754,0.06654531566975579,0.07981590264136004,0.0830158256040572,0.05946445720538749,0.06274575765393738,0.09273665168592828,0.07146589116971581,0.08247933788204014,0.08301426357749513,0.09198408379104014,0.09610047495192915,0.05488529117038315,0.07135672594971448,0.07976914961766415,0.08153469043973789,0.07205463926833228,0.005991293
0.02958027035440682,0.05865340142820868,0.0724922303180178,0.07725751916390194,0.07832656690428592,0.04793212080154917,0.062336303887209024,0.060423667507453434,0.05914191286810281,0.05903392488355144,0.06095383517503807,0.05909643468896673,0.035476086793182454,0.01971134003134061,0.01793774950024172,0.06312537896361008,0.06840791286050119,0.06192490223544702,0.05942744446098576,0.059424910316908136,0.05224965586768197,0.06671429063782894,0.0741252627297399,0.0772834696492139,0.07731365221114606,0.027493193
0.07205626371951271,0.08154605602590999,0.07981590264136001,0.07146545155822925,0.0548550936329192,0.09610052303912683,0.0919844540839765,0.08301582560405718,0.08247549745535256,0.07122404183463844,0.09273665168592828,0.06274575765393739,0.059464457205387504,0.08300980501134142,0.07963255366921444,0.0665453156697558,0.026702168895905758,0.06274575765393738,0.0919817943984345,0.08146426453633288,0.06716334376731911,0.06654531566975579,0.09273665168592826,0.09609983282786226,0.07203358372834189,0.074038129
