d100,g100,l100,d200,g200,l200,d300,g300,l300,d400,g400,l400,d500,g500,l500,Dipole,Elongation
54.721004470692435,0.3950673453440537,-0.002599458664664097,27.753902408329342,0.07865873317497944,-0.00038050840502697517,20.712300113811605,0.04172518009005528,-7.146664466812402e-05,18.89727475682815,0.0307250382254104,-7.232819642318811e-06,18.865090439480245,0.024408932932476802,6.897606029047451e-06,0.7079793756223073,114.0
55.1389370366407,0.38917427769341406,-0.0024599509287886816,28.025477931027183,0.08566018734599694,-0.0003914291657306239,20.894189459853695,0.04316862262417267,-5.586969314473934e-05,19.561189656593008,0.03151383727173625,-1.4717816777437849e-06,19.576872628304624,0.02548217766586995,4.016900978587496e-06,0.3002293202793944,98.0
72.60564850477103,0.39390029061097753,-0.002575357199294107,40.3319041127446,0.1106374582758111,-0.0006243326564511187,27.012926073398994,0.049092008289923175,-0.0001667589630550389,22.36010584733315,0.02937705542216515,-3.525118688416939e-05,21.161133181961798,0.02470671736236518,-5.351581414894414e-06,0.1382921638773417,43.0
63.35903820021524,0.37652550622787867,-0.002024885051979308,38.45674089836886,0.10629106297845331,-0.0005210830496215143,26.675927296521106,0.05112852837856845,-0.00016582931635442853,21.924442013330935,0.030749136142163146,-3.667523024475446e-05,20.74171093810161,0.024740276975681128,-3.389658673646605e-06,0.9852725365114452,102.0
38.797220330204546,0.31650059747332115,-0.0018337783776769402,26.037315387196692,0.07818809595902133,-0.00010638388567630653,22.222360703333525,0.04772034152424804,-8.350917618019739e-05,19.350822447986403,0.029759959796614527,-3.5874498800644935e-05,17.706507244751535,0.021928981566165844,-1.7614134549674748e-05,0.2109744631953776,67.0
45.91114286168761,0.30865627815559915,-0.0018926248781085688,28.96028023291931,0.06042474460352447,-0.00015877154068562847,24.978997356060546,0.03319546383766125,-7.32540180763949e-05,22.014090023651942,0.02542790639404487,-4.2386588546259346e-05,19.96744669719918,0.022347185796956232,-2.1567606822032234e-05,0.4521303440239168,70.0
63.794352931091,0.37399465073450167,-0.0018703941802503908,40.444531458836174,0.09156197755144212,-0.00045014198167851055,30.612204326745914,0.03053102709030453,-0.00012863964133107077,26.50712723368037,0.018798635614199734,-4.320374032647032e-05,24.442478354670698,0.01938899273263962,-2.151864020982061e-05,0.1202984130421345,50.0
71.81998723112085,0.4093025830993489,-0.0028782102324943545,38.59102070294619,0.10455156017756799,-0.0005047213312083628,29.470420077172708,0.028849422338278006,-8.251897080287911e-05,27.03940210660857,0.016609293339571105,-2.2496122900230574e-05,25.806599037561075,0.017981803613171744,-1.5431346594818694e-05,0.3043486494645935,61.0
63.763941140371614,0.3842861972684651,-0.0018284485191580812,45.56923650837979,0.09619791184414055,-0.00029978149332343136,38.40068259206698,0.047644295874874926,-0.00011320216255054634,34.456377840268964,0.029782794538571657,-4.6351859448978705e-05,32.14354765045161,0.020964479431940786,-2.4789258183349153e-05,0.0946363015489856,32.0
80.81515624085014,0.39624348358861566,-0.0020801069667175905,61.278974766710746,0.11868675841522842,-0.00026031049089139023,53.477701269842754,0.06065931060954212,-0.00019376958061901155,45.62837939630218,0.03886751736971213,-0.00012518860906063237,39.43198444221329,0.02507825465572307,-7.286997331075325e-05,0.0042347387809466,20.0
89.53377000416491,0.3506406935322094,-0.001505168808222336,69.31209814355897,0.11132960523612045,-0.0004689473711923922,57.53017927999269,0.059564100079221936,-0.00023646796947388843,48.1933772487171,0.0387740058363881,-0.00014562955802876364,40.92832414057334,0.025615251826333337,-8.540843462048804e-05,0.006700773097177,12.0
74.31456600008528,0.3416988943437275,-0.000437692393988386,71.24426343222132,0.06934775375159274,-0.0002623140826606547,59.66083527514283,0.05324786001238068,-0.00029633557886538526,48.208515160759184,0.040778296717709626,-0.0001653528520737145,40.20190717459215,0.027892733717191677,-8.750994445132298e-05,0.019262767414109,8.0
53.695578986104564,0.28138350862185674,-0.0016124769009669042,38.48341317702772,0.09301222230775309,-0.0002180743523299695,34.20737478177294,0.06154412595488893,-6.727567929999844e-05,31.732407514201068,0.040119017979177427,-3.4724886023389865e-05,30.009711672990285,0.02706017510138558,-1.9462000723175918e-05,0.2731600548678306,66.0
79.46731672921177,0.3538323125468392,-0.00128676437331413,62.933172184861604,0.1221560482847778,-0.00036523756322156,54.130008738602946,0.060059231038664715,-0.00017342412046087848,47.11751650304128,0.035317663572805524,-0.00011283680358782104,41.36631453839122,0.021879996281077133,-6.990899504724491e-05,0.099622690844341,13.0
107.20839714349627,0.3198425666508544,-0.002936466051798718,70.25679702607206,0.10482298606609722,-0.0005901009719712579,56.35388154601739,0.055980126096097566,-0.00024577539023973066,47.08785864009495,0.03661476311791215,-0.0001309507289198996,40.73522537746302,0.02326192221715108,-7.078788281863562e-05,0.0064039611177958,14.0
89.48312222271339,0.36252724920366947,-0.0015481334097901787,66.4104469498838,0.09971141604325026,-0.0005406712603170353,53.121597325373855,0.05797996740322263,-0.0002372185582915632,44.34913581798719,0.03822142770009609,-0.0001187226108434364,38.70955355645625,0.024129295950478545,-6.0204936941488446e-05,0.0221554123368888,8.0
64.90346416102432,0.35019321752816074,-0.0013726264425755425,51.627420641883404,0.1092245772942885,-0.0002466530460645434,44.421669817835,0.06258505105075331,-0.00014131922809034413,39.1010581319364,0.038414605143142704,-7.402518283967909e-05,35.54326385681519,0.023946509564175815,-3.880225201266154e-05,0.1383351285988946,45.0
38.07623404695745,0.3284919679072776,-0.0021493032314290265,21.573519186778032,0.04990250446579907,-3.725917760695645e-05,22.497610476622093,0.03745590143318003,5.033667401733247e-05,24.40702508003047,0.027794274872628297,2.5734734848818956e-05,25.60116610158168,0.021960860346941412,1.2074786736105116e-05,0.5912210045751382,109.0
47.80502085011883,0.2936864178619128,-0.0010931993552475562,40.95351956798312,0.09888411075706702,-0.00011860702947144518,35.925930345904895,0.0525547979885203,-0.00011396191587339323,31.908022609337074,0.03461155769991055,-5.1175634493839566e-05,29.548734947533948,0.025648040901984102,-2.4308533768546132e-05,0.0311845306415742,31.0
56.682322417755465,0.3648899167712364,-0.001809060270049177,39.65854716509209,0.08183030792124549,-0.0002398172603245584,34.13557915130117,0.035137917165516876,-6.904989073989923e-05,31.947393996747188,0.025372615910780976,-2.468670673500868e-05,30.699520631045594,0.023146526697445716,-1.6070454970228793e-05,0.0605197300595192,34.0
63.74562614094031,0.33852481531993966,-0.0018446099913568621,43.75075194550587,0.0738049677784767,-0.0003723070797845373,35.47449513407125,0.037684891513619666,-0.00012130029915955682,31.868839293266408,0.027194829185411176,-3.559494668074536e-05,30.299501158181798,0.02352254299445011,-1.618243719085524e-05,0.6038132520607108,94.0
73.04241876539292,0.3987159352259248,-0.002418957594575456,43.82254008426994,0.10579597621326864,-0.00045896510071072365,33.53414364904488,0.04263982463058123,-0.00015240974087033505,28.090105943806968,0.02618694691018186,-7.138066185046348e-05,24.641196559992355,0.021624177683004973,-3.928117628296319e-05,0.5202652736166103,94.0
80.4580424989932,0.3988704915777326,-0.0023035987253551857,49.47296784972306,0.10036156506414654,-0.0006373993440425776,34.91136023484297,0.0449398271711882,-0.00022513215664194476,27.125109718946423,0.02795641308208547,-9.65003194966898e-05,22.684958325073058,0.022063971127012496,-4.5781109622397525e-05,0.2511339832320458,42.0
72.62444312274562,0.4270242317763207,-0.002558541119359631,43.01981811685625,0.10713224963212964,-0.0004967077211123129,31.19419209513102,0.04819256441412522,-0.00019498501948964384,24.184885390359664,0.030095131005748815,-9.142422218053708e-05,19.95556842626295,0.022511927739290966,-4.369265517033892e-05,0.8095075913984205,135.0
55.14041410473638,0.40733003121209704,-0.0024580043013445684,29.710452834917945,0.10613322709357786,-0.0002886303350268441,23.444932220187415,0.050920964860273,-9.74800227496229e-05,19.4720173613216,0.03140630692836968,-6.016737143995251e-05,16.537355354095997,0.02242598056853767,-3.2933627480856396e-05,0.7690781743316739,128.0
38.077754218473636,0.3284494909008307,-0.002147280744052613,23.911468216091826,0.04363717429642168,0.00013340173681122537,28.82247261340518,0.024603808366487644,9.752621965106485e-05,31.842234108494324,0.015397412474103886,2.1733410078192357e-05,32.43069846241037,0.012754438885882674,-5.748563157542401e-06,0.0978685707861186,54.0
55.94489153471067,0.3766650068209504,-0.002138297293755465,34.82779261204838,0.05994372771250879,-0.0001803869165762421,32.24927762844158,0.03327983915133835,7.502460123790478e-06,32.854678210006064,0.0211446546852913,1.3888974481510932e-05,33.41195060892452,0.013700816514439707,2.0143629239186212e-06,0.1536812753819785,42.0
54.724498136571114,0.39497522592288226,-0.0025948896772075153,31.822399524214106,0.06936025047911555,-8.239750934152217e-05,32.087507714778155,0.041459056595510274,4.547886459253119e-05,33.67959880199072,0.02570178653283665,2.0238666124858095e-05,34.4281617144652,0.015157269695798767,1.8160456409421774e-06,0.2458683126137457,41.0
79.09672001199516,0.3471435452009631,-0.0014538514187332119,58.648262708580866,0.11870617142486163,-0.00045675085107281445,48.99821007666745,0.06087332049615578,-0.00015345160520586432,43.598480114454574,0.034772409288797095,-7.415307960736849e-05,39.89955830896022,0.019798239338804334,-4.427706349280829e-05,0.0160317683401106,32.0
71.14484840488481,0.35237364846764646,-0.0017428873611349508,50.07126438413047,0.12195007828414439,-0.0004285881181298793,41.623571136129975,0.05217935590347443,-0.00011320599512997706,37.678352552290576,0.02983713943248657,-5.5319419451754746e-05,34.8463313805106,0.022162060400737038,-3.536983131514767e-05,0.0435648859869068,50.0
54.06466023570956,0.29654250693339684,-0.0014473197843937599,41.90420269309257,0.07240004370181999,-0.0001765152504012889,38.101350889563506,0.035401988920149716,-6.535642587944563e-05,35.81540249468779,0.026653314432732812,-3.2304807808835795e-05,34.04551713115105,0.021628863627132306,-2.4140857586713702e-05,0.5363847253515777,86.0
63.29488590505453,0.3810272522883523,-0.0020114828347830155,42.88707841727097,0.08376363283354651,-0.00031576665930460645,35.4439309824206,0.03496996483267078,-0.00013163012446668006,30.479094772150617,0.02463430615226675,-7.210653225550501e-05,26.880745915701404,0.021603461421688175,-4.319360915105603e-05,0.8305196496039984,126.0
55.157753192964826,0.38871952967386675,-0.0024430969543998257,31.059203871482445,0.07818664037182753,-0.00022572624438358112,27.130483731882393,0.04704095413848513,-3.862429108132759e-05,25.41298855426972,0.03391001063292361,-2.95854888965529e-05,23.732605660011693,0.026305391492736956,-2.3960883491827034e-05,0.5281191653886519,90.0
47.45211826003854,0.2980571578470691,-0.0012448593962290848,38.887149122706354,0.08070491219376197,-8.693405490536623e-05,36.31867324184199,0.037911716715050774,-5.667586918621963e-05,33.79610483515306,0.02503404420632748,-4.633146837402275e-05,31.118267341947774,0.02057381555884354,-3.878357769564086e-05,0.1089350810514192,47.0
55.671761423583646,0.2730992349925342,-0.0008104100196304001,48.79712285853753,0.10088236498991043,-0.00023743276423899456,42.61442872967138,0.05751092257045425,-0.0001003265086682467,39.56466781610262,0.03398136417482761,-3.428705788799402e-05,37.901926616764506,0.01921903795544911,-1.957020546687203e-05,0.1657712781980627,7.0
39.650947165407544,0.30548482247023284,-0.0015391253754075394,29.38375746851859,0.055321573962745056,5.121273185586831e-05,30.578937361935225,0.0458049052641829,3.228697473537993e-05,31.489742004735803,0.028616506036211728,8.425035570041665e-06,31.82618867195022,0.019024139338162965,1.8693876840026057e-06,0.0617775807101813,33.0
64.93660530479868,0.38393653697658237,-0.0013447796430099154,52.90972498557045,0.09627491276213881,-0.00024295235271665065,45.718548660493305,0.0445808542790111,-0.0001534647573192964,39.80707002238083,0.029419105913857033,-8.487124897407029e-05,35.942119376562985,0.020316129724368436,-3.8454965215426175e-05,0.0498943419858979,21.0
98.35965374794746,0.3296803842421206,-0.0022650549064571674,64.10495666133099,0.11557624113905667,-0.0007200670949657589,49.143363308186956,0.04672515295069072,-0.00020405461342794373,41.90258740504672,0.027813671664086975,-9.319966561185483e-05,37.53950545938109,0.019729313634384713,-4.555015019396052e-05,0.0347739917349275,31.0
88.69452832449997,0.32818977425919027,-0.0018548418744478135,61.286665095937266,0.11217702172259658,-0.0006492597165994191,48.07073286763727,0.046384917323277125,-0.0001747853751896602,42.16215821085356,0.02527391345447425,-7.526311961997255e-05,38.46852399144361,0.018302427350141794,-4.3042930820060656e-05,0.1733352461702047,89.0
47.01830216232942,0.28909962393600214,-0.001397365675035967,39.23137784888215,0.05126226062625304,3.00992210554934e-05,40.06725089098766,0.024207074347806026,1.299648080622045e-05,39.91162304577637,0.019099362627919406,-1.4323228907908167e-05,38.604000640799,0.01655959358489794,-2.4803660750629856e-05,0.0811231407974029,15.0
70.87703377175103,0.3496534844592519,-0.0018883765842406554,48.25025246356276,0.08233254565828671,-0.0003430542676603403,42.215912749156274,0.038423654790524266,-7.123446734564404e-05,39.40828276723084,0.025876595876501537,-4.5918079476661766e-05,36.79861010415376,0.019601522718030194,-3.6756036078314014e-05,0.3092821995029147,41.0
72.54097829843691,0.39885769549722505,-0.002562592607141164,45.196045866034936,0.0933181502824791,-0.00034415752082327626,39.822529585019915,0.04202279266632603,-4.4951868460236475e-05,37.813497825969336,0.027001383982620704,-4.0204928973747736e-05,35.33421060714192,0.02029894650837678,-3.8253182078196495e-05,0.3929071064580573,71.0
55.87973703265012,0.3756174984107989,-0.0021262797968451524,36.628280942597016,0.07259510634751673,-0.00020083589196543883,31.367956646506574,0.05182468486189486,-8.71777879381549e-05,28.029837419721275,0.03622194461976423,-4.624982349007721e-05,25.599264050232204,0.027264326743655632,-3.0810452353752646e-05,0.0809115712708692,35.0
77.8902292164502,0.33615168160565206,-0.0019662152455713687,49.85179331413226,0.10673985271951986,-0.0005024202807445451,41.504666874150935,0.03669654112817124,-7.945073950206328e-05,38.43377729222138,0.02092213046694599,-4.982910004167611e-05,35.38054494468674,0.0164260365701385,-4.6245794528690834e-05,0.1016232489971677,17.0
53.32785033184559,0.2885369944909193,-0.001775822056244652,36.95305702733844,0.07913393466137088,-0.00012143271353607465,36.131481059531986,0.04755560922122033,1.2002565230522224e-05,36.423229713726045,0.02867896438170015,5.300091828925834e-07,36.41500372774734,0.016892364409904995,-1.933580408971612e-06,0.5034568012665968,62.0
88.32917120004599,0.36338709579594114,-0.002015045296314451,62.11230750345616,0.09602567513104061,-0.0004479218428341947,51.493217453870486,0.036635603037587595,-0.0001853188778946335,44.499859931837904,0.023239122021942275,-9.619732275873276e-05,40.00140950690199,0.016390457546266515,-4.7042956085426074e-05,0.0122997558546184,8.0
56.024522679747875,0.28367007885203355,-0.0006588300517450305,52.27954592230236,0.0832031676036891,-0.00013779113961667478,47.629218822425266,0.03422814762412519,-0.00010147079499207078,44.08822551865858,0.01815457138009745,-5.139289730423271e-05,41.38376135099495,0.013232220417252657,-3.659717065167642e-05,0.0203034311631646,20.0
54.4990804514331,0.2840792042028792,-0.0012940241606789252,43.09502151504195,0.05352335869317233,-0.00012751559396386795,42.211151466692236,0.024344257542494873,1.8741722431813714e-05,42.53986798747388,0.016277204860967807,-8.059702887502801e-06,41.42583186016102,0.01248235934973112,-2.54084889149125e-05,0.0280283337497294,14.0
71.24665455104332,0.33017275153795395,-0.0017225437350991532,51.86540420734852,0.0671859099658502,-0.0002976467266710081,45.502765501672656,0.0368233238646275,-0.0001088586633545472,41.20818852169079,0.024830104898061527,-6.858643675940975e-05,37.62319554643003,0.019115795166772694,-4.681117515088672e-05,0.072086024331355,28.0
39.954377566849544,0.29688462179724506,-0.0013625504214895088,35.06463341705368,0.05277602809873379,0.00013020327537071444,36.376945083942864,0.03604250235019272,-2.2639960986089147e-05,34.54993284079519,0.027175617401714723,-4.7603495197854325e-05,31.834160816291973,0.02250463037612929,-3.941653233897479e-05,0.0615782699463061,34.0
46.26255157594874,0.30147307467242046,-0.0017428567294715135,30.841646158293155,0.054623227794133505,-0.00014831416743471608,27.751657319646153,0.037605311090628424,-4.5090197541139584e-05,25.770762042177584,0.02951053273499889,-3.3280500405388465e-05,23.915311912039737,0.024474389581817392,-2.4728255392427968e-05,0.529152598318932,101.0
65.30533151549582,0.36530181882036517,-0.0011801421839295815,55.31874433805027,0.06223104963255409,-0.0002837616498533146,46.40762624699767,0.03349650618543719,-0.00018268570365850088,39.83234522414519,0.025637114557762904,-9.156399650555878e-05,35.04711662538465,0.020605259487856048,-5.938696092398693e-05,0.3377984490266394,86.0
89.72397006332305,0.3749873365169437,-0.002836524538138141,55.64126526159309,0.08933178105389121,-0.00047119581162719085,46.218623917668346,0.030339204473432003,-0.00012606019459279004,41.30696867185294,0.020353713145605603,-7.666242125323872e-05,37.028319787776006,0.01664921227201136,-5.7985432703825375e-05,0.1062065619085498,11.0
64.19929894794646,0.38773148599340546,-0.0016738818585204055,48.068307684408424,0.08630083133278538,-0.00018371256508380873,44.14934513062668,0.03143313124950599,-6.502001812185174e-05,41.15450702427256,0.017772685646187482,-5.955467120379277e-05,37.67891814286293,0.013708729875624095,-5.0848140963889695e-05,0.235469573531116,45.0
56.685255042318765,0.3667569924538303,-0.0018052048385917888,43.014544497641886,0.07448969591638523,-1.7178587720441918e-05,41.124211006779866,0.03261990857955812,-6.055920986425983e-05,38.30848078328349,0.019181067878861615,-4.600906176884748e-05,36.14259713997515,0.011956230712577207,-2.538259425458689e-05,0.127333991243963,37.0
64.16555368615768,0.3377418860137383,-0.0017025180029939845,45.80598914718245,0.08246573284141787,-0.00026553078557158677,39.29370995152353,0.03782695695939092,-0.00010149652403123781,35.88942564626662,0.020801861529556813,-3.3372526676482406e-05,34.69201728428558,0.011700735774919157,-7.507280922297136e-06,0.072903007647987,21.0
45.91126741460163,0.3130897806832931,-0.0018924899988892272,29.146919320774874,0.08646929341979094,-0.00012608346407336113,27.75229047699023,0.04243212345827132,2.687674212628794e-05,29.84215610230519,0.02227235986476329,4.980418783677763e-05,32.4793115494923,0.012789005307921025,3.100689336401404e-05,0.0304455838235305,6.0
56.26532741693704,0.3728751806319366,-0.0019472970400252942,41.0886852157771,0.08130238795938884,-9.886036244016996e-05,38.876362987451685,0.05296722049182235,-2.751923617594948e-05,38.022854011191924,0.0318270789758662,-4.612234320953095e-06,37.82814534143454,0.018145594846721267,-9.123185424032066e-07,0.0397021393985956,22.0
63.76442070547203,0.33971212103217696,-0.001827794053469471,46.59387413192886,0.07085410875218379,-0.0002158227537248146,41.71497151453137,0.04952805589896372,-7.593989698116338e-05,39.129152622143984,0.03049628862200969,-2.630903678862257e-05,38.054773836448625,0.01767594487671502,-7.612829827269416e-06,0.472888336117383,82.0
54.14875068966077,0.2764284811823009,-0.0014424411282734375,41.375396327380734,0.05259718136695165,-0.00015906490778528273,37.75440170124751,0.03634617441465448,-5.795460840908952e-05,36.053760905739495,0.023533313795422745,-1.388737860918516e-05,35.63758801242416,0.014734886218721596,-8.47818658981513e-07,0.118667528655699,46.0
58.16051492401521,0.36716039323528554,-0.0011461353447776408,54.23402094036258,0.07469095830428972,-5.637759023323393e-06,50.40291223269999,0.028646107975398658,-0.00013100056724102313,45.09953069267136,0.019159534950618205,-7.982204682306086e-05,41.30761527522012,0.013252062556145435,-4.084698007402767e-05,0.1162390912986585,11.0
70.09239153944567,0.3204180070996733,-0.002189899561231021,47.36187480576899,0.05336505276870254,-0.0001912767946994723,45.202075854272536,0.020501916318462307,-1.0803795733896857e-05,44.4936898868286,0.012772561821707202,-2.0170741537775223e-05,43.03125769350885,0.009383895611914364,-2.6486831444681442e-05,0.0297843451451274,30.0
63.765379862394276,0.37155888117958324,-0.0018264850510687082,48.574558384951615,0.06488660085334247,-6.036902665741303e-05,47.545649674485205,0.0216976879054621,-3.119259739123072e-05,45.56448300370034,0.013368440497931155,-4.3657817241581265e-05,42.991976830898984,0.011099931249953551,-3.722415598096187e-05,0.1063742757798291,19.0
56.84642056727979,0.2646011566243547,-0.0003241568909947721,57.66961040769944,0.05579880433284068,-0.00010581163286688195,51.519746573091204,0.03004145967929853,-0.0001687129387605761,45.3152661956051,0.021064111728731173,-8.81509437912968e-05,41.03375540365083,0.016097406854186855,-5.054048702290685e-05,0.0652332710958153,27.0
45.0878708671816,0.3210142294581648,-0.002229147823585063,21.662617750232698,0.071543762015954,-0.0003090341031421831,17.375395741864892,0.03832385758107504,-5.609358399276871e-06,17.53291926644551,0.030840879996463098,9.366255630408251e-06,17.828844201100875,0.025064965061265702,1.4742672774203282e-06,0.1663967913260335,54.0
63.36101637176082,0.37817366606627567,-0.0020222460643922057,41.62090417382554,0.08449390556134434,-0.0002789145795830481,35.53137586702723,0.051521266667110106,-0.00010202496412862772,31.22343605145444,0.037824427969754805,-6.838237079092979e-05,27.64176607573789,0.028480288419050266,-4.4055413516009396e-05,0.246384870401196,47.0
61.89783998472215,0.2546904952357108,-0.0011930106602217213,46.74312421413844,0.09225118689175274,-0.00043863022226931213,37.28699309459322,0.04664011955729365,-0.00012806522820590276,33.82572085424972,0.02274861344231656,-2.1097986180786364e-05,33.43174658029841,0.012379234919620593,6.242001018816832e-06,0.0321391964927433,28.0
55.09168731458568,0.3935200751397558,-0.00243222011245104,33.13941876269211,0.0811958096175516,-0.00018564441566725452,31.272798661844433,0.035997756933939334,3.1064639473430506e-05,33.28539179143909,0.021398616458206697,3.964392128431046e-05,35.2363999037834,0.013866130223500951,1.9690234287888965e-05,0.0,40.0
63.359954280438444,0.3513810953843924,-0.0020236518384873035,40.136784802337814,0.0743535948689564,-0.00037003589294541255,34.08322007791928,0.0318188362958389,-2.3831161817302534e-05,34.23110115072678,0.019311244876351205,2.2214217072355233e-05,35.45861738911969,0.013150103755317014,1.5361925735617396e-05,0.0035232620541348,26.0
54.869655603578714,0.2760411487724955,-0.0011269750807377645,46.730019621700144,0.04622609414318714,-0.0001243485551866444,42.782317136175,0.028927085660314763,-8.598227294595585e-05,39.789766819433964,0.019751490489805644,-3.575809208135472e-05,38.31123393250093,0.011960833527418615,-1.1880365006445416e-05,0.1792510305895617,7.0
56.26628657385929,0.3783405651320863,-0.0019459880376245314,43.06590651158922,0.047636484782407285,5.503766517517068e-05,44.62365856605346,0.015809835528663,1.9800422148210296e-05,44.707970879238296,0.009536478883723576,-1.2402421132664735e-05,43.6647199341351,0.006936367147156737,-2.091308440359154e-05,0.0019443795442389,18.0
72.577613054647,0.3985580718966993,-0.0025301769621660407,50.02708291461545,0.0746749610767584,-0.00012617262527903997,48.143687003598714,0.023055667932657335,-3.236200157318519e-05,46.260138822283444,0.011436717380957879,-4.2358372017786765e-05,43.80230294745277,0.009112908953801643,-3.601001413611139e-05,0.0402037222599939,27.0
