d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
7393.378369451882,79.966582079185,4763.404253450518,34.12341318117388,6540.965489653287,70.76542374559332,10067.135678868126,91.24425152059037,14143.167709743195,106.32377400596506,0.0618136707736632
15952.3183198003,203.47507057975713,16405.667502418783,154.15938995942,18693.035800992337,151.45233671958357,21803.206438088484,148.55222831626625,25205.788710087607,144.34146808246265,0.1888601772570463
14239.283160851446,262.55111896721274,16967.12869142757,164.17915612185317,20087.664017271083,154.50071205590996,23178.093390778726,149.57261607694815,26454.677911687882,145.58815951752862,0.360734397304794
13248.382042178371,220.49784434114125,17084.43586941977,172.69204215300243,21215.16707691715,157.84836590354718,25709.179446777016,154.37412710899858,30027.45603939684,152.95612627169126,0.0098401235991684
9634.215209323693,129.70538065492627,15006.801359052335,139.4914694907968,20460.76583503985,152.57920306605374,25644.198108154254,156.9837426442049,30549.095333239515,157.4335471850638,0.030700810681163
13542.88879107017,287.4779000061184,15643.091016389277,183.59664068426179,20544.01376551682,165.613552525656,25966.33928972644,165.00163251968507,30942.0753790418,163.51592083663718,0.8629387722082756
18554.237014755032,368.46602060845237,19877.919372853103,205.8726837455464,21826.517479345534,177.24722636439662,24242.65883143356,167.20378792652915,26811.8312946007,161.22791245224144,1.2895791227943036
19227.382030016135,360.09983036164186,19009.39112095132,209.07372465029252,20294.960945100163,179.78991614263438,22450.310982208724,167.08261605561876,24878.65407029723,159.7253447557874,0.3587470522187591
8582.642170685207,112.36579436745627,6997.618153056693,71.50235474358674,7038.477534057588,65.24732749114004,7996.099397695501,69.78213973977479,9652.224259400022,78.41278823731473,0.0586612936920944
8676.29436298048,106.12984213495325,8579.383784143938,59.54429671390818,9195.986649721151,64.97298417406705,10367.620433139718,76.39902081082124,12240.711957596435,88.46730550402742,0.0474917552521307
8739.92335733081,114.92823490002954,10834.193082064348,134.66590547788837,15032.835708329898,136.9153259754621,19448.60518396332,135.5215395350664,23945.845877079064,134.71900402601167,0.0502504142580472
13248.981002126482,186.33002371338625,16694.081841125055,113.45158071605884,19719.258994295127,132.0750575394541,23275.217674880296,138.21719663878915,27005.777598525397,137.14885867604335,0.2028633749120086
17893.074231836345,281.1697308356799,21267.31553785982,121.94991911887664,25321.545269674178,122.6028701846455,28991.110442132223,130.76559324122664,32635.09357186589,136.5648268875959,0.0031008582103107
18928.14335362145,160.68239096109698,21207.183196795682,103.88289376940833,25120.24307404479,121.56326544524282,29239.6299425084,131.57569666269228,33224.33973267839,137.8410376600758,0.0449194120968509
17837.258273708565,141.7587660839647,19457.07516673903,118.75477851001355,24286.900075016605,132.9602994455675,29879.143421302975,147.38310572914807,34897.62298213432,152.02897074302018,0.0152202148292928
11857.167974634433,225.77268799683824,20058.38063883706,159.65724431919352,25988.37780545699,146.27766253323298,30450.53959388947,152.3153940670905,34197.202154563434,154.74223856098084,0.4062632894341266
